index,beverage_isomap_x,beverage_isomap_y,beverage_tsne_x,beverage_tsne_y,beverage_umap_x,beverage_umap_y
editor,-0.34900707450497764,-0.055564734560011896,-55.746906,201.28452,-0.938307,10.186213
electrician,-0.2520636085520065,-0.1163179251828353,-97.2176,138.7559,-0.37512296,9.089679
engineer,-0.009302193245400872,-0.05197490392977797,4.02452,-107.06452,-1.7305396,6.437403
farmer,0.5045640216345936,-0.09688000321867753,213.4946,-15.24515,-6.4527535,9.537361
filmmaker,-0.18640212122083272,0.18674643402942626,-131.72044,-95.84517,1.3204596,7.0336747
financier,-0.19928254086002012,-0.004105318689861852,43.053265,23.104074,-4.6077857,4.474608
fireman,-0.9358172214040735,-0.1851858800444412,322.82007,365.97128,-0.8707778,11.57713
fisherman,0.5904292243358941,-0.07009573790734076,224.7113,-28.342268,-6.742328,10.1541
flight attendant,0.6360848027316105,-0.20300857898644747,230.80891,-95.4565,-5.8873677,10.347641
gardener,0.6579065528847426,-0.013105899745973077,262.9121,-19.520538,-7.0346074,10.035762
guidance counselor,-0.4425896472724963,-0.09721391569664178,-118.97692,192.27788,-0.510756,10.396705
hairdresser,-0.13423222098321255,0.014877335543130725,-44.25225,-60.190113,-0.38978407,7.2847147
homemaker,1.527848105394554,-0.12001967684633295,229.2885,-163.30486,-6.45563,11.684
housekeeper,0.9975808349287284,0.02945944744170731,272.8662,-90.879036,-6.4362903,11.10133
interior designer,-0.41719759984571325,0.03675531937132766,-75.40125,215.57903,-1.2749609,10.642141
jeweler,0.31393854316108355,-0.13803851887072532,152.03363,-1.5090835,-6.088772,8.801077
journalist,-0.15371298604044623,0.13572525221707327,-48.68406,-208.04762,-0.512182,4.8603783
judge,-0.11325058619257337,0.8654312364243096,-239.43631,-88.85647,2.7252483,6.744024
lawyer,-0.22238159323794168,-0.18147354270719246,35.60068,73.70928,-4.9626913,4.136753
librarian,-0.23931322244501693,-0.04778020800137637,-83.61736,128.70499,-0.10926561,8.870721
maestro,-0.6275110539303238,-0.16025142539057124,-81.60848,75.92334,-1.5395808,11.205466
magician,0.9106107660729348,0.4064363609866516,276.56393,-33.84321,-6.8938828,10.3275385
mason,-0.7392882877178752,-0.07075463776379029,-101.667656,77.57048,-1.4354708,11.222949
mechanic,-0.046630063720328296,-0.15218801082870054,-206.58325,55.05958,-2.41002,6.254673
musician,-0.1861610275068283,0.10388061213237744,-118.53925,-119.40227,1.0849334,7.115109
nanny,0.10070492605609295,-0.014450166906813095,-38.97362,-164.42468,-1.0584953,5.437313
nurse,1.1115690106998313,-0.12374547090805567,268.5662,-102.98941,-6.398242,11.209619
nutritionist,-0.21109946130093937,0.12006205463943483,-88.31041,-34.158897,0.7076671,7.7364135
optician,-0.09287854438038348,0.08561856534478261,-27.284597,-122.98698,-0.89414674,6.1695557
painter,0.5644046514111382,-0.04937834147263628,246.59256,-8.314937,-7.0124874,9.846206
pharmacist,-0.0661494407105069,-0.008757740370928547,-1.7833312,-78.81413,-0.8224768,6.959506
philosopher,0.34307309518011136,1.003627845873746,-260.3006,-80.53769,2.885668,6.6051435
