index,age_isomap_x,age_isomap_y,age_tsne_x,age_tsne_y,age_umap_x,age_umap_y
football,-0.4777108710902788,0.013731299632256071,153.49456999999998,7.406880999999999,16.896765,15.191256
basketball,-0.3463342369968848,0.01618023904684488,146.38998,27.766613,16.756487,15.050901000000001
cricket,-0.65373963258161,0.005228531226182701,168.26663,-21.544332999999998,16.527184,15.89233
hockey,-0.14648949490354646,0.23364325827371465,121.30561000000002,41.941307,16.78409,14.759707
tennis,0.7390855686350878,0.2315736288505031,-270.6413,-63.778084,-1.9831743000000002,-3.8709044
volleyball,1.2270067631159982,-0.23628466395549205,-301.53073,23.195475,0.10195233,-4.3957458
table tennis,0.34292853415622404,0.11766133415408925,-216.32736,-41.504787,-2.0286746,-2.8588462000000003
martial arts,1.2778741113679055,-0.6329366032626275,-324.847,22.812014,0.22770357,-4.116556
baseball,-0.7211728384591544,0.02123967048312439,114.53071000000001,-38.380188000000004,15.357363000000001,15.923248000000001
american football,-0.6701948024251956,-0.0042418795249061884,172.82494,53.20863000000001,17.074026,15.451388
rugby,0.12769409942966628,0.0131429349007084,-198.945,-31.602146,-1.6309704,-2.7144406
golf,-0.9030967349035244,0.033011383097799746,101.13306,-50.433516999999995,15.570675,15.755022
athletics,-1.132154644373336,0.005538826115655495,168.5392,-99.79137,15.317198999999999,16.917894
badminton,-0.5638900044449386,0.023337841547878296,172.83563,17.702625,16.176057999999998,15.227909
boxing,-1.0948859414533216,-0.02067590604140916,227.98639,-43.365190000000005,16.816473000000002,16.860416
Formula One,1.7276817506489943,0.9016491359735844,-284.4806,87.26682,-1.3275337999999999,-4.4355583
MotoGP,2.279156617764765,0.20053770102421775,-302.251,79.74446999999999,-0.42369977,-4.4123526
cycling,0.4508428436438003,0.20721221160695072,-224.37277000000003,-60.751602,-2.1645803,-3.0584724
swimming,-1.2026648991536169,-0.009478412998405695,156.05553,-83.15714,15.403082000000001,17.287525
snooker,0.4313480112575686,-0.19764118498865368,-236.4332,-6.899943400000001,-1.0764518,-2.9587216
shooting,0.5350715882446286,-0.060236400841973285,-251.86105,-18.782738000000002,-1.2214489,-3.4448602
gymnastics,1.5079297159156078,-0.6027613949662349,-317.37703999999997,41.10556,-0.06577885,-3.9981928
handball,0.7374444524447844,-0.437134449558955,-257.68637,10.306436999999999,-0.6890828,-3.3987453000000003
wrestling,-1.2532751394247788,0.008840044779852316,138.44615,-108.837166,14.995509,16.732027
skiing,0.8241916077204285,0.14082527550551502,-273.83865,-44.571117,-1.944754,-4.217906
horse racing,-1.3161944143468356,-0.032900443112825487,228.10329,-64.512955,16.51677,17.129597
horling,-0.8612038917245912,-0.0023503438324110745,187.32398999999998,-52.183690000000006,16.28515,16.686757999999998
pickleball,-0.9745656261228274,-0.006416891566868468,179.0872,-74.16136,15.848668,17.198812
water polo,0.7522178938974282,0.06581230840633004,-291.89822000000004,-37.119568,-1.8169785,-3.6124110000000003
bowling,-0.6429003858384456,0.0038929500255558635,182.07416,-6.701014,16.39398,15.579255999999999
