index,gender_isomap_x,gender_isomap_y,gender_tsne_x,gender_tsne_y,gender_umap_x,gender_umap_y
Ukraine,0.06368281296426913,0.005997211628596007,-191.84506000000002,77.84697,5.807187,-4.402258
Poland,-0.14870797700228006,-0.03671888178965802,-243.56255,5.1772485,5.3493037,-4.913628599999999
Romania,0.19294546338890448,0.05020910761493901,-84.2486,206.3695,6.510389,-2.9046027999999997
Netherlands,-0.6505453217281713,-0.0693608635833619,173.72361999999998,-239.93752999999998,-3.543501,8.47737
Austria,-0.15906487379143025,-0.027501165811462357,-271.12253,-11.958578,5.2272696,-5.081348
United States,-0.7262289677982718,-0.1242137384200864,85.56652,-335.5754,-3.9384186000000003,9.427855000000001
Mexico,0.5313177030175611,-0.09086930558688087,336.97867,70.47465,9.278527,10.375057
Canada,-0.4318645596213901,-0.04686052453438625,122.49033,-177.63806,-3.0602646,8.100767
Guatemala,0.3642530110408681,-0.04151523788125357,125.014595,69.357445,1.5710688,-1.6568998
Haiti,-0.18418592888174445,0.04709950788768933,-140.82728999999998,-80.436714,-8.338764999999999,7.24574
Cuba,0.44976701748226783,-0.0675259590373259,262.34146,31.281118,8.605435,9.818683
Dominican Republic,0.3753036111966444,-0.04551156679880869,152.71416000000002,81.25913,1.6995175,-1.4606516
Honduras,0.17613809577778156,-0.00959558277825707,-150.39253,207.15167,6.7255387,-3.7283480000000004
Nicaragua,0.28356526831143986,-0.012182597001421505,88.11717,131.36717,2.4269059,-1.558648
El Salvador,0.4534174625315277,-0.06957596118380402,267.09112999999996,57.92312,8.729173,9.937439
Brazil,0.4516511911992739,-0.06880492288238521,241.29175,51.623965999999996,8.755732,9.960258999999999
Columbia,-0.6764648710884322,-0.1116900741294434,75.441505,-311.2735,-3.802024,9.287758
Argentina,0.4054482764405918,-0.046673113550267806,217.83732999999998,-313.25023999999996,1.4618146,-1.3675195
Peru,0.3765539505742411,-0.0481678518946645,130.74383999999998,46.016697,1.6396651999999998,-1.2019235000000001
Venezuela,0.3113213406950058,-0.0295083253712288,102.88484,112.36306,2.1549633,-1.6104697000000001
Chile,0.4364779243003136,-0.04745372139113603,-969.0977,104.25166,1.2841420000000001,-1.465215
Ecuador,0.15151986390369274,0.07994308669182021,-123.4872,161.3313,6.258917299999999,-3.2696881
Bolivia,0.2190390128302334,-0.018900756048556813,-154.77325,239.90556,6.869406,-3.4565517999999997
Paraguay,0.20630336353921108,-0.018861274556173396,-129.4317,225.49945,6.738647500000001,-3.254619
Uruguay,0.13277099462612454,0.0011930901277621571,-148.96188,171.31400000000002,6.44105,-3.6994147000000006
Australia,-0.431814319243076,-0.042698220159311163,92.70224,-166.23424,-2.8074565,8.123664999999999
Papua New Guinea,-0.5418034265501491,-0.06184589202583675,19.025856,-229.69759,-1.9681576,8.913991000000001
New Zealand,-0.5268041096126761,-0.07118435130911502,130.98685,-229.21017,-3.2780468000000003,8.565356
Fiji,-0.3694763912234067,-0.032202535322566464,88.60078,-134.04376000000002,-3.0146903999999997,7.900183999999999
Solomon Islands,-0.1939043542823553,0.01879006011185282,-106.888535,-114.0299,-8.117422999999999,7.109005499999999
Vanuatu,-0.2665986482033157,-0.003815811953105883,-82.034386,-109.43871000000001,-7.880633,7.286599000000001
Samoa,-0.4812325991370263,-0.0481971895811766,38.209522,-200.65771,-2.1863525000000004,8.724824
Kiribati,-0.019537208581324603,-0.04157726670161745,-239.84212999999997,57.2783,5.6236763,-4.668946
Micronesia,-0.13759345647199625,0.1279155402398868,-168.76553,-132.6951,-8.464178,6.563436
Tonga,-0.5439560988424131,-0.07184137425831966,58.137423999999996,-231.95802,-2.3211205,8.600883999999999
