index,yob_isomap_x,yob_isomap_y,yob_tsne_x,yob_tsne_y,yob_umap_x,yob_umap_y
football,-0.08285474120410513,-0.3398958957232173,-107.230194,27.062616,-0.5163325,3.1567724
basketball,-0.5725977992186497,0.0589947418737916,-181.07132,89.605774,0.45924258,5.2784996
cricket,0.3684057190397964,-0.36550016339643737,-51.076145000000004,-23.161276,1.565016,2.1692218999999997
hockey,-0.4455111794945131,-0.29867502885817304,-169.53993,72.7497,0.20539083,4.8503737000000005
tennis,-0.019739931405707824,0.4920623583489384,172.81897,26.903509999999997,3.3297007000000005,5.785598
volleyball,-0.7411415893448249,0.14911768239749415,-165.30382,145.90863000000002,-0.16487138,5.7936254
table tennis,0.2948240102291779,0.4324329374229894,153.18385,36.347527,3.634929,5.385875
martial arts,-0.12674327713039008,0.7212560403728577,205.15811000000002,-26.930618,2.5885662999999997,5.498456
baseball,-0.19868378286034952,-0.4721325369064081,-129.43819,24.400059,-0.19092725,3.5616654999999997
american football,-0.13957792404587455,0.1887282065741178,-115.29683,98.569405,1.2931696000000001,5.449331
rugby,0.07034395514934302,-0.30510697756110283,-82.8188,25.298557000000002,-0.045483552000000003,2.858555
golf,0.7883642840870111,0.4991056713897802,81.645706,29.088701,3.9244730000000003,4.4355839999999995
athletics,0.4235335667030334,-0.3225598284173469,-31.133228000000003,-20.218056,1.1192236,2.44997
badminton,0.27593440407406616,0.512485856760208,134.98468,27.910488,3.8227116999999997,5.1536894
boxing,0.5869229089354201,-0.1877983756142663,-28.289866999999997,1.8042536,0.8936149999999999,2.2954197
Formula One,-1.024704710419296,0.20212557621351404,-149.7297,189.6846,0.024095632000000002,6.024548
MotoGP,-1.1062198445993128,0.2358970184726001,-129.93419,190.95802,0.25748533,6.274152
cycling,-0.5417820488397872,-0.6772649741690789,-219.44801,133.9784,-0.8342487,5.0677633
swimming,0.12188536674995297,-0.6887754832163798,-45.1897,-79.3819,0.8216087,1.6878341000000001
snooker,0.5272673530625281,0.7000486616197379,110.6195,3.4828355,3.4399295,4.724261299999999
shooting,-0.5199920760355685,-0.2986771007183553,-190.73622,139.09013000000002,-0.5834149000000001,5.4286145999999995
gymnastics,-0.25988743301395123,0.6361245435220134,196.71936000000002,-42.724644,2.7107947,5.6992726
handball,0.2683441995236736,-0.35116169591683666,-56.562557,21.449217,0.42534155,2.528731
wrestling,0.15813230500283648,-0.4953295657142082,-77.08521,-30.89835,1.1233098999999998,2.8912346
skiing,-0.6597316607886864,0.07366891645264767,-163.75647,116.99254599999999,-0.039443728,5.31749
horse racing,1.3812216061818878,-0.02461427307152596,49.748855999999996,-13.724989,3.4017589999999998,3.8777475
horling,0.6417099100859202,-0.36899096732564907,4.620248,-31.712557,1.8225073,1.9048051
pickleball,0.4688416433790397,-0.5040399813684747,-35.873333,-57.311665000000005,1.3215633999999998,1.7900738
water polo,-0.4539481938766662,0.1045546937586746,-143.23146,115.46966599999999,0.6397491999999999,5.6774507000000005
bowling,0.5173849600739959,0.6939199427980968,106.03527,24.051070000000003,3.6575839999999995,4.5588794
