index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling,Arab,Asian,Black,Hispanic,Latino,White
Cole,1.7154444652413952,1.5321577678059413,1.0720354196411634,1.598547860136553,0.8726204531738554,1.0146048938123549,0.644609626981054,0.35277209857486763,1.6200886645628505,0.9998405557911658,1.35265167810837,0.990407512356732,0.8265648903818454,0.43791086972785115,0.9477088049120579,0.4278473490936359,0.2625903516729288,0.3764080028447893,1.0750008833424531,1.0979383387693922,0.8785186983586696,1.0375203282065217,0.9522352787921098,1.0821451128928072,0.834056921780303,0.712797575166504,0.5293461798442309,1.1856154085980073,0.6644984636586325,0.867630907124391,0.545264145909991,1.1181494367642364,2.147846119886424,2.1530381610332587,1.3495929049015039,1.9812257676937952
Valerie,1.1091079703817162,1.0063814434856055,0.6151719814216615,1.274513702261091,0.9896475423542114,0.89079300465512,0.7819466379465083,0.7592216953998113,0.9976894348147338,0.21684261825949827,1.234277517729734,0.9171153760143594,0.6784229516340322,0.2475670029110257,0.9198581459116181,1.0927193048815478,0.8539916193905147,0.7438138099181085,0.3230469025613047,1.2967057119160121,0.7747572446306293,1.2104253079437266,0.8214920877552351,0.5019529663898752,0.7121862798618798,0.8752354162273178,0.7389094088028603,1.1085712824103884,0.6693104748842119,0.9090774780615258,0.8166697830598131,1.2651947680521787,1.9192625705784805,1.3576848224803362,0.9197943004361548,2.05857275315678
Maureen,0.5014903734626072,0.2668354162624026,0.08836303463970929,0.47017909322963597,0.6593677669140615,0.0953503665733313,0.3408609276573533,-0.4958464851361387,0.5243307388710962,-0.2164186056958296,0.6092498418524602,0.2997171222822891,0.3126919440645476,0.09575668906580877,-0.02738025260009488,-0.03340676115014035,-0.2874554128063898,-0.16689545617531729,-0.12082606071584658,0.8853015795719014,-0.041911527814672354,0.1867094038485666,0.2522188646879901,-0.06640908236375949,-0.07675936920262327,-0.05021269180947136,0.25814945113573734,0.32175704414549744,-0.03915676645404852,0.4780460051277024,0.6605085208739234,1.2309642303712154,0.9638046938152868,0.7035981692594759,0.531083570360729,1.064140623668385
Gerald,0.827844013231142,0.6005065094081664,0.04393911021013698,0.6545616288526034,0.3731996358481592,0.16550615896076212,0.15455434180590294,-0.4570908456901566,0.796979293716854,0.3020305997923195,0.6498134388107121,0.588475259774678,0.22072683570305487,-0.3521630305307953,0.12680145325804823,0.15101278453782166,-0.3611283765248451,-0.22083435879086705,0.009121438061988762,0.6457979238070838,0.11636693202487114,0.19111389710277904,0.3133511973367577,0.05754093049347654,-0.021546947875903444,-0.039326554598166974,0.14172410084377082,0.4603899960331492,-0.17574047966562203,0.25277088108080215,0.7770422665658291,1.0636666735067635,1.6144941132327018,1.6201191244931246,1.0254472245554507,1.6990751264892232
Haley,1.5944710546195737,1.4066877984592423,0.9321825586424662,1.2424957790973061,0.9834644008686219,1.229941196087924,0.8941014389423619,0.8707713961380955,1.5813095727732578,0.9538723007830903,1.2535887188812325,0.8400955232496662,0.5354396852137823,0.5412149651209873,1.0020300569305531,0.1523030798108303,0.16832651174305197,0.47498421635156424,0.802532315875472,1.454813829330717,0.9779510634557708,1.3960081930999055,1.4126813859787046,0.9388501885172944,0.52319386146622,0.948272541386408,1.2153109655948469,1.6538243731412716,0.7484145405256505,1.0901191642586612,0.7677126303796933,1.2665569423904919,1.9664283259549322,1.9674010947127871,1.0915846144368173,2.1062485178382957
Matthew,0.9802820441030142,0.8085925469783928,0.2557278339735146,0.8717588697023625,0.33842745027831317,0.4563775413104903,0.007606514660846809,-0.06649799013197277,1.0163966141846308,0.14384985663577982,0.7394041514918789,0.3504775684040598,0.03012955740047862,-0.2489037908906793,0.20487956611215433,0.01002120274876701,-0.18034345347418318,-0.2724710442948782,0.4317949634002976,0.8524204642434967,0.5953192177118616,0.5399801005006162,0.5815823721931461,0.41360842573731843,0.16792793339650405,0.02534658986132373,0.5324166842155867,0.8851431156324039,-0.04037280017326763,0.5610286781961118,0.7920806639237129,-0.04155558780234454,2.9662512259368343,0.9649174044832093,0.3185694100625381,2.8088157252391106
Ariel,0.605607327911207,0.6851301967471864,0.24850241626195815,0.7616284793631621,0.356909192441151,0.6288809491324252,0.27260379145511826,0.2116271782612121,0.84147520301172,0.20154630683148195,0.6230222371140454,0.12684145504443697,0.12269412255187442,-0.007721943436543401,0.42181054308544236,0.15993919447442012,-0.06493795769714217,-0.21295706506832116,0.2919831951653641,0.6705490786296577,0.37665944485256647,0.6547704278502468,0.8500422126869044,0.3814985606584087,0.2120488265104098,0.3513728606704788,0.8262207026884913,1.0314881434644436,0.36493949588084346,0.10418118901344323,1.749527150650994,0.21760942042196055,2.3056853544267017,1.176196120805059,0.6542322790655364,2.1643494540342574
Charles,1.4327921951384597,1.3776045564764514,0.8938544180697727,1.5314223203341812,1.1829625592520085,0.8367209460352699,0.6680943731143097,0.23076374727378365,1.5512715777946302,0.5855977826716284,1.3060427544917632,1.3572210808621155,0.4345894662407879,0.22810431659728125,0.7821648083592502,0.618340567288584,0.5288374245506,0.500992055229333,0.7824779552079778,1.3662418390604654,0.9604014001414657,0.7765394432535697,0.8978363487380797,0.7253755538728424,0.6612154994167797,0.6331992848171427,0.7897058927200182,1.3607140817906096,0.7827654234100295,0.8673409230889211,1.00952974131874,1.147903185390595,2.213573837348287,2.146071271875565,1.3251360601119089,2.2883094705677163
Stacey,0.8335463900432343,0.8217677494030566,0.5250124086282963,0.9421583707064611,0.6301848411252204,0.27482112897046046,0.24814104815332236,0.034687465298782874,0.791134142823163,0.3094708096777438,0.8415510700021928,0.7063994925859428,0.4951386011750181,0.1878146498103564,0.2047433134160809,-0.07147572207732633,0.14203121289336937,0.09394240244642668,0.1857288913743452,0.9763475799156932,0.21168165564985927,0.4981303666429485,0.42086895037778327,0.20303080905164123,0.4838433453117802,-0.011420329611974048,0.25837450296370484,0.686710552820598,0.13503035920825046,0.7821752357698902,0.3437559373851388,1.1737908786707425,1.5625103501150626,1.6979179353912361,1.1338536912580885,1.4122432737357546
Cody,1.0167220374514379,0.7872485890718387,0.121205261115259,0.9660989771476207,0.013470967312110673,0.33580929878493004,-0.34673697550732563,0.25508930868290536,1.0832849809979084,0.46401382242209926,0.6166393338628484,0.13409036052498938,0.27542239561817367,-0.4395979520357767,0.5564770169906418,-0.030449892605728508,-0.3825880963616377,0.021449742130273855,0.33280620695309904,0.6707628457245071,0.45810673352987463,0.7606754289881197,0.7105132703770909,0.7739262726545705,0.34458833018255147,-0.14048174378324946,0.5147939990522715,0.5481913070975512,-0.0941093029201462,0.5755803365698893,0.23995505661143607,0.7852399750729597,1.713661897358017,1.261137475203953,0.6576908371830131,1.2786324073754554
