index,race_isomap_x,race_isomap_y,race_tsne_x,race_tsne_y,race_umap_x,race_umap_y
football,-0.032071721589461116,-0.08982041074490636,-85.063515,-92.40786999999999,10.164378,6.87453
basketball,-0.16718160878485666,-0.05175630908148804,-149.48026000000002,75.91872,10.613988,8.590114
cricket,-0.09067899900286944,-0.055793751743348385,-107.26161,-2.2875402,10.31279,7.857675
hockey,-0.1649939787628418,-0.051952870925607235,-165.07176,44.38898,11.179504,8.863159
tennis,0.11244701640723584,0.05692207488376789,116.54658500000001,-51.82374,8.174131,-0.31838608
volleyball,0.11813096263114528,-0.06335724650375557,101.55541,-118.86468,8.5914545,-1.0556507
table tennis,0.13279465319450998,0.0517951083529419,122.26118000000001,-84.91188000000001,8.520195,-0.5515787
martial arts,0.054792340852161316,0.19929066853079053,101.654625,140.09035,5.329027,5.3566628
baseball,-0.03902211875204333,-0.10971779628785842,-110.98463400000001,-86.34891999999999,10.546247,7.0632834
american football,0.2759002663524521,-0.05286131160729832,186.23903,-148.95512,7.539401,-1.4595938999999998
rugby,-0.13167291197454645,-0.05268413055991173,-138.07676999999998,25.371965,11.031955,8.493962
golf,-0.23883777403420456,-0.1046143854070569,-203.41907,21.151032999999998,11.538226,8.66823
athletics,-0.07420026845481838,0.137486510414616,13.473985999999998,176.53696000000002,4.7079015,5.126429
badminton,-0.0012238115717732774,0.11831168683268975,72.70336,121.29458999999999,5.7763290000000005,5.294596
boxing,0.0380723068781676,-0.04657197464171076,-20.407742000000002,-71.96732,9.378552,6.9315679999999995
Formula One,0.3695585594931057,-0.0026806636255152262,163.52002,-209.90472000000003,6.7683015,-1.198923
MotoGP,0.4148997810457591,-0.004544149054660211,194.49635,-220.69841,6.9666624000000015,-1.4544002
cycling,0.34154524689830995,0.0009842151659541954,185.24371000000002,-188.65517,7.0611205,-1.4854412000000001
swimming,-0.0044756372643158905,-0.07201777212206235,-49.712402000000004,-83.19404,9.729115,6.7379117
snooker,-0.31536603039345257,-0.06137051767354471,-256.0104,63.208980000000004,11.2064705,9.257617
shooting,-0.0350150365419576,-0.03870249246233084,-66.92809,-34.88895,9.454156,7.5578046
gymnastics,-0.08121564779785187,0.14446670778761395,62.21989,144.95213,5.511358,5.079219999999999
handball,-0.03792043214270888,-0.03589962726338666,-50.882690000000004,-11.4906435,9.768410000000001,7.729029
wrestling,-0.17882483317054956,0.08884186394147384,-4.6564817000000005,198.01344,4.5496492,4.780153299999999
skiing,0.15676637412785607,0.0200745656004958,132.27185,-111.585815,8.379228,-0.8833338
horse racing,-0.10296608541758202,0.20985544749471047,36.360233,194.08801,4.827971,4.872673000000001
horling,-0.12224400681286678,-0.08108769594477383,-151.54826,-0.14524814,11.209535,8.001421
pickleball,-0.1150684661013836,-0.11563307370164773,-92.18034,44.935863,11.020002,7.603835000000001
water polo,0.23342534681131066,-0.05191584321727832,128.46323,-157.60578999999998,8.001766,-1.0864593999999999
bowling,-0.3153534861219297,0.11495317356308694,-263.51937999999996,86.38051,11.416985,9.380784
