index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling
witty,-0.8544440612287758,-1.0018548842128199,-0.554114824444946,-1.0561350755850913,-0.871960543102535,-1.0691399214332564,-0.6978157816736715,-0.8047852740087161,-1.3098905358338617,-0.861146808485418,-0.7486204277190838,-0.9589081066340394,-0.9367409347371727,-0.736234511943586,-1.1545282069085014,-1.3348818311645116,-1.5859154950229564,-1.1109053453795084,-1.4783149312073416,-0.3223865390480787,-1.0219917098465439,-1.4386264809129512,-1.2303087312941932,-0.8416767876410258,-1.295377536770024,-1.310583077638784,-0.8794477320715075,-0.942072769212827,-0.8577130878150329,-0.5361525593716443
compassionate,-1.8797559486841526,-1.8279137391481663,-1.3732061973133192,-1.4426909080568746,-2.152685706217372,-2.36664635690701,-2.055386814784833,-1.091299455603607,-1.8189447184425964,-2.1055383442305606,-1.4054653958466485,-2.144041593540523,-1.1572933094351971,-1.9795336391749079,-2.0022826546491848,-2.462179668850851,-2.4606810871271168,-1.8184117494761987,-1.8173341666494303,-2.1820040862971735,-1.7499096950135398,-2.0007836051581487,-2.1721355585482423,-1.6751582013734752,-1.8070776436179266,-1.8639296713757154,-1.5696513702259796,-2.067204421846957,-2.2752304773377117,-2.1340928537944315
rational,-1.1827574585828087,-1.347407668156677,-0.6748563814286069,-0.8759271967424113,-1.1009545306356947,-1.5723882393744852,-0.8417794176639236,-1.0445670731859138,-1.3558523792211734,-1.0105698754159314,-0.9630052285956104,-1.194497516075141,-0.6989005586310404,-1.2101493511319454,-1.5509947004194558,-0.45658885485870254,-0.7128015375262614,-0.5835394348422025,-1.5349373134558635,-1.0019822847156936,-0.9709413567321588,-1.2256187156816833,-1.1511558285811918,-1.6779692968733215,-0.8857291630765712,-1.2351384781982149,-0.9520964922230863,-1.4893487883331704,-1.6119912974866264,-1.4302885754915597
insulting,-0.04125632209646971,-0.7149748554389385,-0.4885236013269205,-0.7064144457722964,-1.2401432436457995,-0.7436592667989012,-0.8155820318585044,-0.8146592067179879,-0.8665023358499898,-0.13332140154535785,-0.5777055330078068,-1.4306670323117816,-1.5067169283880404,-1.0269986600069374,-0.08881610683354826,-0.5209614697023146,-0.12533157472852197,-1.2293975526019498,-1.7289071531644502,-0.2688105119132433,-0.4082063965610931,-1.7256223903767134,-0.7900601904068644,0.4773779701036189,-1.049823524673614,-0.07583011939643003,-0.8142550149001611,-0.4211142261892225,-0.8595917459757083,-0.584848469498421
moderate,-0.5743363028570628,-0.2757938969409269,-0.11849599201803775,-0.60827856916268,-0.4215813598975795,-0.10275836567000322,0.10787751910352124,-0.29964384377456776,-0.13148138515884064,0.06433779408952553,-0.34277328889449155,-0.14175398933980254,-0.2032254225164029,0.06725973995843683,-0.7147398483684037,-0.6626765103193641,-0.2270170182958746,0.25086845337881236,-0.5988932419342982,-0.27310605157144596,-0.8250743403007776,-0.8865859750067633,-0.04274792507347221,-0.5829553308591635,-0.15560032704363275,-0.47075588244377226,-0.0885114697866103,-0.18150710192168398,-0.5850015784839393,-0.34621688652745125
discouraging,0.6958034308453638,0.4708544830114486,-0.09559618646283437,-0.6705026610011001,-1.4187534491699045,0.6176011631614625,-0.20997132305944743,-1.5158889280807502,0.2091257461948805,0.09552262344430418,-0.21468233351661103,-0.9142158278011928,-0.10768419815686435,0.39515756968125587,-1.017973667959712,-0.8062482594608623,-0.23247043268287296,0.1604257604734681,-0.11597884223417392,-1.0886363044497258,0.20983372277669432,-0.977935398697713,0.46058672095426095,0.16993016069991426,0.14153091169799537,-0.5893964707910555,-1.0031103127831626,-0.08665253561146583,-0.2933130081894188,-0.039053543653968605
smooth,-0.4481965818823943,-0.1860909043014334,-0.0698618823935621,-0.7174681871532107,0.12422977820914408,-0.20054709401900278,-0.0032617669751264485,-0.20136595313101904,-0.5733573793998576,-0.11466737500176226,-0.4510682021071749,-0.004954310689570879,-0.48467235072130854,0.18159387189600956,-0.2077303540899152,0.10268726907869297,-0.027712594665618814,-0.5949262437803043,0.011779169336179143,-0.0843152872274422,0.1323536759799864,0.16759890226487514,-0.3549550359115893,-0.12165041616508553,-0.19214570988572807,-0.4902225188854789,-0.0246386800502414,-0.7444748910524444,-0.2708758663075783,0.43474269665240917
gloomy,-0.7126976777357589,-1.2562088807687055,-0.3327416075496914,-1.1666870728421987,-1.3799155904961742,-1.0031486962772649,-0.9148252482665722,-1.3036045012872735,-1.4099721971333694,-0.8306215191829468,-1.0456361149130218,-1.660281166928505,-1.5859335134186001,-0.4212643713475312,-1.4224595128282718,-1.4768902812077747,-1.1292313373072678,-1.2529218893788623,-1.4869720558124742,-0.777203392018237,-1.1991209826538727,-1.757051471297597,-0.7533980459127337,-1.320329768841525,-1.4646824067962614,-1.7367449973066382,-0.8958495754526135,-0.8912827530831224,-1.2822015672799156,-0.704959233573211
skeptical,-1.1369878835796796,-1.0652488613189868,-1.2272478946140397,-0.7982303276597247,-1.8894098840656195,-1.5360941447757905,-1.4522981100491226,-0.8641377349678342,-0.9796853163943628,-0.7481911458624297,-1.5270415082178697,-1.4261170563768728,-1.1731842266538466,-1.7218397276587338,-1.2583129668712962,-1.139329823522046,-1.209873483972911,-1.318568945642627,-1.8948020458519645,-1.4692224304014203,-0.8405440256599549,-1.6130569772280121,-1.456654710629754,-1.1551467820505295,-0.7899423531056707,-1.0990132415788563,-1.204791737978802,-1.0976627067432203,-1.6768378014154504,-1.1590259210718508
unrealistic,-0.19267017023643693,-0.5602763175150333,-0.6764458569666882,-0.44462614866056555,-0.7511599498495939,-0.7792251060520424,-0.784420006521058,-0.6472539081280339,-0.4891440942032435,-0.2180226005966082,-0.7717649046938214,-0.41818567149484054,-0.28332988111554896,-0.8612355783216274,-0.4824554590264786,0.6813997461440493,0.3702422777722375,-0.5548201189500923,-0.7104401581570783,-0.859184676886893,-0.18834196447410037,-0.5560510191885886,-0.8785713809262669,-0.42253565500573387,-0.2931593399446054,0.03621814378197069,-1.1322252774526036,-1.0425288306258378,-0.8951349806105148,-0.8688945995781867
