index,race_isomap_x,race_isomap_y,race_tsne_x,race_tsne_y,race_umap_x,race_umap_y
Nigeria,-0.4164733469444572,-0.18910891419055376,234.4446,-89.93500999999998,2.4757688,-2.3059714
Ethiopia,-0.3610692012176565,-0.25431689250080736,222.10745,-58.547268,2.6551400000000003,-2.4608950000000003
Egypt,-0.5990764962167757,-0.17794887777325086,339.90555,-12.07315,2.1848614,-3.1613705000000003
Congo,-0.13346936279926475,0.2430372309462581,-24.490064999999998,318.07678,6.4748220000000005,-2.9962978
Tanzania,-0.2580760702174416,-0.15179729286495686,164.2533,-6.1611557,3.7352364000000002,-3.051767
South Africa,-0.4762888166768093,0.04481338775426244,280.13934,154.41582,2.8350012,-4.206161499999999
Kenya,-0.6213119302519992,0.10810593906116447,216.02843,244.33786,3.4511587999999995,-4.5676312
Uganda,-0.5134955938828449,-0.0391165707671197,203.22417,211.75677000000002,3.3597744,-4.431498
Sudan,-0.4985314074077203,-0.15106941477205424,296.3215600000001,-40.380177,2.3724529999999997,-2.8089902
Algeria,0.07143974400875633,0.03650972747057701,-254.0054,166.62653,9.024465,-2.2476394
China,-0.6368146097530795,0.0047438811370083475,364.67337000000003,76.798744,1.9958628,-3.9364980000000003
India,-0.5931466979047971,-0.1628849864348262,362.46216,38.320885,1.9292945,-3.5652665999999997
Indonesia,-0.14533604123009033,-0.02966285035287498,-52.200962,128.0684,9.114723,-3.085994
Pakistan,-0.4876054186706841,-0.20935584706103072,319.42892,-120.71382,1.8199334999999999,-2.8189889999999997
Bangladesh,-0.4350556494939358,-0.12157358175543324,272.20776,-70.79016999999997,2.2043235,-2.543743
Japan,-0.22402413906566407,0.025912975142384442,-27.132662,146.84645,8.592088,-3.3678657999999997
Philippines,-0.02664461134309709,-0.03767086537720861,-291.71823,97.01437,9.337460499999999,-2.508905
Vietnam,-0.2396307088071645,0.2283890443106296,-23.749191,230.19005,6.270371400000001,-3.6537848
Iran,-0.5415212108422214,-0.2442862040536657,348.37076,-131.7342,1.7018002,-2.6672735
Turkey,-0.0413458692629968,0.02383011723366593,-283.35455,190.87538,8.786697,-2.5076462999999998
Russia,-0.1178872036428354,0.05575061804259957,726.1629,-678.1925,8.804029,-3.1068192000000003
Germany,-0.13449072625424122,0.21353723660704527,-58.93521,228.91887999999997,6.5793820000000025,-3.6710138
United Kingdom,-0.4694471482602232,0.07709579586262343,237.45015,162.79204,3.036971,-4.2003193
France,0.24704762214928844,0.0035939585654688384,-192.41537,31.275482,8.727344,-1.4191707
Italy,0.4141078675300933,-0.01005108651242519,-95.96406,-146.3929,7.705224,5.576557
Spain,0.6327045988758265,-0.046620818094026066,-317.79675,-391.3836,6.715422599999999,7.904598700000001
Ukraine,-0.09996068546522092,0.2670140438302538,-149.98996,287.9405,7.222063,-3.4510674
Poland,0.26332461198653784,0.00824022295768216,-173.44756,7.64803,8.619431500000001,-1.3254299999999999
Romania,0.4255485503820127,-0.018715384424774988,-112.42951000000001,-172.42685,7.560625,5.4039269999999995
Netherlands,0.003998527810201822,0.1920254831135747,-90.54915,341.6577,6.981329400000001,-3.1333256
Austria,0.1302429021365132,0.0011803948997758176,-219.5259,74.50704,8.889508,-1.6163843999999998
United States,-0.3927381671783841,0.09706703535799396,214.45593,128.62822,3.1480892000000003,-4.090169
Mexico,0.4867438616306691,-0.022846787144002675,-5.158666,-302.4717,7.0177274,5.146947
Canada,-0.567107644183156,0.009192109078872407,335.4927,115.74923999999999,2.1599452,-4.1000004
Guatemala,0.5422628109108084,-0.035790410269966565,-148.09587,-281.02594,6.9699717,6.3216743
Haiti,0.11612879031174078,0.3009171354287447,-88.20546999999998,50.67623,6.907626,-2.7106547
Cuba,0.5532649723369153,-0.03316362508919701,-37.21973,-345.47647,6.8101654000000025,5.3721805
Dominican Republic,0.5474016617464924,-0.03289660955617026,-197.90344,-222.9543,7.6271130000000005,6.272482
Honduras,0.5527984895236967,-0.029438803474854912,-21.245285,-380.45767,6.7819543000000015,5.4749393
Nicaragua,0.5272956902866851,-0.032291357443039716,-161.12837,-242.46468,7.369391,6.2220707000000015
El Salvador,0.548699256093367,-0.03462807713877882,-78.09889,-329.98787999999996,6.802837400000001,5.806725
Brazil,0.4057993643880423,-0.0122757260371886,6.1421660000000005,-269.27737,7.208062,5.0915527
Argentina,0.6430444214067165,-0.04911771957641923,-200.52289,-426.2536,6.904706,8.251726
Peru,0.5527365396472831,-0.03750002233071405,-117.10798,-292.32232999999997,7.0347834,6.4814997000000005
Venezuela,0.5821577351774113,-0.04163326174630975,-142.24017,-328.0895,6.7570124000000025,6.6286473
Chile,0.6667111401626769,-0.052130725249204216,-292.5921,-420.97253,6.4236984,7.884473299999999
Ecuador,0.5940842941198665,-0.04181852374573897,-182.40941999999998,-321.67465,7.1769440000000015,6.478732599999999
Bolivia,0.6171643290353918,-0.045907852075999483,-249.85126,-423.5805,6.5443115,8.16231
Paraguay,0.6456013422372989,-0.049934559128919184,-234.11781000000002,-397.4855,6.424672,8.278499
Uruguay,0.7090109419949611,-0.057840705029564836,-273.39517,-474.37497,6.350116000000001,8.124665
Australia,-0.4864816054119167,-0.09066723587061272,342.58408,152.78767,2.3672132,-4.2395864
Papua New Guinea,-0.37103684650938495,-0.04911540822055975,169.54144,63.924088,3.5387727999999994,-3.6557765
New Zealand,-0.5075025499540914,0.07317421983613162,275.66797,122.34463999999998,2.6631649,-4.340917
