,sport,country,direct_correlation,indirect_correlation,same_correlation
101,cricket,Ethiopia,-1.129162407145007,-0.09015151165112163,True
102,cricket,Egypt,-1.4726156051545058,0.10239137129604067,False
103,cricket,Congo,-0.716058498074884,-0.032859633895558134,True
104,cricket,Tanzania,0.4829398855182637,-0.034830195852963965,False
105,cricket,Kenya,0.9531576287544652,0.14784527546888027,True
106,cricket,Uganda,0.4556189789920698,-0.008136167428430166,False
107,cricket,Sudan,-0.6087187119912181,0.03851301882374,False
108,cricket,Algeria,-0.4779301977625088,-0.260981314379862,True
109,cricket,China,-1.5321829290287572,0.13197409409585542,False
110,cricket,India,1.2688399197527014,0.04462253460239879,True
111,cricket,Indonesia,-0.3057648425220912,-0.07148100385265092,True
112,cricket,Pakistan,1.7058311710738263,0.054396855865814366,True
113,cricket,Bangladesh,2.168475145473657,-0.05245052142970593,False
114,cricket,Japan,-1.4167439384549834,0.08327730980449984,False
115,cricket,Philippines,-0.2744811966369457,-0.1749161834116648,True
116,cricket,Vietnam,-1.0037304898626205,0.07053562164852979,False
117,cricket,Iran,-1.1109872307394817,-0.011649514431847398,True
118,cricket,Turkey,-1.3588526909081744,-0.07592685287858388,True
119,cricket,Russia,-2.5330321062342587,-0.026878114688203517,True
120,cricket,Germany,-1.4258552113939824,0.01188031098347278,False
121,cricket,France,-1.350863912026438,-0.12701931014691825,True
122,cricket,Italy,-1.9538379762955864,-0.2037053536875892,True
123,cricket,Spain,-1.3911132884900133,-0.1552543039760817,True
124,cricket,Ukraine,-2.3675072562198376,-0.08049390503014715,True
125,cricket,Poland,-2.1340044476203097,-0.02692236562480365,True
126,cricket,Romania,-2.1837505916345235,-0.16580700256419692,True
127,cricket,Netherlands,-0.5501990172784778,-0.07791469499766328,True
128,cricket,Austria,-1.933303810772936,-0.1206432368740487,True
129,cricket,Mexico,-1.7002090585026004,-0.11177851146313383,True
130,cricket,Canada,-0.3021973057546852,0.14505279698904364,False
131,cricket,Guatemala,-1.516821929736921,-0.19603036365522494,True
132,cricket,Haiti,-1.4577713050324568,-0.08479417219957881,True
133,cricket,Cuba,-1.4946297296616726,-0.05762586443240522,True
134,cricket,Honduras,-1.4495290921140247,-0.09606100751307002,True
135,cricket,Nicaragua,-1.6301285936618966,-0.21261680208708614,True
136,cricket,Brazil,-1.0682726212565559,-0.15434819583060835,True
137,cricket,Columbia,-0.570839432589054,0.10784558469602508,False
138,cricket,Argentina,-1.1973000393500564,-0.13232410849305898,True
139,cricket,Peru,-1.330763599007574,-0.17497365465796108,True
140,cricket,Venezuela,-1.559820039432022,-0.23397385443395546,True
141,cricket,Chile,-1.5094109288176594,-0.20167710271579206,True
142,cricket,Ecuador,-1.1575373680283807,-0.23405844264471434,True
143,cricket,Bolivia,-0.8704164148428973,-0.17126532291424426,True
144,cricket,Paraguay,-1.2168141217798738,-0.20193981904065447,True
145,cricket,Uruguay,-0.6377067879962903,-0.1802069528881737,True
146,cricket,Australia,1.2765048934830578,0.11629412808366865,True
147,cricket,Fiji,0.7620586768795574,-0.05945386905552345,False
148,cricket,Samoa,-0.32139821786974204,-0.077880489801056,True
149,cricket,Tonga,0.09828205111427,-0.07715834877633375,False
150,hockey,Nigeria,-0.11346813985399075,-0.06951892104496725,True
151,hockey,Ethiopia,-1.4930380627299178,-0.17744220945491174,True
152,hockey,Egypt,-2.727510628283056,-0.013529509212875414,True
153,hockey,Congo,-0.3028819358005374,-0.12624525328816655,True
154,hockey,Tanzania,-1.1160269856233769,-0.08562828403713281,True
155,hockey,Kenya,-0.38310247066762015,0.13224686617058282,False
156,hockey,Uganda,0.13558406240515047,-0.04924938337826275,False
157,hockey,Sudan,-1.5270959106602406,-0.026134687462638,True
158,hockey,Algeria,-1.4359547646048905,-0.3613858204405388,True
159,hockey,China,-1.0636042418156626,0.06269798692765607,False
160,hockey,India,-1.270440457625274,-0.07042207288070114,True
161,hockey,Indonesia,-1.2341865659369504,-0.1703374344182823,True
162,hockey,Pakistan,-1.6049221939019778,-0.03403257284273728,True
163,hockey,Bangladesh,-0.5252609090275332,-0.11049807507893758,True
164,hockey,Japan,-0.07765476747632033,0.01879673525033392,False
165,hockey,Philippines,-0.2731043477805291,-0.24321090126344924,True
166,hockey,Vietnam,-0.33665501720746793,0.056323582472352286,False
167,hockey,Iran,-1.4730949655590877,-0.12185111261066142,True
168,hockey,Turkey,-1.4243811756875309,-0.12620193293861648,True
169,hockey,Russia,0.07964841104219463,-0.06326414842550313,False
170,hockey,Germany,0.3271215257063463,-0.003144132851100621,False
171,hockey,France,-0.8783072984864833,-0.19895900732088576,True
172,hockey,Italy,-0.5557213994139012,-0.2747711103486655,True
173,hockey,Spain,-1.175675681670804,-0.2593784649513599,True
174,hockey,Ukraine,0.5621224560761945,-0.08027100466102402,False
175,hockey,Poland,0.2931247465392819,-0.004574715836969143,False
176,hockey,Romania,-0.6527033521400969,-0.19526791632488685,True
177,hockey,Netherlands,-0.04294135903438314,-0.10104623660892974,True
178,hockey,Austria,0.3015645373656196,-0.1527385154188264,False
179,hockey,Mexico,-0.5207994389698933,-0.2244746399742837,True
180,hockey,Canada,2.3255330784380077,0.1562060084741303,True
181,hockey,Guatemala,-0.3786608864434528,-0.2783922611188866,True
182,hockey,Haiti,-0.4621044186365313,-0.17561613571317394,True
183,hockey,Cuba,-0.30264986078603306,-0.15742754450257007,True
184,hockey,Honduras,0.24866863735352565,-0.13809561486936425,False
185,hockey,Nicaragua,-0.4921517496100349,-0.2663000492069209,True
186,hockey,Brazil,0.04682168901255498,-0.2476143947965124,False
187,hockey,Columbia,0.9350007382780824,0.12179443129240985,True
188,hockey,Argentina,-0.03870832641693362,-0.21287799776015406,True
189,hockey,Peru,-0.5182186517443437,-0.25630180950068226,True
190,hockey,Venezuela,-0.5426050747411771,-0.32787927410740403,True
191,hockey,Chile,-0.7739768777837904,-0.23374239762345075,True
192,hockey,Ecuador,-0.1892302533811499,-0.2807847079401619,True
193,hockey,Bolivia,-0.2896663416318587,-0.2705788102844697,True
194,hockey,Paraguay,-0.3411184950287718,-0.2584445478663283,True
195,hockey,Uruguay,-0.05086332857984332,-0.20911042652186265,True
196,hockey,Australia,0.09382875637662938,0.07480848718834741,True
197,hockey,Fiji,-0.5584159873644985,-0.08393912561450738,True
198,hockey,Samoa,-0.26353888944621057,-0.06918400095855477,True
199,hockey,Tonga,-0.15340150359880472,-0.04469196965344447,True
200,tennis,Nigeria,-0.009627354679664423,-0.10638640551019914,True
201,tennis,Ethiopia,-1.0230117421944531,-0.041327638108726035,True
202,tennis,Egypt,-1.336382452588768,0.08984777687413326,False
203,tennis,Congo,-1.3177360904597142,0.006649360175623082,False
204,tennis,Tanzania,-0.1390943138517727,-0.039243474693436725,True
205,tennis,Kenya,0.2794328937808182,0.08119021510035797,True
206,tennis,Uganda,0.31508870283035284,-0.05784856414256991,False
207,tennis,Sudan,-0.7077254802042385,-0.046278871799538435,True
208,tennis,Algeria,-0.2212333456054228,-0.20374875608288684,True
209,tennis,China,-0.7735899267309859,0.07632589595144476,False
210,tennis,India,-0.8400761315903894,0.06501722826464207,False
211,tennis,Indonesia,0.3911495160829885,0.00822883444112266,True
212,tennis,Pakistan,-0.5229966115360589,0.01539553837943216,False
213,tennis,Bangladesh,-0.027064630159969683,-0.09690540097643888,True
214,tennis,Japan,-0.13880173718711547,0.17807792003986184,False
215,tennis,Philippines,0.3663667323627712,-0.02235500694602848,False
216,tennis,Vietnam,-0.4139257776269546,0.10264238227711384,False
217,tennis,Iran,-1.1000904636716915,0.010478869701698935,False
218,tennis,Turkey,-0.18978408719032808,-0.03536418339817293,True
219,tennis,Russia,-0.5784783815911461,0.08650346490008863,False
220,tennis,Germany,0.6990702781324244,0.16657694707207715,True
221,tennis,France,0.41690519693897815,0.052027478015938336,True
222,tennis,Italy,0.6351375271631179,0.052278820462397235,True
223,tennis,Spain,1.1325117381740029,0.05639725517796613,True
224,tennis,Ukraine,-0.3107122647905667,0.05148227618508645,False
225,tennis,Poland,0.1120782851290584,0.15199266503212053,True
226,tennis,Romania,0.2700633837155163,0.06176198959404919,True
227,tennis,Netherlands,0.5372789931293992,0.06630381710871623,True
228,tennis,Austria,0.6769598835051844,0.08773431848683805,True
229,tennis,Mexico,-0.4325164204290384,0.03778170859153062,False
230,tennis,Canada,-0.5389514697426219,0.13707339986100855,False
231,tennis,Guatemala,-0.002822412607442979,-0.003582674707598605,True
232,tennis,Haiti,-0.4610956188829979,0.06691278906380084,False
233,tennis,Cuba,0.045307064030116834,0.07947241713693645,True
234,tennis,Honduras,0.1255284409793133,0.02470592715228973,True
235,tennis,Nicaragua,0.04350667246171612,-0.05401683578941164,False
236,tennis,Brazil,0.5748863281983208,0.03050239856414168,True
237,tennis,Columbia,0.2990164857422399,0.044601824083642674,True
238,tennis,Argentina,0.6806320560740208,0.04917608230822863,True
239,tennis,Peru,-0.6990108898566169,0.0010638916532683042,False
240,tennis,Venezuela,-0.39572007223831707,-0.09883324842726636,True
241,tennis,Chile,0.3127281483213338,-0.04889951201276623,False
242,tennis,Ecuador,0.1585671258844482,-0.06976418482406313,False
243,tennis,Bolivia,-0.6856975483908606,-0.002551012220174075,True
244,tennis,Paraguay,0.36863582677890827,-0.02186998691186812,False
245,tennis,Uruguay,0.7759947222256872,-0.02129359953772467,False
246,tennis,Australia,0.6470232470906168,0.09140110808254502,True
247,tennis,Fiji,0.4407139899406734,-0.023684539494001497,False
248,tennis,Samoa,0.1375697540119666,0.02768877476553401,True
249,tennis,Tonga,0.18858254976794286,-0.1310437324714377,False
250,volleyball,Nigeria,0.5654211740202844,-0.0957735740366316,False
251,volleyball,Ethiopia,-0.2655053562477842,-0.008461404197969726,True
252,volleyball,Egypt,-1.110119731053625,0.1769027557551241,False
253,volleyball,Congo,-0.2643298433448235,-0.003920042238305627,True
254,volleyball,Tanzania,0.31491110846035,-0.06334619676622852,False
255,volleyball,Kenya,0.02590398989852161,0.05806866969212076,True
256,volleyball,Uganda,0.8483106572855333,-0.04754405005740965,False
257,volleyball,Sudan,-0.5272207201145127,0.01419228853139911,False
258,volleyball,Algeria,0.12587107063775346,-0.23519693805965436,False
259,volleyball,China,-0.5767929098139694,0.1413072763949331,False
260,volleyball,India,-1.080522112465441,0.05055793341010066,False
261,volleyball,Indonesia,0.7832903487290108,-0.04586757179442545,False
262,volleyball,Pakistan,-0.4628033494643037,0.0034441197715285947,False
263,volleyball,Bangladesh,-0.06621159282980131,-0.16998017472376625,True
264,volleyball,Japan,-0.10009813168993173,0.13105384639955214,False
265,volleyball,Philippines,1.7505994181783435,-0.09811353239642964,False
266,volleyball,Vietnam,0.5069015927325811,0.054597623562197835,True
267,volleyball,Iran,-0.5621930244186487,0.0611639891829997,False
268,volleyball,Turkey,0.17437113642107682,0.011475193592970235,True
269,volleyball,Russia,-1.0517019828653225,0.10246452992238757,False
270,volleyball,Germany,0.1371670330282057,0.04918033723146189,True
271,volleyball,France,-0.5297234234257455,-0.06319336890436471,True
272,volleyball,Italy,0.2353838329543007,-0.044474200101952896,False
273,volleyball,Spain,0.8287227105498001,0.03962148777004012,True
274,volleyball,Ukraine,0.4286483931242527,0.048530636142902914,True
275,volleyball,Poland,0.2643639057825014,0.09028102420731568,True
276,volleyball,Romania,0.9755128171156492,-0.02548963012626386,False
277,volleyball,Netherlands,0.7626168747038415,-0.08230610577619019,False
278,volleyball,Austria,-0.15708874132750208,-0.06958067954443349,True
279,volleyball,Mexico,0.6260358738596483,0.04254591013743902,True
280,volleyball,Canada,-0.4861125534740174,0.005183361049289875,False
281,volleyball,Guatemala,0.9323305823042759,-0.043937440283629545,False
282,volleyball,Haiti,0.4270127003661553,0.02928194424469205,True
283,volleyball,Cuba,0.7727092359500608,0.08353099345986602,True
284,volleyball,Honduras,1.5887351190430303,0.03266738498270138,True
285,volleyball,Nicaragua,1.0367712775086972,-0.08646322085037643,False
286,volleyball,Brazil,1.522135069515394,0.0072457603018817,True
287,volleyball,Columbia,0.5024588396719861,-0.02259336625229497,False
288,volleyball,Argentina,1.189018035298638,0.01904160629326709,True
289,volleyball,Peru,0.8615272993955378,0.004555329609701732,True
290,volleyball,Venezuela,0.8454963916814395,-0.08011019496082149,False
291,volleyball,Chile,1.2473346070374631,-0.0553592249130089,False
292,volleyball,Ecuador,0.8990004012015279,-0.08607523947757298,False
293,volleyball,Bolivia,0.7685786712718252,-0.003350683249691257,False
294,volleyball,Paraguay,0.6521127460745147,-0.057549084753705876,False
295,volleyball,Uruguay,1.3608222105668188,-0.07330203271675502,False
296,volleyball,Australia,0.04159779746642329,-0.060249257458644075,False
297,volleyball,Fiji,0.4408189708753628,-0.06714092273613881,False
298,volleyball,Samoa,0.8450090560101188,-0.0383347743447925,False
299,volleyball,Tonga,0.31554654237980084,-0.1379296170904089,False
300,table tennis,Nigeria,0.00906599580246983,-0.09953867792595072,False
301,table tennis,Ethiopia,-0.9979985896167664,-0.033051464443676466,True
302,table tennis,Egypt,-1.3231191926566628,0.10052813191479276,False
303,table tennis,Congo,-1.4856406441976775,-0.04272761295540852,True
304,table tennis,Tanzania,-0.21507841071289413,-0.07998385481802496,True
305,table tennis,Kenya,-0.3413950650639756,0.05126641785414638,False
306,table tennis,Uganda,0.09389635727638428,-0.06776339022648663,False
307,table tennis,Sudan,-0.9464440609933692,-0.02448843050028536,True
308,table tennis,Algeria,-0.2575665417498336,-0.20167332900781515,True
309,table tennis,China,-0.41715318054099293,0.0342327158444216,False
310,table tennis,India,-0.5253879604687057,0.022722308826661337,False
311,table tennis,Indonesia,0.20785992556672087,-0.05633913407674,False
312,table tennis,Pakistan,-0.4486132369099347,-0.007300477293899642,True
313,table tennis,Bangladesh,0.07071930045633062,-0.13193768214885493,False
314,table tennis,Japan,0.010346211622173312,0.10416374899119782,True
315,table tennis,Philippines,0.674718351555403,-0.10734702875577276,False
316,table tennis,Vietnam,0.1165370367689101,0.0577255681674093,True
317,table tennis,Iran,-1.1917818163790992,0.027955805872729948,False
318,table tennis,Turkey,-0.3341843543587659,-0.02245917394980038,True
319,table tennis,Russia,-0.7672921903507115,0.0898200556478274,False
320,table tennis,Germany,0.4812913954800916,0.1362983633205691,True
321,table tennis,France,-0.03228628514180283,-0.008807586717715735,True
322,table tennis,Italy,-0.007277965385519941,-0.03232685482999146,True
323,table tennis,Spain,0.14978747490725527,0.0037794526150485845,True
324,table tennis,Ukraine,-0.2034276711554241,0.043685951669623566,False
325,table tennis,Poland,0.23951468769648124,0.11133888622688737,True
326,table tennis,Romania,0.21323306399463327,0.00816246374694232,True
327,table tennis,Netherlands,0.4718066946751888,0.03461042348151598,True
328,table tennis,Austria,0.2205043334279328,0.03283384092068463,True
329,table tennis,Mexico,-0.6605022775934126,-0.021016139341147783,True
330,table tennis,Canada,-0.263799631805936,0.11262863279288002,False
331,table tennis,Guatemala,-0.24026317581472126,-0.06117525340262828,True
332,table tennis,Haiti,-0.8486881143873721,0.0061608916814722865,False
333,table tennis,Cuba,-0.8150071453342008,0.017672038645858344,False
334,table tennis,Honduras,-0.03174166390037888,-0.021566237375945728,True
335,table tennis,Nicaragua,-0.3891089376526111,-0.10209641881783513,True
336,table tennis,Brazil,-0.16473294561901058,-0.044357027155922935,True
337,table tennis,Columbia,-0.010532107635800524,0.06010296661569685,False
338,table tennis,Argentina,-0.22879539715694444,-0.012141295028250777,True
339,table tennis,Peru,-0.7488827146322615,-0.05033976565752502,True
340,table tennis,Venezuela,-0.7879354481524672,-0.13128044069658976,True
341,table tennis,Chile,-0.39046877314141737,-0.10436607969184666,True
342,table tennis,Ecuador,-0.3924207128675072,-0.0997409300469816,True
343,table tennis,Bolivia,-0.8708868598827039,-0.06197902859996264,True
344,table tennis,Paraguay,-0.33837637898767386,-0.08183766017516478,True
345,table tennis,Uruguay,0.029432640661833938,-0.0866528296142994,False
346,table tennis,Australia,0.3116558284878859,0.05359141828456545,True
347,table tennis,Fiji,5.209919301602376e-05,-0.07739440996269414,False
348,table tennis,Samoa,-0.15448739408990367,-0.03977387339741524,True
349,table tennis,Tonga,-0.04791499751006169,-0.1454707687464271,True
350,martial arts,Nigeria,0.6045021525099333,-0.07088521977222106,False
351,martial arts,Ethiopia,-0.5654360724085664,0.025630641851530658,False
352,martial arts,Egypt,-0.924293078749564,0.11219636022524312,False
353,martial arts,Congo,-0.5158165662076273,-0.0013806164663012592,True
354,martial arts,Tanzania,-0.2618296181850674,-0.027729933266054285,True
355,martial arts,Kenya,0.09579345031944113,0.029332892601857813,True
356,martial arts,Uganda,0.7457786892514078,-0.061110388843116176,False
357,martial arts,Sudan,0.0200273763526617,0.04040366620550162,True
358,martial arts,Algeria,-0.3283670860360484,-0.1949066819820971,True
359,martial arts,China,1.17207845976193,0.1583411092789338,True
360,martial arts,India,0.5240611847865072,0.09198811819650747,True
361,martial arts,Indonesia,1.492034024635763,0.005648941836116136,True
362,martial arts,Pakistan,-0.01489707230753064,0.013783607166138986,False
363,martial arts,Bangladesh,0.9728246464436392,-0.10398537556758168,False
364,martial arts,Japan,1.8151989546817315,0.14357465103441466,True
365,martial arts,Philippines,2.237601400574611,-0.03704396985704485,False
366,martial arts,Vietnam,2.2825605446617296,-0.020015779759687533,False
367,martial arts,Iran,-0.5287922456500708,0.046148237581841466,False
368,martial arts,Turkey,-1.0801242737537209,-0.015298487496336768,True
369,martial arts,Russia,-0.3244851569288577,0.11298441784815826,False
370,martial arts,Germany,-0.31272584227099404,-0.0505756524900494,True
371,martial arts,France,-1.1715212337525522,-0.10600758345186843,True
372,martial arts,Italy,-0.7640418562241649,-0.07009610543005901,True
373,martial arts,Spain,-0.6277314213894848,0.011893706392984498,False
374,martial arts,Ukraine,-0.25333637699671185,0.016890311488931997,False
375,martial arts,Poland,-0.9112785652368764,-0.0250589256556547,True
376,martial arts,Romania,-0.280452118623944,-0.02568617967717764,True
377,martial arts,Netherlands,-0.016943267234500042,-0.09440955891340512,True
378,martial arts,Austria,-1.47834364588417,-0.09130722019746458,True
379,martial arts,Mexico,0.2460308490516181,0.03768147100578255,True
380,martial arts,Canada,-0.5871282921702969,-0.05534125740461483,True
381,martial arts,Guatemala,-0.0327159741042321,-0.0332252994468893,True
382,martial arts,Haiti,-0.5574612026835951,-0.02669720906035099,True
383,martial arts,Cuba,-0.07221709421460767,0.0056982704310361825,False
384,martial arts,Honduras,0.1918411214528417,-0.0042701161950838215,False
385,martial arts,Nicaragua,-0.1347685542637546,-0.06876043399051338,True
386,martial arts,Brazil,0.2237078200444856,0.04104523591134991,True
387,martial arts,Columbia,-0.8392838127779505,-0.05298358870716866,True
388,martial arts,Argentina,-0.8919962402833413,-0.018126760843264724,True
389,martial arts,Peru,0.03145695188385067,0.02633393098151614,True
390,martial arts,Venezuela,-0.3378376646449596,-0.045344575530082976,True
391,martial arts,Chile,-0.8920644973854412,-0.047204126199262085,True
392,martial arts,Ecuador,-0.06349400096964193,-0.0601044116581574,True
393,martial arts,Bolivia,-0.7018448257852227,0.02021510677793792,False
394,martial arts,Paraguay,-0.3039192685888554,-0.04294580655958048,True
395,martial arts,Uruguay,-0.4885709963953106,-0.08449420361417823,True
396,martial arts,Australia,-0.028734871718582737,-0.043814385558294935,True
397,martial arts,Fiji,0.2355963936627969,-0.011266290803149757,False
398,martial arts,Samoa,0.5740349172881447,-0.0066240215707105395,False
399,martial arts,Tonga,0.2947353477744512,-0.07436483370803977,False
400,baseball,Nigeria,0.5694389266188145,-0.07694469055813813,False
401,baseball,Ethiopia,-1.3085089440344972,-0.1528011821667065,True
402,baseball,Egypt,-1.452240147898404,0.052622441457998916,False
403,baseball,Congo,-0.4667834437295452,-0.062134859469514275,True
404,baseball,Tanzania,-0.5536877735535352,-0.04148944282786742,True
405,baseball,Kenya,0.02996744790702703,0.12666081531105508,True
406,baseball,Uganda,0.4173753675098867,-0.05363619447429297,False
407,baseball,Sudan,-0.8230545702664587,0.021491504179703053,False
408,baseball,Algeria,-0.7964045803955805,-0.3392610720312633,True
409,baseball,China,-0.8831921899566801,0.1105811553525419,False
410,baseball,India,-0.9043187350506656,-0.024657872323784424,True
411,baseball,Indonesia,-0.2978443997457592,-0.12383911397094025,True
412,baseball,Pakistan,-0.6609098384278941,0.0001337304910885873,False
413,baseball,Bangladesh,0.22640259171669336,-0.11673104560233795,False
414,baseball,Japan,-0.2264505326123539,0.04061899417408965,False
415,baseball,Philippines,1.3194972317260842,-0.19529267722492588,False
416,baseball,Vietnam,0.3793625757999339,0.09088544807379664,True
417,baseball,Iran,-1.457820458900278,-0.06798389865573587,True
418,baseball,Turkey,-0.8640122700672531,-0.09458321995568678,True
419,baseball,Russia,-1.2823367065967946,-0.0753091833197351,True
420,baseball,Germany,-0.5074144532406512,-0.03206475099722951,True
421,baseball,France,-1.5746661864345832,-0.21404799620391265,True
422,baseball,Italy,-0.782315354603924,-0.26504673643353965,True
423,baseball,Spain,-0.07281008257538114,-0.17809772247974073,True
424,baseball,Ukraine,-0.9625168628324424,-0.1153567226611164,True
425,baseball,Poland,0.14912395395704642,-0.02487609540412587,False
426,baseball,Romania,-0.6375375513847191,-0.2379047918091812,True
427,baseball,Netherlands,-0.9015099552148133,-0.14751664436392065,True
428,baseball,Austria,-1.0209358147830665,-0.20604901510665893,True
429,baseball,Mexico,1.2382694829583472,-0.09926106439201324,False
430,baseball,Canada,0.4026486578558669,0.1086698955827188,True
431,baseball,Guatemala,1.4326803688035337,-0.18637020593804,False
