,country,race,direct_correlation,indirect_correlation,same_correlation
88,Bangladesh,Latino,0.92009177975179,-0.15761719121377474,False
89,Bangladesh,White,-0.26724774063512274,0.02257631016362954,False
90,Japan,Arab,-1.1661295262840168,-0.029832469107333694,True
91,Japan,Asian,2.114466915790971,0.04393379384463098,True
92,Japan,Black,-0.25882258703781796,0.04346083063855746,False
93,Japan,Hispanic,0.5616047801851075,-0.05570078679667563,False
94,Japan,Latino,0.3933782457680549,-0.04922466733378145,False
95,Japan,White,-0.42203194721553794,0.010137799020951915,False
96,Philippines,Arab,-0.13127681720989193,0.021194324797288812,False
97,Philippines,Asian,2.765150232591919,-0.015958014737710087,False
98,Philippines,Black,1.0613787356997966,-0.024318825250957524,False
99,Philippines,Hispanic,3.070180731766399,0.04737976376139093,True
100,Philippines,Latino,3.2221963019986113,0.05674768088512875,True
