index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,Arab,Asian,Black,Hispanic,Latino,White
Virgil,0.40406940266606467,0.3151728442674842,-0.9681893720054936,-0.18187456370228494,0.006259980284707672,-0.2630214528648886,-1.5729621553101585,-1.2696300760368704,-1.3855206370112565,0.4660736948961611,0.8162367660474047,0.8487356526507931,1.5754263112006852,0.936145088054944,0.08576567719362917,0.05329942181185436,1.7734034280606328,0.4677070257624838,1.4871576578243593,0.9694782118944127,2.8286141320116003,1.7486468591001034,1.1192527698698236,2.2610611113796146
Kyle,0.643195251807624,0.43238112410142093,0.3124136558503602,0.5370068945428448,1.519462645868685,0.5637632388341992,-0.2376120305877364,0.7614360006402437,-0.16964895420672438,0.4223286666058233,0.7801383178445062,0.7317382292378488,0.4886282044496565,1.2308780841355162,0.08113212970404243,0.21593028598705916,1.309332292666352,0.161965653644355,0.5557227577229684,1.3131554070203044,1.7977906907947687,1.5221353089754588,0.9364463950172324,1.65696306610599
Dakota,0.3415294739195841,-0.2814343478707088,-0.8475796885660433,0.374751455299235,0.6541665595980196,0.30306456448336516,-0.6753206317000062,0.4548395040078983,-0.5777281208403139,0.06386551809756749,0.2937519069834261,0.25630277059173556,-0.6320292662201343,-0.05089824170934833,0.22395831252405848,-0.43423870427188194,0.7949519420998523,-0.8194248393766038,0.21336613802736928,1.1371930190079291,1.317814848905371,1.2049143637541968,0.45491389360955126,1.546729286931845
Fred,0.8229880775701781,0.8442471316856582,0.4139605460998689,0.873883115598129,1.0354755352998875,0.7957404799062453,-1.1318614121998092,-0.522605402988413,-1.3176293251988833,0.16501954969028798,0.3276618311846528,1.0680820883687672,0.876358505531759,0.7723624987482348,-0.15410002922750574,0.3418000999206631,0.9896070619910202,1.318987055264349,0.766717639394053,0.797011864195498,2.17398122503015,2.133446653501576,1.298444860037807,2.054140559841582
Henry,1.7515973612430273,0.78295114216996,1.1007600550775754,0.13383705662472709,4.013216104708995,-0.9147561159922085,-1.8219226394060974,-0.5868630167888965,-1.6955659591024355,0.6172995492723379,1.3059027639452365,0.7448375806966393,2.485321948216677,1.4956914580229244,-0.038014475744990346,1.006933901442331,1.725617093022989,1.6832765201678588,1.1057162003466912,0.9611790821938901,1.6723838208010007,1.5518671595086835,0.8484126792746775,1.9587838320135824
Stanley,0.2559908242983931,0.953482147359417,1.6454336662505844,-0.5310156392817827,1.3322947878562514,-0.38940825259033346,-1.314407291213379,-0.051802615278436354,-1.3333279397658322,0.09718359457044554,0.5230814150420843,0.8809458436491984,0.24716017013563923,0.6411339797957973,-0.08299910094219128,0.18894074870473324,0.8828018439499762,0.6807468306719305,0.30780855955449093,0.9919350255644666,1.656398315312089,1.5892657050966101,0.8786706434172461,1.6808324539230326
Rebecca,0.8611861272081652,0.7481478007283127,0.6826992417662063,-0.0869392688641115,1.076166696089037,0.3396083129048034,-0.860595997877341,-0.04402268064833243,-1.0713071345127756,0.9740311177776249,1.5125110761701792,1.1602461887956816,1.4126817505545577,1.8947114968775771,0.6078465418912792,0.6026076269047592,2.136734250197622,0.9614737763172985,0.3338689974551592,0.7487355761632828,1.7943711880995565,1.404747707488848,0.664634216057107,1.5145700557282962
Ernest,0.5115958164251864,1.0719283478453658,0.7120418994199958,0.40850657533997065,1.6174117518281592,0.42277080538404826,-0.5932526399777205,-0.014857130487164447,-0.7637749537647248,0.47231018139922376,0.5601340901975806,0.6672259205038562,1.0916024547994028,1.0402139093452343,0.39873508194730817,0.050183029694189106,0.9778437873834538,1.3666494992995752,0.5457237147327608,0.5293717975246531,1.46334709812125,1.5041278502199713,0.9843763917248691,1.4168302919204399
Dawn,1.2753047784061389,0.8581478617765279,0.7006149758474916,0.433635547995724,1.6507244556891958,-0.8009770888430308,-1.7602940958741777,-0.6435959668043688,-1.7473942351313354,0.46137845139304057,0.6809747875609369,0.7285169009878062,1.2651175466943771,-0.14548323376315692,-0.07566983703363377,0.1407972918993312,1.31528537139704,1.6637556440664234,-0.44692015510495325,-0.2446832524838568,2.2750257354036174,-0.37682118278146304,-1.3617511266409104,1.2170566506664922
Judy,0.20728511363228652,0.03821318870677197,0.2843554337304358,0.6864702265914995,0.6778206573581786,0.6832313988715999,-1.4906076708868297,-0.1615504802802427,-1.4130586318635328,0.4701592555873243,0.6751846665795251,0.8340820620982892,0.6170363528550585,0.6294584070001532,0.14580362416592763,0.08055710417954906,1.0572896609898468,1.015565896835025,0.41702416769004996,1.1158102687837843,2.722212288934661,1.3258951170305338,0.6691534758385002,2.394991851712832
Dana,1.196509153071198,0.4435841005215743,0.7242861800313536,-0.03735187779462231,2.559460700071819,0.13355443712267973,-1.2681462552693696,-0.16699543114127766,-1.4404272186518015,0.8019745690541288,1.359378340548556,0.7326767764495292,1.2082990289555464,0.4643816948111536,0.3598382891060679,0.5927470489383296,1.351913776550478,1.4773339319602685,0.875109666021838,1.3628636786875656,1.216202878771594,2.0952405813254,1.7481947296864238,1.093964322569674
Isabella,0.6329603348398104,-0.1613394945161451,0.2492392150460543,-0.4745708650568546,2.9621450616810647,-0.92151490075579,-2.2689205105798194,-0.5679546522869816,-2.0132959510774273,0.7024288116397557,1.786057562501854,-0.1908953893358199,2.784445823166993,1.0033984952588184,-0.18851465851296856,1.217380614504985,1.3597824633471818,2.301174221539228,0.7425149646632744,0.6755861307687144,1.4606009499299561,1.1468481445902652,0.5632073341767992,1.2905445833390623
Julian,0.672525629955463,0.5527204586943532,0.24353048090450885,0.555295615514224,1.2405622328526749,0.4070659520494884,-1.140509474039442,-0.7338693720432968,-1.2566548102861146,0.5240748794595633,1.152623423681638,0.8841029076966308,1.8068913330442353,1.6562864581192687,0.1370149386867512,0.41635514695060366,0.9797124516540957,2.449350634305707,1.3176739188605047,1.490333243746141,1.8321312276759563,2.8233168205389987,2.425385884537287,1.7421619300842441
Kendra,-0.7639977869294529,0.29306921213551707,0.39567495981116924,0.7804178037730485,-0.2898843132398366,0.04532835072635708,-0.012462287780503473,0.31941783848991623,0.29094790769200074,-0.09251712363535641,-0.27256097644280913,0.515328321257442,-1.034768121371604,0.7397398861976177,0.20396943794176317,-0.19280164270423875,0.627906281902952,-1.1826793655748344,0.8504758162206696,1.4949108135764044,1.2720164765121464,0.4737089245755594,0.10184169429871602,1.0573721418518076
Norman,0.5247209667796066,0.75413834824769,0.49309989209223365,-0.13304372276552787,1.3479092236802173,-0.06767620250170847,-0.6487921187021441,-0.18463333483901093,-0.9708732298597805,0.6500251399028052,0.9129721758630208,0.895916358572152,1.426115809711208,0.6888909035471341,0.1599315956681041,0.23817382284228575,1.3228644228172641,0.9364142937102516,1.382903271671579,1.3685988864095633,2.0730745548295633,1.858703800587754,0.9496060357166494,2.3845980886459595
Jenna,0.2674951663939544,0.31136470651551307,0.2501366574474702,0.12536067170468135,-0.0038050633284699466,-0.22012270639964215,-0.3703003020294539,0.1259807346826334,-0.22605461070793215,0.06750957212202827,-0.0892430705106856,0.18208058250320794,-0.6103673647372918,0.34598645158171965,-0.0025437641794348346,-0.22158033681532277,0.5048236650777549,-0.18725366685644673,0.5411733664146797,1.3158094235112598,1.6920045996894824,1.4535319268460205,0.5309529513226973,1.58124778647882
Brenda,-0.34920877586537785,-0.10461771741312849,-0.7259770846403194,-0.3259332880635986,0.2417897503848803,0.13495781194042392,-1.1133551849791117,0.194575665936799,-1.1201801610487117,0.32818708373889255,0.3977769881436456,0.5470163625019413,0.17917700250964247,0.5375175874110165,-0.33218718719788315,0.7077012157642931,0.7088498502335808,0.44603802390984765,0.6479622762158312,1.330264981899051,2.079415227991913,2.561527890021109,1.551817999277998,1.8581323658442785
Jerry,0.5626452068063965,0.8063627439383899,0.6300688421600179,1.469883482434699,1.1831423646873993,1.364519587760413,-0.6507712157888597,0.19341896279218304,-0.6302798979276188,0.8279561885385655,1.22552276113661,1.516950816813452,1.452212590114223,1.715039400413008,0.10927073400773715,0.6862753861889132,1.7336947609473348,1.2287091340285774,0.6222090609381193,0.7343727545270157,2.485286911627853,1.2500062795266065,0.46147775529028023,2.324640837574835
George,1.0930780685952268,1.3648116177043084,1.4832708971173667,0.5669011647645645,3.7061282215388993,-0.20923913410187361,-1.732415494975055,0.011431903464254033,-1.450111234322313,0.6306060618710895,1.2904955626855017,1.0187208751075025,1.6782999916358872,1.3147842511494092,0.1359916321529206,0.4143693913054231,1.6556737119037732,2.1397343798098336,1.3580849598025315,1.548773149896244,1.6884431064314422,1.5461203402070756,0.9939186989827482,2.0766577908919515
Eugene,0.6760423057745693,1.1726630643980194,1.0337154837866243,1.0243525829867908,0.5619230446378716,0.33488207783939145,-0.7180607337445363,-0.3276916973020407,-0.558216727116774,0.5562386724514615,0.6126202511812886,0.9455878364789503,1.4351990884720491,1.422492058411857,0.5300029072475223,-0.23002120409090426,1.0665920772687791,1.0173257131706488,0.773190807433957,0.9386925064185908,1.0440030120200272,2.2569058759910114,1.9591076612355867,1.0900141727748751
Alexander,1.0945884635768015,0.82670063605513,1.00151835847794,0.7058431803988517,1.6848538053229,-0.12647621503650444,-0.779301689926037,-0.5456508672032689,-1.0251728459238154,0.6084195264968617,0.835782855313408,0.8171647983655894,1.2796122207368144,0.9280667889723339,1.0839209262344824,0.19595552263943877,1.1362066623069382,0.9763582538628638,1.4548526201275733,1.168646400105009,1.805789481632419,1.3376321561977265,0.784564409766678,1.9856492920129638
Daniel,2.49785193187696,1.5051692715843803,2.1563288494234767,1.5616923483006468,3.8495270912053976,0.2089697341364174,-1.0863808029508941,-0.31404225765811145,-1.168494222209852,1.4078920483556923,2.244780941409725,1.5021488225849768,2.5687238484477684,1.6333858269968158,1.2668007237332743,1.3505223231915926,2.588328869147778,2.737307832279701,1.29521343447748,0.6435858462318561,2.157763775318596,1.3388077275433283,0.9808615001593233,1.9505134047618553
Renee,0.1686871236913226,0.4287615909430343,0.5851174920761123,0.2534279350649461,1.1552418514552074,0.34435595789020795,-1.0100703972591054,-0.017524172781824613,-1.117822978612991,0.8811117386671118,0.9643247703332751,0.5313431495046107,2.11181979995125,-0.3514169518963533,0.4204125928115118,0.32348294921774057,1.231657986192402,2.5377075303279653,0.013085103648328697,0.6791488721207165,1.6970260525515994,1.2007130883407224,0.6798538658410639,1.7002112324740488
Gail,0.2951535122360716,0.690848309403672,0.4678136383622557,-0.19749759988107005,1.334648482267352,0.21096350672590689,-1.231861083924439,-0.08461429027486989,-1.541137439846381,0.9187649036497544,0.9386646067713009,0.9502668694825854,1.4747321316329691,0.2995063711919324,0.43619027977745345,0.19235517296785834,1.2177155623449651,1.5615511564686253,0.8913491036277346,1.1802102277978497,2.497917927753184,1.5607748502230323,0.834719341646766,2.4780985054159097
Damian,0.11048303476082313,0.06645972200856831,0.14077727499843667,0.41296898620018246,0.8832054765702163,0.22454414921038598,-0.5825559717099579,-0.14884703507843866,-0.6522270175609327,0.046675641640523756,0.39199697775630066,0.21833978121778624,0.4391954218648687,1.1047580196067526,0.3881786508282137,0.873865951419109,0.6283697652438527,0.03961966571602904,1.9619038937146323,1.394807694545873,1.8712387122794418,1.605869236854067,1.1572983386458222,1.6841868872711943
Clarence,0.29344567626051454,0.23822909796190253,0.2759609050391094,-0.19067782390854557,0.8359785456610678,-0.5842134039629362,-1.1537905951891938,-0.24340449995610627,-0.9301165765413184,-0.35804034720603534,-0.09460104799224432,-0.5828325135702994,0.0992614104146034,-0.03924719609412909,-0.9116003136680749,-0.4134227611252288,0.34744700045729265,-0.13723344133155077,0.3467593144385844,0.7424748292892124,1.5485078912074006,1.3898800351634941,0.7968540216730594,1.3364253962290509
Ezra,1.5668987093601143,0.7411531765237002,1.2593442959695988,0.45946449740615214,2.708079175537139,0.5804140395339817,-1.4241126960795765,-0.26704995750757404,-1.0450472344160346,0.45055434321795457,1.080840148545364,0.9371105955620314,0.7255691304896585,1.302493503273658,0.24362979653220207,0.33148649740050484,1.990875845566301,0.4180991301468559,2.0569513767393945,0.7350847118741296,1.2444103186665612,1.6596116647090828,1.3214751502311484,1.1411811328703003
Jace,-0.48453179285309395,0.4115915073800072,0.001102613699763403,0.17551236452208074,-0.10988517778944805,0.06644864461531981,-0.3694934498112416,-0.40178820586789654,-0.45614052431417684,0.09627693925379366,0.25180830615404215,0.513413365193689,0.41813142093203715,0.6965796066945675,0.0041665302493900875,-0.33734017618144,0.5699056581272024,0.45966622102501503,0.9118011482367162,1.4169184991146577,2.457597270344056,1.781450262614828,1.2364096909801163,2.02693250802271
Caleb,1.1129697246373063,0.008508018172106196,-0.09368909033038292,0.4153381588243371,0.8980298890341409,0.7588357841442578,-0.22390012329393588,0.04074106630691111,-0.259967910323367,0.1502089790012786,0.3916806751659253,0.7200995042678112,-0.12843644339580226,1.593140863341347,-0.35852946470339475,-0.4348903404220399,1.1683820746148457,0.15245783800722187,0.9471966204308773,0.4460665944657175,1.8314894497488377,1.1779647950662382,0.28703955505073575,1.7679819146597406
Faith,0.6732689559983335,-0.47036957953924136,-0.7123863294935717,-1.092694405957853,0.30512530485115436,-1.2617836742486328,-2.6614491382903362,-1.5834826931270891,-2.3422956760595786,-0.2229790663299564,0.22789721579183447,-0.32326923644880845,0.5317290686184665,-0.16278488137662545,-0.37324263088330495,-0.1466109946023328,0.8864959122501903,0.18608299666242978,-0.4655280018688678,-1.3663894930931548,1.659000235885269,-0.32134311866050314,-1.0698884129575783,1.5090771010110207
Diane,0.8457872942707964,0.5763073573638469,0.5753473128638088,0.12137147637004307,1.5756114085284811,0.7060185523313993,-1.3438306522814176,-0.3241125670561864,-1.4250585404478757,1.2326427765783285,1.7031373407301222,0.9522060721023929,2.494008671992891,0.9042827449614503,0.6466054212892172,0.8456133492714337,1.9353836100178574,2.4750101900048507,0.605550165425749,1.151887606004455,1.9914301552244276,1.267749646402796,0.5870444690500016,1.921195479163685
Rosemary,0.7298544515915308,0.07380131590549567,0.26259340684735366,-0.39142144398244316,1.021939755475591,-0.6125721645966561,-1.695375621869511,-0.7568854479641052,-1.5515430948657454,0.8244042545863449,0.9767161951764743,0.6054567780261173,1.2486274933428918,0.4674294146299696,0.4859378383858336,1.0099771284491,1.591634002672919,1.3918057003422426,0.7309016892766064,0.6874588002448644,2.1202111109562667,0.19131359618941504,-0.7536618289610383,2.615715118863985
Stephen,0.8164952237192786,0.7594424272664299,0.5489966532816163,0.5720720934167162,1.1017643543152287,0.5299253726169963,-0.7109412870595521,0.025814698656100005,-0.7665742502328444,0.37123790981518157,0.6297747878806031,1.1184419959849632,1.3052002874256692,1.8888894403217873,0.05407295576401899,0.1276878780758408,1.8478314214148674,1.1574552215985157,0.256307259336074,0.6151140470524921,1.4770797734819032,1.087698077216754,0.7343001819493766,1.3566448045768242
Marc,0.5709991573220934,0.2500198576473611,-0.3585760737961354,0.4548578549689995,0.822856650147398,-0.5663581901302241,-1.4081719746923491,-0.8924885852620271,-1.2913340165933285,0.1774252578573347,0.7302765733534172,0.33661817496886226,2.0208685195484377,-0.13890324397334633,0.6245430260348325,0.29169896726250866,0.5650889116303027,2.5711743043114663,0.8529907214289436,0.6379463475022659,1.43087903087146,1.9902140645843978,1.5848653528342416,1.1834823496601898
Phyllis,0.1075648514842137,0.22239378565557436,0.5458496101149162,-0.20221673583148905,0.2995405130947568,0.9756084186147901,-1.291347781209975,-0.4144114545347661,-1.3423088258516525,0.5636232002450267,0.7098192237208193,0.7401316049579721,0.764047897988944,0.5886432455162721,-0.24069803996788283,0.24682878956002155,0.6386119559264632,1.3269375131317371,0.47468172577136697,1.195051174344977,1.4871494007696473,0.7821055738887583,0.23553677771776219,1.586445551305858
