index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,male,female,boy,girl,man,woman
Melvin,0.2276751013159302,0.5486283088041305,0.027619919528308882,0.8121277963634718,0.571412039977321,0.9936367425085282,-0.5198201054109365,0.027240652910728608,-0.2802972029575694,-0.01897085507330489,0.19950114697559512,0.7633221148561069,-0.3423887149751458,0.8809357356582255,-0.04515327302349424,0.21210152624922837,0.8686187997843742,0.18534732726321923,2.8844431897091973,1.8565673174589965,2.145437184110638,0.8912296632840935,1.3948936206426676,0.7963505571851427
Lucy,0.719277427654032,0.19945236138652472,0.2634212782921384,-0.07764996979920864,2.628376800483763,-0.8704502594330207,-2.1799497792048745,-0.36378007782050115,-1.706757115028309,0.19558806142969865,1.0076755939880067,0.028564612262852607,1.24763321359493,1.3116894732158497,-0.4244445039453646,-0.004880534840568304,1.5676228293218044,0.9283982204427638,2.602008744889837,4.596992470500973,2.6014251158698642,4.717071491984007,0.09792328968804753,2.96451003488257
Clyde,0.5116534957106222,-0.36533444882660165,-0.5881203511896025,-0.26025819055094995,1.068844551982067,0.9390668989889269,-1.3925924483328864,0.18239077235134965,-1.2999683562401692,0.2383568041013432,0.4565493717047436,0.6833037354051886,-0.05545579292688797,0.5904528289460953,-0.6382758398388337,-0.03321451243115303,1.4991112156644815,-0.043061844520363705,3.1767959790534115,2.331113905797371,2.7873154401157922,1.4180069678575284,1.6691628426975815,1.2133008178731541
Myrtle,-0.12018310372542829,0.18447086633668017,0.8774426186764358,0.46006468558834496,0.3540973677670623,-0.5315506687402112,-1.424755347564508,-0.2519870941969453,-1.0523395302701617,0.1759675806272459,0.7186563077451944,-0.5807525452891299,0.015614997078938956,0.9011990666955552,-0.7342463964155503,0.4180217243542043,0.8159655287911035,0.44133270241520695,-0.8341484054716314,0.14813419813005496,-2.651012409325994,-1.5300301534948912,-1.5335045728817867,-1.7397422477758206
Lena,0.6230031370418022,0.7100248104483263,0.4189486127820847,-0.26174359079766535,1.1310105034268234,-0.8591267963783588,-2.419807909583247,-0.9726505050853542,-1.977387944898982,0.7098254969360133,1.0972015421166894,0.8313289222170089,1.0459859613479552,0.2799834795411424,1.479295407112866,-0.04486540685727179,1.3695727677850258,0.4021034754339651,2.0526390756716735,3.455228845244983,1.879535679377712,3.7526932257366914,0.5025481027785195,3.3969612653594217
Elijah,1.5627339384111,-0.23773227504698957,0.7853958822023389,0.4323047261461565,1.4722202318323672,-0.6118069716930443,-0.8528890184680461,-0.48772608226142417,-0.9933826945689245,0.24299227645118185,0.7002567986532401,0.02721940530520628,0.5444014987145537,0.629029700188232,0.15787644883348734,-0.08883636773036015,1.1396513308481817,0.49984393103311897,3.960262254105545,2.1173400691300177,4.301963798129488,1.961092067839943,2.3393172861074225,1.2572803887581487
Janice,-0.2644422756057183,0.2688719212795889,0.24450815518203636,0.8071413981310186,-0.07929452940418623,-0.06278024254470001,-0.7812754296576893,0.0810470485919935,-0.6152483771752346,0.23030827648793992,0.2752247383396354,0.26361732634338353,0.055759981105416266,0.2306446402575867,-0.17848873274786006,-0.1176724660099415,0.4927293759387896,-0.12624837394146138,1.995239218472995,3.761732147688782,1.8882445641422618,4.051784542597967,0.4204520745853199,3.4539470938504633
Gracie,0.316965328522162,0.010009553472690296,-0.4342861421232497,0.34949359010446635,0.8273733031192713,-0.6736479228238978,-1.93155054912426,-0.2795005437666789,-1.1196872709395034,0.12573323522470709,0.5153051270142157,0.17424099640031673,0.44464032201504783,-0.030104540943009305,0.06743098909632808,0.6578537339224051,1.180783829436355,0.5726873824704848,2.753520949377313,4.636041698618683,1.5054607863501401,3.690149399508013,0.2080116888250996,3.211456333484264
Alice,2.043776764626114,0.9967607151033986,2.2395082744194035,-0.1349798520214843,3.6015265806020507,-0.846742811686346,-2.751230060925758,-1.0382541638631664,-2.6450113328732967,1.0008798569608193,1.658577424829432,0.7973440389368185,1.8366384467529946,0.4912121794888626,0.2381072781070882,0.39669400471530425,1.3342423199274074,2.1202157770753227,0.35555460691538293,2.428510666279753,2.6775741236374784,4.336446748591187,0.5945377598764201,3.2550106035181856
Naomi,1.4676765433886805,0.8819527154590049,1.2212162070077084,0.6482203099106063,2.52207650077464,0.8054195042242601,-0.8509046048519667,0.24350579390703825,-0.46274012349466553,0.865291700880587,0.9779339963139402,1.1738444648514568,0.7710342598694524,0.8893130580174445,0.9961398629817437,0.2485623460408449,1.4731123228687957,0.2520677758802587,2.8385828748261503,4.282051061641562,1.7703552233052842,3.4147035071972636,0.5425167403164637,3.495166846386052
Lawrence,1.5145769457783702,1.2079156207729955,1.6476866526796097,1.037500930559857,2.547273581790806,0.43426471172441,-1.1733058799333014,0.35601650656957934,-0.8763911932310761,0.3297565074291888,0.8535623524502277,1.0754214583635182,1.9228034196966597,1.55878017263051,-0.002251435698022246,0.42508477531332933,1.7110858869480716,1.001405888814002,3.839134167893146,2.6692637379105157,2.8586272888635684,1.3621865585929094,2.2314643950856614,1.8163319289396178
Jade,1.9648097103925053,0.28986484188449685,1.996079343876054,1.5035519859585222,1.2035674192426498,0.02124068663288836,-1.3463037034483496,-0.5317291842517925,-0.9340342982389287,0.5663555898228019,1.4768613417375374,0.4270080178456573,0.7900506896308772,0.21318506964682635,0.08495124493558091,0.8306885516636688,1.5680989975015984,1.6151856878386848,3.189941441015001,3.938028413365037,3.10705933647677,4.002252602343967,1.066782010796694,2.4661655366471456
Marian,0.5184573745549476,-0.30435410756535686,0.4582528429564231,-1.213592324418003,1.8133396070594496,-1.4248786985826893,-2.8756860088428056,-2.0855913349030413,-3.270171234098461,0.24247114393697933,0.8505618768435707,0.06999336310050867,2.0379473250279228,0.4478639787770674,0.2944999856478228,0.5242057728812116,0.8959441934315963,1.0980221371508168,3.2900695146367402,3.3446274301754766,2.8138084706658026,2.9057789288245943,1.6642933312046482,2.5925178105771103
Thomas,1.8520475747666263,0.6180722682018217,1.8743784872054612,0.561895327610051,2.319392549659964,-0.7187017923566554,-1.6758829792648955,-0.733486162477838,-1.6591631199469967,0.1378197310380265,0.5116964025874426,0.6604254740334344,1.6158962725465684,1.3463148845256063,-0.144362479861188,-0.029627964873777873,0.8760844170274441,1.0433936508277346,3.871915838638397,2.2590217816824802,4.1559239110014286,1.9651203385644394,1.8981761829881822,0.8995266432063306
Rita,0.02626632123709456,0.033559681542825445,0.46591569007858424,-0.6240679590703253,0.8718636178212573,-0.245257228727931,-2.2597242673924636,-0.5156959847168849,-1.9747239849276805,0.507246767625448,1.2091361612440341,0.47893201645884115,1.1434009708614463,0.28283051946410137,0.25537650696904485,0.9603173044914947,1.2086867209015053,0.601798836327784,2.9543266303087496,4.269708730549231,2.416465680822656,4.159999952210291,0.8147010463765865,3.232055584583945
Blake,1.302115219077136,0.1815622854711252,0.24423031622402566,1.1099204793064799,2.1508926419079897,0.03140945411774528,-1.3589098879017774,-0.04980975158050242,-1.3580037262738083,0.31601495409219305,0.9236315313613295,0.4370894169839668,1.131076578742783,0.6811703514894518,0.4057149854505869,0.2811560710182265,1.3237797313345376,1.0555104730161018,3.452241805482704,3.1411151519290557,2.9357451124462144,2.454370486889699,1.9773445167454178,2.2415198922841113
Ethel,0.31133661699107484,-0.3988758732598777,-0.06217527452158885,0.5578735775870127,1.2224241900579482,0.4255307939419753,-1.4544989247297595,-0.13715395210340023,-1.1576769032434218,0.46457981716230373,0.7650910921654207,0.026289634658176398,0.6106452792273975,1.468983838303275,-0.4341040403684797,-0.012801074998903345,0.8984075800397272,0.6466421767947058,2.804220221204398,2.787912423123744,2.006805400123098,2.1872101836128603,0.4850310801924406,1.2053031140456048
Madison,1.255769993914078,-0.2412615842473136,-0.030161628526281625,1.0240862382511218,1.825788663927138,-0.19417656992592067,-1.2522574728147466,-0.21202235822917942,-0.858429659822131,0.33679159252889473,0.9484897945883991,0.08790611084347517,0.4778020100804407,0.33211657629768127,-0.07252366461162091,-0.3074790141606848,1.164479835475936,1.6674829529887372,-0.6093045898184192,0.2424945186986806,0.04716108835142625,0.5710087357582885,-1.488197372934351,-0.8811054284395079
Natalie,0.47073586199815215,0.1520562391939517,0.8909249829871639,-0.16021418856121525,0.7873532030694484,-0.4887602308593493,-1.4025529143182769,-0.2945794458072988,-1.2387519340377489,0.5662309879814037,0.6639602773094918,0.5074825176812373,0.8075050468329199,0.07505120304071138,0.767533174256597,-0.042761865833396744,1.0688853965667657,1.2750281539646504,1.9650020382820532,3.5039099822898843,2.155317336471069,4.15863043284991,0.5959472718221241,3.5369091228904685
Corey,0.0018653127440671478,0.12384174085219625,-0.21603684142596713,0.6584534998342605,0.9190680938969208,0.8499455921879321,-0.29771958844601715,0.5850897609749882,-0.1922104876084615,0.056846132539038884,0.007297837735657284,0.38356148697611164,0.24606245255411613,1.0100488342700191,-0.2609135949468212,-0.010942066613604149,1.0839217563445604,-0.1411090857951642,3.159547775668123,2.4890879608536385,2.3676356627685005,1.1596509416056038,1.3962363751598275,1.1239375990893843
Ava,2.3904993524019016,0.1994366973734123,1.1075185113709738,-0.23880879322082932,3.955443973761793,-0.7957350382162602,-2.555381912628429,-0.9990804137420676,-2.1113247997807534,0.6886574095819238,1.8398809905980689,-0.16035298505843304,1.8155081487951734,0.10030321084534044,0.5444744518948073,0.8253365608625195,1.9556333487049258,1.4645359612249516,1.0615481238796636,1.8706226081203101,0.7199687419009995,1.4518661730110318,-0.45908357543072664,0.5808925561913925
Jon,0.3427804672069484,0.9589196246630947,0.6736750241643134,0.7072944030142558,0.7902612701126612,0.21782144714709087,-0.8570778754013512,-0.258597323625704,-0.7579265305561731,0.1822161158764233,0.5575339013714096,1.1293484985810789,0.5754542641805982,1.249549771837721,0.18562983885633055,-0.6536857523272162,1.0546086744294236,0.6162351018162229,2.3052845256127728,0.5790310613553371,2.8861025886832934,0.8997517433614646,1.635953845993877,0.5790252838536101
Henry,1.7515973612430273,0.78295114216996,1.1007600550775754,0.13383705662472709,4.013216104708995,-0.9147561159922085,-1.8219226394060974,-0.5868630167888965,-1.6955659591024355,0.6172995492723379,1.3059027639452365,0.7448375806966393,2.485321948216677,1.4956914580229244,-0.038014475744990346,1.006933901442331,1.725617093022989,1.6832765201678588,3.2461146871930833,1.888765372537253,3.309623625898194,1.2942105433443047,1.8211155578948066,1.1856708669219864
David,2.38323164584197,1.340168960237791,1.539580302395974,1.0944860040365154,3.6848691544441032,0.7722648181389674,-1.2554645859537614,-0.06612763034123516,-1.2434054360190592,0.8101504601405823,1.3795198979630678,1.283962878616349,2.701734958889906,1.901301973174691,0.9036745927058182,0.5667528786699554,1.9618141182221343,2.3120530025936286,3.2732773391718313,1.215591392407848,3.0844153806733323,0.7306900974915426,2.333498008718338,1.0375232865456463
Aiden,0.35055130942067525,0.21165430454915876,-0.18743579574385177,0.4541237070698168,0.41258209280679875,0.1456518448142146,-0.3604216731183228,-0.11540778872923353,-0.3146039013606683,0.39593344509387374,0.22866739654526702,0.6615134893909597,0.4304970057435448,1.0809963707773336,0.27143084479679663,-0.14245109930135472,1.3667061761611374,0.39300563878987704,3.886140780135829,3.211200648549832,2.9007834954746468,1.9208755884851412,1.578519835424579,1.5425244099860578
Bill,1.574590039747444,0.6595465188673199,0.9338414798554298,0.46630690370662803,3.406720526216258,0.5925303461428232,-1.7327532790383104,0.0075542308230178495,-1.9911560385809337,0.4347090237343546,1.1201269991330702,1.087987226135892,1.331662769732696,0.8345954450092068,-0.2254105644531348,0.6666730827409664,1.996006963102602,1.8183533808302759,2.460016208091292,0.5454235767906723,2.424413651395769,0.08020789582903724,1.7118720320790226,0.6057262435703379
Judith,0.38381307352353344,-0.10782191164568142,-0.46512977759145674,0.10996183055821411,0.40066085496321974,0.40907863854889553,-1.1897725672289692,-0.49796840311179186,-1.2004425191807937,0.23473781719500836,0.48915713010573064,0.7773030464972636,0.9173267030257407,1.310223849630405,0.21057068163580114,-0.25704907454904147,0.932607022657253,0.5320121623661858,2.0565490157062998,3.5179863267775455,1.5110949741922621,3.219249786400229,0.43187523673692957,3.5381279376454
Tiffany,-0.35679149033086605,-0.3129149022028636,0.6900429853415636,-0.6033931302917553,-0.4530727158408012,-0.2717793656764366,-0.20065900011266025,0.3041623967868504,-0.5754160732836336,-0.10832884701259587,0.36601799253774675,-0.1613135982366023,-0.6094414652482022,-0.12415464869678332,-0.194255545749178,-0.025635590407670043,0.9594194755999166,0.7178142026008963,1.3336734709145612,3.494167314097668,0.9762478238014949,3.542108529329567,-0.24546817394628107,2.7965603377879247
Juan,0.8250757200752145,1.2039972840640916,0.7984980880112257,0.445976661806882,1.469936407426754,0.002459827893624032,-1.4475383289134327,-1.0880401585228392,-1.9385466427812357,0.6262354239896697,1.771686711027175,0.7240180110753206,2.4957408680714313,-0.011416184127632194,0.6323197963163536,1.6459591871406904,0.9669268887458392,1.7144920303010291,3.223653734757159,2.07145692553063,3.4134120628174323,1.4358445449915287,2.1101474096964066,1.4864043583478295
Ronald,-0.04914289345803094,0.5072127594126798,-0.043584048514091034,0.2548829782282235,-0.06943433413734562,0.7592955498421401,-0.19822420099328908,0.050843032443387545,-0.5886876926027301,0.24788216697029633,0.12331490853981723,0.5404427682168651,0.43795433573779974,1.0824348646912019,-0.08909882478102069,0.139129274836117,0.6063888662361877,0.4516066042136207,2.7448520167589523,1.1136817379456976,2.548198589738421,0.2653656613124595,1.8258418972032122,0.619358141139928
Charlotte,0.9993086913470788,0.4153982762645394,1.421077678849081,-0.7527558398825105,2.1285639043326485,-1.2036959473888886,-2.6424807150498086,-0.9767048859378222,-2.4386164654138396,0.30829133184644636,1.146064845365821,0.07807094863328089,1.420525872302302,0.8701575001337161,0.07029058505053663,0.6273799272964667,0.9761662437489427,1.851880039941531,0.5231037364677291,2.3056964791595225,0.6572474573686459,2.7379398894331923,-0.877176334761575,1.517446487497044
Katherine,0.352887982454498,0.12148757757433477,0.44991693341482913,-0.42701762079461886,1.0361843181561843,-0.9088974641671597,-1.7270620798619118,-0.3822281335557701,-1.3212906215598053,0.525567844845041,0.954889313761465,0.19208900082541772,1.7143609266565607,0.9357003282161663,0.5414531028822539,0.6481495654972682,1.3466656486825501,0.839475192544346,2.109088791514095,3.8273659740577926,1.9074954772843538,3.9454727810639505,0.4015122339258201,3.700170578574445
Garrett,0.1855688837614776,-0.08415030435365939,-0.362448610592904,-0.23220496828354661,-0.28073131428764336,0.04301492580954945,-0.06961542420851413,-0.12392393559218166,-0.42291771374597487,0.2892864188623714,0.36472356649475707,0.8580233288927362,-0.3740354166379984,1.5256419339288851,0.1810828716575042,0.1781610762387359,1.3032455969169754,-0.4967996410713088,3.126995057048059,2.386157986325472,2.446176496000993,1.0025235274030755,1.2857132230406498,1.1370640014241522
Kennedy,1.6934117935793866,1.175953982603263,1.2533137844825935,0.8179012618830879,2.5902355549534204,0.38366704657288797,-1.1666425339772752,0.37466144017862796,-1.061766016634183,0.6425763675784446,1.2980984679518683,0.7328437010241104,1.292297150367989,0.4422841491329402,0.8073230193337436,1.4108053817486028,2.11069969841247,2.79845509369063,1.8591117394745154,1.1303730086878563,2.1302318740818187,0.20341493621317705,1.7545546981287024,1.8850194184790925
Ivy,1.6494996404268842,0.035309472588862814,2.261346718067383,0.4365435155219527,1.883241398496426,-0.933710790491288,-2.128312488803426,-0.9176425875007526,-1.4926449030188738,0.6447239373195603,1.2898407937161773,0.2714693575908748,1.5644119445142428,0.4120435951161151,0.46180472157954633,-0.40801774592822154,1.627257632927434,0.5845707201555025,-0.8657131367056792,-0.4811515418536016,0.9160174513130764,0.6781655729571985,-1.08707244936664,-0.6752128686018996
Rosemary,0.7298544515915308,0.07380131590549567,0.26259340684735366,-0.39142144398244316,1.021939755475591,-0.6125721645966561,-1.695375621869511,-0.7568854479641052,-1.5515430948657454,0.8244042545863449,0.9767161951764743,0.6054567780261173,1.2486274933428918,0.4674294146299696,0.4859378383858336,1.0099771284491,1.591634002672919,1.3918057003422426,-0.6262026575623193,0.46827702817919126,-3.726183993500616,-1.3455199211973305,-1.7927284014726335,-0.7828216381746007
Raymond,1.7292515397313541,1.000840123332317,1.2462048164257868,1.1553714148494334,2.622423248484635,0.8879304148737024,-0.8157522848318457,0.32724756731313853,-1.1413801986297634,1.2251151041032389,1.72552605142214,1.6652205399128333,3.103682432644221,2.089754289824365,0.816028578484401,1.5718601137567745,1.9761992258175616,2.8436982591614597,3.8189316092598036,2.062294009519659,3.4400862731123634,1.2832356542143886,2.276004756108869,1.1415596977537115
Jake,2.3926223281509986,0.33502464724574665,0.3375982689263936,1.2184384460420128,2.2642639847410364,1.0682272727081594,-0.846979815168954,0.37380552218539814,-0.664651469258505,0.7560884105359192,1.3436299497756583,1.9380876117788708,1.0085543547663232,1.517683284073458,0.3635216659079647,0.060728838627996405,2.0280056566883555,0.7230670379518023,3.746608738808655,1.8788261047030645,3.6550788433112884,1.344669431061622,1.9109496278484166,0.5072232645661788
Joseph,2.2749579388923102,1.3511590400902918,1.980177572962221,1.5207445446387624,4.157700621375688,0.08144533878990495,-1.6703389598799188,-0.1799526578503974,-1.2733037426930158,0.6308069788435153,1.6556260671623633,0.9571772644755164,2.8478820763744364,1.716855091675565,0.8140912881638606,0.9284793831724861,1.845787629253494,1.818342547132263,4.044425950656537,1.9220543684313225,4.785202082000496,1.5924759938497268,3.002874334094297,1.5365142877160456
Dillon,-0.07250085691600844,-0.18806535270325908,-0.920650011820378,-0.5096997351067263,1.6510069575937367,0.2144173666776672,-1.1416286289926136,0.06773063524396694,-1.2357183492267583,0.1967103163027682,0.9955402700527192,0.25056306835728687,0.6089819578933011,0.41265900783222387,-0.8731378538905616,0.1778901174606844,1.765612521956901,0.8501481305548092,1.869104340698779,0.9814491117426934,1.7065448289223946,0.31316571888347955,0.6024494435633801,-0.2561684259526635
Harvey,0.30611676957312683,0.8771837409024331,0.8210253192223882,1.1909452428579732,2.4156956364997355,-0.21066147630700277,-1.645842092496565,-0.2239821447288449,-1.409648362835827,0.584534432479687,1.2812190084069974,1.03556750338549,1.4517855668235355,0.7659396420452357,0.2095495727507306,0.7559603710393635,2.2279034136477662,1.139757530614139,3.2644042710880607,2.265621258500779,2.628700242440736,1.0250568195310692,1.4745425439745425,1.2084255545523153
