index,religion_isomap_x,religion_isomap_y,religion_tsne_x,religion_tsne_y,religion_umap_x,religion_umap_y
water,-0.21949331345047995,0.1200670239621116,-163.46837,357.66437,3.3755224000000004,5.8965983
coffee,0.07258952148091458,-0.1743587559367493,-120.38933,-36.340103000000006,0.59484774,2.0165422
tea,-0.08492403988546496,-0.1928140916273656,24.768805,270.9868,3.8996794,4.8871417
juice,0.11529578557475845,-0.011578382287970423,-26.375551,-87.97081,0.53955203,2.3843358
milk,-0.10662973478141732,0.14362023783610595,-152.44797,284.1213,3.0030284,5.371839
soda,0.26501352005803186,-0.0321936895758059,1.5751313999999998,-184.25148,-0.5665722,1.9979848
energy drink,0.38497604369730415,0.055256385752012166,108.398384,-265.1205,-1.9730383,1.2579528999999998
milkshake,0.4247714050577916,0.07401034962395955,202.685,-271.4042,-1.7909799,1.5761126
smoothie,0.3741177133814405,0.07405471032816201,155.91884,-338.07977,-2.1743267000000004,1.6292511
alcohol,-0.14266785042075267,-0.06673857248680487,9.010457,350.93627999999984,4.7204394,5.6810603
liquor,-0.3289751708011077,0.009877947980101227,-81.955765,406.07785,3.8746853,6.19311
beer,0.2260465004223118,-0.06686617030420322,-95.51723,-145.72176000000005,0.06331252,2.0012896
wine,-0.4073608232780096,0.2838531724671213,-265.4608,462.2644,3.2859964,6.6225915
cider,0.3356716356149506,0.040342208857448734,-114.16486,-282.26245,-0.15824695,2.7461958
vodka,-0.2678264840175927,-0.2624689433097985,118.428696,362.39053,4.388689,5.9857644999999975
rum,-0.3528240002321677,-0.22012773042468592,33.724037,478.25455,4.4112296,5.333277
whiskey,0.10962648318307057,0.03986098317439928,46.605515,-66.74069,0.18309839,3.009174
champagne,-0.3974071916035812,0.18620331597196169,-190.7614,489.05133,2.9483852,6.316903
