index,Nigeria,Ethiopia,Egypt,Congo,Tanzania,South Africa,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,United Kingdom,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,United States,Mexico,Canada,Guatemala,Haiti,Cuba,Dominican Republic,Honduras,Nicaragua,El Salvador,Brazil,Columbia,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Papua New Guinea,New Zealand,Fiji,Solomon Islands,Vanuatu,Samoa,Kiribati,Micronesia,Tonga
stubborn,-1.279877497684292,-1.2683978009126127,-1.156773497546087,-0.6945164510525582,-1.2556482729325136,-1.4093106366323223,-1.4947920792979112,-1.327873744616291,-1.2918656812303286,-1.1645168078240538,-1.1885127444996464,-1.2073980069322194,-1.634134132433409,-1.2953136654020996,-1.366730295162795,-1.1939996109220055,-1.380060971147422,-1.394501037491346,-1.2357088410276977,-1.172175570266979,-0.7580304079266844,-0.9612364887705311,-1.9220960812552772,-1.1229078523371379,-1.1589323079347253,-1.0649324613469644,-0.9898039214042289,-0.8511995735036337,-1.1236561435634407,-1.3357131430077551,-0.8473017218395141,-1.5289700984623498,-1.1430048398598371,-1.306825669514317,-1.4329709488253601,-1.3036248154400176,-1.2810213049154808,-1.918036804260263,-1.3102127008423659,-1.3327316509462876,-1.410296381448366,-1.4077101649017834,-1.1179227284968647,-1.303057364397745,-1.30208647129952,-1.4845818014755754,-1.4500952742470161,-1.3774021267138141,-1.2469571618342716,-1.3935896912419836,-1.3138203594739908,-1.7858570231720372,-1.5652218406436755,-1.712832537808789,-1.441289527335824,-1.6360174106437928,-1.3847880693692722,-1.3134348210894364,-1.3754906469531336,-1.0162971142558042,-1.2470111227245206
systematic,-0.5596001588084167,-0.5720086467401145,-1.013593230273831,-0.763647880119649,-0.555830348311698,-0.9210991296756128,-0.6851556901148658,-0.6377931227011638,-0.6292499561775766,-0.5226338990792658,-0.8514649489822568,-0.798979370886097,-0.3314971778262512,-0.8703512097016828,-0.4530731174135369,-0.6377536407311233,-0.4060809305027253,-0.7750430832111608,-0.560899669956906,-0.6942298632554427,-0.6419154007405741,-0.6812336178376511,-1.04405708104695,-0.8411777378144218,-1.1278020364435108,-0.9592021098416521,-0.7215105963789974,-0.7888642785330949,-0.32954364187486324,-0.51854497091475,-0.7942771712479909,-0.7913290869681722,-0.9370472604706033,-1.0236322255522472,-0.7811323871607081,-0.6339374435421408,-0.8109697669788423,-0.8394407156798717,-0.8652017723535171,-0.9460343003922949,-0.850518644399417,-0.7474883696827788,-0.8028465119110237,-1.0248133457002935,-0.8891295550698746,-0.692679463515322,-0.689152524965181,-0.8149060702385487,-0.8576337234461762,-0.772954348350823,-0.7273554526954248,-0.7199520586333299,-0.4470918168701826,-0.9882188318574794,-0.7434809223845094,-0.3474417957982301,-0.5827867004796332,-0.7512448986352498,-0.74646761258583,0.058398797370966225,-0.7203465454532518
unstable,-0.6713684145995094,-1.0572460378177815,-0.7605418233376199,-0.40492328245604947,-0.8390762232836847,-1.0270153271285751,-1.045229471199021,-0.8536243818694602,-0.4895605668642357,-0.6317918938521141,-0.8494590204342163,-1.0973255883238944,-0.7045019454161031,-0.5210814851545715,-0.9222625907242219,-1.0803356573899021,-0.7820474399725037,-1.0037187666455618,-0.5979197298010405,-0.7768883908590822,-0.9167654601910059,-1.0001455732422526,-1.3245618154076404,-1.0701090560121433,-0.73734226653552,-0.787025817477547,-0.9126078450150281,-0.8308393130684549,-0.6525437926551182,-1.1887385635173318,-0.9700142306007721,-1.055632470236234,-0.7606000950744413,-1.2969068010228102,-0.7974105671372944,-0.48595468754439053,-0.666695511828326,-1.179095159251908,-0.19519355137269898,-0.5816841704755772,-0.48438976309627774,-0.7586422987843141,-0.9653261721011435,-0.5692979496784979,-0.6334989687160334,-0.21761709019998968,-0.627233370343437,-0.5174199652397413,-0.49356031687616453,-0.6928530364013311,-0.4936662306348213,-1.2441736931683296,-1.1028069170177923,-1.4634629029478088,-1.1001913761852697,-1.2064239747922088,-1.04711790007391,-1.3559548092396576,-1.0602379958186727,-0.8712843977607356,-1.2406892947882626
deep,-0.7435129956308713,-0.8108536076567819,-0.5530511808221883,-0.8156422698244062,-0.9416500642918951,-0.9558340620376098,-0.9192732661437993,-1.1222540574359532,-0.9409193997826502,-0.7778378294238668,-1.1110197692049626,-0.43770166704471314,-1.0627836384675093,-0.8136533900181739,-0.7877172524782142,-1.1753607630364784,-1.3433024091926924,-0.8469663350326635,-1.0254025054495364,-1.3047025508243695,-1.0247660809558876,-1.1490498416753017,-1.7303587182380447,-1.2198027105118052,-0.9716093216506401,-0.9748871103982442,-1.1224736033782443,-1.251488062152755,-1.1958448152128376,-1.5103660978895528,-1.3425421539105473,-1.3998113390296125,-0.9189486740402224,-1.141028426969821,-1.0448957459176111,-0.9485700188329885,-1.0406948065740875,-1.4061571765751402,-1.063926918529966,-1.0769022559694483,-1.038713950705159,-0.6201782552938694,-1.0187212386085878,-0.9436082722633651,-0.7498104115810216,-0.9255910960479298,-1.0071286920711982,-0.9957669609275472,-0.7739410225839249,-1.1084654211928313,-1.1349891630622366,-1.3391297336670802,-1.1694157566945946,-1.3385867827050917,-0.8750877785220824,-1.227445874781105,-1.0645487962418017,-1.1120267714690555,-1.062399209394342,-0.8502342915206823,-0.9178915441146676
ambitious,0.07892786566843607,-0.7424385958496821,-0.826761606185297,-0.6699135507781361,-0.6253986334472765,-0.744389231128765,-0.47359282681056597,-0.5383649959273473,-0.7822735266387819,-0.5703028550916102,-0.29694554160541037,-0.5587214731858974,-0.5619950980170634,-0.40380083151813084,-0.6019820019377456,-0.7033158795520802,-0.379373664332712,-0.43775054720440804,-0.5777899573141031,-0.21136582482683153,-0.25963650260530635,-0.25069123397343074,-0.7245334042529674,-0.30532509966199284,-0.3158293154437462,-0.4997362153460453,-0.46572310894866803,-0.6420552099020674,-0.4341864326261992,-0.46867114325706144,-0.7294535556227874,-0.6675141161233293,-0.7971972923469453,-0.7404943117939147,-0.897769583341638,-0.9688488068238057,-0.8739521253789482,-1.1380608098785037,-0.889961973042517,-0.6944737378068114,-0.8320499043299916,-0.4274519277366972,-0.3017493007972673,-0.4506843522523967,-0.8112023260861682,-0.643997286368483,-0.3862277320937291,-0.6481491924238582,-0.844151222843375,-0.7368901167051701,-0.4195216191593456,-0.8216721815281426,-0.9618255175276215,-0.7950999033241108,-0.8155944256953759,-0.9987211944190622,-0.7122835749577549,-1.0781642827094033,-0.800331403966657,-1.1423503267249027,-0.7960230548113273
faithful,-0.9880582201098791,-0.9107559274395034,-0.0661388757810804,-1.0916352156649487,-1.3940759233729436,-1.6682212336334687,-1.3847677194403594,-1.2332910487608342,-1.0236577495894825,-0.9284350603800684,-0.9787839832326195,-1.0951005287359803,-1.3756492778555354,-1.0279232792604514,-1.4593680705833918,-1.4235066665571532,-0.8380805006423905,-1.0452555388959508,-0.778243346488953,-1.1045021260772536,-0.3974268550396852,-1.2949850416849187,-2.0570549486315732,-1.3251393107785054,-1.1734922063225757,-1.1436991576885214,-1.2636863493647945,-1.2112683206305768,-1.4123528341316574,-1.759597703318615,-1.320791797862497,-1.9024403379180952,-1.0603296728512173,-1.742626947006033,-1.0049597307550078,-1.1644402823461195,-0.8728394374493487,-1.2690622105615552,-1.4725825179651746,-1.3705614345700676,-1.1147402656152916,-1.383925515232133,-1.4256794419663088,-1.5205957549181477,-1.495118749073177,-1.411871421654351,-1.2794823800675073,-1.3595020987394324,-1.5712566371890537,-1.578668421943959,-1.431567595353665,-1.8605744025801167,-1.6687446310612102,-1.815755628305713,-1.5774899766024837,-1.8127805852411685,-1.4220720728608818,-1.52960030855886,-1.221433248045125,-1.6885225594417077,-1.3529500693545005
curious,-0.03734512286428726,-0.08271169438012299,-0.011418692632234754,0.38127675942967315,-0.018368124174212554,-0.37451843064516005,-0.18540430521972479,-0.05309730231628592,0.014562209079377011,-0.4238034547957885,-0.1097334896550041,-0.4435211554628947,-0.2710014169507904,-0.631294931988648,-0.5761930126015132,-0.12007463497056277,-0.22606897316419663,-0.1775888522341718,-0.5186717035118036,-0.42486958294825355,-0.35214541252634096,-0.40205432245370726,-0.9515937545656248,-0.534850232553337,-0.7293799393588155,-0.5838863579731023,-0.4793464917009069,-0.5441468881510229,-0.6854866906422098,-0.3218653457568132,-0.4366275406213118,-0.5079643141411575,-0.36330147880212754,-0.37089588766128023,-0.02350001965619109,-0.2753893787756745,-0.1714875094866675,-0.44357348668653385,-0.1909034317294841,-0.3022952591839018,-0.2640294760274326,-0.06898581775689044,-0.2911810758627908,-0.33719376043403065,-0.009986930944241187,-0.20809333443012118,-0.15008869580467632,0.039241172348107825,0.04591158180935857,-0.16533772897269233,-0.32779142170285613,-0.4980572100040029,-0.2680727428998973,-0.4778633760511964,-0.48462671494429893,-0.2675325210169185,-0.04060315275572918,-0.4096813632287883,-0.10574270515238747,0.1553262664453247,-0.14081961378139257
generous,-0.6972406935399096,-0.924073053999638,-0.8709645354543908,-0.7451796159393819,-0.7258639783762351,-0.8711317101090449,-0.7929120038350772,-0.8648108799674764,-1.070688405355718,-0.7857866011871028,-0.9537288496974833,-0.848667963559276,-1.0123615218252227,-0.9327885985895886,-0.8966383464319019,-0.8475624394150262,-0.649812136676325,-0.6942627057693846,-1.0657009756722844,-0.7104012395763393,-0.507647389237512,-0.6055106032901977,-1.049226424379477,-0.40156489732055123,-0.4386305363379989,-0.4914733180127371,-0.7862333146954554,-0.5584756026870608,-0.8386344545020253,-0.6756552242577913,-0.48861170338623033,-0.8869769189044272,-0.881363908592318,-0.7271714666407945,-0.7877263972169605,-0.6466919403880557,-0.82173077683343,-0.8232255253771475,-0.9039015291592956,-0.9442151238841922,-0.8694205407058243,-0.770248435140389,-0.8382497096154654,-0.7162683973654199,-0.7875953249067323,-0.6823636647064559,-0.6246386387905903,-0.6555125658304549,-0.759313349157747,-0.6767163977861517,-0.6670697962159424,-0.6792505654130339,-0.9923058472717938,-0.7326619541518864,-0.7616587265256596,-1.0298151902389858,-0.7323537717052045,-0.9124184407455594,-0.6239356276434951,-0.9761911209870894,-0.7266230060959886
short,-0.06575117917107841,0.14449046450497458,-0.13660355757183204,0.02281402085691492,0.17455495568747492,0.22988355774094407,0.18242631085807537,0.21654732602470356,0.0838833666982339,-0.17079384046998483,0.003912112131219444,-0.012917695816584251,0.016783239075123264,-0.21092258629583735,0.001068129622146904,0.3393368225201051,-0.09287724690918163,-0.3511167614244153,-0.22979396758415088,-0.05512840810083335,-0.015336245790342424,0.2279212230971093,-0.05970004318439788,0.11083541368783162,-0.07415269108026866,0.022419979016056482,0.016429786713470368,0.271467072160854,-0.0732355673030106,0.25460454452549386,0.23584638403637992,-0.1744098647704412,-0.05217384086749719,0.17907627256177444,-0.2901647337173511,-0.36415140710798916,-0.4836595125736927,-0.36367631241004195,-0.27473418721577036,-0.29249813622168885,-0.41280080788893847,0.04924452020594144,0.08995513026858921,-0.12225436212685113,-0.09224694865893918,-0.29104119355584673,-0.14229048791647358,-0.052108917574853086,-0.16667454152390565,0.05401917018347585,-0.015310104212128292,0.13234316175673028,-0.04073944597998978,0.08645578788769702,0.09675963107508098,-0.07036527586243915,0.0579647358769571,0.24890653588422315,0.006664600720263799,0.40063276870622405,0.21059380814792214
greedy,-1.2205386870628354,-1.9080683966680716,-1.0056195884828825,-1.5633563285688548,-1.9747560975662215,-1.9485839824718665,-2.0285538317298055,-2.323106230970204,-1.7258315314425479,-1.835978231799259,-0.8378940079878308,-1.3957054816767376,-1.704409172747646,-1.6675955458178944,-1.6068383587350121,-1.672094751419149,-1.3562495563525978,-1.5073930380279579,-1.8811479033828165,-1.468787484989384,-1.090110101064613,-1.9319030460544806,-2.292678383348946,-1.7739475771868303,-1.4354761303099233,-1.431680838895425,-1.9165529920309026,-1.807791700037719,-2.0207551177692293,-2.0617344915894664,-1.948351188968516,-1.9552144872949448,-1.7293006406011433,-2.154571154013002,-2.0859190671026697,-1.552198841021696,-1.5074188840406464,-2.6573016817607775,-1.8596831353189844,-2.0141956084780555,-2.13327662506056,-1.7480205552588293,-1.935894411463452,-1.6749953292866657,-1.704098064826197,-1.7628205302170399,-1.7910495289438348,-1.827417961941367,-2.040341088993429,-2.0324922084445545,-2.0348818244099527,-2.1739393298233964,-1.9181616646390511,-2.6749581880431967,-1.9950282732075777,-2.2475697227575435,-1.9397531268106767,-2.184406068141672,-2.0573991611105327,-1.473812547369829,-1.4185264555970747
