index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne
tidy,0.3418421316984197,0.7526485097875967,1.033109375453846,0.02485706856187727,0.023905314639915347,-1.0064188767254774,-0.847870171314391,-0.1305941423887403,0.18013013246822965,-1.023653005482051,-0.81075400072617,0.10697109868603057,-0.3198852235278821,0.8824634682038458,-0.4920643443846029,-0.4198381989538998,-0.6836305650355577,-0.3736164440912913
malicious,-2.0955523909824083,-1.5769578752261275,-1.5844416830373886,-1.9477612053870688,-2.1064594886051715,-1.2764536433234066,-1.592334812298541,-1.2371741295955279,-2.096676005152302,0.3384959864516195,0.9685430890024153,-1.006492961884223,-0.48153968004552183,-0.9106414685654565,-0.39702917256056713,-0.713824055957007,-0.39157788630621637,-1.1996833430890015
authoritarian,-1.6499679555862508,-0.26402567995837284,-0.9574982822238466,-1.374420236830373,-1.2585965782779083,-0.7694331840518526,-1.1623034039131723,-1.0997070091290921,-1.910798572694543,-0.24534099092688866,-0.5987345935509082,-0.19310961049317374,-0.8815767878394669,-0.7825720978691965,0.11386794098615599,-1.1112222350929126,-0.6977532792090655,-0.9434842783525831
enthusiastic,-0.1254883103798963,0.37341503000833165,0.33873298058824236,0.5669050357918308,-0.14350067107772801,-0.6648607838669356,0.09216211551719508,0.02496083045824559,0.297521656442373,-0.3231009169235063,-0.031218841560669796,-0.043026874259267475,0.4206909456875551,-0.16124856719425523,-0.2704383197947186,0.018148860988620712,-0.5664321230339241,0.24654229944322678
timid,-0.1454953922059441,-1.0524044112715925,-0.33419180903299495,-1.1535162192605712,0.2017860447145186,-1.4345239012184408,-1.975172340588744,-0.857571938242461,-1.5381703454395597,-0.8466479793770416,-0.24811568087595032,-1.0022962534012554,-0.4298003091075067,-0.7823424886537278,-0.6964794077815196,-0.6002218050476555,-0.8252934853982956,-1.0708288309460494
objective,0.369881467223496,0.4875667486644525,-0.027055440793770515,0.17933762622485255,-0.09580082899434308,-0.1694428311230311,0.18356353752436355,0.2744183637320195,0.4089428024959797,-0.13294912596865255,-0.31373256513013686,0.19445268273063107,-0.29238528353687804,-0.31624080964611406,0.23673809612073368,-0.17481695979854642,-0.3226229482935845,0.004366738626119534
outrageous,-2.2995123921727365,-0.7701807219316312,-1.4091548766469513,-1.1141855178846416,-2.0349006208143345,-0.4003795533791557,-0.7915132570698541,-0.38857886467801694,-1.3873068625011524,0.6051408747466441,0.6355738354612652,-0.1892178459020667,0.22421754780323663,-0.9756779076726397,-0.04361261735167805,-0.21796275071742544,0.10152467394353616,0.9409401695658092
aspiring,-0.29326675854187373,0.09445546232183462,-0.04985571674227092,-0.16232916312974086,-0.6951760770081069,-0.35953134477560816,0.6440092115975189,0.3254531931966203,0.47469718191381516,-0.45298841863478756,-0.0019816112416240874,0.4003590207729227,-0.18821876134996993,-0.18356004075307175,-0.24395360021854878,-0.08266735504684501,-0.23543677292134735,0.15637085635643996
persuasive,-2.0488234623866743,-0.6893508977697325,-0.874211681218177,-1.426412892965533,-2.0833062648391323,-1.038507018455152,-1.4763580850932856,-0.7169163370830868,-1.6565090182246203,-0.5685959035738131,-0.33133365965609174,-0.7145521897219483,-0.23716727716499234,-0.7291721200171657,-0.7481779535337004,-0.5633458494537987,-0.3967405691761378,-0.22508123395301013
determined,-0.2911695041706727,-0.5027095641804151,-0.6686423360123077,-0.6793177916325677,-0.8860188685936031,-1.23571762285873,-0.732454335324874,-1.1351116822230798,-1.0543725107616981,-0.5982123191967248,-0.49898852823185696,-0.732847561158939,-0.6197192349399188,-0.7499661779367777,-0.6840676714441432,-0.6815522440005692,-0.42801617184889207,-0.663286731722109
fixed,0.5142034512922126,0.09941214448941392,-0.17424612973413117,0.3137266905192943,0.3806787481377763,-0.08743955599483803,0.18066397318812638,0.001725225525403655,0.179008879777215,-0.32605739463953876,-0.2082067748958492,-0.24760673327343571,-0.6223378013490453,-0.32372828689763833,-0.41018877648687013,-0.44076768116143084,-0.26904885880179585,-0.6521026262456688
sporting,-0.0592069658777965,0.30524103424752747,0.008513901292307013,0.7415423859262608,-0.3395156888300724,0.11124204479842574,1.4670770146033367,0.5230541129550498,0.6001591418455249,0.2691309811806174,0.23505599663178425,0.8855449429449685,0.19336971542626724,0.7050564992461266,0.21482385566609088,0.26634871007648186,0.3470338591459347,0.4892789526852638
strong,0.7603556733123794,-0.8525252838987987,-0.6390739159688273,-0.20544492529813643,0.3485969993118585,-1.8627076411955332,-0.2700250572167895,-1.2032539730923777,-0.6130351757921751,-0.7649854859141396,-0.30387737762718936,-0.8381096205593604,-0.5020774661635778,-0.6127262207357294,-0.4306291832293372,-0.28991030831333914,-0.5273074066205934,-1.1762212973197768
ambitious,-1.7943365333045531,-0.58979526250395,-1.2812952681391243,-1.2808634469731877,-2.103109334886354,-1.3899553957237172,-1.039051330268182,-1.5137841904965408,-1.5826458706741904,-0.04817229112916648,0.2342569705348884,-0.6620130093930185,-0.04590037571122569,-1.05659602053651,-0.877481591544845,-0.8790467723562077,-0.5788926060266618,-0.5023514126779178
cynical,-2.480746533866026,-0.46656454305088696,-1.345845147759526,-1.6775741084583087,-2.337888785595305,-0.40921187817797805,-1.4528799856181858,-1.062026650076707,-2.2637932097847964,-0.2647650192677774,-0.13202385382119464,-0.14318042232031394,-0.629337238591916,-0.7078566883287565,-0.1560787100964646,-0.7988114073899626,-0.26469387896355584,-0.4412088175200646
amusing,-1.0489039897181627,-0.5919036882891648,-0.2889104133556587,-1.0299925037674487,-0.9911090414023166,-1.3596284632184266,-1.404201574895233,-0.16130633808747627,-0.9680241253360843,-1.062037364721534,-0.11925207651209396,-0.38930780070937576,-0.17746682499026967,-0.09827949391061466,-0.892200971335725,-0.24951181401766534,-0.6576820635186881,-0.04739969496937901
sharing,0.1694477860859721,0.8859212331174939,0.665541999515792,0.8796928154278388,0.28417494396563325,0.33671364268535225,0.46687017286202614,1.2966700948676235,1.7975121183950826,0.24355630828365638,-0.026875233936450152,0.44278536841247346,0.4883005401805128,0.23488835278184184,-0.03745403501058509,0.388847116821595,-0.3394981956019344,0.3922002766477751
