index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Michelle,0.9504938472810317,0.8044435327400103,0.3755261151220098,1.0207219979392985,0.758225856942207,0.49383151573469203,0.33759302775394084,-0.10172697083055367,1.171777919949752,0.03865171227818059,0.8487798542479659,0.8230749454132268,0.05526578526879367,-0.09257711544554106,0.38209774776457134,0.11692019842400056,-0.18111810005293222,0.0736469721457689,0.19022464987310672,1.2262029281029536,0.3966545114031548,0.7182906420482835,0.5301842991394411,0.17011527778726243,0.5384495984770824,0.04863638326458526,0.48161924485812146,0.8497823509791563,0.256894382719015,0.8542921970808834,-1.5808472280980703,-1.575602457699903,-1.7431045903074562,-1.7264403301893154,-1.7574723773704857,-1.581134970042203,-1.3830607225751486,-1.5137828147219063,-1.4797359091351316,-1.5821855763297412,-1.3310044938476664,-1.6166917445125548,-1.6081689893756912,-1.3973218247956316,-1.6600146558756192,-1.449866554597905,-1.407672991370638,-1.3512315472449048,-1.3601489562198297,-1.156124277888402,-1.1674602784418073,-1.497231779677067,-1.2987790256631147,-1.2282039922558232,-1.1303098167128198,-0.8461991166556414,-1.2571693280317988,-1.1926245920596545,-1.0714751310404849,-1.017874144442009,-0.9673344636945919,-0.955409620724747,-0.9946721229936778,-0.9171567816367638,-1.0515738053370915,-0.9646414871158124,-0.9846585805548375,-1.1149774009792577,-0.9785827828604122,-0.7285511842501426,-0.779227262912556,-0.6147607669423859,-0.7141148749521772,-0.5351290228242517,-0.6611047642412058,-0.5425517139283409,-0.5161141419619572,-0.41009925499676986,-0.5513857790872508,-0.5275401431530002,-0.6331271583585518,-0.7905009392569774,-0.5838038230620042,-0.6053026050987935,-0.6982856062715979,-0.515569125068217,-0.38455917747651175,-0.2724679992011551,-0.18926759316808808,-0.1929836024106008,-0.3252173902737094,-0.13303265435900252,-0.026015679144742936,0.07265394180208466,-0.23529707548271658,0.05866233555753799,-0.043817522856804826,-0.0639505710979104,-0.016559522661277876,0.09036160699217058,-0.10101728139589314,-0.25705824185509246,-0.4086551982131632,-0.0845963166865187,-0.1803343979099094,-0.14411428032059603,-0.06693152911254392,-0.2181669726467637,-0.2361727183992783,-0.056892147878154734,0.4397241613730489,0.15827435665676975,0.2122390923166468,0.1223451540748706,0.15253685678516848,0.3628334862554498,0.5028872047725444,0.5888456081070104,0.47667872082364915,0.713288417542816,0.7618367870331134,0.6527689281607251,0.5155719306435261,0.4154978266093329,0.23123683375559687,0.3149664071254023,0.3029848436865738,0.40065059800053765,-0.07656726688984455,-0.5977671114132368,-0.2768870163611914
Deborah,0.8412262630947388,0.8459091127529795,0.5595156211065359,0.9785831726080165,0.9094572895256136,0.8473010898079866,0.877525205442593,0.4600341582335906,0.923971072001736,0.4768015976554629,0.9958792477211771,0.8254594728618816,0.6021219615896497,0.3822602004564219,0.6676555217508371,0.9123354347930479,0.7553118082467655,0.40913986280398673,0.27583531837743946,1.119148418767892,0.6452461042554757,0.9464554931814515,0.6722026775328449,0.5992589304494297,0.4166366455994058,0.3504045783742626,0.39955365082871774,0.7915812780749554,0.5054442033343084,0.984671620250897,-0.42749147195145015,-0.3790887918496309,-0.48255559976130336,-0.5588679824951059,-0.6934996384167955,-0.4320013261977915,-0.1322733478075818,-0.4533488544703985,-0.4494165053370466,-0.4940780156897734,-0.290588762409854,-0.5819667437242113,-0.5398869180381316,-0.4529414171518527,-0.7409737157696403,-0.448989579515629,-0.4487632855384461,-0.4437635917479004,-0.4908379283045236,-0.2950040313491174,-0.3586018288910179,-0.5404986692796504,-0.40115638537316534,-0.3659658909985816,-0.46090430029800344,-0.06588163763138882,-0.41322124421314393,-0.3766639585390662,-0.15810286942694116,-0.27566123223761096,-0.36999341329539026,-0.2945957996746466,-0.33184569482581094,-0.2842667155659646,-0.5448573336417891,-0.368298675497255,-0.32245387033518896,-0.5570545543285406,-0.4682288930085068,-0.26825364507393074,-0.44072801364782854,-0.25697372443738475,-0.2897969742689292,-0.005089983525883246,-0.21998373563844822,-0.018150136247594855,-0.033177766767263306,0.13861465930148634,-0.3086852908039524,-0.2481580809047174,-0.333906899570294,-0.41182319992052363,-0.4101135468383262,-0.2691556100183352,-0.43619245750946767,-0.2722912068025196,-0.14780937821335716,-0.05927221545286197,-0.05947264623822424,-0.029689933148047732,-0.16502083990879934,0.14557816278086158,0.256755389481484,0.31459748742364074,0.004137167607392519,0.3289353228214784,0.23803969334302605,0.15436236545235785,0.3283244959838026,0.26249490340463966,0.1958417227199567,0.13807222976844308,-0.06478516779222734,0.2551804688480526,0.0536816852552881,0.10180157843249046,0.311439621473719,0.013473173524761033,-0.1150324165267085,0.0908470508747998,0.6137943975138632,0.26163945320324766,0.25987533616076647,0.1809152410397413,0.3009289271001786,0.5581580598132524,0.7129399684356518,0.683174565931187,0.6989714826828626,0.950869290906823,1.0063460609562023,1.0340248189126606,1.0103011663654786,0.9052977209941537,0.6187629298318993,0.748993140409908,0.8160875485395741,0.891954437657962,0.3841057637837396,0.198845745654188,0.40833313035274077
Scott,1.4758726967935838,1.4045856812333326,0.8051760637040049,1.8143835732829836,1.017492245785444,0.7249206601290937,0.5453384041237161,0.44371912753898435,1.5152761553827057,0.791850680407685,1.3814242095326512,1.304523115670575,0.7632519966333509,0.3151415191493844,0.8897649566134106,0.707095776841398,0.4400871765199789,0.5864519123022378,0.817450810893989,1.50251047415909,0.8942873128562555,0.9768983452942479,0.8248363883506118,0.8940527277867755,0.8565573071956009,0.599202007988009,0.844486606473606,1.3573907296081293,0.5523287991054499,0.9940889067434527,-0.366834068216604,-0.17685844611841048,-0.27271750380206505,-0.2742780875739158,-0.39358181506142315,-0.2948190445795675,-0.16584187751890414,-0.33928433129531493,-0.37409533964367425,-0.4584472778686004,-0.18975086669920838,-0.330036016076226,-0.2607135816991792,-0.2603677885833697,-0.4293335533886393,-0.2509635792598926,-0.17263256403589888,-0.23690258729200378,-0.04137562499027902,0.04534634081727841,-0.1372020730348854,-0.37180673672576525,-0.1455192252926049,-0.24767464261350858,-0.18840291161674066,0.0856942573416827,-0.19953622842708352,-0.16607737969105948,0.10742598403928669,-0.07054335209428753,-0.11458370940153667,0.10343847340270193,-0.1077886527651202,0.009954532531779269,-0.19086118002531596,-0.06329942311654085,0.045298718017578135,-0.2276016021191122,0.009997048383776293,0.073610855916163,-0.028718736028311338,0.019469951206647518,-0.002658581435133887,0.147810352662737,0.13459216337141178,0.16495528273895302,0.26594693502736866,0.13082041270649766,0.15987985146213096,-0.07533876653824383,-0.15170731007537122,-0.09881553778027378,-0.08371053390229094,-0.1515580933664373,-0.05468752523202353,0.016650570912461804,-0.019474701333357443,-0.03602859751912195,0.12166285278390793,-0.009761976751786505,0.005617945329453928,-0.08966099786669743,0.055296070660666566,0.08983499718541048,0.005037539375604312,0.05054482871297442,0.13184946172456324,0.043021003213802415,0.199479475551659,0.020623903569055337,-0.10935818342984165,-0.263701363115366,-0.3366910513855634,-0.20966455990571792,-0.17707737025323594,-0.19272681056445107,-0.11065498567844603,-0.44774136891674143,-0.2902679131751305,-0.16913594400431384,0.2932586468948503,-0.19234417567431158,-0.18898488435942348,-0.23190716294449407,-0.23158938262525952,-0.24857411669332005,-0.041763680576021235,-0.18367296040294268,-0.10382529277722062,-0.18015401249850185,-0.0687607084998221,-0.11809247360253895,-0.1505645973952772,-0.32982690932107617,-0.39284659938528366,-0.37267688486011924,-0.24429544641313264,-0.3222853537336364,-0.43605989604015544,-0.6145845762016607,-0.16749511408507592
Wallace,1.0156475550703237,0.9423897888036253,0.782053509052327,0.8127673523358823,0.510701451900803,0.4676364917574505,0.4073740210742966,0.46412356149204537,1.007269727114674,0.4778090004578907,1.0926975700213488,0.8371908372958378,0.6268146816918596,0.5240015647225307,0.49332932440865424,0.46636078394136443,0.25442672190351523,0.5571034207086418,0.6103298820414296,0.988739270433463,0.6356131491412962,0.456905877130497,0.6242698407465094,0.6715255361720016,0.34365448800072307,0.5241515446955098,0.8942664159205458,0.7372422198983302,0.35771076228341875,0.6417070908823886,1.0272244763099199,1.0436761026793648,0.7784105569671648,0.8214149523432908,0.618689450360505,0.8920185957835212,1.1058509834917531,0.8858960709087517,0.6905819824178032,0.7620018422384564,0.8499536327588066,0.6795610116460009,0.5719298298597361,0.6755990333719343,0.3036291933149074,0.6287773239943679,0.47807977856460343,0.5857028577977469,0.6397485659612618,0.8198509812585448,0.6886364357148679,0.3148976885571243,0.33749641557667226,0.2707462382273671,0.3921996413606425,0.7209815966540986,0.43650422671611006,0.35881593970871783,0.2504671436570103,0.37526947542565914,0.0805809721992566,0.2580222205873044,0.004567551617451714,0.226551359853433,-0.12590668598123472,-0.010355789416440808,-0.198619880241824,-0.17867057375803455,-0.24965673611931646,0.024346430028920483,-0.2098306134804518,-0.06418332030095537,-0.2605812387984469,-0.00837158737931022,-0.23448859396939892,-0.010934910177431938,-0.1664411691471279,-0.295340666878797,-0.4113676215610518,-0.5364980597004609,-0.5977121279934235,-0.6411957942688803,-0.831138399395686,-0.6653976026006211,-0.7910287743451414,-0.7879354047532592,-0.782858852490341,-0.6399257180591716,-0.729303302888168,-0.6271782256313589,-0.7962999966067613,-0.7276972600441949,-0.7130414714229987,-0.5928787578768417,-0.8736238705574159,-0.5505850846266133,-0.6883749914019097,-0.6898183786183515,-0.6815384707623788,-0.6397650304261904,-0.8001171195325752,-1.1160404347086055,-1.2049696205151281,-0.9257306239594225,-1.1135007798248875,-1.0355597789369992,-0.934942169014718,-0.9902573400895733,-1.2352730368787792,-0.9041823960398101,-0.34255290568319074,-0.8037234996820023,-1.006583114228185,-0.9658323530477932,-0.99164763705819,-0.761749077714307,-0.6563021874726273,-0.5580713599406293,-0.616928737372329,-0.394334838858098,-0.3108805914014932,-0.36127646983499023,-0.48948968187916925,-0.2935999022809127,-0.4357097773964674,-0.25976566780555077,-0.2231258317457941,-0.016735715918174264,-0.22004259628309195,0.31568020510787864,-0.020168685848760394
Hazel,1.2351396668238623,1.0844205336418848,0.8538662019650187,1.3244499240268701,0.9231513775485125,0.7855507846039294,0.7009452175873886,0.19169926775213794,1.3174223966591854,0.3614458147758488,1.2780368703766853,1.3400963141149649,0.5260124437015311,0.6765474190344019,0.6786930360638815,0.3719596768979355,0.2172892840003175,0.5026886717559828,1.124641051883033,1.5781398200666112,1.071848655519993,0.8246340571218506,0.8821402051485284,0.7394391668178961,0.843447113855644,0.399128046043406,1.4376475814690677,1.3412957116707067,0.6373033664118385,1.2867504751229462,0.037264297447404456,-0.09770112054532923,-0.1361469832226162,0.04724933369667336,-0.11722962071672079,-0.1698543218665403,-0.07811255019325618,-0.1881261424942896,-0.049774295701539455,-0.10053304407648495,-0.11621005042226908,-0.24079573047917044,-0.2247481954232235,0.12435430191783707,-0.17064173980273936,-0.20633831230390987,0.003668652238459001,-0.14617240906090795,0.16243075380419955,-0.13651668201529782,-0.3104553665332734,-0.1861369080750982,-0.049606615305923786,-0.19825248980140892,-0.08111846059784125,0.14932223830046218,-0.17010169073926634,-0.18443153196496903,0.04688770971329117,-0.1587747224803042,-0.29050478454038037,-0.21881434808143901,-0.3016626395947059,-0.19224996363477706,-0.1968661234104168,-0.3309894682050203,-0.2148233915028476,-0.410677718582265,-0.40381240101368066,-0.24138581278439147,-0.48418055058323073,-0.3070925277108384,-0.5398498334898888,-0.2540311640011342,-0.4844282347433647,-0.3595828090399365,-0.402614272533126,-0.1953635474365678,-0.2970154180071517,-0.5341371726953668,-0.4240236740950978,-0.5876612599912541,-0.4374297065648899,-0.32548097688272326,-0.5799918055061232,-0.6797164790709465,-0.5640871550622016,-0.2544321638743393,-0.26469978440770675,-0.3024777836946172,-0.5724098631069158,-0.4398947255165416,-0.19704001495330223,-0.41583617495159275,-0.6569045010800425,-0.36718987783073587,-0.3657611640870058,-0.42222288300811606,-0.388782927275259,-0.20763011279057902,-0.3129219534296685,-0.4388151586933214,-0.4349851097242766,-0.25977589921939553,-0.2938458035921454,-0.5066005812497799,-0.4138159882715479,-0.6444563032115648,-0.5302216535438433,-0.509771709155501,-0.07258237613709691,-0.38206987350853566,-0.37760597988355055,-0.4645393745233053,-0.5261541185058421,-0.2526742204339358,-0.16475901314022123,-0.23254435047928868,-0.23493027483766665,-0.07276471245641286,-0.21499246346607806,-0.21822100227430333,-0.28926941022759434,-0.26834392943316604,-0.3408531567682609,-0.37395414212192263,-0.37185334341374626,-0.17579984253277275,-0.3484132776174445,-0.6799215431237224,-0.29558178560354453
Whitney,0.4305849710571944,0.36382518275139814,0.20513499275104954,0.57659474211724,0.3059091636206489,0.07762780436798096,-0.019595200674404352,-0.20058925038165787,0.7341781739673725,-0.18577685581711836,0.06824453041225471,0.30451059063011315,-0.07032029258147071,-0.25455468532417014,0.24564254870735378,-0.4310815134212699,-0.40688313499865586,-0.6191424291100809,-0.10088731641451722,0.5327456094568578,0.37125661289049033,0.16640403223874542,0.26844721389646403,-0.05786737811710332,0.18301880240829682,-0.04043501377676459,0.2387882131670249,0.3740780041138352,-0.193040244901392,0.6057643932193977,0.6067170561366547,0.7589632287124481,0.5646014068214529,0.47206370327390196,0.39472662992685914,0.6601985365576002,0.8800234471673286,0.6466257880677586,0.5489262324964477,0.473999782903269,0.6295818164466288,0.40813689908676165,0.41494574923183525,0.5022572590772602,0.16042084183863595,0.4623874619670945,0.3813872369687859,0.5262581542813956,0.4265012811860384,0.6158416766157091,0.5029616537388788,0.21012985080786822,0.260892578359164,0.20729537841705994,0.2346200499210305,0.6065323322302513,0.24746775200745574,0.21206516859438007,0.15717899209898203,0.2808530215876092,0.14283206990472724,0.26431735540657986,0.17377297500855818,0.2914602950377663,0.1147052321975754,0.13540001796115422,0.08681316396823453,-0.05452341620299646,-0.04005119088528216,0.20016540131944563,-0.04160578802844586,0.17623880578138332,0.06699747281295038,0.2362565636808186,0.18698935523023646,0.18471323856772798,0.12495465629081258,0.12326170746829891,-0.2052491117405103,-0.14699681052086996,-0.22852521796526026,-0.32980980935650345,-0.4204887295154115,-0.2945524606063125,-0.43810332691044723,-0.3024782555155593,-0.31548083973112734,-0.22192309967836027,-0.2812158569951723,-0.23092295230382642,-0.38766089601510084,-0.26885248203516343,-0.20708502935027362,-0.09877986701267348,-0.37805902824915716,-0.08971403423795615,-0.24103871262384227,-0.2921060840283873,-0.11313174322343295,-0.16954098580145924,-0.3495530168717824,-0.53967198213526,-0.6834790148761957,-0.42357453298255365,-0.6913772421052721,-0.5986876755208567,-0.47690660107723254,-0.7077776602438801,-0.8980636264561146,-0.6693968652786788,-0.09209566443679013,-0.4758307896869352,-0.6620503727915547,-0.5727211455151667,-0.5181017159978345,-0.3412468760869365,-0.23146469982264264,-0.21591560371242413,-0.23230976516646484,-0.021748267303851026,0.08144849362969869,0.06818491770590518,0.028696559130404045,0.06022962436067797,-0.14315977989404352,-0.020461602118537366,0.04185622276901973,0.24077734100376472,-0.03145707366724444,0.05435490825415513,0.022052332939583974
Paige,1.0873619992490255,0.9651914277973963,0.2958356421930097,0.8250516626004379,0.8301434417496727,0.5989274417869466,0.45446651021511575,0.13995583310580617,1.2286465323078883,0.36487343134986633,0.9592028523287303,0.8156891301832154,0.6505129799286392,0.024113975855410988,0.5486230621123591,0.16218808587831599,-0.39569487092539873,0.17216249993652694,0.2867384157617226,1.1212614442116815,0.42657970005221724,0.8397616215995894,0.48827495725178666,0.47006676988413687,0.4535902448497026,0.26761998686544985,0.1773100764964057,0.2838587383723251,0.15599577650181023,0.8130797204999878,-0.4755659566528265,-0.42211308001319997,-0.6992172790188445,-0.561909276208428,-0.5935611436198445,-0.4298632239449984,-0.1012008454261865,-0.38239618720538304,-0.40048749401338407,-0.5261542943499339,-0.20451286145888933,-0.4231294193793921,-0.49261854253840004,-0.3822164660701974,-0.5295839705150263,-0.23285041618932323,-0.3786911181530423,-0.3455149111116071,-0.3836218446843389,-0.1903666411510884,-0.248035793747334,-0.5167338785841227,-0.42301179398722294,-0.3567327726108582,-0.21389923552310997,0.025269095527267176,-0.15382369634980542,-0.17914170868141274,-0.22136690366916173,-0.19899617435233233,-0.17612596098738384,-0.011704505889396023,-0.1936604051477329,-0.08338231219876406,-0.313251989581298,-0.062209881932914365,-0.10448110829385791,-0.30494203221596805,-0.3415242046077761,-0.16829537567865888,-0.23850933866997248,-0.0016852488957194696,-0.23704249687629647,0.03651669601403559,-0.03939806376235373,0.09493848807981609,0.046712251006584236,0.17723262679432555,-0.12626688380667067,-0.05170639368485088,-0.16573200737299404,-0.018322537608534452,-0.12581199159847994,-0.048511231130836406,-0.1777537511119238,0.011380718117570198,0.007408730580313311,0.08285957033564446,0.2562818229021052,0.22445886756789762,0.04482516239800143,0.324962298921284,0.34435757543183526,0.5305294149139929,0.16676542061482844,0.5352493286231145,0.4945946553474981,0.2906673639348328,0.372325323181972,0.4208968803742489,0.2347993460301219,0.23773385460332427,-0.024827627105722262,0.24780782704114968,0.13951082999126377,0.26945237447136344,0.36887994228918997,0.24471077280227105,0.20913850016300967,0.327149040560229,0.5736380308495656,0.4285367397129384,0.36997168562873095,0.31967536076046493,0.4135709493911902,0.6673803388025091,0.8444268342088722,0.8953303820506611,0.8272981575159661,0.9853000015066342,1.0612800460122715,1.0310486179434775,0.7764738965450538,0.8163525607788368,0.6780347656572712,0.7635133826440217,0.750344722404106,0.778125284109818,0.3052116460058756,0.14085535825818854,0.21702675333801627
Sylvia,1.050551694947599,0.6798897784423217,0.0905517832635594,0.8599886145383137,0.6608703198740873,0.6248458994849283,0.3905718320418303,0.060454011467229424,0.7622052863286852,0.1939434848722862,0.9305464411503458,0.5806700775381572,0.5525307147505841,-0.13312052402297211,0.6055434125336747,0.6011529378238132,0.5070373758724155,0.2174219234507622,0.35504584929878835,0.9844005954077013,0.5755682088594191,0.9334260194466435,0.669072689275139,0.15921280649785374,0.5467218618997094,0.26518770482803017,-0.02692709823947174,0.786774570747982,0.08840840312210839,0.6812781930860216,0.8963772595371673,0.8935106543849546,0.8068365348573289,0.8599736820167719,0.6664071704127936,0.8067427080300392,1.1494405797358702,0.8877470226490243,0.6961944810423388,0.5884771528297998,0.7198786931290686,0.48983467699894706,0.39178933777308195,0.4903824046254588,0.2909202541716534,0.5450942799138827,0.5308665546098285,0.6395853935914974,0.5513749443275877,0.5683091560206522,0.40058758391750865,0.4148304847805713,0.36476944939672545,0.574227962963685,0.5244704554995502,0.7527167967464671,0.5198532005626051,0.5083644139734884,0.2547049308145573,0.5186635762021108,0.21565986933016199,0.276350168164931,0.3517232512842276,0.5489419720178634,0.06248043845016721,0.22474576334573151,0.1122444206262372,0.07284055667256821,-0.02834390700687505,0.18201669042529064,-0.024657382309187688,0.20593991577047638,-0.0683709016261615,0.24546569294139034,0.00231269048689642,0.17175158919705014,0.0639159845074343,0.17798200254842453,-0.21802568471182784,-0.1941264547387941,-0.24090938675633444,-0.33518039272391725,-0.30609139625289356,-0.06902228281455415,-0.3863642561786996,-0.3985077679272132,-0.11684882213741676,0.03757912886316216,0.036866361317397144,0.08777859542375765,-0.12602797950011727,0.14578221059679516,0.2038971093268099,0.36337502817276096,-0.07989599925486816,0.2812533635283177,0.16059292770662018,0.0746029898282051,-0.05911409395056217,0.19026680549732986,-0.025129674616266688,-0.09322882984031881,-0.24566447095786062,0.09203082704023405,-0.1385564307023721,-0.1757956426018466,0.08356856872039015,-0.10897586168964274,-0.36102175434542694,-0.0022380128929153672,0.3646204697112687,0.029151955617068393,-0.10967506878952696,-0.03389607062238566,-0.09413875610314021,0.0828207413392699,0.11465990201816323,0.09052077410504186,0.06188733101011693,0.21990516102258875,0.22748642233957778,0.18495111486365723,0.15397577439820376,0.21563314472833695,-0.02842960802321431,0.1588457702931412,0.2362147331396647,0.3624306062224019,0.28478837793107364,0.4616612008166137,0.5662765956115988
Shelby,0.8847781618953252,0.7853105691729808,0.21895425317784237,0.6661193876708239,0.42606896291655855,0.5295403327565102,0.05672002526348102,0.0674615495748015,0.9595644193609499,0.5514693910031454,0.7733626091938489,0.49076943039216936,0.31830312929027504,-0.08335317055104066,0.49229544527741653,0.04126188006572829,0.14702734286867133,-0.41435293569967463,0.10967722587202884,1.0143975071799707,0.276233230198043,0.5562316132223102,0.5792997723749673,0.45983775535410765,0.07978274462387759,0.39386426757290904,0.40515090918286994,0.8152972367223676,0.03843000830734283,0.6630612193741403,-0.03580272089451532,0.139145603134711,0.026423211037256925,5.0968278560310314e-05,-0.028881508082543958,0.04022074017460995,0.19367512792822142,0.03516960696116157,0.02978997751353137,-0.08753858405746094,0.07019672262386999,-0.07236514889946935,-0.05406305332003622,0.05555786911048222,-0.10147432566320784,0.04944053924109319,0.10698445275534525,0.07895126753623852,0.14061182542167655,0.22682992764829385,0.040366199196533434,-0.10992209246402791,0.07722696482197361,0.10070830914592094,0.01326316601293438,0.0850312749459951,-0.03068511956581913,-0.0931698539807941,-0.027087695248452868,0.07232172290090508,-0.0499213489537413,0.14487214775597815,0.010437054610752543,0.1296807716670585,0.04609023183889152,0.026617154361096892,0.014982928757291207,-0.022178029630184462,0.021284228747386093,0.11035044251226259,-0.06991991314088211,0.040930740362829655,-0.010565597106279958,0.025958807192379457,0.01876253693887596,-0.010616027285254438,0.07310032796692423,-0.07508196942695614,-0.28477560945067965,-0.22141436422762117,-0.174027066909009,-0.24149141573322222,-0.2184584035032231,-0.10871095823849343,-0.17289117269782694,-0.17220914354626832,-0.18547743289226196,0.0001511433030838843,0.01715276255122351,-0.04540354821316286,-0.15944295882610854,-0.10346385770669284,-0.062005898519306886,0.10284133585817294,-0.06040723449746974,0.07980024393362847,0.07898938725280491,-0.029004834444213885,-0.0095058587597762,-0.008136181334926426,-0.13386749381505128,-0.15129383933913274,-0.2123158219607152,-0.06682657754201524,-0.1696479367787772,-0.1905990341525414,-0.0817113113099583,-0.2999846384669483,-0.26211050952754894,-0.15033858253483753,0.042797261822286416,-0.16177970770546302,-0.1845752716784353,-0.19121888761020434,-0.17776915790916784,-0.15197883878761315,0.025334385298432672,0.0074371821942700676,-0.03096575813847122,-0.012693110965263994,0.03442085042152478,-0.009457310922612162,-0.07323080164400313,-0.08604927528524184,-0.14794724928775876,-0.05903184175901018,0.026870639959154043,0.13462412845375324,0.13598412386918146,0.008599944948175016,0.13094625293503523
Olivia,0.5317856365431944,0.4643457841098239,0.019500185809321387,0.7085814960947718,0.5084322554272482,0.3484149307306264,0.0980186262078009,-0.2396604694325461,0.594065198213823,-0.06717167936249249,0.6366016632645879,0.004617445642974814,0.08345650693593056,-0.24410251566026853,0.08156661029940204,0.1753380963919235,-0.023120882680518134,-0.4101589844670416,-0.0765529329366651,0.4812320842254259,0.02652789179962948,0.4593370640342102,0.4281679633965547,-0.1379457462766232,0.06550415187846714,-0.08227430083397749,0.09302600321265961,0.6922688432786365,-0.08200962248558294,0.5205175440401746,0.6229838807766112,0.6019225341988151,0.39929373860278944,0.3815449540444915,0.3117439222488835,0.5016132112270612,0.7693953212927674,0.5708217580508101,0.41136626460503434,0.2956414803666222,0.5426616799511774,0.23667162580103102,0.1373461104171722,0.22617133008175846,0.010981114753188418,0.3378326389340985,0.34167490382025595,0.3473172824063947,0.260054290054304,0.3497036896667578,0.3039256657273847,0.1467255286468334,0.15565368475819888,0.29769678575557157,0.32852311167278153,0.5143629908409579,0.2610375721971193,0.2057761743536759,0.14485537079622693,0.3464548456892912,0.154361355135694,0.18906448211658144,0.15031947412186925,0.2779164687613636,-0.11225722666368376,0.12028903821121975,0.001592318307872714,-0.0830566814770708,-0.12579736300889227,0.11139907505461555,-0.034977928302727314,0.13571293665465375,-0.14469788915970622,0.09613298629314813,-0.042512009457433865,0.0823880725539518,0.0494213954780695,0.16890930464597598,-0.20220286972950968,-0.24192443474161532,-0.23562305028960887,-0.41056138899080613,-0.35452824802371274,-0.19652167690421843,-0.4799622875663366,-0.3583271485036118,-0.13818857222725925,-0.03055691721123774,-0.030254915950541875,-0.005959318777815458,-0.15584074881429233,0.0426380166653918,0.06199658824042171,0.1952572521366745,-0.15793325476947723,0.1814268523219784,0.007020845865307663,-0.04702753112440507,-0.09543246399764635,0.0744251558596642,-0.1252043737329938,-0.2593452837718842,-0.3689024302209643,-0.07100693379092014,-0.2803187946973699,-0.2641047098444648,-0.07099073660019002,-0.28152577464893347,-0.45695160915196986,-0.1405920523746308,0.2766313170663653,-0.04539811798685701,-0.1700257425916856,-0.14445941768019577,-0.15917504418955317,0.08361803105595654,0.17422837869304786,0.16657257141116016,0.1343748832112744,0.33281913177791345,0.34939115798868775,0.2842660796629637,0.17055995711534017,0.1748880518724648,0.03587437005335198,0.1957483210850944,0.2648395457428273,0.3692654623847851,0.23268937071941168,0.35005738325840347,0.3136344002159552
