index,trait_isomap_x,trait_isomap_y,trait_tsne_x,trait_tsne_y,trait_umap_x,trait_umap_y
water,-1.6045126136944543,-0.8968054757567043,35.16819,83.77405,-0.85432446,-1.541464
coffee,2.0078657749812847,1.8327174287997188,5.642191,-154.45193,-3.3963354,-4.446507
tea,-1.1062472401686398,0.2100971803359032,-20.198214,83.544,-1.3061228,-2.0256357
juice,0.8422823373367624,1.3131084184771948,-22.158472,-119.81262,-3.1270359,-3.9618132
milk,-1.508465915807304,-0.5469397470936083,0.87879115,110.70471,-1.534376,-1.6908215
soda,3.0962957194243224,0.6746965539406978,-57.690063,-238.73723,-4.272522,-4.2960744
energy drink,3.8678447479894156,-0.8600964131474372,-50.626118,-289.35367,-5.3452735,-3.902089
milkshake,4.134154330645171,-0.3354314390261301,-86.519646,-268.5105,-4.8470793,-4.0322857
smoothie,2.917728781321452,-1.807728570548373,-81.83133,-309.8491,-5.236122,-4.3817058
alcohol,-2.4804680600801983,0.34789317775494494,27.51186,184.08315,-1.8855605,-0.55330116
liquor,-2.535523093399305,-0.08949116630322795,-35.91123,153.216,-0.83756095,-0.76380515
beer,2.3574606701478587,1.0903982955915847,-18.771944,-181.61392,-3.8207662,-4.693445
wine,-3.342426786839347,-0.7962986822093718,-59.383842,208.56726,-0.9082389,-0.111455604
cider,2.572480636307482,-0.5085837938888986,-21.800165,-241.8243,-4.570595,-4.7447724
vodka,-3.7092818669730687,0.4189894732487611,22.318834,218.58272,-1.777097,0.058051538
rum,-2.132547455007054,0.23425426061930438,-46.67641,114.14192,-1.3385167,-1.2178999
whiskey,0.5516089263807042,-0.2802812329419673,-29.988853,-89.153076,-2.9865923,-3.4032917
champagne,-3.9282488925650836,-0.0004982678523986992,-27.436983,207.53954,-1.3078699,0.020498306
