index,sexual_orientation_isomap_x,sexual_orientation_isomap_y,sexual_orientation_tsne_x,sexual_orientation_tsne_y,sexual_orientation_umap_x,sexual_orientation_umap_y
football,0.25721450781359506,-0.05058830882941398,-60.846703000000005,-309.85977,3.3474242999999997,15.397782000000001
basketball,0.2980972345774241,-0.006077615903679254,-104.02875,-328.6567,3.2570188,15.995513
cricket,0.0582340725814473,1.719550170028818e-05,-36.09413,-78.894646,5.1250434,12.329075
hockey,0.2040042190357062,-0.19025942536558965,22.215963000000002,-260.90854,3.7305083,14.767562
tennis,-0.3988976107978874,-0.19465660319461636,-121.512405,282.5335,7.6574063,12.59249
volleyball,-0.13055107668433552,0.12315541532709405,146.98756,191.44807,7.690189,11.101771000000001
table tennis,-0.2845087965972766,-0.1699427577675832,-100.100494,229.03717000000003,7.445813,12.821289
martial arts,-0.13185141240109585,0.3853186829181443,288.20038,211.51303,6.299604,10.727545
baseball,0.22963414692304904,-0.07398358502151642,-26.693668,-278.57364,3.3764407999999997,15.090407
american football,0.4878264193468376,0.05608141969629582,-173.16884,-427.55267000000003,2.5496035,15.929854
rugby,0.021336420503870003,-0.14264859322376944,-73.010086,21.284735,5.7003655,13.419479999999998
golf,-0.13297330576132824,-0.15584230473989275,-88.011765,132.96432,6.908684299999999,13.263107000000002
athletics,0.1602919917821114,0.06117854372198786,-82.41632,-115.54356399999999,4.690231,12.239913
badminton,-0.07544470769816858,0.054765320411299175,120.761024,233.60669,7.5338936,11.559028999999999
boxing,0.029582987654147276,0.1367500590033212,222.90536,72.89625,5.357949700000001,11.3018265
Formula One,-0.2605940821832331,-0.2772821226500125,-138.27602,206.3646,7.226306,13.210507000000002
MotoGP,-0.3795974413565435,0.03031243809598162,-46.89353,267.85684,7.7086562999999995,12.18281
cycling,-0.0822689125641296,-0.12446203593620316,-180.25523,53.93554,6.300001,13.887913000000001
swimming,0.33688171926395605,-0.01705464313549806,-103.11043000000001,-376.60345,2.9944537,15.730310999999999
snooker,-0.2182574117575932,0.047308827523250434,60.652653,154.38953,7.040920699999999,11.023747
shooting,0.08739950554310595,-0.0480949493554926,7.7178144,-84.62149000000001,4.8478355,12.872088
gymnastics,-0.3174715577153848,0.2924604877894293,271.79947000000004,249.33847000000003,6.6531186,10.763665
handball,-0.0922472296522036,0.12083609619391115,159.33965,147.93185,7.262693400000001,10.753485000000001
wrestling,0.4566938026529892,-0.03266319230287966,-157.9632,-381.8939,2.691023,16.087322
skiing,-0.10253707072040316,-0.14506801015757406,-91.112854,86.6369,6.208986,13.418614000000002
horse racing,0.027334530430532588,0.2960580097176081,275.6984,105.25511000000002,5.6926966,11.078457
horling,0.01202361637674128,0.07942274035284969,177.93315,56.331665,5.421951,11.705043
pickleball,0.12526849038934165,0.003680946145385738,2.6877348,-129.87515,4.483546,12.761035000000001
water polo,-0.059475679821429275,-0.10330683001286224,-138.22375,44.247227,6.4790816,13.548634
bowling,-0.12514736916384275,0.044584795198323916,105.93671,142.3873,7.4228516,10.66058
