index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
Michelle,0.6094133940125456,0.6895169953149691,0.9019654517627474,0.48556391767999046,0.7170799460881526,-0.41085097117739483,-1.1777734195501697,-0.19944109255197784,-1.5612067543866868,0.4132544686837654,0.609251439556357,0.7310646012703595,0.9531844050448999,0.2906614002160745,0.32324604619266695,0.5710177870518075,1.394418401650918,2.057865015813488,0.36425541362008673,0.43624190118739037,0.43548960886766164,0.4950007932304105,0.6814847161572924,0.4617060230784839,0.7480762799032203,0.7285258229383573,0.7470674042679849,0.561504906485882,0.8039034414253815,0.7011646557870981,0.7860186551657335,0.7190949180064584,0.7248644381745892,1.1615373780311382,1.002874900251542,1.1268677504389082,1.015837605502685,0.3939357688874387,1.0928148311747403,0.7625175738734449,0.5940262557688142,0.54128281740234,0.4514294411214444,0.4200408457463931,0.4539553625730164,0.21473894701651947,0.15623600134452276,-0.1394599103049672,0.19574517420868168,-0.041136384711610095,-0.09891271242229685,-0.2464283975130013,-0.4078887593417946,-0.27735787729726763,-0.2843998264503859,-0.3087581689113731,-0.43603541605628077,-0.7138307602083825,-0.13312177399176445,-0.3995134400592961,-0.5380066460743507,-0.6477028203548518,-0.4797472332355428,-0.6937742441404076,-0.6554680261887924,-0.457375057018709,-0.5964898683409989,-0.9223473507009055,-0.793667821919147,-0.8752284395692362,-0.924228362153071,-1.0296367056354032,-1.1520957341769729,-1.272361078122687,-1.2016155163304587,-1.1901168536463516,-1.1352331679072662,-1.4104767772868614,-1.2271499742485625,-1.422246779123466,-1.6516010372733707,-1.417226249796601,-1.670823428732965,-1.7724510304201004,-1.816913287295704,-1.7024220905151803,-1.7322423664290576,-1.8134196243916405,-1.6800015236028651,-1.611116002876506,-1.837953687905252,-1.9148017801365578,-1.7420716678503338,-2.1403901966118974,-1.8193927501755067,-1.7304469227268784,-1.8934021562343175,-1.8282565913031166,-1.5184609406243883,-1.537445064983643,-1.8743449416141933,-1.883848204919492,-1.5911871377892675,-2.069008472668216,-1.6769559159680267,-1.808024584065826,-1.8622199210152908,-1.793088988601453,-1.9590052401188165,-1.8232971889140657,-2.191106077285356,-2.269689244258739,-1.7515688493871544,-1.9449061195357145,-2.070941804100161,-2.242135479003915,-2.3459307842208266,-2.5141217600876753,-2.1879830734175716,-2.499491063794634
Deborah,0.1998803299388124,-0.14598846963035916,0.018631799091053187,0.27210127959912,-0.14033587182015356,0.6157525567827167,-0.8185859924652358,-0.036193222305356064,-0.7999180080480974,0.2548528758279976,0.5470497427388289,0.5999159164191519,0.4833941432035724,1.5457296249226615,0.11314464076353149,0.39853876111182474,1.0440348119461784,0.27556800625394684,0.6703153791629957,0.6856388676729505,0.7640485548802632,0.8066255110778863,0.9870831345284631,0.7370381034704767,1.0498421887202463,1.055752419351837,0.9800285233618369,0.7449366352356873,0.989926375359047,0.950446112568525,0.9874697046246352,0.8352569015927649,0.6459662935116666,1.0829202184884092,0.8966887660267754,0.9834522391129883,0.6447421817357294,0.019162031934633714,0.6014388015406222,0.3426328079692052,0.06445188880895913,-0.0033640762934987554,-0.039488843888772926,-0.09912010977125316,-0.11527070953174359,-0.2535205920347414,-0.5424589025992521,-0.6785870111922944,-0.3378438315532298,-0.5084806600205752,-0.44294356541061686,-0.6357732324994375,-0.882283687511275,-0.6793109251112553,-0.8250036694496113,-0.7742321410280344,-1.0307954386210694,-1.1681757242880575,-0.6886557993529244,-0.842267280193596,-1.077142075459924,-1.1291637578013975,-1.0086538494905737,-1.2014021285274563,-1.115196218167995,-0.9400271154105134,-1.1348971894598765,-1.3836924147308143,-1.3545050967409173,-1.2969923636008112,-1.2999551381451977,-1.5092574210681868,-1.5885483418027573,-1.622343595653234,-1.6054432856776724,-1.6241728790203132,-1.7670873222822285,-1.758633483502404,-1.6483414753104346,-1.7179964980246416,-1.9192004178572553,-1.6753047246004324,-1.9409930517674834,-1.9877125454850508,-2.0724132787816405,-1.8934360763133833,-2.0509261600796753,-1.9435748619068072,-1.8982722304648727,-1.7124867109725304,-2.0396719624532413,-2.0147099294981707,-1.9406723978203624,-2.298745230466059,-2.0284907520135897,-1.9491108568887971,-2.2795835493647307,-1.9731489248289784,-1.7747979363231403,-1.6844202687785685,-1.9019556793326666,-1.8136602386941474,-1.6345311788379677,-2.075943161083529,-1.6642905924243026,-1.729004807043125,-1.888060192850498,-1.6650087051386875,-1.9148806764316846,-1.6916524559443444,-2.1027630701939506,-2.1628722330504524,-1.7383288389168823,-1.8436339184738613,-1.925422580734825,-2.1608341775275437,-2.150935923703005,-2.1301786422344575,-2.2205542174058692,-2.293689549437035
Scott,0.8122614010059027,0.9130161617534742,0.2731251538624016,0.4216057995937296,0.8204699681293228,0.246668485540572,-0.8727251229209091,-0.15206047361733563,-0.8575092844970839,0.1897401761415946,0.3935444008108083,0.6067866965318496,0.6804136147779412,0.7711094277580843,0.06676573786460567,0.09164409439463707,1.2886108633620699,0.45917095071387487,-0.13511094411411317,-0.19344297174783628,-0.19486893756780552,-0.027398886125878034,0.23213109254984582,0.2824759793296515,0.47377845520906736,0.4503562022726204,0.525053176929351,0.30208893153043925,0.5993193813941627,0.6850442815470531,0.8011935514967625,0.7384686661002642,0.6594475628377555,1.1267217920644281,0.9854533027947556,1.2115871957090583,1.0548057942658207,0.41689365104675846,1.0000429487647693,0.733414509952859,0.5387588497529053,0.5075040975777265,0.4756069296660651,0.49412990802625384,0.41730916066988916,0.37627408427440806,0.1688766392362335,-0.07432295291214318,0.07220376179932207,0.043623266694191046,-0.044679029087720014,-0.12222755200455399,-0.3231672230393847,-0.1258974333755039,-0.13387301130326426,-0.1494597444139558,-0.3102264398943956,-0.4636234939336442,-0.056716090341513,-0.15470933380364607,-0.3384234877723684,-0.3465187823736069,-0.4479468723873386,-0.3746024610634308,-0.3232200434952801,-0.18151650001246653,-0.38511269862645314,-0.6410853016683559,-0.5760899415183219,-0.6649990484234202,-0.621492628181807,-0.6713413275704467,-0.817426187084888,-0.8030708587549275,-0.867458087010427,-0.8112305026715135,-0.8672580271405564,-0.983989019484212,-0.9386092914600945,-1.071709108510785,-1.236240546944729,-1.0154185556766229,-1.233909255821598,-1.2494399145264659,-1.4810953070690704,-1.2367839357895578,-1.421196761194899,-1.325911410873333,-1.362626760220623,-1.2899084750017071,-1.533111414998768,-1.4496345523725922,-1.4303307574979878,-1.6885778786236854,-1.3422299008209637,-1.3611309089455974,-1.715396133505216,-1.4504647068112295,-1.4165745946795414,-1.3468890688755808,-1.573676703750858,-1.3910998636828134,-1.3480821166957295,-1.6478899218217233,-1.470428028845417,-1.4875093045458645,-1.6345266641057252,-1.5568885527321392,-1.7879751403378006,-1.6687951989931626,-1.8949769721008658,-1.877285384261973,-1.7068102263492233,-1.6823103267199957,-1.8358417252913486,-1.8160696007004515,-1.9370616419551403,-2.102569814500161,-2.0117542319039865,-2.1565260027273827
Wallace,-0.046120380711789546,0.07283458184013308,-0.15510174543891544,-0.08830073530677579,0.890696207822518,0.09851247805588426,-0.5506422006246191,0.21496612994535805,-0.6279012193699932,-0.14782807688204816,-0.03502029636550856,0.3493870992906703,-0.3269926101846137,0.603463944710652,-0.6497298946031655,-0.18244601320662676,0.7054536808861579,-0.42286264716880423,0.447571905033099,0.41636366282534876,0.43017761687282885,0.44501342907802927,0.6372717727170856,0.5747867323149046,0.7750908198593535,0.7856429014777894,0.8390976904676832,0.5586256852029602,0.778818436337016,0.8979105115396744,0.8239727399197972,0.6289205010360681,0.5080249304929474,0.8789157274223819,0.7911885341670214,0.891121844272565,0.5696247832083109,0.02920795692354942,0.47633371884087083,0.2205965208403337,0.02159138454976079,0.08351901579989793,-0.02714956359283286,-0.04876627589612041,-0.09230952257120971,-0.15971661586884425,-0.3661442495393674,-0.3821028970692178,-0.46354852654769524,-0.44445184857055525,-0.47053571593025223,-0.6306460978218088,-0.8072325784883673,-0.5584152496084291,-0.5917794015546951,-0.636359028683444,-0.6510568822001219,-0.7106835723761576,-0.5309448764842808,-0.4886728126374551,-0.7729572097142177,-0.7328088600865658,-0.6678351460052202,-0.858627280487084,-0.5388773652470319,-0.414092735267264,-0.601189070878472,-0.5915278390977728,-0.8022379043376959,-0.7668326235477044,-0.8276228421814327,-0.8260440501496547,-0.9791081496759515,-0.9372284723536862,-1.030086508037392,-0.8883546159011495,-0.8919943419029149,-0.7853916007055057,-0.9077673416222427,-1.0382648987098162,-1.0598790893547858,-0.7850404997825129,-1.059844575501633,-1.094248966577318,-1.3060549386150797,-1.0766084229571697,-1.1131510774604791,-0.8229452036647861,-1.1251142799742118,-0.8015234394842409,-1.1897207166919472,-1.0874258776144292,-1.034237813506857,-1.289614334570046,-0.9151528667363285,-0.8734929334781729,-1.1860149449312722,-0.8212381382207931,-0.8409152938891401,-0.8771336680585556,-1.0519762777351185,-0.8006136983886716,-0.8542625196944895,-1.151407687355067,-0.797245878435777,-0.8036891425829348,-1.0777263652158506,-0.7197854017618612,-1.1499828147606,-0.930975889821951,-1.1894926973769278,-1.2692074977439747,-0.9277163897042661,-0.9597103652316213,-1.123802432322576,-1.1056834241657152,-1.2000643701212617,-0.9410068730070411,-1.201974688779346,-1.2673217998105348
Hazel,0.8861126548303048,0.33051500447134896,0.6366207188155857,-0.22217204792678222,1.557698322128243,-0.0717133577620057,-1.0456099242914445,0.0485297624453754,-0.7058363108445745,0.5449593394627702,0.6886230789487552,0.5729395344763005,0.19181562086318354,1.933719477149166,-0.2684028144614626,-0.18687828233869141,1.3637554636261298,-0.011524360261392837,0.8681304292398655,0.7330905345529226,0.7622856716279512,0.7543823875760909,0.807558968071262,0.8074784422735507,0.8612668888121253,0.8595132486977007,0.9072580726241044,0.5269284435911816,0.618693552995894,0.7449386026186036,0.6566901423779312,0.515188346251788,0.40847441007774943,0.630545271305,0.49488088372745653,0.6607200692090635,0.4090647357691294,0.02226067660031984,0.3682525462753444,0.24874948241086134,0.09250989815299963,0.2469199607187087,0.03166157936825337,0.07959483002493932,0.07130924648282108,0.019147712749460755,-0.15239638176944245,-0.21703508438563457,-0.2433359396677373,-0.11702993339180791,-0.0901016850746613,-0.24723395864548753,-0.4107384773242767,-0.1663198083969656,-0.2812191397943498,-0.311087687814582,-0.34175584982037466,-0.32543296764067786,-0.13916916903811574,-0.14420447667970673,-0.3588545078343916,-0.3132434777012419,-0.30215949611899684,-0.4217562825723914,-0.2670220241125296,-0.07472674412370683,-0.2565517889077252,-0.3462103899978041,-0.4703240493299424,-0.4235990027411199,-0.46843715299606786,-0.4814436124070815,-0.533265903330544,-0.5705636282372649,-0.5645950731404308,-0.47314517699257436,-0.5857120831953103,-0.44016810337419904,-0.5759155032530134,-0.6035515796657791,-0.5947388356091596,-0.4740540359279961,-0.6278806478663703,-0.7233909061717195,-0.8880401880100365,-0.6397420327535672,-0.7125633605847331,-0.43950760258776383,-0.7489719580523733,-0.35302438528398544,-0.8207823806610154,-0.7376806817109924,-0.7340858863596392,-0.9672245837021263,-0.6644711513249184,-0.5783528055592395,-0.8889646827274122,-0.5406274347225405,-0.6600857391075142,-0.5586470177326788,-0.7786548313977301,-0.5790919873521336,-0.5791402473351653,-0.8486030050324197,-0.5940388634137695,-0.5353430806219418,-0.7431196017263046,-0.4292634231430663,-0.7705710285376997,-0.62821258842936,-0.8053020632566272,-0.8851077672563497,-0.5908635067406425,-0.5634268542612545,-0.876503936622307,-0.8231307450774018,-0.9784807279864627,-0.6565980553611462,-1.1004942644813087,-1.003726324087467
Whitney,0.5684663191358789,-0.4526715311814315,0.25035813989768446,-0.2857520205003421,1.309921200509585,0.13795529544990184,-0.8850935963563114,0.02609762333015979,-1.4747372682349773,0.1382315490577247,0.9462307637773686,-0.35126484932689017,-0.286287126574348,0.20543330342832988,-0.23945954914619447,0.49823649069165105,1.6954858568466087,0.933854275596431,0.5639477938792677,0.4433024310630522,0.42900184399161606,0.4190111731275728,0.5986188230846229,0.4616240185256982,0.6568760664109788,0.6033101030253072,0.6902914899733097,0.32396132502096725,0.5568126595993375,0.5686632018098406,0.5908600332239677,0.4795785468899563,0.3012165745599532,0.6771134281005191,0.5970394152373687,0.7840551676006133,0.5927961607973905,0.04959690581089766,0.6249222052393717,0.40432134259371183,0.26339626848669034,0.27633083009010273,0.21758846376528512,0.2888538680935763,0.21938556359290995,0.11376058381982923,0.04044806647853759,-0.14037878666427892,0.09804531990188188,-0.02043124676766378,0.07399459001720546,-0.05141585821418123,-0.3237964432306259,-0.019392015814815346,-0.09557116807367906,-0.12450735954452982,-0.18692139212115114,-0.37954806792594226,0.011447683780897805,-0.10132745148765145,-0.20888634276123944,-0.1615504421849879,-0.17193683434938023,-0.29123851081599644,-0.15134062280492222,0.02308958764149424,-0.08422284346437424,-0.39556480832822805,-0.2720777977496786,-0.2653479453782965,-0.21782699553269416,-0.2928987103240196,-0.46878002001059926,-0.38750247898695045,-0.40645739115321944,-0.37997763994678235,-0.34802057329867614,-0.5157692515398119,-0.37918554385629577,-0.49730932726546095,-0.5869848340105006,-0.41074889216584237,-0.6272985093730323,-0.5882336249078991,-0.6988361361691643,-0.5225031444071796,-0.5730690287380515,-0.6572670659038524,-0.5865076368476009,-0.4109865396852338,-0.6628179022337357,-0.6692681347365073,-0.6914666444384108,-0.8825884573890265,-0.6324720211574957,-0.491690768093492,-0.7857217849833742,-0.660783305227209,-0.4196883176048225,-0.4373060753145206,-0.6218783773093355,-0.4681227029896327,-0.5035746320915148,-0.7071619538412235,-0.3511914614955815,-0.3749926833194528,-0.5938692355499363,-0.49945295872248374,-0.5695059338255717,-0.4444914489425422,-0.6910024837998054,-0.7810929658349173,-0.5803164667109222,-0.5129778126802208,-0.6726674543997972,-0.7683873250953197,-0.8876368749405952,-1.046415509413326,-0.7813334963591791,-0.9440632806679425
Paige,-0.7482471004104069,0.12877935432402518,0.1948600274872242,-0.3374448463723728,0.08214613264214668,-0.8645561194653983,-1.486298700531674,-0.811070381264243,-1.531375948158173,0.24145217967730637,0.506824053063691,0.19975921583905018,0.05319031968258057,-0.062401918176744404,-0.0473163930062109,-0.12056915529703477,1.4360212828854233,0.20461476916992688,1.5070464364502039,1.4639012313963948,1.3748850760148157,1.2853543142247918,1.3068237106989034,1.1081021007541605,1.262759383300535,1.2095556232377105,1.1443341064071764,0.8086192393892446,0.8108952595281533,0.8197686428039384,0.7183610710063519,0.5882549492336178,0.45877179249614025,0.6672907369614515,0.4971913847527574,0.6143343538096672,0.31287184918019173,-0.04807299806037237,0.24232986439934281,0.1068290022144527,-0.11609147223615157,-0.16721879593695574,-0.2157043490304397,-0.23404915923703964,-0.28876239211165095,-0.36815287519807166,-0.5793829878482053,-0.6050690565737207,-0.5381013758162153,-0.57978039111901,-0.6101148188146835,-0.6935895786398786,-0.8707181185568168,-0.6746685487571003,-0.7809517001866737,-0.7339785658667664,-0.9802000351760001,-0.9669619254466292,-0.7108978840900662,-0.7542302510557777,-0.9370994588709696,-0.9902329683898524,-0.8874487099919373,-1.081096246430246,-0.9784151149813279,-0.7584302352012635,-1.0305061892964444,-0.9850425387239641,-1.215737247024084,-1.1227164512231118,-1.070746816494116,-1.1979149422283697,-1.2505054865675662,-1.3560486022795981,-1.2571940615894337,-1.2168495513086002,-1.3604405490171105,-1.2043971081694849,-1.3837024060468108,-1.3825167919170636,-1.5180840346840534,-1.3364832960462638,-1.3869488125277114,-1.611239302406365,-1.6886355968889208,-1.467360208854275,-1.5642418903364737,-1.3886907942051563,-1.4612110420225175,-1.1810676734319696,-1.4774799728873886,-1.5409787253924334,-1.436523759001472,-1.7374708141912845,-1.4861215381109028,-1.340063491606076,-1.631930304677149,-1.3261068273338743,-1.2666758729565422,-1.1928115814342752,-1.419293897154327,-1.2751761978261802,-1.230975927470793,-1.614045429801709,-1.285596802194528,-1.2135114773182585,-1.471260483458517,-1.0549292907086862,-1.3149839646063037,-1.2567226836997107,-1.4563700757936846,-1.628247880059634,-1.2510257831963882,-1.3398907140869143,-1.4651405604808236,-1.5115674710486724,-1.8220146295936877,-1.3450707097915,-1.6395666318696918,-1.7159715383113836
Sylvia,-0.4853798519644883,-0.005956039807380683,0.6006612672191546,-0.1388283299824678,-0.14261939707758203,-0.921432200449911,-1.868083738868985,-1.0523448492555412,-1.7268588844311554,0.15527605783553552,0.5178481620207717,-0.21263769998535653,0.8433158831063511,0.514034940777562,0.06196566779184735,0.06083798915682392,0.5532436897180781,1.2525015853436283,0.9741608442999029,1.0536760630409927,1.1059039127280228,1.0738097417093044,1.1786866682472457,0.9314638438335177,1.161227327209071,1.1895412822194558,1.112880303467962,0.8678676783109525,0.8530217918263345,0.9655597228920825,0.820552592848536,0.6881042993483549,0.5660421303645747,0.8310899729946799,0.6336062825265875,0.771467212798961,0.39725884221741664,-0.003258075032899705,0.3132162246258872,0.10565772803691989,-0.1712467922164825,-0.07983934115987258,-0.1861177791087316,-0.35269112719081064,-0.35675840099158895,-0.41911509561679666,-0.6350379388250814,-0.6064865788538827,-0.6251928278147202,-0.6119640459847272,-0.6443583596409245,-0.9002958016124847,-1.0387509546317109,-0.8626656642208752,-0.8504222462301652,-0.962864706527036,-1.0352890864353506,-0.9502424922049327,-0.9304416484164534,-0.9141099054451887,-1.123078727712083,-1.1614336503108615,-1.0147038410504692,-1.2386375233032423,-1.0548917869167742,-0.8686929166678762,-1.0482132041123038,-0.9025423261500038,-1.2980735719368568,-1.2098930151443794,-1.2888236024738748,-1.3802389945395785,-1.4313147369112582,-1.4815013077618215,-1.454242371731479,-1.3318574098900087,-1.5297958865123198,-1.1916357412671321,-1.5057912522441557,-1.576093566110631,-1.686936859184435,-1.3172908354558681,-1.5232085342311046,-1.7190797511826248,-1.7725753739173633,-1.59943641375814,-1.6412906501213413,-1.272711198200065,-1.6893916012751755,-1.167282305417284,-1.7349771609683016,-1.6438036859013216,-1.4884332157219553,-1.8683299980356076,-1.5494959638859593,-1.3517655428670186,-1.6957106051155824,-1.151373827151404,-1.3159295498714376,-1.2458026026328013,-1.541780653566743,-1.276037630444576,-1.2074620363649777,-1.6436612256894807,-1.1975119111075332,-1.1000301198858367,-1.4483620338379484,-0.886638514840359,-1.445375761480984,-1.211326630887796,-1.4677752722975779,-1.5881359912309387,-1.1595000838531504,-1.1403313645583208,-1.4171473243294934,-1.4557275660937692,-1.4985984351566806,-0.8761164314206221,-1.276014015326501,-1.4860803499311765
Shelby,1.0546369443310426,-0.47952426559616024,-0.008390208834185493,-0.7081064591961148,1.54460427160847,-0.7761170619935657,-1.5540907972997329,0.06108789165761263,-1.335270129007243,0.6087296315576368,1.0141212144550054,0.3051833128356878,0.432784645022627,0.6271594378356798,-0.06485330510853331,0.734549143649614,2.2078148323717226,0.8112397177029261,0.30351644341397216,0.1913470299896065,0.17208627954656225,0.22252734263898621,0.4087190812893058,0.4284074044752687,0.5607844741655855,0.5365432210902027,0.6252433788496369,0.2704753693539414,0.5379855681591584,0.5395686967805604,0.5965347418898362,0.5559997177874525,0.4748096078797942,0.82949170745836,0.7035705966230653,0.8895770798846486,0.7930080956354577,0.20511718956086333,0.7151888539010178,0.5728278999453785,0.45560359024515606,0.3972527648836836,0.33703497835373836,0.42249390704552436,0.34134953652130007,0.32740743004411976,0.2327342389208794,-0.05332909038731908,0.1525570122995732,0.13899108306915336,0.14116945122563584,0.044140388817448806,-0.18048432812865212,0.03558841851177766,0.0013117623281999615,-0.015373710591191745,-0.0759826247434556,-0.3274362148834964,0.10288721476689423,0.022228830354699764,-0.12153969430681391,-0.07490718337459377,-0.12950564180921056,-0.16326572814201368,-0.05162767137333469,0.044924349269389596,-0.12100335875852883,-0.4346832567537583,-0.24040304459060566,-0.35768288994303044,-0.26877795946766786,-0.3312386120863343,-0.4454134971970917,-0.3636547314485011,-0.4379907770430074,-0.37502302823854744,-0.38206713326929787,-0.6324454788550019,-0.46289043459838214,-0.5834675584702343,-0.6753757600221215,-0.5138272987009652,-0.7530903348852612,-0.8240815775528135,-0.9287757990944685,-0.7138995457001233,-0.8647922492965966,-0.8796567438288299,-0.7860072614424096,-0.7271708693169651,-0.9652868284317913,-0.8761619737918648,-0.9484594941277511,-1.1256676934556153,-0.8162215782728152,-0.7340283684655984,-1.0447145453688482,-0.9643713357472667,-0.7900117086051168,-0.8824820561896498,-1.0187400789371177,-0.8563082456779546,-0.8422832213203607,-1.1067615522711307,-0.8521785934746312,-0.904544110307181,-1.0288355484580818,-0.9815173868947146,-1.0137441602277462,-0.9340730588976524,-1.1941725432969663,-1.2273437924297423,-1.063548335012242,-1.0055868205937077,-1.2025768549767406,-1.1947580324189169,-1.3249671211537255,-1.5635432061059351,-1.4585856574814862,-1.4556762983355214
Olivia,0.6539030948017582,0.16794716801276158,-0.3838041551064366,-0.7118958318320724,0.12015470581861158,-1.4847167952603333,-2.4531071821948385,-1.4139623978021651,-1.842213305897176,0.20279052750080628,0.4394152515837142,-0.12229916811375208,1.3582054603256417,0.9695402921092622,0.18195811688975955,-0.39854161608794075,0.33053060128872447,0.9600262102183618,1.2077891581584341,1.237334091121378,1.2519048979068577,1.1893012968471335,1.268818427668978,1.0456164458238668,1.2485047279307795,1.2376760289543272,1.154991347080575,0.8140118125938609,0.9131333436526528,0.9299671041023361,0.7835538053706511,0.6579526595439522,0.5161712698356303,0.8053180391508641,0.6009590954786623,0.6899261968757749,0.3510839950449691,-0.15576275942947101,0.22422213182810474,0.012564967956507656,-0.27458404040861256,-0.22926553244621478,-0.33261931832876496,-0.43326325465635696,-0.454169646436442,-0.5247644241027128,-0.7782297490450899,-0.8129102209100573,-0.7518359746899616,-0.796129963052307,-0.7601634056239865,-0.9645808095320693,-1.1787901283640119,-0.9336810975141984,-0.9857931954302404,-1.0473836370867664,-1.1958604303983371,-1.2459207370870427,-1.0314568258434065,-1.0428401965892544,-1.2205262784259785,-1.2502365337277048,-1.1339011970751836,-1.3627880600478353,-1.236457509234368,-1.0329477655382386,-1.2980191031058161,-1.2604499653828967,-1.4802921009729655,-1.3912065553705053,-1.4057336976099093,-1.4909762542463532,-1.5049406941022088,-1.504957286310128,-1.5692869026715435,-1.49753567284092,-1.6757765827493782,-1.4510129939319982,-1.5905640294984629,-1.6877889500860945,-1.8050257191558734,-1.4902448652711096,-1.6933214465149224,-1.8881312380530817,-1.9632541804223775,-1.792846989251915,-1.9053286749545968,-1.63235317514346,-1.8466699237668134,-1.4448740836305347,-1.942365009150125,-1.823120483759329,-1.6922040732464136,-2.014551260844874,-1.7505504490579569,-1.4869258062974569,-1.8722659940947375,-1.4883572715782305,-1.445101692807157,-1.3753786125638048,-1.6377925985738158,-1.4379918410643109,-1.3679096490281384,-1.7485193228180325,-1.3509204610261871,-1.2801777585033498,-1.6206721920741394,-1.160445855004192,-1.5815113551584052,-1.372150827731703,-1.663581716326899,-1.7522382938134424,-1.4006509175461923,-1.3770725483211623,-1.5964923216658888,-1.7350444971352905,-1.8729508781248394,-1.3362668660454573,-1.5477564803736117,-1.6602083223868838
