index,race_isomap_x,race_isomap_y,race_tsne_x,race_tsne_y,race_umap_x,race_umap_y
accountant,-0.0824907826921173,-0.05132581609910383,-95.87100000000001,18.703451,3.3889398999999996,10.946757
air traffic controller,-0.14080443695468306,-0.02108322646004094,-109.8322,-112.79055,0.41843405,10.70663
architect,0.043561848190902336,0.1028035627280584,72.98761999999999,45.059986,7.4411826,12.474025
artist,-0.04366627400217697,0.09356948852010576,9.112452000000001,-14.281573000000002,2.8477175,13.938416
attorney,0.038198588305769936,-0.012519779700964942,41.197865,-56.012115,2.0065696,13.293389999999999
baker,-0.010793639288302495,0.06642487853710101,29.308940000000003,-16.795763,2.9071607999999998,13.387497
banker,0.4287547911234967,-0.2228510785872996,44.212109999999996,176.011,9.787975,10.880757000000001
bartender,-0.06487501941339215,-0.18392878195170814,-106.62357,-31.761946000000002,2.7976785,9.628235
barber,-0.05481981177390325,0.03588601809647635,3.3987284,-24.834234,2.6580145,13.841358
barman,0.2770040711877327,0.11072019381468176,18.309206,146.6785,8.901755,11.573175
barmaid,-0.3798917417615187,-0.26189430685201603,-183.7506,-69.69657,-1.4550331,6.630781699999999
bookkeeper,-0.008776089776654708,-0.015567171039147313,17.540974,-50.818816999999996,2.6920736,13.201979000000001
broadcaster,-0.09783189537419112,-0.10478163249698222,-70.86564,-63.90484,2.3480353,9.545832
builder,0.3770467510270126,0.0106628897396032,21.679821,157.86627,9.182699000000001,11.186064
businessperson,0.10716922925163044,-0.028796540654508637,53.961967,77.27094,6.7054,11.347047
businessman,0.08640090377748046,0.1026093162008981,85.18553,65.8928,6.8805130000000005,12.201382
businesswoman,-0.41883266883013937,-0.2838208521969047,-191.46281000000002,-53.560867,-1.4302145,6.5974710000000005
butcher,0.2392976015479128,0.016340547671947158,19.15444,114.22939,8.271057,10.774503
captain,0.2127667400284957,-0.09732755276949136,26.864752000000003,108.38843,8.156858999999999,10.741006
carpenter,0.12943363922534434,0.1209586044108903,87.51299999999999,44.04275,7.645910300000001,12.501145
cashier,-0.01692440798074187,-0.1571258281867237,-104.53949,-24.780801999999998,2.9833345000000002,9.799225
chef,0.0016073526269143668,0.18100065305255933,163.52847,-4.762424,6.536405,16.36824
coach,0.3849299327152367,-0.15326637100520893,36.31292,154.60995,9.499001,10.970374000000001
cook,-0.013325755605185213,0.18217714632728815,148.4689,-9.778549,6.102778400000001,16.546434
computer programmer,-0.15385631704539754,-0.009050862316627429,-110.76393999999999,-121.06369,0.5382852,10.593115
dancer,-0.01944831064885479,0.3727148762276978,144.53769,-31.655819,5.9893184,17.042116
dental hygienist,-0.08294794955766853,-0.003148890949768241,-8.114396000000001,-59.92955799999999,2.2283907000000003,12.845669000000001
denstist,-0.19049235977831008,0.0003735360896174221,-60.576538,-132.38428000000002,-0.02973757,8.69811
designer,-0.06278493615694848,0.04406513842358043,14.949279999999998,-31.917091,1.7986284,13.809714000000001
developper,-0.026344200470442773,0.02684388984841483,28.296865000000004,-38.194687,1.7351522000000001,13.672525
dietician,-0.20588650591377408,-0.02887983340911209,-74.24606999999999,-107.39375,0.5630115,9.267006
doctor,0.29179345772662874,0.022311054643804392,12.7483225,119.02791599999999,8.553001,10.993366
economist,0.07290349779389436,-0.021706753890140425,60.1318,73.36357,6.515295500000001,11.419948
editor,-0.1058867670743839,0.0038868475535984936,-26.298563,-48.895270000000004,1.3654857,13.016217999999999
electrician,-0.06438493999387712,-0.0041683065650077785,-1.1213104999999999,-53.577380000000005,1.9641526000000002,13.095491
engineer,-0.1382300319017945,-0.0626747373942592,-118.84255,-114.61034,0.6555246,10.726669000000001
farmer,0.0014108010968090564,0.13793080934979365,140.7875,-9.921782499999999,6.152937400000001,16.208336
filmmaker,-0.058098951717927,0.1617080693142214,158.1819,-10.669282,6.437951,16.447916
financier,0.2299012385934364,-0.12092355454307273,32.076504,113.39933,8.2183,10.728481
fireman,0.2681607337083225,-0.07350167596095962,26.260668,149.5322,9.307058,11.228794
fisherman,-0.045578790845340805,0.23741830814038714,163.54048,-23.79684,6.267547,16.930681
flight attendant,-0.3018033016620883,-0.2188941810905623,-172.84526,-70.435326,-1.3752951999999998,6.8569083
gardener,0.08788214838915998,0.14281348314913228,93.28112,65.16585,7.0239460000000005,12.255983
guidance counselor,-0.1503873219451181,-0.09161410126279436,-74.2433,-48.898846,2.1990492,9.221397999999999
hairdresser,-0.06269848099618977,7.547200234937533e-05,-1.868634,-46.217617,2.2087882000000003,13.165932999999999
homemaker,-0.4017902785790888,-0.27533399222594884,-188.53946000000002,-61.067677,-1.3024156,6.731132499999999
housekeeper,-0.2683641214753779,-0.09190556748079602,-158.55165,-75.95401,-0.9870978000000001,7.228371000000001
interior designer,-0.05017996146580324,0.046000885050948064,22.097982000000002,-31.568375,1.7684543999999998,13.943843
jeweler,0.1387685070879099,0.20659248952426265,112.55127,49.281765,7.120572999999999,12.719657000000002
journalist,-0.21611646206353247,-0.016155034776545583,-58.60476,-141.02405,-0.04971324,8.810141999999999
judge,0.7363958192955332,-0.2661704702442737,67.13377,174.53662,9.991655,10.740416999999999
lawyer,0.07936883184041907,0.10763373982355487,78.31387,49.926216,7.4666996,12.329075
librarian,-0.1400450503391427,-0.02481077540501224,-58.377109999999995,-95.6496,1.0734068,9.145804
maestro,0.4148210887616217,0.12193999622689468,4.3235397,125.71680500000001,8.749029,11.306067
magician,-0.24186792029691986,-0.0063455066633986605,-77.573204,-148.6911,-0.20525503,9.092946000000001
mason,0.473429659712502,-0.05152449715970533,23.957183999999998,165.79529,9.523777,11.115622
mechanic,-0.08909730888657795,-0.06667524002206242,-87.402824,20.978153,3.484149,10.8136425
musician,0.07668648005757557,0.2616632114956915,127.11318999999999,41.365284,7.0964556,13.186113
nanny,-0.2035491802862868,0.0012622683685870985,-80.87881,-113.3704,0.44168738,9.3719015
nurse,-0.34177145966598216,-0.24158106036189406,-181.6921,-54.72537,-1.2526594,6.796483500000001
nutritionist,-0.1843265511784638,-0.029612548076441262,-55.314777,-125.51536599999999,0.10510722,8.649643
optician,-0.1122887407043918,0.019675086990162568,-19.392124,-12.797284,2.2560502999999996,13.9904
painter,-0.05900970764423066,0.2425764272014221,173.77358999999998,-20.745981,6.5460725,16.72941
pharmacist,-0.09353748619247317,0.039299371229720825,-13.735325,-17.16065,2.4252906000000003,13.899597
philosopher,0.24618094232910304,0.19962761508794505,99.13991999999999,23.909796,8.248534,12.426844000000001
photographer,-0.18750209621455494,-0.005248581963520646,-99.2946,-133.03589,0.27917436,10.253153
physiscian,-0.12665301113877192,0.035777416115330606,-23.506304,-3.1613386,2.1632276000000004,14.145067999999998
physician's assistant,-0.019797688243824264,0.006751088047318134,31.469137,-50.83708,2.1853203999999997,13.431235000000001
pilot,-0.05068931014897647,-0.033502278001003534,-82.01592,31.013393,3.9333067,10.802848
plumber,-0.12074897448572415,-0.028747556936935138,-61.650654,-66.46144,1.8915142,9.419105
police officer,-0.09939396990967668,-0.1465843552077144,-114.95988500000001,-33.3451,2.8521833,9.696898
policeman,-0.011797870531883504,-0.03310715339030983,-83.08686,41.664265,4.0052357,10.911425999999999
politician,0.4640436924728419,-0.2428828959304518,41.947357000000004,185.646,9.869816,10.721392999999999
postman,-0.011661163972261213,0.011676712662858722,52.630233999999994,-43.90974,1.1208498,13.702216
professor,0.08071466641303282,0.044093845634177946,75.34055,65.847534,6.9650674,11.944188
programmer,-0.16529409001555395,-0.02280265431156989,-102.7157,-123.21526999999999,0.40558168,10.395394
psychologist,-0.090633710810616,-0.01045039379316692,-13.870656,-65.918175,2.0796647,12.7541065
receiptionist,-0.1854008910026188,-0.02662216773436549,-51.151653,-135.03868,0.110588886,8.656132000000001
salesperson,0.10178667374217233,-0.10544492058615036,46.055363,81.94331,6.6232157,11.210299000000001
scientist,-0.0444583955456042,-0.039992634679406884,-90.17191,36.997955,3.7472300000000005,10.815149
scholar,0.212928438840946,0.197366222110096,92.33263000000001,22.316383,8.149719000000001,12.345625
secretary,0.0011895827090283968,-0.05370611662773337,1892.6465,983.9114400000001,4.3612456,10.841478
server,-0.1391401676402837,-0.043721575512280994,-63.020885,-48.764164,2.097732,9.13091
singer,-0.013259036521245415,0.2731594469116426,152.70549,2.6942353,6.00795,16.704082
skipper,-0.1292870035455709,-0.05684457620644873,-62.85097,-57.82979,2.1059634999999997,9.193095
soldier,0.5497870527935201,-0.24499142024955,51.463516,174.77766,10.130869,10.59881
socialite,0.010452926773868472,0.011764047390670627,-1405.6111,-377.18634,4.5158309999999995,10.945063000000001
stylist,-0.07717621540173693,0.02056298900768205,-12.995168,-49.495598,1.7309641,13.029511999999999
surgeon,0.12777154592790846,0.0888459752002844,85.95116999999999,75.63783000000001,7.176423,12.120184
teacher,0.1089333843342191,0.19534589145008932,119.344406,45.55113,7.240709299999999,12.953108
therapist,-0.18165427859864314,-0.033348920957105864,-62.855442000000004,-102.78881,0.6093911999999999,9.0155115
translator,-0.04771521573044743,0.25742350792624474,177.04564,-8.006035,6.6683807,16.609701
undertaker,-0.06769030312603691,0.022226734292488358,53.57286,-34.906902,1.1897554,13.598966
veterinarian,-0.009325588971711752,0.031239322171177118,-77.413574,47.765137,4.058196,10.845963000000001
videographer,-0.22734781026677936,-0.013908823676715792,-67.11206,-143.65225,-0.105145045,8.894594999999999
waiter,-0.047599261020770715,0.2568377569926453,160.58553999999998,-30.288683000000002,6.212171,16.972439
waitress,-0.22225155551333195,-0.17859871603667202,-164.51062,-71.14591999999999,-1.1127764,7.086309399999999
warrior,0.6516181193050972,-0.2957872119678019,61.302937,179.35599,10.074888,10.654816
writer,-0.07281721241746388,0.04262265081328842,43.155533,-30.931079999999998,1.4080908,13.560405
