index,yob_isomap_x,yob_isomap_y,yob_tsne_x,yob_tsne_y,yob_umap_x,yob_umap_y
water,-1.4141995278012345,0.21653132703405364,-87.10223,-54.485638,-3.0709283,-7.3501606
coffee,-0.4478322326893207,0.6139021124834051,9.584774000000001,-24.154629999999997,-1.8251717,-7.0499339999999995
tea,-0.525432755025819,-0.2946923458474665,-5.211124400000001,58.40655,-1.0433018,-5.671614
juice,0.4985012893583834,0.9140018500109358,155.46849,113.0809,16.777878,8.445971499999999
milk,-1.1754261434974809,-0.01004682577927065,-24.03654,-74.89801,-2.807201,-6.967981299999999
soda,0.9800649602944068,-0.1855706956175703,172.49303,35.894558,17.771492000000002,8.03926
energy drink,1.299484077653881,0.4214278300874136,206.00758000000002,75.18203000000001,17.151543,7.7601323
milkshake,1.3296819893161642,-0.54302146394738,207.6487,23.042427,17.715504,7.5279307
smoothie,1.45987396148433,0.38497516640619894,232.00781,62.116893999999995,17.165308,7.2700663
alcohol,-0.04520723439385582,-0.8256053941878361,29.453836,130.68423,-0.8068525,-4.654980999999999
liquor,-0.5933789862011322,-0.5773755116014507,-33.32137,70.93995,-1.0813534,-5.041084
beer,0.4775248269404915,0.17363590974326973,134.10791,64.6293,17.409397,8.611355
wine,-1.4078758080647296,0.37163279654287984,-59.087030000000006,-84.21437,-2.798088,-7.688582000000001
cider,-0.07043564500277902,-0.010237309500001023,47.098133000000004,47.093605,-0.74466074,-6.339244
vodka,0.9687380028323542,-0.003334891168397909,195.12523000000002,123.713104,16.67298,7.6780800000000005
rum,-0.01787386903193316,-0.5162947578480316,4.9498816,111.92545,-0.5065504,-5.039373
whiskey,-0.15728857941846205,-0.3432379395471374,34.450108,81.30163,-0.5625759,-5.5263696
champagne,-1.158918326753264,0.2133101427363849,-43.41474,-49.633896,-2.4440433999999995,-7.358229
