index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,football,basketball,cricket,hockey,tennis,volleyball,baseball,rugby,golf,athletics,badminton,boxing,cycling,swimming,shooting,gymnastics,wrestling,skiing,bowling
Terry,0.7879319757050522,0.6798578218560671,1.0425689136822776,0.11110833203353547,0.8395315694628895,0.044505172373321814,-1.194911179643923,0.1286009538797198,-1.2751956567746818,0.7192535442599454,0.7594035008739151,1.1121094719011684,0.756792092155737,0.6331450885446764,-0.014934247480259592,0.9211170374217658,1.5353456047238192,0.4880353396500833,2.1840023325272955,1.2962240451522429,1.2937286711467642,2.3625608939050595,0.49047516050355755,0.4798380242401081,2.1242815569845686,1.4082051265467819,2.1550504023239374,1.3721795266730497,0.2704605357582647,2.2304013800174314,3.1509637254609184,2.165013411104146,2.729298401018615,0.8786624575154648,2.999366823644787,3.7540162060652715,3.257868943824328
Natasha,-0.19718492595173892,0.5928921010170585,0.9746013933678656,0.052645061973038844,0.8749827503438202,0.13036655834803507,-1.257431712825374,0.11947898040726458,-0.4373413861338351,-0.023424078723710728,0.08441667086245194,0.4001298025586885,-0.1336325352274823,-0.13872035687262432,1.599048796103684,0.36872961718325614,0.7664852633057934,-0.02959860153647457,1.118703286931212,1.1471805465220464,0.6876405541946755,1.7064267767779462,0.6817292125353596,1.955766760176694,0.49785066577870324,0.2900684721047957,0.15415258901800713,0.87189370092189,1.024820572571686,1.5214549646670084,2.045056108848755,2.507667086908738,2.9665697908966218,1.5704519484932955,2.3972383567134528,3.094865950091476,2.485009712722224
Judith,0.38381307352353344,-0.10782191164568142,-0.46512977759145674,0.10996183055821411,0.40066085496321974,0.40907863854889553,-1.1897725672289692,-0.49796840311179186,-1.2004425191807937,0.23473781719500836,0.48915713010573064,0.7773030464972636,0.9173267030257407,1.310223849630405,0.21057068163580114,-0.25704907454904147,0.932607022657253,0.5320121623661858,0.584408535236078,0.8042260517702529,0.13415481881450642,1.1967113412858053,1.1366505421540323,2.037031100513265,0.8465631773864871,0.7532419042713884,0.7936422645084098,1.4078573776297996,0.7423355184897114,0.8245877607989461,2.1736927473682406,1.3811136812654998,1.335312258032712,1.463876261508863,2.2567251917822926,2.2098291818095137,2.211304410054706
Gail,0.2951535122360716,0.690848309403672,0.4678136383622557,-0.19749759988107005,1.334648482267352,0.21096350672590689,-1.231861083924439,-0.08461429027486989,-1.541137439846381,0.9187649036497544,0.9386646067713009,0.9502668694825854,1.4747321316329691,0.2995063711919324,0.43619027977745345,0.19235517296785834,1.2177155623449651,1.5615511564686253,1.6433774897105546,0.342527537792086,0.15352479336219133,2.3620979231140034,0.34202107852900643,0.9542525501365935,0.9838037133852496,1.128528755992215,1.472932463171665,0.4017040113239435,-0.21970196128281347,1.007267864317156,2.33427069750832,1.9437375533615782,2.0998838271899922,0.5737523838085975,1.675374052743025,3.709706755605886,1.8659440355818042
Allison,0.4055857189315472,-0.0595682778801801,0.12356230645294172,0.14986644134108063,1.1009085721473724,-0.033342407811398835,-0.846761089941,-0.04428286976957162,-1.014211254305702,0.7347133457509482,0.9790400972551223,0.4802867813974143,0.03555514768564164,0.5795955491426119,0.4082984393279946,-0.04485248987790818,1.5545126419283954,0.3459855412969172,1.5372758020907515,1.301225184973314,0.5779095673029135,1.4945665478722077,0.688803727585487,0.9520807523531233,1.8442977363349387,0.2396616765198468,1.2511904672769527,1.6148455659824141,0.3856256076687128,1.054267669853551,1.6896588007696378,1.5924004456167389,2.624134014047813,0.9985914633781459,1.8098911018712354,2.654007561459338,2.4565207978565597
Kylie,0.30840406896375455,0.3380878173111554,1.1379028893747447,0.5825330360300771,0.8196412912608392,0.5836728939398622,-0.11870161282553464,0.5658021951526393,-0.12275798803260579,0.6351358605879247,0.6496473698467373,1.0835012020835972,0.4358821093369376,0.5030865408299106,0.5268986764851983,0.414169345830846,1.2307109223833885,1.3113830308992245,2.262528266804874,2.0753563098463315,0.1254219627693785,2.952547228620075,1.2638214271901496,2.1790942188768545,1.963054150931569,1.0502241735149354,1.7255898715388893,1.4165870262923612,0.6666660409104833,1.6470307656258691,2.689547999392786,1.9604266111901645,2.0571221073306734,1.7051829177412734,3.052408224265796,3.288076664201572,2.9178641943868273
Lena,0.6230031370418022,0.7100248104483263,0.4189486127820847,-0.26174359079766535,1.1310105034268234,-0.8591267963783588,-2.419807909583247,-0.9726505050853542,-1.977387944898982,0.7098254969360133,1.0972015421166894,0.8313289222170089,1.0459859613479552,0.2799834795411424,1.479295407112866,-0.04486540685727179,1.3695727677850258,0.4021034754339651,0.9680868700683549,1.0321147125051355,-0.4289344995363265,2.114121285320581,1.1362578401092291,1.8572938255770037,0.8525421921536235,0.15936909121395346,0.8885340397929136,0.44721916815091256,0.35966814768786365,1.2178859526268362,1.8565230243851858,2.269520147406034,2.6568794085139347,0.6734087689331337,1.5284007181011554,2.9286123972395575,1.6909142676799096
Beverly,0.05559014271206697,-0.40157099650811867,0.05950581655519156,-0.22947964041022784,0.35272702034473075,0.19609546470589573,-1.1222153823042345,0.07524908356474838,-1.2664395091094152,0.40912322957950975,0.7055392562824649,0.16265691090256523,0.7306657793868393,0.4679674256176948,-0.35205037690892765,0.04879274092252765,0.9357938206091749,1.3735232527630368,1.9618971204013753,0.8029425322583001,-0.28722793570267363,1.5967955776426084,-0.5221678228770219,0.30732984447776346,1.473147167769383,-0.18159207224983484,0.9930317624368514,0.7690379180830159,-1.7157242520330012,1.343450364646844,1.8750840862573743,1.5367306349133545,2.587175814029867,0.926979664559498,1.3030283254579946,2.6105790606720065,1.3481613018879195
Jason,1.5239210764811248,0.4227775303481158,1.1002849329332218,1.2974975503994286,2.0960987564074225,1.161521529584347,-0.21845259181285945,0.5041013147793981,-0.4195415825807677,0.5094938933379204,0.9614085176524222,1.4603962801010444,0.9799329189370448,1.7858075083580056,0.18718818834094375,0.5919130905142305,1.6213558592194899,1.0075361344069114,2.1446148138952172,1.7064137774809514,0.9106442672285225,1.9046767256394463,0.7858544473258084,1.1225876303572786,2.4882978995489737,0.8087950254059355,1.748258780190099,1.6291617696195275,0.6452161976384885,2.2063315091109326,2.9559515424037963,1.707567649286594,2.4724949552639406,1.54566417694733,2.71902893388219,2.9002007072718166,2.903985522746866
Eugene,0.6760423057745693,1.1726630643980194,1.0337154837866243,1.0243525829867908,0.5619230446378716,0.33488207783939145,-0.7180607337445363,-0.3276916973020407,-0.558216727116774,0.5562386724514615,0.6126202511812886,0.9455878364789503,1.4351990884720491,1.422492058411857,0.5300029072475223,-0.23002120409090426,1.0665920772687791,1.0173257131706488,2.1006848159763427,1.617141488024323,0.12798967402015465,2.450711861293916,0.7267134361100002,1.8369952153626405,1.8533464776237418,1.2776838170826612,1.4229779393093869,1.6911391595153347,0.21292955149464182,2.3279614599300342,3.6145742235844516,3.3265461577488535,2.908399545948708,1.4596302580521283,3.127635159418176,4.157201508509325,2.6978182156333146
Stephen,0.8164952237192786,0.7594424272664299,0.5489966532816163,0.5720720934167162,1.1017643543152287,0.5299253726169963,-0.7109412870595521,0.025814698656100005,-0.7665742502328444,0.37123790981518157,0.6297747878806031,1.1184419959849632,1.3052002874256692,1.8888894403217873,0.05407295576401899,0.1276878780758408,1.8478314214148674,1.1574552215985157,1.0531495405525588,0.8266242531849826,1.3569290949795638,1.6133797094854292,0.7619264041888857,0.909527023091416,1.1965246067028623,1.4660033396770755,0.820005867831991,1.5937902810481364,0.8401794405976274,1.1640091852024428,3.226062596425199,1.5757412012783103,1.5976554250537005,1.5451522127006252,2.3089645402519845,2.9222772475536014,2.7248627880360843
Heather,1.1130918544644268,-0.10258728497316097,0.02124906225769444,-0.131878499574631,0.8803028831412819,-0.10742908256791005,-0.7962590419178536,0.432443792501537,-0.49022230027994645,0.39908111125183204,0.1557183248740365,0.5514513048291727,0.3170362554257446,0.8300500539191706,-0.43369715147266563,-0.11954296884099247,1.1210557662477936,-0.31571755792471934,1.8864714217578342,0.8824690775901662,0.5766673637399502,2.2492757596477766,1.0581041822776838,1.5747898339583855,1.7049877615479032,0.8920261007798311,1.8100627332399366,0.7493358093032475,0.41000506174490214,1.269510002590547,2.1858274955058596,2.303940374376031,2.902536519957859,1.0825398618342406,1.8644514585120424,3.7266969328765382,1.834991215127817
Christina,0.7104819510110237,0.6101882620255101,0.31897869609923707,-0.01009579525312065,0.9332326740367802,-0.16268083918627868,-0.9782853460549015,-0.38379048598599214,-1.0838060850221438,0.5793566798695761,0.914701903114083,0.42699474912709745,1.2946823860124421,0.938169776955434,0.4989018280857247,0.8375719838464122,0.9283655340288971,1.3694893831300752,2.1317583015800463,2.6717554214679233,0.8046750779413557,2.914907469101562,2.5962752314792197,2.4975686298136317,2.3076766454019304,0.4744924963398372,2.7853338825991747,1.129032419733032,1.1716510800495532,1.9018989755373281,2.71226986953012,2.3279440819561117,2.416721484226535,1.2984017659294396,2.490128035889674,3.428023959396165,2.713072342355144
Harvey,0.30611676957312683,0.8771837409024331,0.8210253192223882,1.1909452428579732,2.4156956364997355,-0.21066147630700277,-1.645842092496565,-0.2239821447288449,-1.409648362835827,0.584534432479687,1.2812190084069974,1.03556750338549,1.4517855668235355,0.7659396420452357,0.2095495727507306,0.7559603710393635,2.2279034136477662,1.139757530614139,1.5844139050013388,1.2133323223746115,0.27611586244562064,2.0706191553545565,-0.1582491395974174,0.024240053013993245,2.1554925170411607,0.9292973957645325,1.018587191559287,0.8687396188696281,-0.6393974112484658,1.386554818879318,1.5493671096883797,1.6802501829858771,3.062055282406968,-0.23913010987164451,1.8646407773831493,2.2660190091421035,1.8216489117078714
Audrey,1.3368589801152608,0.48256374162650273,1.09989434342732,-0.22832501898024293,1.5966417023306492,-0.09409822005169527,-1.0015539950053791,0.15218937567260493,-1.0628676171511773,0.6848464657087481,0.7599751599456925,0.7438854267875397,1.1762070045588953,0.8740466512660581,0.04475986260506457,-0.06346557081127419,1.3727033188193045,1.3644908650669576,1.8591739860927907,1.6586304614107257,1.1796232164167235,2.2508696317820913,1.8108392720237916,1.4939876524832318,1.8884754888635433,1.331042114560289,2.115341324240563,1.1403752547720722,0.8257080446543429,1.2171643544575659,2.075303206381565,2.1064911273732116,2.425746640055142,0.9198465789761674,2.048207135596604,2.553100783980486,2.150734401623154
Benjamin,1.2863774325505666,1.0824896548739933,1.2935466963477331,0.5654871724205153,2.4316073822167703,0.5716070061418824,-1.4499661975414246,-0.2198726719034348,-1.321430642454032,0.48000696713365504,0.9844631336200961,1.2501342224447192,1.0254516006656942,2.1062650995618757,0.22263330905700543,0.3333648410130825,1.483396701340987,1.7003424822168587,2.349836644552115,1.9104298137435796,1.5920205326229981,2.2057416807415113,1.1966141185015928,0.9361822469701931,2.4862608811209177,1.36754750464937,1.7533979660806074,1.9994017674830764,1.1012861530567213,2.1919031361071486,3.253249547077186,1.890285499137717,1.881249110315258,1.2211959657557832,2.557872372371946,2.948307187040222,2.9607782547254313
Marian,0.5184573745549476,-0.30435410756535686,0.4582528429564231,-1.213592324418003,1.8133396070594496,-1.4248786985826893,-2.8756860088428056,-2.0855913349030413,-3.270171234098461,0.24247114393697933,0.8505618768435707,0.06999336310050867,2.0379473250279228,0.4478639787770674,0.2944999856478228,0.5242057728812116,0.8959441934315963,1.0980221371508168,1.2928042749015645,1.051075087802896,0.03103164041585173,1.7498634550864118,0.15016284872242408,1.5654492111390699,1.1154726937372563,0.7221589312799626,0.6101112340993804,0.5721409456954453,0.2758907151865745,1.2015780328592005,2.591772544475496,2.3515727147723386,2.8593424670140206,0.8592476397211285,2.187054254134232,3.1830050022141276,1.8319765999229682
Gloria,-0.1700203835358934,0.4539581250033854,-0.2614355849994526,0.5540649358062575,0.4277249139939793,-0.36673662158251724,-1.6315449651650842,-0.5985073861131265,-1.5731053613709913,0.7693407998401287,1.151156384452995,0.10589791150941905,1.7266846377454834,-0.25165732980507266,0.5575949195910481,0.8247966561961816,0.9643983241197556,1.581849274033631,1.1580014852351685,0.7566695561357354,-0.8538874926590033,0.4249800903511439,0.2656599938451053,1.944259066521228,0.7435356809483472,-0.10648687018726255,0.8089608012829367,0.7489709974003232,-0.6514960447099741,1.1555595188539105,1.803533144756226,2.1137919843565953,2.408165999879473,0.8464127599584111,1.9196724066821385,2.0428003898387685,1.367309942581539
Leonard,1.2693477807351239,1.1366374486626114,1.4657744066311424,0.8930358688266586,1.8203832289120307,0.4114995140366671,-1.4707019369975545,-0.5381289571711819,-1.5685269697309319,0.548784388777329,1.378260444573618,0.9091008722102546,1.616826353910973,1.6358461613118238,0.35618445928056297,0.6744350209083193,2.1935543139257905,1.716941903175357,2.32982813961477,1.9296839781513269,0.8912477830364676,2.5333027326816113,0.6600258397426497,0.9471846207766897,2.5437941595683062,1.3671749840626501,2.413374664070605,1.4622386183877694,0.2859755038606118,2.676219079271575,3.0661564767215563,3.0512272929689925,3.387859608122404,1.1947551638868008,2.1447124242215763,4.3854867455642195,2.7089465721635912
Lynn,1.5468512024657128,0.2587921079491478,1.2381248273859407,-0.16573673528039123,2.0716068752077628,-0.021280917815413473,-1.7842047431659758,-0.924071870329362,-2.1122004285839853,1.1534418471419305,1.8168632903348565,1.004922361290678,2.1621537547120524,0.9336449138824403,0.16440908183231123,0.2074667346442283,1.9812950350325367,1.9109940680658883,2.180880353023289,1.984200529272641,0.7933162334412711,2.6492221979515684,1.8610694172841833,2.392007283854132,2.1589889289908957,1.4347875155101972,2.2289839827026947,1.682003123400836,1.2571919687264983,1.6666868281067728,2.707642723723666,1.7040794218510182,1.447156407026395,1.4205989492543303,2.6297541549690227,3.1163549354043014,2.7676318069076027
