sport,occupation,direct_correlation,indirect_correlation,same_correlation
basketball,server,-0.07778743114859858,-0.08301825469333146,True
basketball,singer,-1.2907586649875578,-0.24492185811222258,True
basketball,skipper,-0.7920688286996728,0.039688521151174244,False
basketball,soldier,-0.14220058321298903,0.31398008516311793,False
basketball,stylist,-0.5634892446617075,-0.30559027558425655,True
basketball,surgeon,-1.4720518099599915,0.1411092430112004,False
basketball,teacher,-0.2883467267483956,-0.2373044616212657,True
basketball,translator,-0.7141066805478818,-0.24119148790372202,True
basketball,veterinarian,-0.544697798552272,-0.03790715006575855,True
basketball,waiter,0.7099420992545468,0.15051651557002727,True
basketball,waitress,1.0438194646937762,-0.31708189330601605,False
basketball,warrior,-0.9030170651051511,0.14482108145401212,False
basketball,writer,-0.8381104130967492,0.03231080859120312,False
cricket,accountant,0.21255017467141585,0.03623591790455261,True
cricket,architect,-0.7950409678491213,0.06710284026544577,False
cricket,artist,-1.3353090415338136,-0.06995282107785336,True
cricket,attorney,-1.8911483247272365,0.019484590782434037,False
cricket,banker,-0.019479911491659906,0.11588579500305207,False
cricket,bartender,-0.46081509340047333,0.027069154868793795,False
cricket,barber,0.6550658755951584,0.17354652476456067,True
cricket,broadcaster,0.03942351300617668,0.05557506672451761,True
cricket,businessman,-0.31462155935412073,0.1439105219367279,False
cricket,butcher,0.8047984299244377,0.14349009325896167,True
cricket,captain,0.3349982623825975,0.14709284485736263,True
cricket,carpenter,0.682858733076606,0.1921316821562264,True
cricket,chef,-0.1510130299736293,-0.0745185767544328,True
cricket,coach,-0.37021397151921703,0.052077858346266444,False
cricket,cook,0.9153340022039709,-0.10559294304000785,False
cricket,dancer,-0.13252562587804764,-0.1686777338105897,True
cricket,designer,-0.6742013953450161,-0.14067888468412534,True
cricket,doctor,-0.1816044208481117,0.01856530596757976,False
cricket,economist,-0.8278807210130371,-0.020042131884666976,True
cricket,editor,-0.8876996388467526,0.004389376537305628,False
cricket,engineer,-0.1010942120515101,0.12612329674390882,False
cricket,farmer,1.72228650776851,0.15523163057668113,True
cricket,filmmaker,-1.1349872923851678,0.061231269939802546,False
cricket,financier,-0.8194697016869303,0.10020409722557691,False
cricket,fisherman,2.2788692488125,0.1594016983827674,True
cricket,gardener,1.3549353470332481,0.0733011786791359,True
cricket,journalist,-0.25160393254911095,-0.08420686170037776,True
cricket,judge,-1.2925568087295278,0.13275839187122201,False
cricket,lawyer,-0.6582838031043605,0.012342451287900106,False
cricket,librarian,-0.0599210758968861,-0.10561978921000023,True
cricket,magician,-2.319099797560712,0.20582539519450774,False
cricket,mechanic,0.40198233314509096,0.15633130886619173,True
cricket,musician,-1.5506902714029276,0.07704811677003164,False
cricket,nanny,0.3148291955477319,-0.18505928937362282,False
cricket,nurse,0.01564285757315478,-0.1705810777168596,False
cricket,painter,-0.5803461829650244,0.04236749958381794,False
cricket,pharmacist,-0.4559814302209713,-0.03544847783458124,True
cricket,philosopher,-1.4384368551150943,0.16976848699606406,False
cricket,photographer,-0.5544785277979326,-0.026512069542928736,True
cricket,pilot,0.6048674292364509,0.14800114833601555,True
cricket,plumber,0.46041423354471395,0.19734256844752923,True
cricket,policeman,0.4831976866150641,0.18667340969509333,True
cricket,politician,-1.0057802393715731,0.0540537352595032,False
cricket,professor,-1.1365574995654377,0.05648547997596449,False
cricket,programmer,-0.6644162739009479,0.06869443490929612,False
cricket,psychologist,-0.755124008306921,-0.035344525565583165,True
cricket,scientist,-0.2307440023980192,0.10830390070523153,False
cricket,scholar,-0.031244084211372685,0.13202948846119233,False
cricket,secretary,0.2193393571538564,-0.14895371621245812,False
cricket,server,-1.164429449420691,-0.12866626270986786,True
cricket,singer,-1.3474558340202547,-0.12904099076114575,True
cricket,skipper,0.7146691936030423,-0.0027198881084508804,False
cricket,soldier,0.15530521003774994,0.20233643041424604,True
cricket,stylist,-1.3490799065453245,-0.18771747818928106,True
cricket,surgeon,-0.6887350719984968,0.10688072956182637,False
cricket,teacher,-0.08299482929748588,-0.10412613707952424,True
cricket,translator,-0.6425535185144567,-0.11473843421101133,True
cricket,veterinarian,-0.6709840933446488,-0.006534910570352975,True
cricket,waiter,0.22928102432407524,0.11139030909386947,True
cricket,waitress,0.49782652737335303,-0.1530729555059908,False
cricket,warrior,-1.0689091879885833,0.14153994843714968,False
cricket,writer,-0.5737296946536883,0.04751440183273742,False
hockey,accountant,0.13461883020235516,0.09743095842333895,True
hockey,architect,-0.6767595697761649,0.1833920271657124,False
hockey,artist,-1.2979293781792671,-0.0552436983597144,True
hockey,attorney,-0.8663553761905723,0.0592187756007703,False
hockey,banker,-0.03236094044833505,0.2186645117998476,False
hockey,bartender,0.6893967568984684,0.0786678700994019,True
hockey,barber,-0.0772012539393249,0.262340847643708,False
hockey,broadcaster,0.08551581365451426,0.18882224887839766,True
hockey,businessman,-0.4811028448152876,0.2504867018859887,False
hockey,butcher,0.012728050756283566,0.22415882504038295,True
hockey,captain,0.8003818263791852,0.23000596837278017,True
hockey,carpenter,0.5402425842298363,0.3159366542167007,True
hockey,chef,0.4179132736648027,-0.06310924358468163,False
hockey,coach,-0.014017382756668915,0.17290132357894117,False
hockey,cook,0.35773971955914197,-0.20282864396107864,False
hockey,dancer,-0.7417891417933162,-0.23114138666188194,True
hockey,designer,-0.5034029951557212,-0.10342038822694559,True
hockey,doctor,-0.596394949051772,-0.011891911584422408,True
hockey,economist,-1.143213841047748,0.012750637967742768,False
hockey,editor,-0.7499241688987732,0.07593992773826364,False
hockey,engineer,-0.07539833195127263,0.2524853702091752,False
hockey,farmer,0.8360019900021465,0.2673673845291517,True
hockey,filmmaker,-1.049271724977152,0.18929953774926372,False
hockey,financier,-0.9080574192457128,0.1826405073457538,False
hockey,fisherman,0.9187043949339058,0.2649442977845454,True
hockey,gardener,0.23168107704066257,0.10408092775235728,True
hockey,journalist,-0.4223652887801857,-0.03538785355087821,True
hockey,judge,-1.1492316364301296,0.15821545694529732,False
hockey,lawyer,-0.3366569384954204,0.06278333695362076,False
hockey,librarian,0.34826387461289054,-0.14729176439308508,False
