index,gender_isomap_x,gender_isomap_y,gender_tsne_x,gender_tsne_y,gender_umap_x,gender_umap_y
water,0.04435565897820088,0.14706857187782366,-43.9033,16.298243,17.788315,5.5709505
coffee,-0.3469241862520315,-0.11938516931179545,180.86807,-50.253746,18.852293,8.715326
tea,0.1149896470634538,0.047768429277993726,-52.010845,51.493866,17.514795,5.073137
juice,-0.3947302886474374,-0.0535552507900699,146.98811,-50.269554,18.142294,8.831968
milk,0.10901611228724248,-0.08081660823116517,-42.405567,76.73207,17.485245000000006,4.5551486
soda,-0.3157293342315948,-0.03848767208785317,128.4959,-72.78235,17.908704999999994,8.341515
energy drink,-0.2805419093493497,0.08173438932220116,79.78054,-65.16596,17.592197,7.744905499999999
milkshake,-0.11266389179012785,-0.025595568185615446,52.698593,-8.740202,17.992628,6.677587
smoothie,-0.16780558181830255,0.24492888402490515,50.75955,-57.81156,17.467195999999998,7.1132746
alcohol,0.3696971843575024,-0.1348944344946908,-137.75949,101.31982,18.603823,2.3612576
liquor,0.26926601284449164,0.06660880543804923,-100.66944,54.84238000000001,18.017216,4.0517044
beer,-0.363894446533978,-0.12490127866326654,177.1161,-76.555984,18.410501,8.609744000000001
wine,0.412750023084984,0.04766740436567697,-135.33482,72.32056,18.075033,2.9293218
cider,-0.2884488717656029,-0.0019504635955230915,112.22772,-52.06587,18.238129,7.884481
vodka,0.42040239853990996,-0.2102258888107956,-172.26352,56.1418,18.637856,2.7762399
rum,0.16714632519593434,0.11222502246696238,-72.43409,34.705265000000004,17.958462,4.828911
whiskey,-0.09564105440940923,0.00014702886655530148,31.646526,-14.375272,17.580948,6.4271755
champagne,0.4587562024461141,0.041663798530607726,-161.68875,87.65414,17.998957,2.5220501
