,sport,yob,direct_correlation,indirect_correlation,same_correlation
204,cricket,1922,-1.2391298552787235,0.012531060823020464,False
205,cricket,1923,-1.2153321744993697,0.0034854832908873066,False
206,cricket,1924,-1.0910420819218425,-0.005800735980869458,True
207,cricket,1925,-0.934367777763606,0.019751248677859268,False
208,cricket,1926,-1.1045557510685102,0.0036696789258314007,False
209,cricket,1927,-1.2028890193833446,0.018544879514123064,False
210,cricket,1928,-1.1188856629541033,0.0015478566812863563,False
211,cricket,1929,-1.0589209028080109,0.04247753264290153,False
212,cricket,1930,-0.6275111615297176,0.02246721720495026,False
213,cricket,1931,-0.8515850631569771,0.0280220385927326,False
214,cricket,1932,-0.9768445210911736,0.048951670875892486,False
215,cricket,1933,-0.8928037458849601,0.056453684106727915,False
216,cricket,1934,-0.9028583197320124,0.004697310764443504,False
217,cricket,1935,-0.8061543021656908,0.038644023084426674,False
218,cricket,1936,-0.6522819082191182,0.01651091668314517,False
219,cricket,1937,-0.997821866553878,0.028227165601653482,False
220,cricket,1938,-0.6359934613724347,0.02460623205122794,False
221,cricket,1939,-0.5924736465914525,0.03524643449879357,False
222,cricket,1940,-0.5349920450544711,0.023494411842434164,False
223,cricket,1941,-1.0267758095387096,0.025513036334842577,False
224,cricket,1942,-0.6755932078087409,0.009987616617287559,False
225,cricket,1943,-0.8448957534179569,-0.039623498645564505,True
226,cricket,1944,-1.0163370312446018,-0.033270613674984274,True
227,cricket,1945,-0.9800319064962216,0.04302153060689328,False
228,cricket,1946,-0.5281330182590209,0.02155686175807895,False
229,cricket,1947,-0.01366357595389335,0.03421664305621785,False
230,cricket,1948,-0.1922440529637814,0.08452198232108651,False
231,cricket,1949,-0.4789273915452552,0.03910138893793234,False
232,cricket,1950,-0.22190158694381348,0.03382146582891152,False
233,cricket,1951,-0.11138613950586096,0.036829804574531055,False
234,cricket,1952,-0.4150546771171279,0.0016784441125137755,False
235,cricket,1953,-0.2292154712747961,0.009220199666731505,False
236,cricket,1954,-0.3045607759695799,-0.021193439984060675,True
237,cricket,1955,-0.4233590964303625,-0.007678041012275941,True
238,cricket,1956,-0.00300893498763537,-0.0004471524847595548,True
239,cricket,1957,-0.26571551905008983,0.004917531664327628,False
240,cricket,1958,-0.22838636124965125,-0.004708450814549415,True
241,cricket,1959,-0.327343834555792,0.023361854198608246,False
242,cricket,1960,-0.0049105358847273935,-0.008294628497167477,True
243,cricket,1961,0.019792699836772117,0.006929719517292464,True
244,cricket,1962,-0.07703573450448256,0.00670984698964353,False
245,cricket,1963,-0.28305579220770866,0.02028490496267343,False
246,cricket,1964,-0.22337216002548965,0.01845269361759697,False
247,cricket,1965,0.025744895771806487,0.033569474603798284,True
248,cricket,1966,0.049663755701044365,0.022869305929828717,True
249,cricket,1967,-0.3412249725163509,0.012848400623733582,False
250,cricket,1968,0.06272593544135084,0.0022415148295731827,True
251,cricket,1969,0.1668169676628049,-0.015797249653208858,False
252,cricket,1970,0.1250254225058319,-0.02900793395833572,False
253,cricket,1971,0.5005022739399625,-0.04722510805405285,False
254,cricket,1972,0.006465412590380092,-0.052809577396404836,False
255,cricket,1973,0.054973745564838784,-0.08326454010145505,False
256,cricket,1974,-0.05227407016851047,-0.07662393820510481,True
257,cricket,1975,-0.0586806091846623,-0.0668193763742823,True
258,cricket,1976,-0.06912236894695374,-0.08014089147008356,True
259,cricket,1977,0.18076219357688894,-0.08946616126205117,False
260,cricket,1978,-0.03580123101105113,-0.0805374580577903,True
261,cricket,1979,-0.2772335128817391,-0.06708223582054948,True
262,cricket,1980,0.1594064013410546,-0.07405145053873241,False
263,cricket,1981,-0.028448905383337213,-0.0941553461920758,True
264,cricket,1982,-0.2391585445702905,-0.08372015581627898,True
265,cricket,1983,0.01007353898963687,-0.12137525740782225,False
266,cricket,1984,0.021137688277107942,-0.08511625208710306,False
267,cricket,1985,-0.1886476322010036,-0.09194905510866773,True
268,cricket,1986,-0.11311095324745818,-0.09483356324196207,True
269,cricket,1987,-0.2325311428648717,-0.0810962681278356,True
270,cricket,1988,-0.23451784408496915,-0.05196720015387223,True
271,cricket,1989,-0.26819863336271943,-0.0984768606128503,True
272,cricket,1990,-0.2191178279199198,-0.0886004305735104,True
273,cricket,1991,-0.2684358153675652,-0.11877831708702692,True
274,cricket,1992,-0.2582498666722466,-0.12980854150981064,True
275,cricket,1993,-0.36581847288552904,-0.1232773472911307,True
276,cricket,1994,-0.5233854232474648,-0.1168298050416084,True
277,cricket,1995,-0.3000972534434145,-0.11270814441199815,True
278,cricket,1996,-0.16958075437824546,-0.10924236861359493,True
279,cricket,1997,-0.20030190948501572,-0.12992679612358704,True
280,cricket,1998,0.0588694303281135,-0.13395488710956338,False
281,cricket,1999,-0.16470608496411734,-0.1362194427616341,True
282,cricket,2000,-0.038333516060600654,-0.07189380746974408,True
283,cricket,2001,-0.012214599132529437,-0.13166958827402733,True
284,cricket,2002,-0.2266085635946189,-0.1471790872890787,True
285,cricket,2003,-0.2960009278099761,-0.16733732850296545,True
286,cricket,2004,-0.2482788656216282,-0.15845891530803313,True
287,cricket,2005,-0.2698696213879593,-0.12228032304816655,True
288,cricket,2006,-0.22546271922306144,-0.11648183962443845,True
289,cricket,2007,-0.15502375123813394,-0.12581858810084134,True
290,cricket,2008,-0.09840237251999984,-0.09225554382398783,True
291,cricket,2009,-0.074705648777908,-0.08509618344698272,True
292,cricket,2010,-0.02971605379571684,-0.07753498350522085,True
293,cricket,2011,-0.013095884071128636,-0.09952735628782514,True
294,cricket,2012,-0.16460799004578006,-0.05578054832577902,True
295,cricket,2013,-0.031344273202314525,-0.09315409352531487,True
296,cricket,2014,-0.16293956640956495,-0.09732098541813634,True
297,cricket,2015,-0.11419068559208125,-0.08986750037838794,True
298,cricket,2016,-0.019305252130943987,-0.08142206708310719,True
299,cricket,2017,-0.05403065956773808,-0.05826081819944884,True
300,cricket,2018,0.29009803297997777,-0.07540272323594406,False
301,cricket,2019,0.26363640735941024,0.008653692340998775,True
302,cricket,2020,-0.08651078719867493,0.011195690329125313,False
303,hockey,1920,-1.1621712526024626,-0.12037973878343493,True
304,hockey,1921,-1.1726496384259693,-0.08995562711418692,True
305,hockey,1922,-1.3927676832551223,-0.1119425896956155,True
306,hockey,1923,-1.4654675502886672,-0.11609061027304562,True
307,hockey,1924,-1.4109804956655918,-0.13375729023696212,True
308,hockey,1925,-1.4680842165611885,-0.11532711868390624,True
309,hockey,1926,-1.4518698272643948,-0.13486308397071228,True
310,hockey,1927,-1.5574311249624453,-0.12551139336999506,True
311,hockey,1928,-1.4901823961455032,-0.14537760010755832,True
312,hockey,1929,-1.6555467012476017,-0.10657161983557237,True
313,hockey,1930,-1.3964884090013188,-0.12718295680540626,True
314,hockey,1931,-1.4796161983706693,-0.1044976675480638,True
315,hockey,1932,-1.4512443076099881,-0.06835005175811297,True
316,hockey,1933,-1.4045938714061412,-0.05837389999687957,True
317,hockey,1934,-1.4165720692315529,-0.10410902071163017,True
318,hockey,1935,-1.4983842675898804,-0.08604250079896494,True
319,hockey,1936,-1.4627079252709982,-0.10958759933809877,True
320,hockey,1937,-1.5163340912988033,-0.097071175222623,True
321,hockey,1938,-1.4378720885159022,-0.0795147927014411,True
322,hockey,1939,-1.2433031291164718,-0.0503399374324604,True
323,hockey,1940,-1.2139398199487974,-0.08736928981642868,True
324,hockey,1941,-1.3524326960189383,-0.08857515943620914,True
325,hockey,1942,-1.08214001980033,-0.08912991599725692,True
326,hockey,1943,-1.04278466539364,-0.14290988806120247,True
327,hockey,1944,-1.0637671760876959,-0.1258152725861289,True
328,hockey,1945,-1.029433966736646,-0.05687297815683132,True
329,hockey,1946,-1.234461034840738,-0.0862995541036437,True
330,hockey,1947,-1.2480687598165552,-0.08570427893069332,True
331,hockey,1948,-1.1114750171850662,-0.011364558951985116,True
332,hockey,1949,-1.1620264556211963,-0.056664571595210336,True
333,hockey,1950,-0.8677095317355455,-0.069367040002274,True
334,hockey,1951,-0.9888738209514658,-0.041030079119751504,True
335,hockey,1952,-0.9267642155164516,-0.09738519918320744,True
336,hockey,1953,-0.7907168419219043,-0.06857060583805617,True
337,hockey,1954,-0.9895157254257128,-0.10216213306392324,True
338,hockey,1955,-1.105062274808808,-0.09606046064445943,True
339,hockey,1956,-0.9927240237587452,-0.05118986302898172,True
340,hockey,1957,-1.0192587153287254,-0.06956886460210776,True
341,hockey,1958,-0.886288561443121,-0.06321877252106052,True
342,hockey,1959,-0.7948818735332229,-0.046238085042034936,True
343,hockey,1960,-0.6504789341787565,-0.09230456623842337,True
344,hockey,1961,-0.6042006903220719,-0.07677321657257888,True
345,hockey,1962,-0.9148997614641718,-0.040407282054182515,True
346,hockey,1963,-0.911281003001773,-0.035767798060741186,True
347,hockey,1964,-0.6532706550242247,-0.00703231047462058,True
348,hockey,1965,-0.8235763886082796,0.0015356804243544747,False
349,hockey,1966,-0.7060256115827802,0.013652910815770771,False
350,hockey,1967,-0.6079558024896674,-0.04334075911191828,True
351,hockey,1968,-0.4072714171532472,-0.009436655379609962,True
352,hockey,1969,-0.5634667168936005,-0.039259966617228345,True
353,hockey,1970,-0.4011601525293567,-0.07253920587105167,True
354,hockey,1971,-0.3442965271438009,-0.049950709195885915,True
355,hockey,1972,-0.3165422977740156,-0.05493532178635581,True
356,hockey,1973,-0.478208289280561,-0.11421860146569884,True
357,hockey,1974,-0.5383699345544294,-0.06325335278097825,True
358,hockey,1975,-0.3996212326314406,-0.05891740608622135,True
359,hockey,1976,-0.5442607885285907,-0.09329748500646713,True
360,hockey,1977,-0.4259501932561423,-0.10882048421710368,True
361,hockey,1978,-0.4292511250079609,-0.07949523879192047,True
362,hockey,1979,-0.5016136386005478,-0.0743235123282283,True
363,hockey,1980,-0.21733951572235155,-0.07262280624675609,True
364,hockey,1981,-0.6053469692037644,-0.10299779362762987,True
365,hockey,1982,-0.4011510948309775,-0.08181114678559394,True
366,hockey,1983,-0.4524486146381342,-0.11853168940189668,True
367,hockey,1984,-0.33956301971753583,-0.06153672818563796,True
368,hockey,1985,-0.26320069528461715,-0.09045362986724872,True
369,hockey,1986,-0.24617770834713734,-0.07896827907595888,True
370,hockey,1987,-0.2601546731118294,-0.062268349148592465,True
371,hockey,1988,-0.1490393117923427,-0.027876180087000647,True
372,hockey,1989,-0.3247515854646999,-0.09834395700469742,True
373,hockey,1990,-0.2959483148478016,-0.09042998288766824,True
374,hockey,1991,-0.2744207891888027,-0.12323471136226867,True
375,hockey,1992,-0.19300627029546616,-0.1392435127916633,True
376,hockey,1993,0.012879088012740642,-0.1221486747303301,False
377,hockey,1994,-0.06719276459939809,-0.10288521825489877,True
378,hockey,1995,-0.1269285856479085,-0.09773717831480937,True
379,hockey,1996,-0.2580045597605289,-0.08718851140026965,True
380,hockey,1997,-0.3407852250395595,-0.1337491799568197,True
381,hockey,1998,-0.07871289858628393,-0.11526126832770996,True
382,hockey,1999,-0.3911730177907435,-0.1207624988454346,True
383,hockey,2000,-0.08758221087984491,-0.08831420455585808,True
384,hockey,2001,-0.21172416590622808,-0.141190789931437,True
385,hockey,2002,-0.20290663077881602,-0.1358573090715389,True
386,hockey,2003,-0.3606007021211928,-0.16440682481153565,True
387,hockey,2004,-0.3872660350786174,-0.15446282802278874,True
388,hockey,2005,-0.44792098865947905,-0.1385225439731608,True
389,hockey,2006,-0.23734033834501675,-0.1096089780244494,True
390,hockey,2007,-0.34882437660585724,-0.13720920052453936,True
391,hockey,2008,-0.3293239750663743,-0.09250478058346648,True
392,hockey,2009,-0.4006740155401794,-0.10098377812307052,True
393,hockey,2010,-0.36176522551393453,-0.1023814392268877,True
394,hockey,2011,-0.2563700742295429,-0.11825357175111167,True
395,hockey,2012,-0.22279177339842549,-0.06651516216532836,True
396,hockey,2013,-0.2712828006732838,-0.10923639833508657,True
397,hockey,2014,-0.2541898276080094,-0.11115037939295412,True
398,hockey,2015,-0.2339202572743009,-0.117955623551772,True
399,hockey,2016,-0.0964580220096748,-0.10507894379790184,True
400,hockey,2017,-0.1972674665618796,-0.09758199207987472,True
401,hockey,2018,0.07014063612021207,-0.10753925912132767,False
402,hockey,2019,-0.4003760688684577,-0.06545228001613919,True
403,hockey,2020,-0.3517598631164481,-0.04251028799727837,True
404,tennis,1920,-0.7697238723991854,-0.025035114824331284,True
405,tennis,1921,-0.8427468270129588,-0.05521638715463415,True
406,tennis,1922,-1.0145091750538613,-0.0626383982917109,True
407,tennis,1923,-0.7604865008670318,-0.043662107928905895,True
408,tennis,1924,-0.6689152711385232,-0.054681921727889805,True
409,tennis,1925,-0.7138726196689242,-0.038035880779905065,True
410,tennis,1926,-0.8764121389859729,-0.032836059738101865,True
411,tennis,1927,-0.8415529907049689,-0.03532936203307563,True
412,tennis,1928,-0.7333975540671657,-0.036947838956797686,True
413,tennis,1929,-0.8970707680181111,-0.030883120609055518,True
414,tennis,1930,-0.6616743747452557,-0.022271140524715332,True
415,tennis,1931,-0.6296066486760549,-0.05180315361806366,True
416,tennis,1932,-0.7556466483349984,-0.04096570256354684,True
417,tennis,1933,-0.6201576258390219,-0.02108614854976663,True
418,tennis,1934,-0.6022121805094404,-0.05591105869362276,True
419,tennis,1935,-0.5428054334015792,-0.03207382478361153,True
420,tennis,1936,-0.1922192388991973,-0.03230063437702778,True
421,tennis,1937,-0.6141537014172945,-0.03553023560045186,True
422,tennis,1938,-0.3380750343088113,-0.03487938982813142,True
423,tennis,1939,-0.4596125825427132,-0.0372802144484544,True
424,tennis,1940,-0.5196313502197193,-0.032232891229923635,True
425,tennis,1941,-0.4284069431965011,-0.03535613232878928,True
426,tennis,1942,-0.301320018982495,-0.05210066044763455,True
427,tennis,1943,-0.33781118192787885,-0.057477556193263224,True
428,tennis,1944,-0.2920881045090741,-0.025591172059534442,True
429,tennis,1945,-0.21435484607549668,0.011287424228349887,False
430,tennis,1946,-0.1837909009746068,-0.01857276886937175,True
431,tennis,1947,-0.2159266554932965,-0.021037940557616472,True
432,tennis,1948,-0.1996237838079301,-0.00410517643257151,True
433,tennis,1949,-0.2725143167888509,-0.008221530332924797,True
434,tennis,1950,-0.10180690006859797,0.008344264583330119,False
435,tennis,1951,-0.15349439844676174,-0.01872048600545616,True
436,tennis,1952,-0.17162583249895907,0.003642311107382825,False
437,tennis,1953,0.005968540383384947,0.003279119758377773,True
438,tennis,1954,0.11152366518467913,-0.04623218456283265,False
439,tennis,1955,-0.0473485931157141,-0.010405716722267313,True
440,tennis,1956,-0.03173895669270674,-0.034513012306070456,True
441,tennis,1957,-0.11940608848652505,-0.05130204277040848,True
442,tennis,1958,-0.12496926492043005,-0.048055071378138255,True
443,tennis,1959,-0.06327040440656401,-0.029242739731860763,True
444,tennis,1960,0.10856756599951056,-0.027157811349029608,False
445,tennis,1961,0.17336241045115286,-0.020883614918389463,False
446,tennis,1962,-0.06423342710019042,-0.04655907932092507,True
447,tennis,1963,-0.08884192225293082,-0.02085325848108474,True
448,tennis,1964,0.0782988856710515,-0.03349388378448905,False
449,tennis,1965,0.09262676681553646,-0.016309366194664058,False
450,tennis,1966,0.10370039982025296,-0.032896450323067615,False
451,tennis,1967,-0.18660052314839745,-0.015926366088594112,True
452,tennis,1968,0.2790361513892553,-0.00033283131881166735,False
453,tennis,1969,0.11102484249928063,-0.02170787938521971,False
454,tennis,1970,0.2151048561660928,-0.020432520701744183,False
455,tennis,1971,0.2784852116166605,-0.05895149905462947,False
456,tennis,1972,0.396136421209444,-0.015930562002636657,False
457,tennis,1973,0.4253459351480784,-0.017855108435350733,False
458,tennis,1974,0.2733142593640369,-0.057819092982018,False
