index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
Virgil,0.89120732152235,0.7502657827341009,-0.06780124100088035,0.5990808530214803,0.37289986285799487,0.28198369699996,0.09164159835852673,0.0111247219189557,0.7932838207192793,0.5026353342137363,0.6240530160930876,0.15073787246851783,0.4848978659359218,-0.31837872476651563,0.5221234502085379,-0.17314215904332578,-0.41209705660647084,-0.18718639258573314,-0.07333710125934016,0.6515989891530859,0.17994958487317475,0.25882100506450556,0.21524465380810776,0.33481460517077094,-0.04543072233680639,0.06194605911012803,-0.052911122020834714,0.51517768902034,-0.20261481330477027,0.2682072469540252,0.4881773933977079,0.33930783695567884,0.4286819831488261,0.2835191995119,0.3248724715695736,0.21071373741889757,0.38876813781249897,0.1755501763957393,0.2976036047876692,-0.018837321957305374,-0.09236365089948992,0.3603159007412693,0.22002122777605643,-0.05712873830553938,-0.17243499883513755,-0.12447719776228168,-0.07672781228054945,-0.21479401256535052,-0.5677478864599168,-0.5055028591076598,-0.30192188617056215,-0.47965227214393824,-0.6699894450969428,-0.11988314748197657,-0.3037067953299298,-0.5272024636748286,-0.6468547885241197,-0.835248107042053,-0.847938661582256,-0.5474900927071967,-0.9212462813201298,-0.6412194488010982,-0.44247139200477975,-0.92348531318286,-0.9775388869313012,-0.7930934155927544,-0.9320930840749584,-1.1576282667347497,-0.9405961853543645,-0.4256604629544796,-0.96019828403474,-0.7579411796311569,-1.0377706020744282,-0.8858826117592641,-0.9181405294697346,-1.176322472153132,-0.8505617756151737,-0.6877692597678361,-0.6863057004152249,-0.2643152467949138,-0.7400713821630714,-0.47079250148505003,-0.815859243740851,-0.850692278722806,-0.7703489108616127,-0.8895127399774281,-0.8339412525442559,-0.8271148721778073,-0.902288149290165,-0.3245949261173304,-0.9887262740737938,-0.9162728705558525,-0.840074219383303,-0.4667037752212161,-0.5776760889852368,-0.5925648003528988,-1.0119414090137795,-1.0793045809521797,-0.8212399616924781,-0.0833903237380166,-0.9760692534796859,-0.07677620275620485,-0.7790473075628892,-0.6453175124161467,-0.5320313050699315,-1.086195371776846,-0.6152606259205954,-0.7811097612800812,-0.8811216429732501,-0.23760747471373922,-0.7002003181323817,-0.5613358624867058,-1.0519123213816362,-0.5894574088882147,-0.6440246414280119,-0.9878271034044029,-0.5992769674081271,-0.5130318646879942,-0.9991021064836857,-0.19546784848639792,-1.0057021512760327,-0.8036297340539449,-0.9965289467560954,-1.0704059366427525,-0.5419417983455964,-0.4659327450696788,-0.781620127684951,-0.8282973260358802,-0.36509474338498954,0.8832197467078187,-0.5950022632593435,-0.5074564756814578
Kyle,1.0439189401899078,1.0293664333961168,0.5601757352865081,1.173877955647589,0.5183711719022045,0.562078736715527,0.45260140265600113,0.3229731966292499,1.1882071139536972,0.7547562906228122,0.7639360056679597,0.7884594671589992,0.3438769175401498,0.3136394263459241,0.4722614458557351,0.23649363983619784,-0.285164932081937,0.0069998260166983005,0.3753155397652906,0.8301491999746734,0.5607549589785282,0.6304921481140666,0.902894136988301,0.6059829186845006,0.5866982075208994,0.29770060319147856,0.7949720798211525,1.0345581671163988,0.27866874605327463,0.9388095752147979,0.14343583969182316,0.12419573737390253,0.10967300182117333,0.24141706895260803,0.48343129936213736,0.4935337605943252,0.7122856855489204,0.6444745393128336,0.7427408183789219,0.46931429988129203,0.7741198486359551,0.8253079573035457,0.9593681253157623,0.8489584758509411,0.8137783015067162,1.2358816438779594,1.1035214923533914,1.31633836317845,1.1570095703288912,0.4629712701106357,1.0893235447110714,0.8079096405189796,0.5953021020514796,0.47596188534361633,0.40536812214969914,0.43732113205715184,0.3210454268852622,0.2471544313970636,0.04938985832513732,-0.23075018579185544,-0.014952919705426974,-0.15794311219647938,-0.2641439889253107,-0.2981648289953636,-0.5679625812148845,-0.38761019111373507,-0.4222267651336191,-0.38405362464569326,-0.5853794147035725,-0.754664698563844,-0.343274784395076,-0.4570597676373574,-0.6440969160101245,-0.6935159557611343,-0.7173062109666275,-0.7244078392145175,-0.6880360400250644,-0.5581671495299476,-0.7312334565585802,-1.0422648712341234,-0.851701887490092,-0.9922779607003479,-0.9934327925545478,-1.0446599624299562,-1.1688731293366081,-1.122410794146373,-1.18655148773305,-1.1854303183149186,-1.2334155968994627,-1.4049353846689545,-1.355514295349858,-1.5075957994822773,-1.6455457317791065,-1.45307705670907,-1.6975333308179348,-1.7277514365070996,-1.9273131272129633,-1.7899669280732677,-1.8616693828093958,-1.8495170989987995,-1.8329326332020848,-1.8114707783401085,-2.0626258759789295,-1.9718890756672902,-1.95016474716308,-2.250631982405413,-1.8471775083808468,-1.8501794182803917,-2.1347774152370285,-1.900095612577797,-1.7983809257931893,-1.8537325657029864,-1.947927462075734,-1.8343760278904757,-1.7300233414019761,-2.0793620282417433,-1.8672757244853313,-1.9046065246954282,-2.0034938620534364,-1.9060167939524526,-2.0639096835168815,-2.010678142975555,-2.2200448496803658,-2.255202975735687,-2.072058036534559,-2.0501659381617445,-2.2051518054106003,-2.298120455793688,-2.312925061420546,-2.4525819376556766,-2.3457970663993226,-2.4370413624476828
Dakota,0.7880196734990201,0.489880892843709,0.04936255548758641,0.7003009803586449,0.18947575702627953,0.4133640996617532,-0.014515559745392781,0.09617362567525051,0.6719652499872838,0.5037883571527727,0.516095135995821,0.3092671887070458,0.10561053017016574,-0.454166129752593,0.22529716818889145,-0.07431676873262003,-0.0679231899297499,-0.19437744345501357,0.26752926970943924,0.7611176846892268,0.2734833569237306,0.58635659530847,0.5042211650021724,0.5567029357626582,0.325884944036795,-0.002850806483327145,0.26572357015851045,0.4559097092428916,0.05983237359605349,0.241343463668789,0.6940770614567883,0.13945193002779627,0.02827085447326542,-0.174255836466899,-0.09971756686567626,-0.19494113385958706,-0.25778437282903355,-0.4232337822290476,-0.459640152072292,-0.5009383448347958,-0.6820738476582547,-0.5459305603211027,-0.5530075346272229,-0.7510367727420132,-0.6779435163502706,-0.6360287059509379,-0.6232752353726606,-0.6920343079171669,-0.9973589352617804,-0.7214974838854057,-0.7671050556764354,-0.9976984870952731,-1.028890889966758,-1.049827218514737,-0.7862208058872502,-0.9549436852591311,-1.0893175561982145,-1.2263405194679455,-1.3176709512838118,-0.7582923818473577,-0.9545203913411309,-0.7960758663512911,-0.720112736452107,-0.8006572235406397,-0.684003490817174,-0.8170057978310492,-1.009172783752753,-1.0940051044534889,-1.2610372646165837,-0.6456199867061756,-0.9192481510369608,-0.9706197598301793,-0.9955133712270556,-0.8557624984521444,-0.8457727878461617,-0.7350303275360449,-0.49345368987127086,-0.5271243597465017,-0.6702123227882967,0.12370561143092342,-0.3353046419918222,-0.49020507847287476,-0.3146030464665678,-0.3821828172115521,-0.4712517632076511,-0.4703618122506363,-0.42632914998632826,-0.566777861528026,-0.6093785121946869,0.0902394986644836,-0.5069567813774145,-0.37125790234681766,-0.3449376261683519,-0.1883016335403167,0.07837365781542074,-0.08594567091094543,-0.5032179008537984,-0.6243013546726003,-0.6038541929976692,0.06699923887165526,-0.47042002324538423,-0.3100371073945205,-0.5276937877550549,-0.6580470181691512,-0.2952152779432736,-0.6673376905589524,-0.08857643166812079,-0.5498888774325026,-0.5892428553069957,-0.15777231884825788,-0.4584554181859254,-0.1901188719270413,-0.42082548067692543,-0.5279001065799063,-0.4550198088794368,-0.606829459133094,-0.5713250770894327,-0.28606660593759126,-0.7223264077577498,-0.09174854934730241,-0.7210449565072682,-0.2346282613754328,-0.4194788443682656,-0.5089596959636431,-0.14930042095703153,0.15786916342192064,-0.10307020575572338,-0.23174296248231127,0.05758872001813919,1.3291332563538993,0.4926751869663948,0.3979204594370777
Fred,1.441714440943701,1.4368961366662873,0.6873857797516648,1.5189499515843075,1.2251638337047306,0.8437604835258438,0.44796036267225636,0.06215806811942419,1.6455097643736731,0.37162050522314355,1.148946471115472,1.2991952987900643,0.5077683298639355,0.2691266959404184,0.7940369395854749,0.15245520490668565,-0.04119936864161817,0.33196998541035594,0.8545718155583866,1.2091824808505722,0.8428978135188826,0.8960649104761021,0.7329257755862252,0.984539634799096,0.7656599343528355,0.5480463183577374,0.860796353975227,1.260257186821801,0.26883075761661196,0.9434145856621152,0.30197316797534246,0.15058283627568927,0.06048782053049751,0.14530109954172563,0.3731161238014383,0.35519075815393747,0.49339697997183024,0.5240680991782595,0.5352369762564975,0.3241000929392653,0.5580284614535106,0.5770197242241917,0.6061868134536347,0.49935086691344427,0.4166756537127141,0.8477923204073223,0.6879096640544851,0.9103188898539241,0.6885402778673849,0.15785799782215165,0.6886211437400923,0.5161766908158437,0.327208722365311,0.39491498356503996,0.34752328832527374,0.3917056037238884,0.3053446670805132,0.2943297959562682,0.18238208659510088,-0.08615773209334684,0.08346496969771318,0.09376111506083595,0.03022373379794948,-0.04853987219477275,-0.2705670090783186,-0.09402794606219425,-0.13939265850312585,-0.11269061535948535,-0.24546951339648315,-0.30636149656298467,0.03384054362921663,0.03868963486485387,-0.17669789175848988,-0.1482713730664893,-0.22620245194897634,-0.2478339816793662,-0.11819237126381825,0.06752606224804768,0.003024844362931793,-0.1741254607134259,-0.19799914291522627,-0.18128199478869267,-0.23256646809173043,-0.2641782865801997,-0.3786375317585835,-0.35303567517915396,-0.36311383001143327,-0.30197801551084924,-0.3627397807769558,-0.4632222559141374,-0.33409950419730444,-0.49240846447902675,-0.5726563771657228,-0.32562816211879403,-0.5473798859565961,-0.6102007376402128,-0.8157479072290877,-0.5494798495085679,-0.6595167820559904,-0.5701289181272795,-0.6426488387558182,-0.4695568663092906,-0.7271916256952493,-0.667657764676242,-0.6121247373370737,-0.8441190427046152,-0.6395592310798374,-0.5059066462314888,-0.9515449003099289,-0.6415251339760433,-0.5162543097671564,-0.540392717247036,-0.8039118872607773,-0.6309958030283861,-0.6136408654255812,-0.8717004097176264,-0.6455763378985249,-0.5863651915998632,-0.8286231393809729,-0.7553272740822904,-0.9708889771187291,-0.8136291914654794,-1.0822957721451472,-1.129855339169045,-0.8059439522461631,-0.8793295042939013,-1.0325036042463818,-0.9854252870985283,-1.1644298979374774,-1.2827821113490878,-1.24197224336577,-1.420349187850928
Henry,1.2055611085668325,0.8013614499731377,0.7012491251126596,1.2289398080954352,0.7666017147006772,0.7585685830281269,0.5995687139622154,0.056463692978594,1.1921181944330137,0.45756966938120247,1.3788587371392322,0.7728689152145791,0.31375734474959627,0.319048474582523,0.6348798349440911,0.3256242661860689,0.029354702431636296,0.39654831908975,0.6346805571942795,1.2494438189357329,0.6771412433776886,0.7911571220364724,1.0267879195106207,0.6504348701469036,0.4471636209383739,0.46065627207892323,0.8084441470358458,1.2861210710241306,0.6519010860932608,0.6025914534850924,0.7865983292815918,0.7624806550588613,0.7523729131989383,0.8129802605910756,0.9494049835812696,0.8789860886834754,1.0634111021799035,1.0817834449283517,1.0793555627069567,0.7401115629524698,0.9326330385816611,1.0243548041353059,0.9328395168263411,0.7419042256453718,0.57289154432004,0.9104290719071975,0.6980671117412746,0.8322091282894922,0.5556602372298967,0.00252444066246154,0.3561931733447207,0.20996144213179652,-0.06187065572197415,0.0037788948446816507,-0.16262498404977907,-0.1394628535519964,-0.1803679196799932,-0.24187457783188923,-0.4461246038038198,-0.5298212252956355,-0.5625525173028207,-0.49889328538870353,-0.5063065851205224,-0.6791455733433246,-0.8157037719851556,-0.5580640164545846,-0.6521627301033068,-0.6695097094958692,-0.7738360080156481,-0.7901216316599008,-0.5553759363927359,-0.5506665738184718,-0.8325991180020444,-0.8176472532710124,-0.776252488592377,-0.8778443866972133,-0.7111205073002742,-0.547029513548567,-0.8352336782307329,-0.8351737384669424,-1.042186272757167,-1.0023435498869924,-1.0276632571665543,-1.0817943692798886,-1.141923204798979,-1.11944650761178,-1.2175332751973347,-1.0538702922241237,-1.0987956584045036,-1.0972622073993505,-1.070240740070667,-1.1834779780512996,-1.2322795402759688,-0.9545865689959213,-1.1957986938407617,-1.277075701668017,-1.4773378973978362,-1.220510516032613,-1.3135271100348118,-1.0554813139148245,-1.307427582786585,-0.9769151386707796,-1.3759763167103896,-1.2993257173318358,-1.2672299756037306,-1.4982490982884995,-1.1913500746882832,-1.1189016734003001,-1.5240556011799578,-1.133565820593608,-1.10541258927414,-1.0794062728328027,-1.3259744699721958,-1.0438571444318248,-1.0598136039876302,-1.3220201415361,-1.0618970151569367,-1.0634062614480193,-1.2519652466432873,-0.9559915530329594,-1.303576025733624,-1.1104009275518827,-1.3881996562302952,-1.4399945774904044,-1.1317037019737266,-1.127250862399022,-1.3464887027825763,-1.4357518090061372,-1.6071438093269177,-1.2600655202735322,-1.5190808928692956,-1.5345166644789658
Stanley,1.2129861163267621,0.7873431163914477,0.5850045174530512,1.2881455820699519,0.5129008509879114,0.4870117295106278,0.30524379842161276,0.03342568841344755,1.1895915892393265,0.5346540489555285,0.9632491896469054,0.6790132409590952,0.6602808103345071,0.6279405502887205,0.48840795908435836,0.09491809772016079,-0.1713250248712492,0.3915223217162657,0.7747046736871891,0.9561707540017352,0.5722711620473868,0.6863837587674524,0.6734640975637946,0.5102310587155086,0.35605315000275994,0.44598354767128384,0.841827419591675,0.8399127890633457,0.2540075555949766,0.5395303653665565,0.4038698431305772,0.15141007109821394,0.11106224779396694,0.15285092549181953,0.3408853045324403,0.3521536639575095,0.4843053724334084,0.4143473742223347,0.5062667191984057,0.2172953063852193,0.4795349476600272,0.5037777446598879,0.5860408095673393,0.5116811391407925,0.44801047045805276,0.8505394363552778,0.7535593809913915,0.9504366449686695,0.8417722191270615,0.2548342420624955,0.8829956555128081,0.6831728235604314,0.5412734611604324,0.49555796931647955,0.4301348691620572,0.5162221878816219,0.464663170344826,0.38253126503930057,0.31333156956701985,0.03648292361751738,0.2106745968083882,0.24540654587081984,0.18154436419135284,0.0960527306420734,-0.15668623732844342,0.05908444034224269,0.039975837670847836,0.048296965758060736,-0.06363255925911915,-0.3119807595449053,0.15780623878699296,0.05325989302795362,-0.11339954906609052,-0.05752406555823436,-0.12227754368234096,-0.13837085163399795,-0.025007395684620293,0.02736174522194338,-0.04634088947940606,-0.42788197454421506,-0.1798444015750557,-0.29895729315006747,-0.23633169556389227,-0.3096867396849648,-0.4111991386935923,-0.41039378161164225,-0.45176551744799104,-0.3287671804717506,-0.3866078038595511,-0.5911907409651789,-0.4656692480416873,-0.6413855308288167,-0.6968733610984166,-0.43698664897735084,-0.7312079191861853,-0.7751345543829,-0.9634327730525373,-0.76146325488425,-0.8608626445928074,-0.8684997420163989,-0.8011029463142204,-0.7498045871456593,-0.9570926473961948,-0.907887643028431,-0.988705765823567,-1.1502191419309988,-0.8079929246900855,-0.753453778028723,-1.0535679676368117,-0.9917574383892898,-0.7716985218691711,-0.8259571003119063,-1.0013006748522557,-0.8835056510135009,-0.8508621156789554,-1.195896223761039,-0.9003976169658559,-0.9221944381249162,-1.079123399223997,-1.0197181742143213,-1.147836751716735,-1.0093091179552947,-1.2806119769033812,-1.3601751732644751,-1.0974967914783482,-1.0974606723835565,-1.252074117319456,-1.2589701086184806,-1.4205838575808047,-1.554572146515564,-1.466982342396628,-1.5983058385895184
Rebecca,1.3171742106577078,1.1901844051524932,0.306426686898829,1.2274137409176153,0.9488204687421707,0.880539145345637,0.6588206474677911,0.27712080367343445,1.2981629520689317,0.9072437333030968,1.1634246589802653,0.9137477899525576,0.6053354499520215,0.007442744161414637,0.8193396116232537,0.5507042414697222,0.26741277448123824,0.030002462904270007,0.24052724202969408,1.6869084480840955,0.6646370134627126,1.1144369007291293,0.9316713633244461,0.5481522026431763,0.5780131949371363,0.653289603500816,0.1906707263116142,1.06572852359365,0.6303786278086277,1.189176988544055,0.1545896082694055,0.38835343620205914,0.46001197126045495,0.5274714375376257,0.7596192276324277,0.5603591974037434,0.8896878808778098,0.8590173701847851,0.8767524219849007,0.7386434786654029,0.9367225058606186,0.9204705118935818,1.0016597152722404,0.8470398767882229,0.7660989339930091,1.2117229307181638,1.0493527998910084,1.1255231887290558,0.8941058883254994,0.30407873324414214,0.8909014364964524,0.6208181564901151,0.3134273990396029,0.22621718682336853,0.18058633529936702,0.12397267763642628,0.07049653201210021,-0.08534881700215054,-0.30250563405911374,-0.5603578257172179,-0.1803978656174815,-0.42525560778556365,-0.5497421964524176,-0.698402428710619,-0.9572413297530002,-0.8054541207163423,-0.8412113562863468,-0.816726757889927,-1.0369829428767348,-1.2203211442301505,-0.817775928284843,-0.9401041351873828,-1.1288810761256536,-1.2466096529339696,-1.2458994900684792,-1.3560952774952286,-1.2929604531184267,-1.124061988552831,-1.30370448918968,-1.5426390483219095,-1.5082739729321917,-1.4993067456481413,-1.5715281385689959,-1.7081662695072624,-1.808142710124371,-1.8127548383168195,-1.7751584945116672,-1.8063016399072347,-1.921432720253155,-2.0093249896378875,-1.9380833686482892,-2.0270355744325084,-2.24133970674749,-2.0063864126344306,-2.3448246161511364,-2.377772350998927,-2.492749149836408,-2.3374322139958905,-2.502922008172321,-2.4226954305412116,-2.3528061686059045,-2.233678814245074,-2.5030406052715977,-2.468996051001229,-2.3420239147197006,-2.737964958953614,-2.426562964800998,-2.4075702658360107,-2.6186702569505518,-2.3791602831029066,-2.1745360989545732,-2.180987399289963,-2.379306642476067,-2.34605490819323,-2.11825316069427,-2.5520909308466924,-2.2132611108428386,-2.2525409735187147,-2.3779065848276457,-2.2206908354151227,-2.491698256157256,-2.31013934368615,-2.69768748973669,-2.7140783425415123,-2.293167318295555,-2.5298912769660404,-2.4987940510336784,-2.7180151329799367,-2.644442790111686,-2.7074597031514536,-2.603056449331189,-2.764850046162674
Ernest,0.9347168730738166,0.7734096169966695,0.5104295840774509,0.9844466608591848,0.6861566480894279,0.5449143241324407,0.5223372026653973,-0.12464444973818456,0.8995929506679347,0.31368667228606734,0.7609289064029283,0.7282138121042186,0.38602747899512113,0.05574712563805302,0.4743092621896524,-0.00733383592204465,-0.2683869642943512,0.39016852362622145,0.567065530535446,1.0194460946155077,0.41771528151422105,0.47616488546830765,0.7210807154141371,0.6300091113025953,0.4827998374383711,0.4021082419011042,0.7316166746171898,0.9702818273828213,0.38153610201883953,0.5608675483569241,0.17908258625134504,0.08874447084515891,0.0952364398443377,0.19189686290488323,0.41866840470220007,0.4644775349791866,0.6579077539223345,0.6938367820100335,0.7024298037437187,0.47710227478627026,0.7262344997397904,0.9084462439405379,0.8673374218494231,0.7250384463048636,0.647932473311307,0.9858878147758718,0.8982957024044088,1.0180161810919401,0.7585244584161482,0.2681307584842093,0.6693758221309255,0.5255486269841927,0.29652186959216026,0.3419396560352405,0.2559593581053569,0.2669014337194208,0.18814557752467923,0.16530666863531562,-0.031230236329824204,-0.15341462830880695,-0.14297595978727393,-0.10617676088546686,-0.17431951358815567,-0.29408645558794927,-0.49774461155808614,-0.352309605024995,-0.31594664902507663,-0.32800684706625177,-0.46219906780746856,-0.4123493416500559,-0.2621273265811334,-0.22095918698369257,-0.39704767104221816,-0.43680942552860064,-0.47473693854759735,-0.5331934611676457,-0.4362848123248697,-0.3261217317070793,-0.4960503590678375,-0.5627687804324943,-0.6768057172215337,-0.6383495393744089,-0.6656811971414183,-0.7639991834310559,-0.7602874078854841,-0.7346498975994727,-0.7376506502302427,-0.636829373396441,-0.8284911856785745,-0.7913572189955955,-0.7641707036459329,-0.8708491566863682,-0.9755912532590849,-0.8061406823835612,-1.0351553875374246,-1.054650986830565,-1.2828785852973985,-1.0237213774932725,-1.1802402616140606,-0.897360123178044,-1.0811198193454061,-0.8709691643352101,-1.1984289925907172,-1.0762733443148946,-1.0482750226818816,-1.3008725291063423,-1.0421796269296626,-0.8628818375089435,-1.2776305160851371,-0.8673398367756375,-0.942469094522786,-0.8750764829782959,-0.9835849446662241,-0.8598397245820839,-0.8416643044842854,-1.0533046541625162,-0.8878653616932719,-0.9147260214376158,-1.1164126184015446,-0.9372478160123486,-1.2737504235850863,-1.1033819651573886,-1.422004409858443,-1.3976499175066384,-1.212444147462145,-1.2019589548171348,-1.3928527719531043,-1.3250464658749648,-1.4841975644341383,-1.3462036101221302,-1.4992333800316728,-1.5302099294442857
Dawn,1.3177198350016266,1.2237162994102408,0.729550136291641,1.190638766999934,0.9930620646241327,0.7288315411321499,0.5000577824047979,0.28446428496542564,1.2444555789707066,0.2167301580458753,1.1819475181230388,1.0488222116408017,0.5268577395001655,0.3383459407294233,0.6946733866991696,0.4235428824192898,0.3524581593451457,0.26791871068664075,0.2997892278679558,1.4768488258296268,0.6377176110176287,1.1420362164586424,0.6219789132568259,0.4585507081564544,0.6059209939973667,0.45793964848082336,0.63464859917439,1.1087716848178413,0.2834043968327736,1.1750162454799193,1.2131260233773584,1.4814063667142332,1.484597164692144,1.4533801012988132,1.3794710168314155,1.1951691032597787,1.2553201588272873,1.0731573294474095,1.11186250215488,0.7686959026459087,0.7559285006956763,0.7681105111845675,0.6302831749963522,0.36712851832984056,0.15396524811961068,0.4499692895579077,0.3072390807334173,0.37192897823198817,0.0764564978427193,-0.07090087341114536,0.19732609840488605,0.008782008032386051,-0.21328662805088663,-0.014604970323035062,-0.42701129786623726,-0.3084347507578338,-0.561775120667822,-0.5932354179868706,-0.7391669246451383,-0.7298481975057692,-0.7205967136185535,-0.6177317105439493,-0.6287945838896295,-0.9270271058354599,-1.158855072612291,-0.8527801024338473,-0.8572065257077853,-1.0126998457274718,-0.9663609744888931,-0.9890912038455101,-0.8507669517693653,-0.8658902221304411,-1.1457397365696087,-1.0453661967669174,-1.1557174791671436,-1.1635494270626425,-1.0391162058987147,-0.7488731816364683,-1.0881763564408302,-1.0374322533038158,-1.205740342908574,-1.1295644269167855,-1.3500062600279188,-1.3855489010231508,-1.484482861092424,-1.4877659022826923,-1.39018368530943,-1.2806076550889371,-1.3807130188313061,-1.2446464606456906,-1.3870331701034102,-1.4734927837597118,-1.5449125922264064,-1.1635305059627339,-1.4350783339998585,-1.3680592133043141,-1.7012334854478721,-1.5877208092036947,-1.6500057856877235,-1.4077344604647823,-1.720941692502353,-1.1121834289070747,-1.7318405271086503,-1.7445235591036226,-1.8439064653365855,-1.8514386746260596,-1.5148862559882854,-1.6440707150404086,-1.8366844744970365,-1.5073799329735493,-1.508635066968284,-1.3943093924732533,-1.761042573285177,-1.3776379751395438,-1.5793480078101256,-1.7140551571129763,-1.4069564869091904,-1.1757733880642065,-1.5809173050304466,-1.1352341431168262,-1.5751516891339092,-1.4914556969791808,-1.5594332337454666,-1.6993558044714039,-1.399030142397226,-1.301344643695474,-1.6487172242810166,-1.6676319052835198,-1.633098796885455,-0.8238069466612601,-1.3876239029280195,-1.3907221230227742
Judy,0.8320330224361858,0.6100626607102704,0.3142120549217391,0.8505149577752982,0.8106246053637951,0.46403330328569137,0.4098259626732031,-0.027884065033715162,0.9195294461867081,0.09117094542513215,0.8283472973746097,0.7985988665718153,0.39328603194033684,0.17134901451672332,0.47448805591896365,0.2323364972960642,0.041636904452840205,0.06303624882811623,0.08565312403217265,1.0508825958248074,0.16900079961957745,0.6536662700252851,0.639229292606744,0.32103345209955625,0.286338533404131,0.16570884283588244,0.26257456466715734,0.6849602091235658,0.30899849781411365,0.6949509606737809,0.6510636502458856,0.8215182770961748,0.7852002171887238,0.7952341430118437,0.9566961718455889,0.7417985992762959,0.9974377548959473,1.031572114041131,0.9505043464097676,0.7094380532774959,0.8651139225772798,0.917026476785739,0.8939163241844253,0.7611930104325967,0.596492369989971,1.031994854588529,0.7938636762593335,0.9436746620769587,0.5668341840930193,0.03240903521891858,0.5863753205355864,0.3440128096990035,0.03984404218853754,0.044692226799323165,-0.0022883749988840286,-0.04452383058656937,-0.11499126674376693,-0.2210148287747756,-0.41838667153587444,-0.4946130921594981,-0.30659833274553916,-0.44932741603732473,-0.46308578489846447,-0.6451181762265465,-0.8508354038292868,-0.613564846951167,-0.6961408127656862,-0.6763376853163467,-0.8315520721203673,-0.9191277091143042,-0.5899029394655301,-0.6115866701785536,-0.9361969759842218,-0.9175984914521637,-0.782634821726973,-0.9892666364855199,-0.8695400589183168,-0.585937523600154,-0.7705755405527467,-0.862002878534662,-1.0117141934035114,-0.8487193524501686,-0.9808902097869099,-1.1072892326700459,-1.247557222868211,-1.2056191256330118,-1.2791022443825644,-1.199044253772814,-1.2360303204049519,-1.1788396592238912,-1.184414303326672,-1.3168620844362227,-1.4757136966976825,-1.1865979549231993,-1.443473730781368,-1.4844027118531333,-1.5527629997659902,-1.3473325097846516,-1.3603103324301629,-1.2422578420914778,-1.387687784676498,-1.0981872132425456,-1.4620086420159757,-1.502193213719263,-1.361184606886968,-1.717845407267719,-1.4222761635401213,-1.2302548835880875,-1.6420894244469877,-1.2600531297296205,-1.1259113910344378,-1.0831258948147726,-1.469985587580525,-1.2902032285743523,-1.1749926047481856,-1.571183796885762,-1.113160831211413,-1.146444235106781,-1.4136121913515942,-1.0783213546538124,-1.4055056967670878,-1.1818171404187345,-1.5728424940523067,-1.641204163184327,-1.193270814959939,-1.2620260578443367,-1.4711797318868327,-1.5940500626525664,-1.6989539189897491,-1.61232700757427,-1.5193463157112699,-1.826434761282342
