index,sexual_orientation_isomap_x,sexual_orientation_isomap_y,sexual_orientation_tsne_x,sexual_orientation_tsne_y,sexual_orientation_umap_x,sexual_orientation_umap_y
hairdresser,-0.10296140907269193,-0.13118452855684934,-78.773315,-38.473038,11.61861,10.557394
homemaker,1.1658723735413583,-0.18435645158386188,11.716396000000001,295.72974,5.999156,3.596744
housekeeper,0.7651882165364323,-0.1156970767951858,19.509220000000006,245.73859,5.5938134,4.11953
interior designer,-0.3177617872502496,-0.06772082773689529,-241.4251,-14.618441,15.074036999999999,10.332443
jeweler,0.219616960447874,0.2536245977318088,155.17876,93.64433000000001,3.5757190000000003,5.723427
journalist,-0.14065061892617964,-0.2829576012166745,-133.76814,63.558186,10.677197999999999,8.759913000000001
judge,-0.10399017749132687,0.05002797890662288,172.55414,-80.22287,11.029328999999999,13.871926
lawyer,-0.1984633858696738,0.09631681213520604,-93.66875999999999,212.28177000000002,13.610022,12.066331
librarian,-0.17346281342653688,-0.13042911076597974,-157.04765,-115.7306,13.117981,10.71631
maestro,-0.3272846391213617,0.284328701222117,169.07172,-184.98782,13.406426999999999,13.483189000000001
magician,0.6028328536981229,-0.11432275532274498,2.9674141,202.89992,4.941756,4.4325547
mason,-0.5910435618579825,0.2199554716144021,313.34533999999996,18.191843,-18.878096,10.836929
mechanic,-0.0582148334792262,-0.08132119320122705,58.827625,-19.871563000000002,10.58113,12.314546
musician,-0.053047030761424856,0.17340683681220706,86.40865,-201.07506999999998,12.879781,15.174601000000001
nanny,0.008259765802284484,-0.2381202462605136,-49.818047,44.20993,10.166373,10.4423065
nurse,0.9062037768855712,-0.028458989840016963,16.820598999999998,268.00223,5.7882757000000025,3.9501922
nutritionist,-0.11598320618115827,-0.1677259138602475,-97.564705,-26.332554,11.531102,10.364792999999999
optician,-0.04448166146521011,-0.1468460998392904,-5.0498967000000015,6.2666955,10.805050999999999,11.14935
painter,0.4367378506355547,0.1479043809909358,92.47035,175.06464,4.2767352999999995,4.7037735000000005
pharmacist,-0.07282667857949719,-0.1018990701817218,5.269844,-9.762414999999999,11.106131,11.505445
philosopher,0.19420182151966545,-0.18154897378906432,33.66291,-53.42856999999999,10.069527,10.765927
photographer,-0.03713711862830165,-0.2511468785734665,-81.24474000000002,44.676204999999996,10.434372999999999,9.84607
physiscian,-0.19723956942079096,-0.2549609543359097,-158.65294,65.03622,10.848103,8.491103
physician's assistant,-0.23851944158657445,-0.040490755662197335,-215.00277999999997,-49.072025,14.255953,10.849542
pilot,-0.05821475710079555,-0.009055847829089428,101.91577,-2.1477711,10.289778,12.697902000000001
plumber,-0.1986915894542068,-0.07498479722844098,-126.0155,-122.44722,13.393153,10.982478
police officer,0.4147953458207129,-0.11263367390912618,61.009174,194.47374,4.731644999999999,4.5869875
policeman,0.43314836985520616,0.0307684150056266,73.42485,186.34355,4.4598227,4.702365
politician,0.3736492608556963,0.4192747459376097,176.9828,41.57495,4.0466194,6.037842299999999
