index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,atheist,Buddhist,Christian,Hindu,Jewish,Muslim
Alexander,1.0945884635768015,0.82670063605513,1.00151835847794,0.7058431803988517,1.6848538053229,-0.12647621503650444,-0.779301689926037,-0.5456508672032689,-1.0251728459238154,0.6084195264968617,0.835782855313408,0.8171647983655894,1.2796122207368144,0.9280667889723339,1.0839209262344824,0.19595552263943877,1.1362066623069382,0.9763582538628638,2.432826259005457,-0.46921222308186084,0.5277659843712171,-0.2499279000154099,0.17871545820929016,-1.6636105293383467
Daniel,2.49785193187696,1.5051692715843803,2.1563288494234767,1.5616923483006468,3.8495270912053976,0.2089697341364174,-1.0863808029508941,-0.31404225765811145,-1.168494222209852,1.4078920483556923,2.244780941409725,1.5021488225849768,2.5687238484477684,1.6333858269968158,1.2668007237332743,1.3505223231915926,2.588328869147778,2.737307832279701,2.500184962189488,-0.34511317896434257,-0.12896301483737696,0.6569718765865912,0.9071245292306336,-0.9955039039056527
Renee,0.1686871236913226,0.4287615909430343,0.5851174920761123,0.2534279350649461,1.1552418514552074,0.34435595789020795,-1.0100703972591054,-0.017524172781824613,-1.117822978612991,0.8811117386671118,0.9643247703332751,0.5313431495046107,2.11181979995125,-0.3514169518963533,0.4204125928115118,0.32348294921774057,1.231657986192402,2.5377075303279653,1.4956570351836536,-0.018619850011627512,-0.4262311100766687,-0.449016722701664,0.16980155511408115,-1.057705825507191
Gail,0.2951535122360716,0.690848309403672,0.4678136383622557,-0.19749759988107005,1.334648482267352,0.21096350672590689,-1.231861083924439,-0.08461429027486989,-1.541137439846381,0.9187649036497544,0.9386646067713009,0.9502668694825854,1.4747321316329691,0.2995063711919324,0.43619027977745345,0.19235517296785834,1.2177155623449651,1.5615511564686253,2.325163604657913,-0.19166505087559255,-0.12322999781193288,0.4411206317519365,-0.3003474401806871,-1.1151796768437967
Damian,0.11048303476082313,0.06645972200856831,0.14077727499843667,0.41296898620018246,0.8832054765702163,0.22454414921038598,-0.5825559717099579,-0.14884703507843866,-0.6522270175609327,0.046675641640523756,0.39199697775630066,0.21833978121778624,0.4391954218648687,1.1047580196067526,0.3881786508282137,0.873865951419109,0.6283697652438527,0.03961966571602904,1.9075935428220347,-0.034812895925650254,-0.75052270554472,1.2512475417379871,-0.8721908735635278,-0.03572955148353095
Clarence,0.29344567626051454,0.23822909796190253,0.2759609050391094,-0.19067782390854557,0.8359785456610678,-0.5842134039629362,-1.1537905951891938,-0.24340449995610627,-0.9301165765413184,-0.35804034720603534,-0.09460104799224432,-0.5828325135702994,0.0992614104146034,-0.03924719609412909,-0.9116003136680749,-0.4134227611252288,0.34744700045729265,-0.13723344133155077,1.4629367013600296,-0.11609891357967583,0.28671037953392453,-0.3159999372020517,-0.2560893099840337,-1.1124498413645156
Ezra,1.5668987093601143,0.7411531765237002,1.2593442959695988,0.45946449740615214,2.708079175537139,0.5804140395339817,-1.4241126960795765,-0.26704995750757404,-1.0450472344160346,0.45055434321795457,1.080840148545364,0.9371105955620314,0.7255691304896585,1.302493503273658,0.24362979653220207,0.33148649740050484,1.990875845566301,0.4180991301468559,1.8619430577830995,-0.5531383111534995,-0.6981004074007061,0.85700314151377,1.5620865693450907,-0.14547602635801016
Jace,-0.48453179285309395,0.4115915073800072,0.001102613699763403,0.17551236452208074,-0.10988517778944805,0.06644864461531981,-0.3694934498112416,-0.40178820586789654,-0.45614052431417684,0.09627693925379366,0.25180830615404215,0.513413365193689,0.41813142093203715,0.6965796066945675,0.0041665302493900875,-0.33734017618144,0.5699056581272024,0.45966622102501503,1.805277862224878,-0.26945988587579484,-0.000751582903491259,-0.3579383707278862,0.39979932551234393,-1.0791271513991956
Caleb,1.1129697246373063,0.008508018172106196,-0.09368909033038292,0.4153381588243371,0.8980298890341409,0.7588357841442578,-0.22390012329393588,0.04074106630691111,-0.259967910323367,0.1502089790012786,0.3916806751659253,0.7200995042678112,-0.12843644339580226,1.593140863341347,-0.35852946470339475,-0.4348903404220399,1.1683820746148457,0.15245783800722187,0.7595579312602708,-1.1498116077276483,0.11683192810582213,-0.5151017577355024,0.8578888381120596,-1.346136408866868
Faith,0.6732689559983335,-0.47036957953924136,-0.7123863294935717,-1.092694405957853,0.30512530485115436,-1.2617836742486328,-2.6614491382903362,-1.5834826931270891,-2.3422956760595786,-0.2229790663299564,0.22789721579183447,-0.32326923644880845,0.5317290686184665,-0.16278488137662545,-0.37324263088330495,-0.1466109946023328,0.8864959122501903,0.18608299666242978,-1.4670770910989297,-2.2520625465466195,-1.4669262955043139,-3.1158719688611574,-1.1179458210781514,-2.124482533971964
Diane,0.8457872942707964,0.5763073573638469,0.5753473128638088,0.12137147637004307,1.5756114085284811,0.7060185523313993,-1.3438306522814176,-0.3241125670561864,-1.4250585404478757,1.2326427765783285,1.7031373407301222,0.9522060721023929,2.494008671992891,0.9042827449614503,0.6466054212892172,0.8456133492714337,1.9353836100178574,2.4750101900048507,1.6946250981123705,-0.23963746395706595,-0.5139741129031833,-0.7503862842835551,-0.009766777025472555,-1.5302099733894858
Rosemary,0.7298544515915308,0.07380131590549567,0.26259340684735366,-0.39142144398244316,1.021939755475591,-0.6125721645966561,-1.695375621869511,-0.7568854479641052,-1.5515430948657454,0.8244042545863449,0.9767161951764743,0.6054567780261173,1.2486274933428918,0.4674294146299696,0.4859378383858336,1.0099771284491,1.591634002672919,1.3918057003422426,-2.6768124280619,-0.3087164258781692,-0.4167448686892939,-1.399104241714117,-0.2756947037646866,-1.886710794453853
Stephen,0.8164952237192786,0.7594424272664299,0.5489966532816163,0.5720720934167162,1.1017643543152287,0.5299253726169963,-0.7109412870595521,0.025814698656100005,-0.7665742502328444,0.37123790981518157,0.6297747878806031,1.1184419959849632,1.3052002874256692,1.8888894403217873,0.05407295576401899,0.1276878780758408,1.8478314214148674,1.1574552215985157,3.258794887540679,-0.6953865289816517,-0.05346536654551211,0.06788044261621541,-0.05789496149411145,-2.265228514773863
Marc,0.5709991573220934,0.2500198576473611,-0.3585760737961354,0.4548578549689995,0.822856650147398,-0.5663581901302241,-1.4081719746923491,-0.8924885852620271,-1.2913340165933285,0.1774252578573347,0.7302765733534172,0.33661817496886226,2.0208685195484377,-0.13890324397334633,0.6245430260348325,0.29169896726250866,0.5650889116303027,2.5711743043114663,2.169924794671083,-0.4489125735889972,-0.5838531453163461,-0.27260443396470646,0.4764049012407883,-1.3185918540488868
Phyllis,0.1075648514842137,0.22239378565557436,0.5458496101149162,-0.20221673583148905,0.2995405130947568,0.9756084186147901,-1.291347781209975,-0.4144114545347661,-1.3423088258516525,0.5636232002450267,0.7098192237208193,0.7401316049579721,0.764047897988944,0.5886432455162721,-0.24069803996788283,0.24682878956002155,0.6386119559264632,1.3269375131317371,-0.48064879666882177,-0.19770699337217654,-0.04558908191748098,-0.44511648929516606,0.06386635613523746,-1.7457701208292358
Claire,0.9738692264632449,0.22126675962817216,0.7929385151609071,0.2007291504666974,1.456760202099988,-0.7388131192990179,-1.8751697625596213,-0.6698171434195175,-1.3657861234609077,-0.030679764569164356,0.267496632720441,0.1258946684701133,1.6803360176460373,0.9247529264728608,-0.7242163774819103,0.09508722402157549,0.7034335039682834,1.5275709317198765,0.5725894293318167,-0.5829624966348483,-0.16397430469490815,-1.2636220561898717,-0.4995725046010699,-1.91909937128704
Mason,1.2359827125103726,0.5088128636844128,1.5597292973609551,-0.2386762138088597,2.236442441240388,-0.9631485851557007,-1.7534404773752017,-0.8594017424093741,-1.8091079841360405,0.4943861524445334,1.517895962954809,0.5111133539287561,1.2580358133427227,0.6369794311371384,0.2918660980619431,0.3177038550852723,1.5730180682774644,1.386144612049286,1.1832476492047246,-0.6971310297496855,-0.1377960407429489,0.4944785692371104,0.32614924772408793,-1.5491932186453528
Jaime,-0.20195683428924932,0.8198958287566457,0.2650167989034067,0.2765015372687628,0.1162772570995878,0.18640116698728224,-0.5308805526610275,-0.28330415984211615,-0.2933799495891797,0.4275334770471464,0.8512144774831536,0.5222241458211044,1.459180974123141,0.1550458120640705,0.1359211971659655,1.2290072507701981,1.2436239758529237,0.7444100808192009,1.6616696507068127,-0.17240808904938357,-0.4636912936067639,-0.3173449937630861,0.28082453322393025,-0.41210065650317623
Ronald,-0.04914289345803094,0.5072127594126798,-0.043584048514091034,0.2548829782282235,-0.06943433413734562,0.7592955498421401,-0.19822420099328908,0.050843032443387545,-0.5886876926027301,0.24788216697029633,0.12331490853981723,0.5404427682168651,0.43795433573779974,1.0824348646912019,-0.08909882478102069,0.139129274836117,0.6063888662361877,0.4516066042136207,2.1295423768057358,-0.2795442551864447,0.10292709061537476,-0.35003157681569314,0.017918705512470268,-1.7443620509509028
Nicole,0.246935033015994,0.08052816913751354,-0.3027958012996905,0.33730093576538345,0.8206056629356769,0.03501005380991592,-0.46100793986191546,-0.02254105099949571,-0.3165672776479986,0.6990205311865373,0.7474432012020801,0.6689073711681192,1.499049341940889,0.05845155086781507,0.586387643793548,-0.05062969526164653,0.42472326477350375,2.0282011819269306,1.0145318599349384,-0.5631638852064551,-0.5358574846057605,-0.6388523498661897,0.0267625882318065,-1.3374062030091467
Lucas,1.2392741149241873,0.6958654483180609,0.263426110511673,0.4208649273086288,2.274440075409788,0.6213844152055537,-0.581638335678091,-0.11928777321461258,-0.7049640217983515,0.7952849210655178,1.3934055307249822,0.966417929630389,2.5973081043248163,1.6431339435281285,0.3111812193677009,0.6625081878619183,1.3721115229143936,2.2616647218354236,1.8081837035898212,-1.0269984221111064,-0.21914166796658072,0.11303902684109347,-0.1463178212882998,-0.8940835883024009
Felicia,-0.32205651317815454,0.47200736640408186,0.13086593534793936,0.21285680518640723,-0.1521644383458798,-0.1143190877506476,-0.9138099584755368,-0.7917240099047514,-0.789584141507749,0.7612536934333195,1.1880007216422848,0.6499543399239165,1.1930231250178096,0.6711578892403549,0.23853276847487145,1.0440501442863757,0.9569992785992394,0.9866013311612432,-0.564775120995314,-0.8463527305543768,-0.6133361333865264,-1.5028383289085097,-1.3622812123443702,-1.0512506845778509
Penny,-0.019315132276632056,0.05484150047683136,0.5996677599957587,-0.4520244159783508,0.8420744948579619,-0.08056996901468741,-2.0738342829060747,-0.7267709725015217,-2.0280039838240365,0.00835912968069898,0.5274375185931878,0.7707093305887426,0.49256923539503333,1.554956540564699,-0.3069186999040106,-0.07780930735970239,1.2862384808337166,0.3477789197783491,-0.8477781878818972,0.1801912880495793,-0.24668681223287153,-2.1386002141354923,0.2728253585752729,-1.2662031956123456
Sarah,1.3850431209531293,0.007249357101307529,0.842248865417069,-0.18862136670606508,1.8934841974339158,0.08941914757910084,-1.641859020366772,-0.4996291642718623,-1.384166797385361,1.0045445147382854,1.5321613615283147,0.849225410377635,1.7114623920553662,1.388551858903783,1.044906948918452,1.0642892170030338,1.6941639970336284,1.094759627313228,1.6392248467029527,-1.1021664950685963,-0.8874089799391532,-0.3155552315846791,0.8239924483987152,-1.3386543855194426
Maureen,-0.4236996609090869,0.5805908180744883,0.020632657606589215,-0.6447959015645147,-0.5649842867287367,-0.3349033241479545,-0.9021372885259152,-0.40708798136547,-1.4470808671643594,0.2965962235962192,0.3335280242589388,0.32492997246474487,0.2217499520720697,0.40334837680692437,0.28103519200146365,0.38477415583155283,1.2781604953291674,0.6797463902833927,0.7924524403048996,0.6339097042490477,-0.6386522148281975,2.551220189154436,-0.34769830864671714,-0.45132333186064216
Allison,0.4055857189315472,-0.0595682778801801,0.12356230645294172,0.14986644134108063,1.1009085721473724,-0.033342407811398835,-0.846761089941,-0.04428286976957162,-1.014211254305702,0.7347133457509482,0.9790400972551223,0.4802867813974143,0.03555514768564164,0.5795955491426119,0.4082984393279946,-0.04485248987790818,1.5545126419283954,0.3459855412969172,1.5160315105981597,-0.04664696443082165,-0.16665674306258493,-0.7751019419536331,0.1353895145245127,-1.5972919286389018
Sam,1.7723445073320543,0.45864420241194803,1.0339914114283804,0.23736044390024516,2.5427265875607907,0.7061004067133481,-1.5536609834069408,-0.5687536874684991,-1.7137392806759824,0.7350964136044017,1.651155297706569,1.0812933617390972,1.2556530692157704,0.5696323840915392,0.35318913545387476,1.0399786418553927,1.9198385115344567,0.5824260481281842,2.262022461607346,0.2961003497297864,-0.5173339490134583,-0.0031367316414991626,0.3830126099900171,-1.0451120022232467
Angela,0.5091662967694508,0.025040616667654326,-0.3432911341230821,-0.22231978843336045,0.3357942039722043,-0.19682607981160982,-1.2932920793460716,-0.633848274948697,-1.5803494381579233,0.7836999989328829,0.7579480303135911,0.9356202588694461,1.2089964440880354,0.41927251337760707,0.355076900619746,-0.12754234423323643,0.6151330411165103,1.3486997890367247,1.5759227108573466,-0.8196680261155951,-0.3383430955793844,-0.1451341374204918,-0.1442101372577922,-1.6190630364225946
Kara,-0.1514445496574828,0.4082989856496246,0.2645549171478193,-0.8975795718966947,0.6658800361662772,-0.9078579700676477,-1.7042365001877633,-0.8399348824461536,-1.554880817157638,0.5007013107042082,0.7977945024172389,0.3056618022249067,0.1911844383169442,-0.6449392099918154,1.4071422033318466,0.4934336192257403,1.0346851634475371,0.27975100464893626,0.19611127246101034,1.2952738069274745,-0.6232484310120845,0.9400924351960485,0.12461550754488623,-0.2569411502215226
Janice,-0.2644422756057183,0.2688719212795889,0.24450815518203636,0.8071413981310186,-0.07929452940418623,-0.06278024254470001,-0.7812754296576893,0.0810470485919935,-0.6152483771752346,0.23030827648793992,0.2752247383396354,0.26361732634338353,0.055759981105416266,0.2306446402575867,-0.17848873274786006,-0.1176724660099415,0.4927293759387896,-0.12624837394146138,1.3180683451304231,0.1055954809360348,-0.2523656877075186,-0.26911071161156846,0.23948538853431997,-1.292755318179055
Veronica,0.7413180133835581,0.009381204346366596,-0.3542967830350133,0.03776716433796257,-0.12467360218218818,0.3617009254139537,-1.2754076295259382,-0.4737692840325709,-1.3494033836706436,0.14311706459498358,0.21439276902074647,0.2596236309223768,0.5085623879438885,0.24328327226298269,0.33910275569956516,0.21692079279313797,0.292496036723163,0.7319879321268478,1.1264549203002987,-1.4415000353108447,-1.3775485991853083,-0.5182250400222301,-0.5609332087209794,-2.775619747179718
Seth,0.7508798370583933,0.5071226856007783,0.7251786274714033,0.9973699118575177,0.9575754064386274,0.04808472645175355,-0.291488839763821,-0.24382366870908928,-0.4889494741118817,0.2859443991428137,0.42630114503315164,0.6018213873058119,0.10228235656554158,1.336613067841533,0.11746442921109464,-0.3839805933046335,1.2372609823017533,0.1340670490937952,2.1817526999712196,-0.547630841739992,-0.5817124737993109,-0.3053881723086949,-0.11418124082591252,-1.5537171655319655
Christie,-0.5509405007482675,0.11538699714637587,0.16345921912009975,-0.18616814163569548,-0.36735629427989774,-0.9369074496145501,-1.4693718422876356,-0.018208367350918058,-1.4355187163602856,0.22173699769168112,0.8502751385198402,0.22403982306103695,0.9349703874682439,1.2288069981892469,0.16784926783588797,0.2122854281061619,1.5402383856472057,1.4309019431255272,2.4213743744436678,-0.49893837530543894,-0.07293948927841166,-0.41227341434009057,-0.06911942752033058,-2.0713921214429853
Elias,0.7824890415263369,0.3970443041445128,0.8632175588934065,0.17553039158664607,2.052332789245052,-0.6251603004118895,-0.7265162619935011,-0.7341005944590366,-1.0515283685468146,0.8499017528163914,1.451565035282487,0.41510279474990297,1.6969457023678054,0.8130297355431299,0.6942494876029429,0.8419691000103694,1.366848675459911,1.0328700729800337,1.5232317682251988,-0.7046876324743122,0.11061967268534229,-0.06286455894436452,0.75054232597136,-1.227381668907603
Kim,0.8200822269586038,1.0436232167988162,1.8280886268415146,0.2998274606724152,1.5966700055361802,0.23995152980037546,-0.9488418704884086,0.33224994981938977,-0.789786088415477,0.5242017139309118,0.501658671397588,1.2350355270163818,0.2939651652765002,0.17025021417987024,0.5053239379407228,0.8749647080458727,1.0961021123601378,0.726503471753525,1.2574958139912706,1.5926479587044442,-0.7442700380602211,0.2800394626261275,-0.8079798706440253,-0.5082434034675246
Joshua,1.2721829872541794,0.45127284667155537,0.4425205953393852,1.2303244885336055,0.09397831510098772,0.5179852309237971,-0.09479945685055963,-0.21045543907737568,-0.36596894471374863,0.07417183145794805,0.43889863431111653,0.548175013868267,-0.013953249947411225,1.5842380780963974,0.04252654371908126,0.6620189134557416,1.19016263889769,-0.21741099014524898,2.5166613565180143,-1.736363369403114,-0.6939896206164234,1.243843306430958,1.8846418679074175,-1.9244496627960528
Nolan,0.33909271563961185,0.33145192946686225,0.7819953347237162,-0.04247323683533051,0.9082179835579491,0.5110244684417495,-0.4667378424615833,-0.01807779397296408,-0.34410646815778934,0.4155170577727908,0.7887668519601161,1.1730549900605731,0.666101771926166,1.182092518888585,0.2911464477582197,0.3940694251772723,1.528291200704752,0.7852176674008278,2.0146308036394753,0.23211709220150958,-0.3730750826322825,0.131469104763294,0.3247635720935473,-1.0495202355418203
Amelia,0.8851675110614503,0.27444653892021975,1.005393729037333,-0.4944743546190825,0.9721111798208046,-1.0805781333061184,-2.1726273327951477,-1.5584732066834484,-2.316422795997901,0.711474901923101,1.5610325104888283,0.13864487208259382,1.9448693629320801,0.6181409013448727,0.25627959971851516,0.7585288110693132,1.304682131812156,2.213678818735842,0.09115821178825143,-1.1840505079557175,-0.0595464896727251,-0.30305230310117093,-0.5752625210891242,-1.4322812917333527
Shawn,1.0190811347461721,0.45210573499644313,0.972506369917872,1.179179965419471,1.4925132272334418,1.0948652046705323,0.15268336090956766,0.669658925890102,-0.238156659814567,0.7488777015913872,0.9033643347541419,1.149651133057548,0.5099762965130413,1.2536294546024185,0.4556026327365996,0.33634936221166195,1.190798573943403,0.2593479481140296,2.7458733151131565,0.4055736594253154,-0.15891749348455458,0.36789510532909986,0.3527269615801431,-0.789731180269942
Jake,2.3926223281509986,0.33502464724574665,0.3375982689263936,1.2184384460420128,2.2642639847410364,1.0682272727081594,-0.846979815168954,0.37380552218539814,-0.664651469258505,0.7560884105359192,1.3436299497756583,1.9380876117788708,1.0085543547663232,1.517683284073458,0.3635216659079647,0.060728838627996405,2.0280056566883555,0.7230670379518023,1.7940515819440062,0.09749679574407097,-0.07547446846476454,-0.07878604310899363,0.6671868461683861,-1.3462929492523827
