index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling,Nigeria,Ethiopia,Egypt,Congo,Tanzania,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,Mexico,Canada,Guatemala,Haiti,Cuba,Honduras,Nicaragua,Brazil,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Fiji,Samoa,Tonga
Renee,0.6868287415572998,0.9228995003368227,0.7007032217897571,0.7898782369753387,1.1639715647535736,0.6978536605004764,0.68725294281712,0.3887160263428629,1.2170361275210675,0.019105987602821894,0.8155896375723272,1.070586871176169,0.45900366769204554,0.39688837155540896,0.55511070513919,-0.023207303199295027,0.1347056452016132,0.3708364250134464,0.4015539544131709,1.0120272055525539,0.517379755350113,0.9669414088911584,0.5769192382471939,0.29183633517511304,0.526371244738411,0.16566060987316736,0.3994751033967978,0.8170390301842683,0.40463936743357687,0.94412300849523,-0.8213917784337833,-0.17221903080054968,-0.8778560375516177,-0.8692867212072855,-1.2797980345335158,-0.36981282882677463,-0.9310151066727348,-0.5164208729538412,-2.177494826424877,-1.0226421727901778,-0.9884783749012855,-1.5708085258411961,-2.119635397924542,-1.7712558890592154,-0.17210748309288879,-1.5017952671888612,0.002722305894326188,-2.0100370883768153,-1.5628667258314,-0.9392692760197303,-0.22115805178402168,-0.5474311013126847,-1.0852561322884537,-0.44900033113342913,-1.5337117988507543,-0.7392796529358575,-0.7401847202714803,-0.6080977231372743,-0.728050122104889,-0.3666270880804673,0.9094036710753614,-0.42777023992283975,0.0958545465628874,-0.2760253834221087,0.15339540107563115,-0.5440268676101797,-0.4503245066289156,-1.387307713115623,-0.47386209232611914,-1.2960875914077254,-0.8973896399409022,-1.396976205807526,-1.0393454631673917,-1.2526816598277057,-1.6361537674749247,0.670740726097496,0.08078668676583259,0.607632112321143,-0.7488516120015353
Dorothy,1.2463576359301456,0.9717495709634894,0.6934512245563396,1.1993446487434345,1.0359655865964748,0.7583188167267328,0.692599074218334,0.3549959992589685,1.4232450201436506,0.3168821289970327,1.1649777542900224,1.095498941615153,0.6031368903782369,0.4824195204884527,0.8162841481481542,0.2868560132731849,0.16571651449434202,0.26137345886801716,0.4986174631711468,1.4205665202850408,0.6915003687434182,1.0842573967063769,0.9899576610600224,0.693062254474303,0.5562221098797576,0.568803536860661,0.976171814825199,1.1854393765136408,0.3843500946816532,1.3379857704039504,-0.5937123750862887,0.4676623575626153,0.2595841390081495,-0.5324334621450666,-0.8481863909522329,-0.08491312197282273,-0.16689219280706555,0.09810775019672008,-1.5949925242008078,-0.2395331091096448,-0.17933388992257715,-1.223579927806881,-1.2847535784331499,-0.8846148567436798,0.5740399652559808,-1.301884415148331,0.06134903931378752,-1.3476718573351611,-0.8106741050951866,0.43810869987498535,0.5768640962460772,0.290416706830682,-0.1431102384339572,0.3317915217198331,-0.20634832362902963,0.5079535823299668,0.3665851279088376,-0.3728045533111525,0.1584865315552934,0.0833456637483956,1.5642619588506865,-0.14392822367984615,0.14581998953936612,-0.18752638641506875,0.2792264317168158,-0.6686605937298664,-0.4569791522382659,-0.9620080213099246,-0.3485118493873419,-1.2337825449616104,-0.9132295744513116,-1.0475440449927447,-0.553406983007767,-0.8159700374226798,-1.4961006447810372,0.9151122306299124,0.006441406447500291,0.7050084776607415,0.06375705339776287
Jennifer,1.1193698641331609,1.1690988361973516,0.5705822605316496,1.200258323962352,1.0644785871822275,0.9558108439499673,0.7191878630838057,0.32275966939693973,1.215538324889588,0.49954347190092196,1.1769262368022726,0.7806900173149903,0.6413464582350449,0.3821275468790946,0.669160871937562,0.48299558490446287,0.2305790199382208,0.08304544535896845,0.4012921924010795,1.2070251431865353,0.5621160568989959,1.1285327663568525,0.7343612219812805,0.4435966775310842,0.5131641614269205,0.08529466071958364,0.22600188637222018,0.736267063437057,0.3784465982980467,0.9522569207769604,-0.8904241143890159,0.31754323287409775,-0.6247528743149933,-1.4580720681692947,-1.3303202249154003,-0.4217899369371576,-0.06506724695091723,-0.6124177679396381,-2.4004719024085275,-0.2877339161097817,-0.8922883440733352,-1.9418192110102497,-2.2312903823291994,-1.666037579466886,0.2781835976730962,-1.3926994373326107,-0.30025058161289975,-2.526899233731344,-1.6566652435140754,-0.34365030658789225,-0.3778685043098304,-0.6352140874082678,-0.816626357820616,-0.4072607149709792,-1.2457587691064078,-0.6584219882627681,0.06970275799195041,-1.7134314547722909,-0.7773021233115491,-0.5883347912967796,0.5661657588389138,-0.378502488369811,-0.05158026303609444,-0.3298702913927187,0.05249418126729852,-0.8179994812188136,-0.30492337045128626,-0.8948568538086952,-0.5197982351683628,-1.1996332670527856,-0.749243667716561,-0.9893420212910043,-0.7450041718377562,-0.5756427855624552,-1.5819345851975617,0.4152667985819534,0.34042382831024637,0.9014213007360112,-0.11302869304236494
Jessica,1.2943169186257322,1.0531139705393755,0.8022041229985566,1.1288409037237512,1.0946184128502763,0.9003649190801848,0.5587775847102004,0.4047382654223336,1.2918885239912465,0.4467001184547577,1.03613308371316,0.7367751944797484,0.6156431685636577,0.5154181688032339,0.7432384867472621,0.35256082854049253,0.13622123315490725,0.5312330883157145,0.4739717457666388,1.29261221353771,0.7341385636897615,1.125512048416447,0.8262716919865727,0.36093910116992123,0.6310900191889023,0.32058668088430553,0.5936217954098624,0.8117663384769194,0.4472751697820146,1.002191602123417,-0.1531951465718579,1.0277698447181167,-0.32746413778103106,-0.4315215859906773,-0.4627461919317746,0.44276917925998793,0.6882354095312908,0.07301398867850019,-1.2572789384406047,-0.06402845506940277,-0.8768543919398996,-0.6728823107769872,-1.39624434347603,-0.31526374191614975,0.36556177989043454,-0.20211897440262788,-0.27235180753143273,-1.4869777608777042,-0.8556257781767624,-0.3293879624296114,0.24455732537768812,-0.15647715922783817,-0.28990471408259655,0.5563755584351371,-0.5083901287380139,0.3849159160351913,0.8890306325786428,0.009795361064966866,0.13547562890123127,-0.22246844592869044,0.4208215558347423,0.22812641953005136,0.15700835339876698,0.056932165026437234,0.7789304399902259,-0.28753403155664115,0.7994508702791151,-0.18390131848713212,0.010578071582127617,-0.5143716543949003,-0.15512681838530062,-0.42652166648457207,-0.1852015680076003,0.7212543967143851,-0.3756877625044229,0.49497642988659785,1.2244330467360507,1.3565280702273512,0.4942027160533206
Tracy,1.1234550934798586,0.7372127039505056,0.6141049346905003,0.8075403295737291,0.764250921667255,0.4260800437345324,0.3057833791943901,0.03519763138852117,1.12104887506609,0.5398649934586863,0.9391794825663775,0.6322857283672145,0.6136364650406916,0.45038411211738544,0.46659558867629974,0.3261082503031101,-0.056230682050700906,-0.015714079205430314,0.36685722433168394,0.9963956094918562,0.15620468411898553,0.7609191903321079,0.6458214714557651,0.2639652820399156,0.30898389425375866,0.28212982946145854,0.634780865715854,0.5695644255344267,0.05820680353040919,0.7400437337699756,-1.8306408564572303,-1.7032168540894408,-0.956631263172704,-1.4374172292659353,-1.1200692643378003,-0.9490501339119408,-1.1503613032111468,-1.3854945330483208,-2.3116849858144772,-1.3608940547886272,-1.0350820688789575,-2.092632240221914,-1.9115638728720636,-2.1573752680379696,-0.24000890288306678,-1.4805281026566885,-0.6278887991544905,-2.389145775525246,-1.61185114110362,-1.1753737885183078,-0.3724980716232037,-0.12196396280833219,-1.117920656430503,0.015577640462023213,-1.6149315705342266,-1.039276620400706,-1.577524756776615,-0.7777645563572313,-0.6773367790844906,-0.7232161923966576,0.7751377474284884,-1.136390555717592,-0.5237563818752237,-0.6667021680300704,-0.6391243317147729,-1.546563094848768,-1.178353401370451,-1.4251847687686146,-0.8433337791717704,-1.6396615318870125,-0.9695450336636946,-1.810927942696989,-1.2416172427972831,-1.0988040941364392,-1.504821883581791,0.5758490557028977,-0.5983818299307445,-0.5889350147376784,-0.5075668732793847
Albert,1.1210243936452151,0.7282349489762747,0.6973433111620229,1.0446035241620495,0.6645847411131292,0.3652827876753024,0.33894154966037693,-0.28308128886657546,1.1586082119036982,0.1903156774265063,0.9807018645447074,0.574120425343362,0.2955652757054862,0.1186902739345555,0.532773579682483,0.25818923732698,0.013218529611529535,0.22014238503119266,0.5214244975200311,1.0963614440840188,0.6253016603335982,0.40810655785860517,0.8051210541952326,0.42565976961848745,0.34718124750347307,0.44575414201752905,0.6905913592680276,0.9828539309941297,0.12124550511977665,0.5386829012601739,-2.4176088841414676,-0.5736506701570281,-1.855188181126993,-0.6648659764207373,-2.3002440573846634,-1.922354117258493,-2.217274571750869,-1.1022201470774975,-0.7606083434878963,-1.2382820972803856,-1.5849924515058178,-2.4899178769394594,-3.0120866066137197,-2.9115362552771633,-0.4676405973035606,-2.622241975571238,-0.8892311485162826,-2.8570621662639173,-1.5816557406310727,-0.013397295448468623,0.8494584322136796,0.7849599759231551,-1.1035049399351684,0.10488491161443358,-2.43244049556306,-1.0437124690461446,-2.5737367913155214,-1.167089977569095,0.764393630001733,0.2972994722508441,3.1143135014616012,-0.21016639439549661,-0.881257527877651,-0.5749508841905155,-0.7172706963808264,-1.3086591816783184,-1.2806557522712128,-1.5460058672558064,-0.8751625587298343,-1.7871729158511298,-1.3257325560681992,-0.8791975687357698,-0.3906469265768275,-1.720567308381619,-2.6853262198708796,0.04366373870984037,-2.034999639985005,-0.8812242246192563,-1.4099035238716158
Andrew,1.2292165262860935,0.923147668874498,0.3156366242566806,1.1484168735738793,0.6688387334079802,0.4769768591807224,0.3090222493500255,0.21127545676563164,1.1642634491215134,0.46513182720150476,1.2070401964001956,0.7304316510165992,0.42960272014603884,-0.11144148131272184,0.5160262119346026,0.37757529223938363,-0.00560062074596573,0.24084317725149326,0.4363843333392439,1.3379000623897106,0.7261610873073011,0.7723434505690183,0.7898559961616296,0.5332981742088536,0.4120763045779053,0.10785178007922291,0.7966150555565128,0.9676741384169175,0.08454026017317982,0.7538142914956115,-0.5469544963090509,-0.35643166370678225,-0.28077774361718416,-0.40762077546939945,-0.7123101290626398,0.1100086386369808,-0.1295887599459223,-0.26345276077778634,-2.4487391320603735,-0.6181882227819882,-0.43630327636341465,-1.7030901613673883,-1.7042866334516809,-1.40982116765422,-0.13911144411661414,-1.9838457808004872,-0.021787417274804363,-2.006644360198761,-1.1466617509067873,-0.21044946926708716,-0.21930560508172897,-0.4175978058910662,-0.8414182963163886,-0.13797091266609054,-0.4751932409621465,0.1166358177659624,-0.5034277576791593,-0.8232646338390561,-0.8839902635208421,-0.699437421650042,1.490892264591453,-0.6965960593374539,0.11606625370051202,-0.08979135842099191,-0.12701732477299818,-1.339877881287487,-0.39497808454542854,-0.2991059400803759,-0.2976082071810588,-1.2213392367097862,-0.7019346481037704,-1.0994711491014857,-0.6686496971493251,-0.8228168291992058,-1.0657959883839927,1.4631003681726442,-0.10424242980940458,0.8190400562401593,-0.30340891213322263
Cory,1.050333661475704,1.0178890836173333,0.2786422734734,1.3681247800743301,0.6290475378080715,0.6479430067791987,0.09065722182471095,0.4536942797000511,1.3442080971467678,0.3764545188875339,0.6424760920655525,0.6669954813832122,0.30881193672909396,-0.14831206853869147,0.7503378507690615,0.257712822610952,0.32844064218760766,0.16363892928132268,0.5985025484076401,0.8009193798092497,0.549096037269077,0.7548627110281729,0.6294978732738973,0.6487879681293618,0.6133622132318204,0.2238158907962373,0.4718595218931499,0.8911064400210205,0.38483398574837535,0.7689073775739061,-0.516243529895361,0.03105426142870716,-1.3638406444128857,-0.2805799794436348,-0.3557824488649903,-0.11632507073011229,-0.3963459420294064,-0.06524847822677979,-1.3050232851295818,0.015257182408732277,-1.676294204426568,-1.5561017810399111,-1.82543931749318,-0.008743073758339968,-0.272239306332046,0.2756624332243504,-0.5430785585447915,-2.103477672974668,-1.0603505395716584,-1.0920949458053597,-1.0261051448749783,-0.35787322265036886,-0.9560398698606034,-0.4704025797572446,-0.42887793630305016,0.4237670700993751,0.6660882223925061,-1.3836489579729465,-0.8585404990926476,-0.6251103647843343,0.13557974762662708,-0.25537980201157445,0.5258194305714695,-0.2118417365197251,0.8296219594191786,0.5923795429789817,-0.6543832864729948,-0.8031898459265351,-0.37624243599715546,-0.6867184084597283,0.22594987182084272,-0.9628408076453961,-0.37408378841646,0.092574783639364,-0.21357274449212954,-0.39353787942641283,-0.299926459466067,0.8133404384078305,0.599177521506226
Larry,1.1283128598595409,1.2698694207876662,0.5600174981464665,1.3994137715698483,0.8812243536797918,0.5143400107083691,0.5007120992278821,0.0010574799040420568,1.4257396189886207,0.4843021346506918,0.8531727516581932,1.299026779753303,0.5948290873566201,0.3226083111013194,0.5150443576176361,0.04874840393173936,-0.284484870829898,0.19884900287502308,0.7772590369974304,1.1888881122270631,0.6919259700872281,0.5689468484099429,0.7442222626348088,0.8081081354505953,0.6660197181517429,0.4916839503202795,1.0789333967236163,1.0947991936534611,0.37857974780896175,0.9842580743453776,-1.3011288097961962,-1.31725344226546,-0.4319748883980194,-0.8005563159176281,-1.2529001028527609,-0.5420902850105431,-1.2811479626487372,-0.4740238843365976,-2.5749209003264037,-0.19204616179064898,-0.4563646527009355,-1.4496638796844021,-1.7439264698701287,-1.960222810795263,0.45098826999519026,-1.7068013440797263,0.30543360796619295,-1.717022260344394,-1.1143580783926217,-0.43115558821004135,-0.04569918686371467,-0.6420175629386223,-1.0453155308031046,-0.38798448448578704,-1.4235709592259365,-0.6520099720383895,-1.5033292804277048,-0.9998683819784976,-0.9323723732768411,-0.25321873292319885,1.350553369769122,-0.7678575473873486,-0.21890412184344835,0.25710204473862686,0.02760341889974662,-1.1354597760457674,-0.7596654886673953,-1.096046961324611,-0.7046713649808148,-1.461312372258706,-0.7635904624392883,-1.5968663404511094,-1.1191996861790892,-1.673773417882654,-1.890795532223442,0.8089239593673191,-0.2989217935474154,0.03469707072085378,-0.6937623944111929
Ryder,0.8139715953150276,0.7997585270599343,0.20095116836654792,0.8680594224020561,0.2561743170366145,0.42742186742624344,0.1526313664913159,-0.02703546517081955,0.8337221036337843,0.40993432311969136,0.6540354290518859,0.6492158687015767,0.482253104830829,-0.26434311047693215,0.37720662701540303,0.0338863227704195,-0.3889921089605901,-0.08184293606435672,0.06972486859175935,0.7804213472606932,0.29415520054394123,0.36960303722108895,0.4729979383868285,0.6741749594027421,0.09159343358398095,-0.016526592197954628,0.34085656224802807,0.32806486277143104,0.05819748117719575,0.6999354446608368,-0.2182853008864817,-0.012886538361668066,-1.6088358922463346,-0.870080120118121,-0.5868604424185915,-0.5705927384891168,-0.2688634248147357,0.13487254295591677,-0.4604822146157234,-0.7575987953335559,-1.7316195419668672,-1.250630881528399,-1.9200494092829348,-0.5628178722935434,-0.2008975239401688,-1.451830492378334,-0.6545771954628042,-1.5727234362986875,-0.9235414540048315,-0.26496259028331015,-0.16586266421996929,-0.9116437477982502,-0.9509242116328908,-0.42275539836804493,-0.2874916743101493,-0.39909389891004216,-0.08036155417379963,-0.5026590453326057,-0.3075659666809258,-0.7353288164978945,0.18757122121541925,-0.6360714423190329,-0.93757442612252,-0.934518071220647,-0.27528571942032537,-0.6549394051502866,-0.05316253045576029,-1.3614012581565247,-0.7401015408061925,-0.3557118352171732,-0.4628138421689348,-1.5842734930113422,-1.0215743818928975,-0.24957594316101328,-0.5321346644644017,-0.049187742113968334,-0.1311526059485407,-0.28788540262884743,-0.5744271178623769
Alicia,0.6479976531543038,0.5802489721915408,0.328239816320658,0.4148148897572748,0.8229288261724687,0.5694427257998158,0.4422344139959363,0.43832131163535054,0.7424622543947701,0.38470806077620245,0.6257187409153743,0.3744846019776473,0.2839695072330909,0.2910683860237957,0.5368643348735254,0.39917745633246354,0.18702308126980005,0.012261734185590026,-0.14870615177111926,0.6960793841811882,0.07158321932449009,0.798411875626466,0.5043660749848955,0.17218155058348164,0.2666725903025991,0.11298976709863859,0.25926401383403574,0.5201096815200331,0.2674407438408608,0.5044898689184203,-1.1810092717893261,0.11951589652911536,0.10440733945311266,-1.1197186650355955,-1.8449593818842416,-2.048709254335791,-1.767679566025609,-1.0207655493325816,0.2896368650389842,-1.5286210224042776,-1.035139165736671,-0.3732103310916394,-2.5083973196115865,-2.283330701878876,-0.36136594560079904,0.010009995851983733,-1.171921370509984,-0.5541697176850706,-0.20458588552831727,-0.4556238601241122,-0.6255046477607965,-0.5133440994241227,-0.3044430588606429,4.195645310564745,-1.3884390358558147,-0.4292717758958308,-0.9946982838410823,-0.8295004870288395,-0.5317946361178275,2.739470576383473,-0.003499578764163648,2.031451086606683,0.6202847902508319,2.037301487554126,2.001869919843027,1.394526428616893,0.7149361559802865,0.3704155686249671,0.09258638879461642,0.7236043357464413,-0.4247069559135946,-0.1817463078755295,1.2427830923948358,-0.15701623451728494,-0.7673464257272496,-0.3610440055993497,-1.1121898390481948,0.9536861889848267,-1.2564092911544091
Charlie,1.5370773744583428,1.4575038120088475,0.7190263455519722,1.696584741276262,0.8968771581303869,0.8454636991686367,0.40518688999702246,0.2747373620810437,1.6448053791965676,0.7906423108868049,1.1904883687241008,1.234324036846587,0.20675714893983013,0.1750920053598065,0.767813097144245,0.261290802701209,0.25817736980772993,0.20874145652703496,1.006162693692178,1.5242859556682702,0.993894692312048,0.8562008160149913,0.8822171848798882,0.8192454487301034,0.8742641573733645,0.42296044366007296,1.2151456587218383,1.488981911079347,0.4958145869526573,0.9711751531965431,-1.6013985759871556,-0.5312816916615558,-0.09643338915160221,0.3028232135609828,-1.6899494086728937,-0.8951159910068227,-1.0210353052545353,0.18654576673088635,-2.207550879844972,1.2594506868706927,-0.4434111706058439,-1.8398884216519,-1.9398311612465395,-2.110365302034826,0.47885184573210005,-2.178562393960563,1.664667967880796,-2.2170783672709806,-1.2410456349861854,-0.3052025332616701,0.2574311675093651,0.19761831241947167,-1.0241422470494916,0.04752824064995821,-1.6447498763532833,-0.6056347221320882,-0.41568423958960043,-1.6263633764262717,-0.5372464484184358,0.48165289073549994,1.8138571043816505,0.17660859579706467,0.23541002550009132,0.7232160686476342,0.8672100702016352,-0.7516686829504345,-0.1814869712650712,-1.1161187694690589,-0.826764810193442,-1.4217912448557735,-0.6891888133261097,-1.4827174070137097,-0.6992593403334251,-1.2122545619262597,-2.0508099159459667,1.1251817040813918,-0.17451931639491794,0.4732022627067379,-0.5317219294253652
Samuel,1.426586696919865,1.272500001388076,0.8945488298462729,1.2889081521341845,1.0336943235182015,0.980760323593809,0.8459856855619513,0.4538676519212498,1.4382660641657496,0.4558809661905786,1.319790229642422,1.086160856458707,0.8583461319032976,0.41356631412650174,0.7929682968448939,0.48734344346525577,0.348121878167308,0.6247263702791951,1.0469272075869032,1.3204028958718819,1.0154669010432553,1.0293102300230068,0.9238740344483114,0.7728440503103127,0.8841938008780187,0.5728381970760753,0.7429840597516291,1.2297433017017954,0.7547362665802788,0.9300846199950218,-0.9470087853968496,1.8297061034521862,2.223345878965315,-0.3194538184846887,-0.8962067069271282,-0.07202106188609059,0.4408918036607321,0.9210926785133182,-1.7678694181138392,-0.25689850284309856,-0.4398773982402521,-2.3843097338157815,-1.8882731300660338,-1.975252490892119,0.0674679140732044,-2.5890064244465583,-0.2390979771962159,-0.11949502528555794,-0.5681891919192517,0.8427070394876548,0.35279875041959746,-0.02014667012710371,-0.45806108531119133,1.769093948753858,0.17072807957853134,1.1636236276592742,0.14519810302410213,-1.4160340108850489,-0.5866615518529508,0.50384113186261,0.8934997194463044,0.667666320071072,1.6186873615747837,1.4055095772847253,1.1903169167086038,-0.4541737577262647,0.5607407971474946,0.13845890657724083,0.8282594479412493,-0.24702040987683752,-0.4713985462944083,-0.7487862582390133,0.3124731707114595,0.1389803127330023,-0.8042759509654449,-0.26226182414966526,-0.4595601659320522,0.11191067651176605,-0.9969299470230514
Selena,0.5755983190979808,0.7994263942988665,0.14071931833718332,0.426663551082591,0.647228008061865,0.8116790128927196,0.45520874403810024,0.5471348701174463,0.9719319465896626,0.48926739595969704,0.24640374708170867,0.3862318579067946,0.27797819109310795,-0.1305327462275766,0.5164186625050352,0.22810416513647402,0.37216147077233636,0.028124717188645173,0.1305072381618852,0.6240648875865615,0.5383132056086267,0.764030292799387,0.549000237292443,0.27404251308646665,0.41067706399097,0.38249788431080545,0.24952152920913653,0.5516875542003754,0.5125575277862938,0.27256217218106354,-0.2855144012987934,1.0255290413800642,-1.0040597449555622,-0.5449304147225041,-0.5828215782747532,-0.6754907093574213,0.33621693861991475,-0.022909902064900938,0.09701011538462227,-1.2302901678869553,-2.1211907925489344,-0.9133772757488099,-2.0967464576280532,-0.4865455541569327,-0.28328018890029005,0.6690573746391177,-0.8970918588365286,-1.7073865729229087,-1.218918473279453,-0.3369489628817738,-0.6303864704303059,-0.1475796928224606,0.3092210236678538,1.1191196407865607,-0.2837718323207038,-0.002395014345439904,1.3097829425042924,-0.23564030882788198,0.2660970028932265,-0.06923576735702615,-0.8263488216667976,1.6468363273573834,0.5683088444537511,0.27134306252549356,1.6777644803513208,1.1244112717660402,1.3409200468491036,0.560530005000048,0.8540132208753486,1.1826245765227175,1.1583032676473692,0.8876150789668054,0.9013894104990928,1.975546022743746,1.12844313567555,-1.0025203062800583,1.302962967922959,1.7647983735043922,1.496422890596202
Jerry,1.472444090965785,1.1401870028087757,0.5667081751366659,1.1656905482367361,0.812499058993151,0.9597887283887453,0.7155045774063029,0.39691744847212157,1.5005508572450141,0.9013918942800437,1.1816548482492428,1.2209942490319934,0.7256993446657066,0.13020510026845672,0.831558950547254,0.24538430941539907,-0.059521084064216974,0.2857083872442209,0.7155681759624698,1.3729968051605634,0.6490754186139986,0.9481506812304438,1.1158394018158873,0.8452150200193129,0.6997142037552648,0.6893863034113207,0.9925677097296559,1.2431930020495767,0.7208246518354089,0.8476145662162556,-1.499402619734179,-1.4150627010707506,-1.0070915719606879,-1.2907366387969774,-1.5898230240512705,-0.8900555369025978,-1.483163090517924,-1.012095892767988,-2.9324495223156637,-0.6887339877124181,-1.2847532704302027,-2.1410943758310186,-2.4222987692149447,-2.3351120652714394,-0.029899972679639824,-2.4124092496890848,-0.12627137050782047,-2.277336044405383,-1.501559148179371,-0.8691784131274749,-0.38973138299626037,-1.0566016221270615,-1.4405345532535638,-0.8181128938087546,-1.856347173951893,-0.8603197840553116,-1.695707435135345,-1.7635954980189874,-1.3290428830727345,-0.5359111160178305,0.8933051196945921,-0.9732160893114659,-0.563941952555321,-0.12474359641522716,-0.12315309592140042,-1.1971497500185129,-0.9720067492835321,-1.5473515809644112,-1.0096160545458799,-1.687211392144519,-1.0918157624330644,-1.7156319491815604,-1.5501742376290886,-1.8548818973401164,-1.899307857947058,0.10434502523354452,-0.4532375617483929,-0.29090092982586235,-1.0439593928491115
Max,1.2315661249601118,1.0422101585662076,0.5139798609966258,1.2629893106785504,0.7163971825117594,0.6263162344206497,0.36143784903427484,0.3185496166815818,1.2066617056965516,0.23665507666729316,0.8512215038325162,0.5890830625193597,0.18069673454458215,-0.030159106378030803,0.6895170088933614,-0.048366111147984406,-0.2844458847439276,0.1099729001897007,0.7923037007325985,1.1189407300610543,0.7975564248922647,0.9403330846426848,0.7665784274295325,0.4984454871626685,0.5588901327652457,0.2536162030142585,0.9183981343118571,1.4889882157392276,0.12927671464516488,0.8713125518020531,-1.6082088513918869,-0.9711500612912038,-0.9857871443669493,-1.4818861341262135,-1.4493964923412288,-1.4567422873772295,-1.5042322037038696,-1.5916808492309567,-1.6642769589741502,-0.6066671007858395,-1.2889522369583375,-1.8614895208302493,-2.287101221646921,-1.6461914498847159,0.3379872880631822,-1.0573245945115142,-0.4555962918040043,-2.1193714558398637,-1.4633182349798646,-0.43468465089800695,0.05601157159261926,-0.004249867936709565,-0.63708603601938,0.17919108799209177,-1.1058426573677342,-0.20886473496157726,-0.26338410241708476,-0.16183586548966997,-0.16299755115397332,-0.17191037020546784,0.28069742538470366,-0.39946474175382496,-0.3085161560454288,-0.348283061266855,-0.3384895740685865,-1.181707529474494,-0.24739722814415394,-0.8619087257315671,-0.5498159299342212,-0.844717806563384,-0.06589788036355768,-0.9126118678932061,-0.6578920877962952,-0.5685281683148008,-0.21690979479077827,0.13976362988831348,0.1575165048852676,0.1586446529553393,-0.4351083397265041
Stella,1.4724210251428824,1.031595480389694,1.0159145539912373,1.3608916523694847,0.978311983186934,0.820840801066395,0.5279641892206887,0.3212191316003209,1.5497435355023488,0.31177798089282266,1.4723039820992758,1.0388863330417255,0.7448936193667508,0.5365657177400718,0.803873606190089,-0.21886823400072486,-0.15569116021097654,0.1979150267449761,0.6711315121013098,1.4157873214017629,0.7297892072295347,1.1072437617925124,1.1429021315883272,0.41065079692302237,0.7623433134936282,0.7886200172847551,1.1680341104921752,1.2733609848996583,0.35385764396027086,1.0232920999907555,-2.079331891657839,-0.8759671005164763,-1.3390190521158398,-1.4046766700469444,-1.6180735069236598,-1.5914830571806498,-1.0309508210028786,-1.0117775391212143,-1.944167844790563,-1.3236172628047917,-1.7745578881627055,-2.2145716519967187,-2.837013149823961,-2.9302046674141056,0.16299307450943062,-0.7693627497624107,-1.2713515583491466,-2.636657994371149,-1.733989120052449,-0.6071515621837372,-0.06019739601358466,0.18032250128649188,0.9778624902688824,1.219999910911935,-1.0727045049411645,-0.59603375400393,0.20670388120175837,-0.9112210173463857,0.8821152039148354,-0.14772322719637712,0.16142801037615298,0.22705405222039518,0.06292874213702024,0.23230346718730088,0.5098062334000882,-0.38276896933931626,-0.12853795780117339,0.09046990420467484,-0.49890223894594266,0.15959373441597313,-0.07985089032158535,-0.6611843403039103,-0.3828764431509662,0.42159157336812025,-0.5138449931052063,-0.11611822933055743,0.24886939868301713,0.505015148382576,0.8446171093754817
Cole,1.7154444652413952,1.5321577678059413,1.0720354196411634,1.598547860136553,0.8726204531738554,1.0146048938123549,0.644609626981054,0.35277209857486763,1.6200886645628505,0.9998405557911658,1.35265167810837,0.990407512356732,0.8265648903818454,0.43791086972785115,0.9477088049120579,0.4278473490936359,0.2625903516729288,0.3764080028447893,1.0750008833424531,1.0979383387693922,0.8785186983586696,1.0375203282065217,0.9522352787921098,1.0821451128928072,0.834056921780303,0.712797575166504,0.5293461798442309,1.1856154085980073,0.6644984636586325,0.867630907124391,-0.5290368732625662,-0.9462062334454414,-1.4781597852844357,0.25082337347021016,-1.637245375220991,-0.32052511059469585,-1.5578025372420035,-0.732825324567605,-2.0960840195080683,-0.4267951865250227,-0.8872523691282685,-2.3673162134119448,-1.7520842175844233,-2.1483179729569244,-0.9247165920094726,-1.9118843236391938,-0.5759483316869218,-2.06337516423665,-1.4088609221881643,-1.4173496458442214,-0.7908140776392234,-0.7644140595036601,-1.0460390308580323,-0.17606110868125824,-1.58413858598251,-0.6141406285621,-1.2161172256711796,-1.862621493795937,-1.4370174806017226,-0.23588269119465616,1.1726419310723661,-0.6981246728223295,-0.1485709077174274,0.37074640324099767,0.6644915058942914,-0.7608036084263083,-0.10642149517516877,-0.9081763388765217,0.10911096509720143,-0.7446015242565449,0.3609705257856175,-0.6989227045942235,-0.06124087381717329,-0.2557819747501112,-0.45613219672254685,0.2748111755837851,-0.26889305057507,0.3841967797157013,-0.7786014322015126
