index,country_isomap_x,country_isomap_y,country_tsne_x,country_tsne_y,country_umap_x,country_umap_y
water,-0.09105757782698788,-0.3179641043010458,-12.811917,-13.76859,11.272506,-6.9801583
coffee,-0.6928122183555282,0.6823799613333915,-90.25118,-77.02815,11.864179,-7.946241400000001
tea,-0.5205409929099163,-0.0681276575654075,-43.938328000000006,-31.799603,11.935497,-6.770347599999999
juice,-0.09940181250122493,0.6023816217893454,-97.064255,-46.55984,11.362726,-7.6475005000000005
milk,-0.43811338916771897,-0.25884469604288857,-15.638135,-45.82499,11.57878,-6.9827323
soda,1.6238088364195502,0.2430951840403349,24.961735,184.2227,-0.81486875,2.2396436
energy drink,1.921328743302962,0.3220300175806971,27.041607,222.67752000000002,-1.3130757,2.3066869
milkshake,2.0994189479486653,-0.694436269718768,-9.103621,210.21547999999999,-1.8011068,2.0860772
smoothie,1.8978034879749144,0.2507356042661518,50.435513,204.50453000000002,-1.4027991000000002,1.8890593999999998
alcohol,-0.9590060651376048,-0.17251497651526962,-99.15102399999999,-126.73495,12.635056,-7.378707400000001
liquor,-1.23213148221929,-0.1402176104886915,-78.06028,-147.23376000000002,13.187713,-7.9154919999999995
beer,0.7540076617467223,0.2688981516819857,-13.343801500000001,105.0105,-1.4887421,3.7421017
wine,-2.0864900810185416,-0.21681330792763653,-63.285644999999995,-206.32013,13.956171,-8.110486
cider,1.4639002291754668,-0.10083618110000976,-26.395785999999998,157.10146,-1.4936675,2.9858667999999997
vodka,-1.6658147090052033,-0.25488905276703544,-99.16292,-182.01367,13.658895000000001,-7.5935216
rum,-1.1019437588732452,0.7089348492053212,-60.648224,-110.78788999999999,12.546203,-8.008203
whiskey,0.9149352759527126,-0.6260925812304521,-32.526726000000004,126.60717,-1.2277027,3.4497525999999996
champagne,-1.7878910955057334,-0.2277189522400262,-88.366745,-222.87599,14.040759,-7.736288
