index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,heterosexual,straight,homosexual,gay,lesbian,bisexual,bi
Isabella,0.6329603348398104,-0.1613394945161451,0.2492392150460543,-0.4745708650568546,2.9621450616810647,-0.92151490075579,-2.2689205105798194,-0.5679546522869816,-2.0132959510774273,0.7024288116397557,1.786057562501854,-0.1908953893358199,2.784445823166993,1.0033984952588184,-0.18851465851296856,1.217380614504985,1.3597824633471818,2.301174221539228,-0.4532030024831079,1.1657365672796733,-0.8181917527909894,1.1241239081003909,2.3648428247825013,1.3488037085181501,0.7773892476522386
Julian,0.672525629955463,0.5527204586943532,0.24353048090450885,0.555295615514224,1.2405622328526749,0.4070659520494884,-1.140509474039442,-0.7338693720432968,-1.2566548102861146,0.5240748794595633,1.152623423681638,0.8841029076966308,1.8068913330442353,1.6562864581192687,0.1370149386867512,0.41635514695060366,0.9797124516540957,2.449350634305707,0.30986193386806127,1.5544292976204337,0.9695269457157089,3.0609239319040293,2.179765049154947,1.6910812420186354,1.092634393844956
Kendra,-0.7639977869294529,0.29306921213551707,0.39567495981116924,0.7804178037730485,-0.2898843132398366,0.04532835072635708,-0.012462287780503473,0.31941783848991623,0.29094790769200074,-0.09251712363535641,-0.27256097644280913,0.515328321257442,-1.034768121371604,0.7397398861976177,0.20396943794176317,-0.19280164270423875,0.627906281902952,-1.1826793655748344,-1.1893945162827495,1.1757982785679524,-0.9099685842928762,1.2613761322812127,0.9443315111343334,0.1994263554706316,0.6168519619646258
Norman,0.5247209667796066,0.75413834824769,0.49309989209223365,-0.13304372276552787,1.3479092236802173,-0.06767620250170847,-0.6487921187021441,-0.18463333483901093,-0.9708732298597805,0.6500251399028052,0.9129721758630208,0.895916358572152,1.426115809711208,0.6888909035471341,0.1599315956681041,0.23817382284228575,1.3228644228172641,0.9364142937102516,0.4271100469774176,1.4101055636042976,0.45158852961378504,1.8534421411906787,1.3493306381032872,0.7497546982578371,0.7894585279427978
Jenna,0.2674951663939544,0.31136470651551307,0.2501366574474702,0.12536067170468135,-0.0038050633284699466,-0.22012270639964215,-0.3703003020294539,0.1259807346826334,-0.22605461070793215,0.06750957212202827,-0.0892430705106856,0.18208058250320794,-0.6103673647372918,0.34598645158171965,-0.0025437641794348346,-0.22158033681532277,0.5048236650777549,-0.18725366685644673,-0.0995369310969721,1.2232290984713707,-0.5208284875089743,2.1751581145238474,2.8687797398440322,1.452574059673157,1.077076776376075
Brenda,-0.34920877586537785,-0.10461771741312849,-0.7259770846403194,-0.3259332880635986,0.2417897503848803,0.13495781194042392,-1.1133551849791117,0.194575665936799,-1.1201801610487117,0.32818708373889255,0.3977769881436456,0.5470163625019413,0.17917700250964247,0.5375175874110165,-0.33218718719788315,0.7077012157642931,0.7088498502335808,0.44603802390984765,1.0934603662931304,1.3495877044976063,0.3889860065990241,2.5098709509163757,3.570575459576389,2.597896471044186,1.6029816272846373
Jerry,0.5626452068063965,0.8063627439383899,0.6300688421600179,1.469883482434699,1.1831423646873993,1.364519587760413,-0.6507712157888597,0.19341896279218304,-0.6302798979276188,0.8279561885385655,1.22552276113661,1.516950816813452,1.452212590114223,1.715039400413008,0.10927073400773715,0.6862753861889132,1.7336947609473348,1.2287091340285774,-0.6980074488262019,1.2520766485278279,-0.009940699834087163,2.561090002297163,0.8636037486718612,0.5568145494960974,0.9341920647395714
George,1.0930780685952268,1.3648116177043084,1.4832708971173667,0.5669011647645645,3.7061282215388993,-0.20923913410187361,-1.732415494975055,0.011431903464254033,-1.450111234322313,0.6306060618710895,1.2904955626855017,1.0187208751075025,1.6782999916358872,1.3147842511494092,0.1359916321529206,0.4143693913054231,1.6556737119037732,2.1397343798098336,0.7247952750706721,1.8417087567863,1.2399833237043305,2.9093179365424993,1.7975584791140227,1.2309493331619992,1.074015171399689
Eugene,0.6760423057745693,1.1726630643980194,1.0337154837866243,1.0243525829867908,0.5619230446378716,0.33488207783939145,-0.7180607337445363,-0.3276916973020407,-0.558216727116774,0.5562386724514615,0.6126202511812886,0.9455878364789503,1.4351990884720491,1.422492058411857,0.5300029072475223,-0.23002120409090426,1.0665920772687791,1.0173257131706488,1.2245469362466848,1.5147257664623865,2.575766858137401,2.7450539842102435,1.9299264701320764,1.3625571726269385,1.0808070500376388
Alexander,1.0945884635768015,0.82670063605513,1.00151835847794,0.7058431803988517,1.6848538053229,-0.12647621503650444,-0.779301689926037,-0.5456508672032689,-1.0251728459238154,0.6084195264968617,0.835782855313408,0.8171647983655894,1.2796122207368144,0.9280667889723339,1.0839209262344824,0.19595552263943877,1.1362066623069382,0.9763582538628638,0.34293298122237725,1.5897251739918685,1.0313302527853896,2.47949514963565,1.5516379466394996,1.5938653840776076,0.5152503766404773
Daniel,2.49785193187696,1.5051692715843803,2.1563288494234767,1.5616923483006468,3.8495270912053976,0.2089697341364174,-1.0863808029508941,-0.31404225765811145,-1.168494222209852,1.4078920483556923,2.244780941409725,1.5021488225849768,2.5687238484477684,1.6333858269968158,1.2668007237332743,1.3505223231915926,2.588328869147778,2.737307832279701,0.3491707957153015,1.6298547603808744,0.9636700772774802,2.469375684003048,1.1796453541013574,1.4446579283062215,0.8784032438098646
Renee,0.1686871236913226,0.4287615909430343,0.5851174920761123,0.2534279350649461,1.1552418514552074,0.34435595789020795,-1.0100703972591054,-0.017524172781824613,-1.117822978612991,0.8811117386671118,0.9643247703332751,0.5313431495046107,2.11181979995125,-0.3514169518963533,0.4204125928115118,0.32348294921774057,1.231657986192402,2.5377075303279653,-0.04282216297016889,1.274640959774237,-0.6473376491811674,1.4367497805171112,2.652871527829345,1.163202346348638,1.0657795404987094
Gail,0.2951535122360716,0.690848309403672,0.4678136383622557,-0.19749759988107005,1.334648482267352,0.21096350672590689,-1.231861083924439,-0.08461429027486989,-1.541137439846381,0.9187649036497544,0.9386646067713009,0.9502668694825854,1.4747321316329691,0.2995063711919324,0.43619027977745345,0.19235517296785834,1.2177155623449651,1.5615511564686253,-0.17792404244720358,1.370884413018159,-0.598132279637709,2.485608733364782,3.535311004297206,1.6671817700574012,1.280193591594604
Damian,0.11048303476082313,0.06645972200856831,0.14077727499843667,0.41296898620018246,0.8832054765702163,0.22454414921038598,-0.5825559717099579,-0.14884703507843866,-0.6522270175609327,0.046675641640523756,0.39199697775630066,0.21833978121778624,0.4391954218648687,1.1047580196067526,0.3881786508282137,0.873865951419109,0.6283697652438527,0.03961966571602904,-0.37549944932875623,1.1272445717446682,0.462042421287568,1.780933320895996,1.180769604541765,1.0378187021837886,0.503174248973102
Clarence,0.29344567626051454,0.23822909796190253,0.2759609050391094,-0.19067782390854557,0.8359785456610678,-0.5842134039629362,-1.1537905951891938,-0.24340449995610627,-0.9301165765413184,-0.35804034720603534,-0.09460104799224432,-0.5828325135702994,0.0992614104146034,-0.03924719609412909,-0.9116003136680749,-0.4134227611252288,0.34744700045729265,-0.13723344133155077,0.8449394160973471,1.1092732010315476,0.8806708410976417,1.151582113349254,0.8882598243498658,0.9395283947509633,0.3203193162836602
Ezra,1.5668987093601143,0.7411531765237002,1.2593442959695988,0.45946449740615214,2.708079175537139,0.5804140395339817,-1.4241126960795765,-0.26704995750757404,-1.0450472344160346,0.45055434321795457,1.080840148545364,0.9371105955620314,0.7255691304896585,1.302493503273658,0.24362979653220207,0.33148649740050484,1.990875845566301,0.4180991301468559,1.0092458028549387,1.327506176337473,1.5744380318335593,1.9578781285780356,1.133352934214954,1.3017853606404453,0.742671225942923
Jace,-0.48453179285309395,0.4115915073800072,0.001102613699763403,0.17551236452208074,-0.10988517778944805,0.06644864461531981,-0.3694934498112416,-0.40178820586789654,-0.45614052431417684,0.09627693925379366,0.25180830615404215,0.513413365193689,0.41813142093203715,0.6965796066945675,0.0041665302493900875,-0.33734017618144,0.5699056581272024,0.45966622102501503,-0.07715474394257074,1.4523924858159092,0.5448785802468364,2.8748320347031764,1.4758262504847497,0.8268901288972732,0.9523144635076088
Caleb,1.1129697246373063,0.008508018172106196,-0.09368909033038292,0.4153381588243371,0.8980298890341409,0.7588357841442578,-0.22390012329393588,0.04074106630691111,-0.259967910323367,0.1502089790012786,0.3916806751659253,0.7200995042678112,-0.12843644339580226,1.593140863341347,-0.35852946470339475,-0.4348903404220399,1.1683820746148457,0.15245783800722187,-1.457163943451151,1.017100402128699,-1.0073676154851965,1.5009164979974239,0.2931955205272957,-0.46609094494890857,-0.10272716007396808
Faith,0.6732689559983335,-0.47036957953924136,-0.7123863294935717,-1.092694405957853,0.30512530485115436,-1.2617836742486328,-2.6614491382903362,-1.5834826931270891,-2.3422956760595786,-0.2229790663299564,0.22789721579183447,-0.32326923644880845,0.5317290686184665,-0.16278488137662545,-0.37324263088330495,-0.1466109946023328,0.8864959122501903,0.18608299666242978,-1.1521032250091543,1.291618457669746,-2.360343806390394,1.0369252412837509,-0.22909836084979232,-0.8784493177143883,-1.7515759593793747
Diane,0.8457872942707964,0.5763073573638469,0.5753473128638088,0.12137147637004307,1.5756114085284811,0.7060185523313993,-1.3438306522814176,-0.3241125670561864,-1.4250585404478757,1.2326427765783285,1.7031373407301222,0.9522060721023929,2.494008671992891,0.9042827449614503,0.6466054212892172,0.8456133492714337,1.9353836100178574,2.4750101900048507,-0.5614029885267957,1.4413398577938532,-0.6560849087129562,2.4102643328749886,3.234786791541325,1.6913220603590258,1.4788907248475411
Rosemary,0.7298544515915308,0.07380131590549567,0.26259340684735366,-0.39142144398244316,1.021939755475591,-0.6125721645966561,-1.695375621869511,-0.7568854479641052,-1.5515430948657454,0.8244042545863449,0.9767161951764743,0.6054567780261173,1.2486274933428918,0.4674294146299696,0.4859378383858336,1.0099771284491,1.591634002672919,1.3918057003422426,-2.5730982023785476,0.6719736058093358,-2.8656541194310963,0.4558665946861428,1.3611290024999132,0.40794479391076455,-0.6165102368784797
Stephen,0.8164952237192786,0.7594424272664299,0.5489966532816163,0.5720720934167162,1.1017643543152287,0.5299253726169963,-0.7109412870595521,0.025814698656100005,-0.7665742502328444,0.37123790981518157,0.6297747878806031,1.1184419959849632,1.3052002874256692,1.8888894403217873,0.05407295576401899,0.1276878780758408,1.8478314214148674,1.1574552215985157,0.6233223878051091,1.420397617628289,1.4522935478718564,2.9011475385902163,1.666586056188823,1.2417657961891084,0.5263610700154047
Marc,0.5709991573220934,0.2500198576473611,-0.3585760737961354,0.4548578549689995,0.822856650147398,-0.5663581901302241,-1.4081719746923491,-0.8924885852620271,-1.2913340165933285,0.1774252578573347,0.7302765733534172,0.33661817496886226,2.0208685195484377,-0.13890324397334633,0.6245430260348325,0.29169896726250866,0.5650889116303027,2.5711743043114663,0.19244843667778003,1.5003209241469702,1.0722665378182223,2.5909285967578843,1.4519357591684163,0.8126802130268521,1.583081986886851
Phyllis,0.1075648514842137,0.22239378565557436,0.5458496101149162,-0.20221673583148905,0.2995405130947568,0.9756084186147901,-1.291347781209975,-0.4144114545347661,-1.3423088258516525,0.5636232002450267,0.7098192237208193,0.7401316049579721,0.764047897988944,0.5886432455162721,-0.24069803996788283,0.24682878956002155,0.6386119559264632,1.3269375131317371,-0.40850737542475046,1.2310152364070188,-0.39234363993012356,1.2943445977952193,2.0991386699172567,1.6379085397349835,0.8454040181471214
Claire,0.9738692264632449,0.22126675962817216,0.7929385151609071,0.2007291504666974,1.456760202099988,-0.7388131192990179,-1.8751697625596213,-0.6698171434195175,-1.3657861234609077,-0.030679764569164356,0.267496632720441,0.1258946684701133,1.6803360176460373,0.9247529264728608,-0.7242163774819103,0.09508722402157549,0.7034335039682834,1.5275709317198765,0.14372145114062074,1.3205878019946602,-0.1579916400652455,1.745129404099096,2.8688809915778055,1.5660952147699536,1.5523266030750904
Mason,1.2359827125103726,0.5088128636844128,1.5597292973609551,-0.2386762138088597,2.236442441240388,-0.9631485851557007,-1.7534404773752017,-0.8594017424093741,-1.8091079841360405,0.4943861524445334,1.517895962954809,0.5111133539287561,1.2580358133427227,0.6369794311371384,0.2918660980619431,0.3177038550852723,1.5730180682774644,1.386144612049286,-0.04160904226256193,1.4511438999007884,0.17667496792448867,1.7553524509724963,1.008157663404352,0.7805337679266443,0.6489451772526108
Jaime,-0.20195683428924932,0.8198958287566457,0.2650167989034067,0.2765015372687628,0.1162772570995878,0.18640116698728224,-0.5308805526610275,-0.28330415984211615,-0.2933799495891797,0.4275334770471464,0.8512144774831536,0.5222241458211044,1.459180974123141,0.1550458120640705,0.1359211971659655,1.2290072507701981,1.2436239758529237,0.7444100808192009,0.06552789567182658,1.3736276438445898,0.5785991693850053,3.3721287513851577,2.5614016801266097,1.7346055243496967,1.524586289939416
Ronald,-0.04914289345803094,0.5072127594126798,-0.043584048514091034,0.2548829782282235,-0.06943433413734562,0.7592955498421401,-0.19822420099328908,0.050843032443387545,-0.5886876926027301,0.24788216697029633,0.12331490853981723,0.5404427682168651,0.43795433573779974,1.0824348646912019,-0.08909882478102069,0.139129274836117,0.6063888662361877,0.4516066042136207,0.9711015575267085,1.436316418439982,1.648520220947428,2.314283271272693,1.2199510546706425,1.5348334443100147,0.4473314363938579
Nicole,0.246935033015994,0.08052816913751354,-0.3027958012996905,0.33730093576538345,0.8206056629356769,0.03501005380991592,-0.46100793986191546,-0.02254105099949571,-0.3165672776479986,0.6990205311865373,0.7474432012020801,0.6689073711681192,1.499049341940889,0.05845155086781507,0.586387643793548,-0.05062969526164653,0.42472326477350375,2.0282011819269306,1.1041459583512203,1.2156932202601818,0.7871464805348167,1.860349830963783,2.768626204541662,2.1755894751623535,1.3400057777665677
Lucas,1.2392741149241873,0.6958654483180609,0.263426110511673,0.4208649273086288,2.274440075409788,0.6213844152055537,-0.581638335678091,-0.11928777321461258,-0.7049640217983515,0.7952849210655178,1.3934055307249822,0.966417929630389,2.5973081043248163,1.6431339435281285,0.3111812193677009,0.6625081878619183,1.3721115229143936,2.2616647218354236,-0.31628652474644076,1.2572852350850516,0.24447818118865525,2.330593696958188,1.2344929309040384,0.36753247713205967,0.5733772215054467
Felicia,-0.32205651317815454,0.47200736640408186,0.13086593534793936,0.21285680518640723,-0.1521644383458798,-0.1143190877506476,-0.9138099584755368,-0.7917240099047514,-0.789584141507749,0.7612536934333195,1.1880007216422848,0.6499543399239165,1.1930231250178096,0.6711578892403549,0.23853276847487145,1.0440501442863757,0.9569992785992394,0.9866013311612432,-0.0763096734431818,0.6177203842397914,-0.1882817203390893,0.9364587071343055,1.6455755258868325,0.6299537361445682,0.48371957410315675
Penny,-0.019315132276632056,0.05484150047683136,0.5996677599957587,-0.4520244159783508,0.8420744948579619,-0.08056996901468741,-2.0738342829060747,-0.7267709725015217,-2.0280039838240365,0.00835912968069898,0.5274375185931878,0.7707093305887426,0.49256923539503333,1.554956540564699,-0.3069186999040106,-0.07780930735970239,1.2862384808337166,0.3477789197783491,-1.5046424070380122,1.1939021111334716,-1.7324941365484163,1.3038619539320582,1.27234868510143,0.4557614850340409,0.8377038013047486
Sarah,1.3850431209531293,0.007249357101307529,0.842248865417069,-0.18862136670606508,1.8934841974339158,0.08941914757910084,-1.641859020366772,-0.4996291642718623,-1.384166797385361,1.0045445147382854,1.5321613615283147,0.849225410377635,1.7114623920553662,1.388551858903783,1.044906948918452,1.0642892170030338,1.6941639970336284,1.094759627313228,-0.7498292865461369,1.4109774004490099,-1.3357356207686006,1.7049286430181185,2.871948932606958,1.2419405257359817,0.9996766384126099
Maureen,-0.4236996609090869,0.5805908180744883,0.020632657606589215,-0.6447959015645147,-0.5649842867287367,-0.3349033241479545,-0.9021372885259152,-0.40708798136547,-1.4470808671643594,0.2965962235962192,0.3335280242589388,0.32492997246474487,0.2217499520720697,0.40334837680692437,0.28103519200146365,0.38477415583155283,1.2781604953291674,0.6797463902833927,0.8337338541501305,1.2151287574641865,0.027973940900116106,1.407356386649136,1.938057325524503,1.066965780805355,1.1009561003588728
Allison,0.4055857189315472,-0.0595682778801801,0.12356230645294172,0.14986644134108063,1.1009085721473724,-0.033342407811398835,-0.846761089941,-0.04428286976957162,-1.014211254305702,0.7347133457509482,0.9790400972551223,0.4802867813974143,0.03555514768564164,0.5795955491426119,0.4082984393279946,-0.04485248987790818,1.5545126419283954,0.3459855412969172,0.7029885469898829,1.2479343889657268,0.5372903263306792,1.4109060946761767,2.387569371736489,1.5377798646515988,0.8131393066038773
Sam,1.7723445073320543,0.45864420241194803,1.0339914114283804,0.23736044390024516,2.5427265875607907,0.7061004067133481,-1.5536609834069408,-0.5687536874684991,-1.7137392806759824,0.7350964136044017,1.651155297706569,1.0812933617390972,1.2556530692157704,0.5696323840915392,0.35318913545387476,1.0399786418553927,1.9198385115344567,0.5824260481281842,0.3038006184120763,1.5635678554873416,0.1832625906218272,2.3810964982897342,1.5133749129451972,1.21005148566478,1.2617151895356862
Angela,0.5091662967694508,0.025040616667654326,-0.3432911341230821,-0.22231978843336045,0.3357942039722043,-0.19682607981160982,-1.2932920793460716,-0.633848274948697,-1.5803494381579233,0.7836999989328829,0.7579480303135911,0.9356202588694461,1.2089964440880354,0.41927251337760707,0.355076900619746,-0.12754234423323643,0.6151330411165103,1.3486997890367247,-0.5977945592587287,1.5428257640859624,-0.9192491569001028,1.950757448265089,3.211068598395629,1.901511700115588,1.0205364541714042
Kara,-0.1514445496574828,0.4082989856496246,0.2645549171478193,-0.8975795718966947,0.6658800361662772,-0.9078579700676477,-1.7042365001877633,-0.8399348824461536,-1.554880817157638,0.5007013107042082,0.7977945024172389,0.3056618022249067,0.1911844383169442,-0.6449392099918154,1.4071422033318466,0.4934336192257403,1.0346851634475371,0.27975100464893626,-0.3848247870636608,1.0551753858688266,-0.317153878511026,1.4042418913056718,1.8724173835749858,0.6533937164342027,0.7931267649341679
Janice,-0.2644422756057183,0.2688719212795889,0.24450815518203636,0.8071413981310186,-0.07929452940418623,-0.06278024254470001,-0.7812754296576893,0.0810470485919935,-0.6152483771752346,0.23030827648793992,0.2752247383396354,0.26361732634338353,0.055759981105416266,0.2306446402575867,-0.17848873274786006,-0.1176724660099415,0.4927293759387896,-0.12624837394146138,-0.3956568404573854,1.5122252492426966,-0.6870308857500532,2.0918041337034876,2.909475230317782,1.305110261648799,1.124624957367109
Veronica,0.7413180133835581,0.009381204346366596,-0.3542967830350133,0.03776716433796257,-0.12467360218218818,0.3617009254139537,-1.2754076295259382,-0.4737692840325709,-1.3494033836706436,0.14311706459498358,0.21439276902074647,0.2596236309223768,0.5085623879438885,0.24328327226298269,0.33910275569956516,0.21692079279313797,0.292496036723163,0.7319879321268478,-0.046589865468923464,1.1506344526617842,-0.2647070886056848,2.2464594548423698,3.7323482937053942,2.3982456261128178,1.173447135983989
Seth,0.7508798370583933,0.5071226856007783,0.7251786274714033,0.9973699118575177,0.9575754064386274,0.04808472645175355,-0.291488839763821,-0.24382366870908928,-0.4889494741118817,0.2859443991428137,0.42630114503315164,0.6018213873058119,0.10228235656554158,1.336613067841533,0.11746442921109464,-0.3839805933046335,1.2372609823017533,0.1340670490937952,0.7584196922877843,1.57454567605234,1.141979482229129,2.093861636235509,1.1936910093072046,1.1640011435684177,0.7181554384395605
Christie,-0.5509405007482675,0.11538699714637587,0.16345921912009975,-0.18616814163569548,-0.36735629427989774,-0.9369074496145501,-1.4693718422876356,-0.018208367350918058,-1.4355187163602856,0.22173699769168112,0.8502751385198402,0.22403982306103695,0.9349703874682439,1.2288069981892469,0.16784926783588797,0.2122854281061619,1.5402383856472057,1.4309019431255272,-0.10599925742721586,1.6143487489386852,-0.30414279404618166,2.635329523150808,2.982204759180329,1.2734676267742246,1.1285836858285916
Elias,0.7824890415263369,0.3970443041445128,0.8632175588934065,0.17553039158664607,2.052332789245052,-0.6251603004118895,-0.7265162619935011,-0.7341005944590366,-1.0515283685468146,0.8499017528163914,1.451565035282487,0.41510279474990297,1.6969457023678054,0.8130297355431299,0.6942494876029429,0.8419691000103694,1.366848675459911,1.0328700729800337,-0.5047954219541761,1.2519116314395788,-0.17545869382913376,2.026387037279894,1.9266284419358368,1.2565563157830706,0.8695636757139641
Kim,0.8200822269586038,1.0436232167988162,1.8280886268415146,0.2998274606724152,1.5966700055361802,0.23995152980037546,-0.9488418704884086,0.33224994981938977,-0.789786088415477,0.5242017139309118,0.501658671397588,1.2350355270163818,0.2939651652765002,0.17025021417987024,0.5053239379407228,0.8749647080458727,1.0961021123601378,0.726503471753525,0.5369081818094501,1.409493568559611,0.23928558461643945,2.1865904029163086,2.619219807363779,1.3264528693399633,1.4643162361771542
Joshua,1.2721829872541794,0.45127284667155537,0.4425205953393852,1.2303244885336055,0.09397831510098772,0.5179852309237971,-0.09479945685055963,-0.21045543907737568,-0.36596894471374863,0.07417183145794805,0.43889863431111653,0.548175013868267,-0.013953249947411225,1.5842380780963974,0.04252654371908126,0.6620189134557416,1.19016263889769,-0.21741099014524898,-0.20872568192208504,1.4905212288172753,0.9914091857784914,2.87448851101483,1.2624851900323073,1.2905325616834626,0.33284849010787937
Nolan,0.33909271563961185,0.33145192946686225,0.7819953347237162,-0.04247323683533051,0.9082179835579491,0.5110244684417495,-0.4667378424615833,-0.01807779397296408,-0.34410646815778934,0.4155170577727908,0.7887668519601161,1.1730549900605731,0.666101771926166,1.182092518888585,0.2911464477582197,0.3940694251772723,1.528291200704752,0.7852176674008278,1.2958346382945842,1.3100515800626924,1.8832764843259036,2.473828597043186,1.4475311588908852,1.5545351639936702,1.239772202115918
Amelia,0.8851675110614503,0.27444653892021975,1.005393729037333,-0.4944743546190825,0.9721111798208046,-1.0805781333061184,-2.1726273327951477,-1.5584732066834484,-2.316422795997901,0.711474901923101,1.5610325104888283,0.13864487208259382,1.9448693629320801,0.6181409013448727,0.25627959971851516,0.7585288110693132,1.304682131812156,2.213678818735842,-0.7164007262431648,1.0876901414212539,-1.3363276074445987,1.0278572242649053,2.6262868833663866,1.515841210372845,0.8311234755573417
Shawn,1.0190811347461721,0.45210573499644313,0.972506369917872,1.179179965419471,1.4925132272334418,1.0948652046705323,0.15268336090956766,0.669658925890102,-0.238156659814567,0.7488777015913872,0.9033643347541419,1.149651133057548,0.5099762965130413,1.2536294546024185,0.4556026327365996,0.33634936221166195,1.190798573943403,0.2593479481140296,1.52124737088833,1.5168410987463004,1.86058175144241,2.9168146791951814,1.989143722149979,1.965154332414295,0.9801918311125596
