index,Nigeria,Ethiopia,Egypt,Congo,Tanzania,South Africa,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,United Kingdom,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,United States,Mexico,Canada,Guatemala,Haiti,Cuba,Dominican Republic,Honduras,Nicaragua,El Salvador,Brazil,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Papua New Guinea,New Zealand,Fiji,Solomon Islands,Vanuatu,Samoa,Kiribati,Micronesia,Tonga,accountant,architect,artist,attorney,banker,bartender,broadcaster,builder,businessman,butcher,captain,carpenter,chef,coach,cook,dancer,designer,doctor,economist,editor,engineer,farmer,filmmaker,housekeeper,journalist,judge,lawyer,librarian,magician,mechanic,musician,nurse,painter,philosopher,photographer,pilot,policeman,politician,professor,programmer,psychologist,scientist,scholar,secretary,server,singer,soldier,surgeon,teacher,therapist,translator,waiter,waitress,warrior,writer
Terry,0.22186177135796814,-1.0176712213690087,-0.9719211313747987,-0.5643035504380127,-0.4281662676304317,0.0008837824637251546,-0.1577551412191951,-0.40711176510849234,-0.457358088532568,-0.6718358400456106,-0.7417755224623451,-0.8518523696551275,-0.943311357139059,-0.8741279756715162,-1.0289993671844664,-0.7054168008848277,-0.7698127844220264,-0.3975196365893967,-1.6400390452717433,-1.3081461252778346,-1.1269491017580844,-0.3713425000741705,-0.057596126291673225,-0.525862234396083,-0.9074814248165217,-0.5272989946329265,-0.7299233450777767,-0.15489578020060352,-1.3130820183716465,-0.28451552422732335,-0.9256689430811428,-0.09732707609072742,-0.18655978100781315,0.17918121808167414,-0.22217092886047546,-0.17806471764138193,-0.24342427974490566,-0.03395936443290151,-0.06420579921396054,-0.5372869089747546,-0.21511908429702412,-0.7754999879260922,-0.5999433444290478,-0.55849502471561,-0.32478771075176155,-0.32942340703259065,-0.9267906777179157,-0.23210966252446452,-0.46536666589027215,-0.549287005062185,0.00045068013310569293,-0.34183958571180106,-0.03413230004210959,-0.4756128911017713,-0.3976493501992954,-0.7587651225215857,-0.6814123638548407,-0.37804953149132403,-0.5962580196345083,-0.9118181604652348,0.6424299431056911,-0.6072129505249325,-0.1372788337808378,-0.47992633867555223,0.24555291074016608,1.2351684888724255,-0.43628486564545876,0.6010233377750696,-0.047632529735869907,1.226514797070014,-0.4208245754155948,1.1891639691778213,0.4930668115525068,-1.0494633364146042,1.5627065504389814,0.8693548130833024,-1.0893857643273495,0.4953030744594073,-0.7604014594472673,-1.1077302295298188,0.14180433770953071,-0.22918813285558043,-0.0630253316620325,1.0387690645443013,-0.9179984034008976,-0.30963900947830975,-0.035543766600029614,0.09605965106947978,0.9450943202085144,1.8793798858881736,0.7747785333345506,0.8502634365562834,-0.05396773396672717,-0.1583923131486042,-0.10154702534856294,0.6015659736638312,1.1874169306682654,-0.28874726847512094,-0.6744523023628839,0.48072242818470895,0.4717295533525282,0.28669093996929473,0.19786742040708574,0.9154286352328163,0.04969867204424108,0.6420381926651634,0.4036039777806753,0.12109104292242232,-0.09102128304774727,-0.1720770610224422,-1.0238166232806487,1.1765270069000398,1.018791126215754,-0.6854819357699795,0.05558383290707914
Mark,-0.4193936242870938,-0.3615633727331717,-0.8448980619658442,-0.5435382570277059,-0.12490199487305258,0.041463989525465525,0.0035940682277606144,-0.24043834777001807,-0.6562813050323737,-0.9532730929264248,-0.6721249893732696,-0.8959657244078274,-0.36002352384552394,-0.9143464959292834,-0.9081915991269454,-0.4469410311721395,-0.0963589791897106,-0.27798206102421813,-0.8973025828696701,-0.2687009639111081,0.10691792753606393,0.11138709351390604,-0.06838948388391812,-0.6803023900439121,-0.24736655465717824,-0.6812042697408691,0.02923795341864415,-0.10743163348688299,-0.5005673693031939,0.16953708639822546,-0.08149653216057502,-0.024183600404524812,-0.34340177788717446,0.07859281817340795,-0.3388460492015324,-0.2966611300056542,-0.2771492670028093,-0.5866422155424417,-0.41796451102021037,-0.39137827912079554,-0.5736986513060329,-0.6236624859902541,-0.6091598745813438,-0.7880131005988898,-0.8427412461016918,-0.4757703606460978,-0.8381968413134925,-0.8555003207866995,-0.8982299359734659,-0.982724397551775,0.21076892171539677,-0.23269896487488093,0.18299189594191403,0.1145420472821335,-0.036052354128433155,-0.25236496498956124,-0.3011375812255612,-0.5793292527379541,-0.3255050956741589,-0.44608479860819,0.21974184595545135,-0.7463117664942025,-0.2548441143663484,-0.4824644123198277,0.2036652587612441,1.479897627866341,-0.6985274434106331,0.705937563725154,0.1472797656991083,1.0287598171976844,0.11134360726787237,1.358149819255679,0.7407295688991646,-1.0712639691608388,1.4244785249719454,0.6686728401263904,-0.928572867993049,0.4560049597539249,-1.0498689916222488,-1.046733384363599,0.00787456340211545,-0.30564531690273583,-0.07016388899119544,0.45882280839356615,-1.037655020348599,-0.1109609771615436,-0.09444098571123781,-0.058872454875176436,1.3790179531879478,1.8561333962471134,0.8953396996420886,0.07618093024272005,-0.07217111283724473,0.11339020340646991,0.16479264170765823,0.6199976616757396,1.0989072150966153,-0.3437407262421646,-0.23520702348759776,0.7919963963464457,0.4577366905829803,0.7033919334210742,0.39075504000234984,0.3543676762159149,0.47034438530806255,0.5054247097217978,0.8583745979929922,0.4242501762534227,-0.22212303661462834,0.0788594784369636,-0.9535069976448538,1.1654321900286715,0.33965890083605405,-0.12472988045686663,-0.07106518382627641
Cody,-0.6105295000274708,-1.5776976370125657,-1.3909390661753749,-1.1136842132923352,-1.2682064071580506,-0.49564518485026127,-0.7117186893193543,-1.066196808681259,-1.2250854768587178,-1.8901623615703282,-1.464194415083705,-0.6437155457923457,-1.089620135532942,-1.1716491776995315,-1.9415837919157393,-0.35204473537228526,-0.38499206366760025,-0.1306563275859494,-1.694559447205525,-1.4448334004624732,-1.2248816210425304,-0.8625115217922107,-0.4534152318446343,-1.2752093202176336,-0.940094055179415,-1.2439302043572344,-0.7688551584396378,-1.039915636129315,-1.6693520130620214,-0.899220160217212,-1.3940842904920636,0.16535635845513863,0.2917752304272623,0.01700262638147666,-0.40039741474522034,-0.7365422524843732,-1.2477787407015455,-0.32357620378453006,-0.631498552477682,-1.1358466390690856,-0.8422356925159169,-0.6486423453694695,-0.4187608469507451,-1.0404214377418768,-0.736826094905159,-0.8570492819990054,-1.102010668221933,-0.6592415048890183,-0.9137961905889728,-0.7886354603627098,-0.20300902545788926,-0.6062895356947474,-0.08303932148321705,-0.8624594469434109,-0.6670108556407504,-1.1925143424981646,-0.7613854236425767,-1.0392611650004784,-0.638820331423996,-0.9806407746119582,0.10613939660403833,-1.1008052494266833,-0.3982365317017766,-0.11324686884301849,0.3701717241157335,1.84807492359794,-0.9725711301326174,0.8277971642089333,0.21829876190444897,1.2809443822901445,-0.299030046270341,1.7883736104008974,0.4926481403540987,-1.0815606756202492,1.249263356086254,0.8515179281307788,-1.564280477466284,0.33362305580243484,-1.3411022110953883,-1.6790469232586973,-0.039496341045679485,0.23153599418802942,-0.030594789591931154,0.5453308963155326,-1.3179826066626381,-0.28887498358539354,0.03438707437761266,-0.327447379600513,1.0007424151166389,2.1076701552826775,0.9467959494995508,0.221239980042325,-0.21584200965418263,-0.3869537036329904,-0.0320351475182054,0.601034292595577,0.8572164028712758,-0.08751988996136664,-0.543947474864627,0.5734278214328021,0.08543622182335232,0.3012417098446229,0.30119308054071986,0.30366978478965184,0.18334434460698992,0.5119256667605285,0.858853254868165,0.2741684746266185,-0.24202896851256767,-0.47794771551714454,-1.1955486200575967,1.0659460407888097,0.9807309617519273,-0.09601707156299663,-0.38403763548173037
Selena,0.28255806686576873,-0.3885654114004096,-0.6148277616627518,-0.010862053798570309,-0.2021449285870505,-0.14957748130935133,-0.15583018542098465,-0.274231839212661,-0.6585561520302802,-0.6144405401099792,-1.1758184013320077,-0.3971934351962759,-0.005416661472492716,-0.8138143497940392,-0.9784980190075495,-0.15730118621273045,0.6380624173492306,-0.8955531248414873,-0.6182174816164816,-0.29727044422690624,-1.0623580865585158,-0.39701413860137097,-0.006305361581598787,-0.4694575092317512,0.10048686794332755,1.0027059180411633,-0.8391653743814519,-0.39600269106653363,0.5554881053227313,-0.39152146807314725,-0.27341367244814474,0.19332658815462692,1.3493764380584456,-0.037561371871863626,0.5303610819643343,0.33227683516417833,0.7273639221862925,1.0308031283259893,0.6054166978619443,0.4877805988295702,0.9261942512028921,0.8978049271838362,0.8451901753743472,0.7824647770721735,0.8493078799233632,0.5931351117615046,1.001237658104569,0.6209552770236416,0.36858301396355225,0.6569970307777563,0.0026371494666312017,-0.061157349809048876,0.020375142160787084,0.5301508775032251,0.15646065729457495,0.00022529616379454565,0.4864762277080167,0.1513311552768527,0.16151379816308148,0.22844709063932672,-0.10613152049855862,-1.5083284850385876,-0.0631256069935787,-0.8245740181674519,-0.8016788165490558,1.4629363870086625,-1.7614749995653154,-1.2515287193623204,-1.6064561262153239,-0.6520144208311518,-1.1473344717601743,-0.44120077015006687,0.4282019168126226,-1.465184524479197,1.4651950658246193,2.1389728533347148,-1.102442279529215,0.06396919511936082,-1.329970252960104,-1.5575538710542076,-1.0619583179069576,-1.782353153829389,-0.5011074894762505,1.8669449123991069,-1.132190774514192,-0.8583710751371011,-0.6225295824783131,0.30139921384401913,0.5492693644391484,0.48066388122132364,0.37196943930697374,1.6693348484107715,-0.21168143997994124,-0.4991845043435024,-0.2953043354798124,-0.2974194183577946,-0.5705940719591982,-0.4939746231154597,-0.8386045849783695,0.21700867149142072,0.2773838986639666,0.2567584271875183,0.573258991371438,1.1190231566429152,0.7310304001273518,1.574402571128739,-0.44129803217588165,-0.8345915999858654,-0.20793840725691198,0.05134848112147644,-1.1189999049525128,0.003576265751606789,2.767105272285496,0.06695127112797444,-0.19687825626192665
Josiah,1.062548468103952,0.8694307780986803,1.0640004000597525,-0.04303032543066056,0.4435747455641832,-0.2855838040429344,0.09470174506029061,0.6838403517524658,0.34279159810388643,-1.1186094904245567,-0.536317645743321,-0.2368838808236046,-0.30494655573516366,-0.6439882696910908,-0.3030364832945522,0.11414679982022233,-0.612143445856144,-1.4377078927434346,0.13910277601909493,-0.0710911672825462,-0.9283427701940108,-0.9679897359378025,0.0950754189611371,-1.0264249710801456,-1.1783673351296755,-1.218067929018254,-1.078265459896851,-1.4426932234214702,-1.4548456311891895,-0.7555823958278907,-1.3968514230581215,0.012682564237326485,-0.7785170597427938,-0.36391343464101933,-0.7398099832837399,-0.19456235493117502,-1.107351849245795,-1.0363429335625451,-0.3438535550944117,-0.16477185823419654,-0.632332069648148,-0.5016473911976324,-1.1857445592231206,-0.9563464529143647,-0.7911567976666756,-1.4423926317328435,-0.9779024516625944,-0.7313080544878299,-0.9755157478586639,-0.9359877882986336,-0.4551597388768702,-0.15045612384805557,-0.27150120883322154,-0.4428540629845754,0.3516465490329301,-0.016978062118959057,0.239664800760122,-0.029999471613438425,0.17114280154684483,0.5708514913922069,-0.08360651848157995,-0.8630796041386167,-0.7092760910573417,-0.5842870651221137,0.6934980170994887,0.3125326916656022,-2.017286947353458,0.8317521912460014,-0.05123436576360222,1.7265182212077894,0.743175364727609,1.8193875432577806,0.09216569218928143,-1.0961647348919252,2.0957322884229237,-0.008332225581748242,-1.4913596586890419,0.8074992026024659,-1.4448187903424239,-1.3439355365923789,0.0463356372435181,0.6722314751974067,-1.2104789533538018,1.1492840433648388,-1.5453689807627484,0.121603851290243,-0.07010666692618747,-0.27768134555898333,1.2847712689664734,1.386667592161864,0.253825705857092,0.09866432462798888,-0.07510422404882541,0.5205001551037348,-0.9981028267954308,0.41029902057283724,1.016582746982776,-0.01178224012427194,-0.3490379660716954,-0.6147579717624317,-0.5785861489983049,0.9989060022980008,1.4707061231601255,0.6591368224109513,0.06512924998123094,-0.34210109957065626,1.4904993190713407,1.1660478353961654,-0.3493301630314361,-1.2558025811294766,-1.5378169473900676,0.7982916651536962,-0.62977605643955,1.2602720087298325,-0.644385371672451
Gordon,-0.2782085670761631,-0.06857083971442222,0.06542691427284114,0.20495139998537135,0.04305240630317728,0.3970583427707381,0.635215224709279,0.47398332072934013,0.09367040600818538,-0.6250409970844539,0.22149591588482706,-0.4278646630000894,-0.2993087917104719,-0.5278883937342956,-0.2792242398509158,-0.5266080618669661,-0.37424849641033553,0.2963001984656819,-0.5045832313281425,-0.447539430883999,0.1655724395728183,-0.3468783610658055,0.3695358289046494,-0.49502844585583333,-0.7428385483362692,-0.8575037532551324,-0.7250385099527561,-0.40616163948857775,-0.7543814615850833,0.06631442451839124,-0.2917761002298321,0.1709977408413938,-0.7919045263399276,0.38687010303117364,-0.6212879636342405,-0.0265453994852401,0.13049999278810437,-0.29546026343260384,-0.5348416401385718,-0.6210790769784172,-0.4132464474696976,-0.8640322130170004,-0.6930288294551934,-0.6805865406553191,-0.4136464722141134,-0.4734476970022173,-0.5884358333717538,-0.5329647697167623,-0.7938479881745971,-0.7174553693571463,0.23525909247013368,0.04061848278627118,0.24786348817611734,0.47076717853480643,0.32285661544758465,0.19176470186782363,-0.2384820356358197,0.11248133721628817,0.007873008817026983,-0.4627508996318469,0.38693137197308375,-0.3890995037072943,-0.3479970964499104,-0.13224811862883015,0.5085288850838319,0.9645769396934761,-0.3621388024830506,0.7280864384430729,0.40954797935556736,1.189692569674569,-0.07820982424913396,1.061387029909752,0.21657437609452862,-0.9111405368951314,1.3260320349421317,0.1608156231625328,-0.8592712242570641,0.5531039124940949,-0.6437302222983413,-0.8623834801150836,0.13469864988158603,0.06454186034586891,-0.20916024469675865,0.9570304376588841,-0.7320653766603504,-0.016589444931407002,0.15033253030466154,0.06058091396457134,0.7140813493526219,1.5468157838086947,0.24481767518363465,0.4625443142134447,0.07063135257026538,0.0709264363935339,-0.2762614613724029,0.6243538935115832,0.9919013447963143,-0.08618500848379929,-0.3422143256159571,0.002982750257259865,0.16622283880432426,0.23107939531674804,0.39656072336108983,0.8948761158421424,-0.3788251426227307,-0.0032797882115507115,0.57487512739203,0.5978249252277663,-0.2793712026231086,-0.3244967385226906,-0.9661593111770581,0.8998120526473914,0.3750243492327515,-0.7707017640397813,-0.04205606778535502
Bobby,-0.01821348696359303,-0.6169060486718048,-0.905025761854578,-0.07391559695599494,-0.1998553791763549,-0.26804154264548974,-0.03889667371107762,-0.023977546800801913,-0.040115465212393,-0.7399154428309257,-0.3689474180505824,0.21108229170630066,-0.2192070713349636,0.01227386039828862,0.4839782472418968,-0.05397548397423765,0.15396556375915602,0.30334689153967037,-0.20348030409645626,-0.5893895975723138,-0.5302277949138041,-0.4462496312174,-0.14767281475357277,-0.363313512675666,-0.42345061260444794,-0.26108703144626355,-0.517222053278863,-0.1680344136140722,-0.7246359297437723,-0.32427426086379324,-0.48821500886209196,0.12978889407712052,-0.13902247523634523,0.06008709482261639,0.13415688860373648,0.17040361215962752,0.4671274491983843,0.5564086250214926,0.3756710654642634,0.10912920515801108,0.3037598379091244,-0.031766495031597036,0.025129398335641564,-0.13066635998709866,0.20055901951446672,0.05725917818256952,-0.12125744808112104,-0.10332136229144175,-0.04002371361568324,0.3060943020500485,-0.18190178820387487,-0.5363570084849175,-0.3206180861475528,0.1242211485789365,-0.4524910733434522,-0.4449171894218526,-0.35457532335113073,-0.4382428573619445,-0.1321828494798779,-0.5123203406416654,0.3976111076408398,-1.0544697668155407,-0.6269544432805254,-0.5843833093620849,0.475286166611659,1.6886173167784606,-1.5187105794921834,0.4065517676834223,-0.08177026938322203,1.669278964759191,0.08005063679645809,1.5413290607857273,0.2819609289481233,-1.4972629522863707,1.409780213929043,0.40177431371353267,-1.6589253253925982,1.1260242047420692,-1.5253562906752294,-1.429327824118116,0.08884660093754927,-0.16097439192114438,-0.6513467905209975,0.4422900918422795,-1.138397529125269,-0.12410047788663793,0.15346454401245263,-0.32411802604908574,1.6339738528728676,2.4675754334586193,0.47998081770235496,0.2762855096317962,-0.3440110467030126,-0.20791718734323592,-0.32487208934597517,0.6050761068343141,1.8239471733137775,-0.3114563287451625,-0.15817590288095942,0.29908996618158024,0.3682347430363386,1.3418600165935903,0.45873307424523857,0.8296271010851552,0.26751053819773807,0.20240513923351264,1.30331022722703,0.6576586568691534,-0.4732548763242467,-0.5938799438913857,-1.6608262592331435,1.5010122302747806,0.7339462024490812,0.38078297459414595,-0.4944075861548695
Clara,-0.4124354829069265,0.03036921446634488,-0.23643963424755068,0.21089085309406963,-0.011954965289762816,-0.09791654254363398,0.009331491324370562,-0.0555304297881072,-0.12237871827054282,0.05837485542357443,-0.5646530709601608,-0.5042052223774163,-0.13024030100698145,-0.5609384663530612,-0.5043972521251207,-0.47885472492067443,-0.2724815173373609,-0.6455649933940767,-0.2245087645852456,-0.3989910950921742,-0.2027950907903,0.1911246078042881,-0.26257040854190117,-0.09924880152527062,0.17575046269065497,0.560474012469335,-0.15877605085874125,0.2327807336399723,0.38850363387391645,0.026816415173509904,0.36497938625617554,-0.19436223396180002,0.41679093388880994,-0.3583511961666102,0.4444020801908853,0.12581910473764366,0.5507651055463075,0.438579493734974,0.30172563567871413,0.28802260745480673,0.6183874804597257,0.6595241329871285,0.6006531067693419,0.7651900518863958,0.28382319995848776,0.5299673108012352,0.648411413384616,0.7455963528060539,0.5314897689951613,0.42280854299834547,-0.3547273851973666,-0.12188268200668977,-0.3067509438543867,-0.46868592629328654,-0.09770918474269143,-0.12952552731993958,0.048332536337603864,-0.26848891095460514,-0.03335157892149791,-0.20974912485549901,-0.4714759409412706,-1.6388129077240132,-0.1143974826165851,-1.5282703072853454,-1.037395736784881,0.3410302940189115,-2.318328949339996,-1.7547995895484718,-1.9661033216475694,-0.3693358433104208,-0.7034014369530696,-1.0667682135222674,-0.5055815884650887,-1.6615317687555378,2.138681790501415,1.3912876813983281,-1.5264213725893185,0.5418027253275237,-1.5518991156535245,-1.5487953509414867,-1.3413760014239562,-1.4340585463292261,-1.3108061834710405,2.5409863139442455,-1.281303566699496,-0.8187554346063929,-0.9449615060798358,0.522356269162423,0.7175833061095231,0.1119858569346065,-0.19094711079527849,2.1148974556654028,0.012803144154547029,0.11539358472121418,-0.9771879832039542,-0.3294282739220804,-0.20317621864201527,-0.30240414281918143,-0.46755292120931785,-0.9324781270271396,0.20572253194710635,1.04126553625336,1.1883505413720057,1.593922748939198,0.15568679258647455,0.8227759368882215,0.24015945123371948,-0.3355136768073764,0.12568587751642454,0.14303566595008982,-1.3672711734443153,-0.4563028093404928,2.279405667751708,1.0145720864748764,-0.2552991983483947
Savannah,-0.47781104114287776,-1.3702661284948896,-0.9736185208918078,-0.6774139159318359,-0.3426794884396189,-0.7250609592958134,-0.663298010442025,-0.1359029203908642,-0.9258749917586668,-1.2631752838432786,-0.7108975100794427,-0.40834562341865094,-0.9903599938333218,-1.2957722059527028,-0.6720734443251919,-0.15853909820114867,-0.452557670588238,-0.2859584766368965,-0.947987043385216,-1.30617168754004,-0.4206574992814956,-1.505410563797262,-0.36471478906483495,-0.8775539579626487,-0.5988989824591388,-0.7856229804217817,-0.5066870247731569,-1.1160934324196115,-0.08278477968369126,-1.19068306812635,-1.759182439226119,0.13899106142877524,-0.2947349227558949,-0.38102798335451304,-0.6588562121519604,0.25875827083068914,-0.4788465033880233,-0.4861791849227953,-0.32186237609884893,-0.21462276609903305,-0.9008228699692202,-0.1265359761062551,-0.973009723161412,-0.400357559085032,0.2632113112086561,-0.9098822345568293,0.025653553383701767,-0.5707106335427935,-0.7182874910631922,-0.48902437039834656,-0.2901629314210902,-1.0312475358256115,-0.39223641052076014,-0.20764225471138972,-0.3656431044289961,-0.752629065574093,-0.004023297800159942,-0.9172615018010712,-0.18695865182722501,-0.06804385133075079,-0.5007787123369379,-1.7511813085950574,-0.10938519552416238,-1.2289107767736145,-0.941986660993692,1.2113541963455412,-1.9568893523348527,-1.1016574317322327,-1.7278023219894463,-0.6784049910825887,-0.960385161243259,-0.6329665566729813,0.14517596957995504,-1.512224660291943,1.5534302294013043,1.3106151025060346,-1.1795547196745464,0.0345301431466659,-1.8975168065824786,-1.5239998889748012,-1.4248322577141757,-1.5820153537531019,-0.888721727034701,2.043907726945245,-1.4708921615417085,-0.9560576395341747,-0.9809055161635627,0.5075860676864118,0.19623327654926165,0.3194864761249772,0.2404858455863957,2.0910695147787104,-0.586052533515146,-0.11834198419273015,-0.5183507618246754,-0.46812886780013047,-0.8053011130100716,0.024918011014300884,-0.7837224205979626,-0.1210689759837408,0.03948541429503366,0.44226987406681756,0.7506959582069455,1.130459069049339,0.7060637018259909,0.9624814964850034,-0.2051286787048762,-0.44318508346854263,-0.29370290108254926,0.26815335733183776,-1.3753470375740584,-0.42970035429530706,2.689398263336887,1.0512669704700428,-0.3005114796046022
Josephine,0.29946501429974315,0.25919059963806046,0.15283111405780855,0.770901853883987,0.2578038032287238,-0.11619447323823724,0.32272787421367066,0.9283904962503801,0.22974840562676316,0.04339493706604051,-0.3364894492430919,-0.14773915869950574,-0.07765115102446454,-1.133914908081792,-0.6748843994171304,-0.37091318478306223,0.1520651786110478,-0.3581558668556228,-1.0016874197356365,-0.715196900554598,-0.45719997768577153,-0.03387152061268866,-0.13018146896673563,0.5759200891090821,0.1210243637299169,-0.022048618841723367,-0.48727152170891075,0.2904405353911491,0.2242971049025172,-0.2344588824495803,0.3480505534459239,-0.04974520649327626,0.031518164484401846,-0.1491438811031528,-0.08486415726592116,0.5239194188131677,0.14604132015486765,0.5933811935411227,0.30560973930860647,-0.07372450388807644,0.12813731970812264,-0.07048411766881804,-0.3104719906411595,0.2598750855454348,0.3755792093999156,0.08007069359645556,0.4193095007527562,0.10058333949258047,0.11851623272865731,-0.056631465271607805,-0.16052292286873193,-0.21726789200626373,-0.2391414331291393,-0.044547652028385225,0.24704412324153974,-0.2029327346657136,-0.11868292457002803,-0.12297648570120356,0.23529448301503314,-0.5094019773736574,-0.5102226803948253,-1.4363142939668163,0.1677591148826097,-1.2461974212487605,-0.7889354964065006,0.7654736232087538,-1.9660128690470133,-1.5024010470142881,-1.8996567529425465,-0.3564151760990749,-0.7206558809768424,-1.062026471914189,-0.19516772735601495,-1.8917998033157886,2.0574617742938592,1.6212925005452066,-1.044624304748547,0.27297466471009396,-1.6929613773320122,-1.272668154229584,-1.4021396695316166,-1.5169732625375987,-1.0645024966156518,2.5701557346523303,-1.4222560779422984,-0.5953041805110822,-0.9667471169307532,0.42697295307139405,0.7939860403967105,0.034056153784140945,-0.0856969128952317,2.0612479326913395,0.06724181704824825,0.4166360816004094,-0.7519594620153837,-0.3796228930030638,-0.38410043057908644,-0.15576035402230895,-0.7289675037989876,-0.7400055706376681,0.28721800794156194,1.0339053801285252,1.0017595621885493,1.6435960055211396,0.14536779513994874,0.9945431529414185,0.20993326744556043,-0.20147021841996718,-0.32144472494056187,0.004339068939728555,-1.1372569921889526,-0.25280892106980934,2.387439047112023,1.0387351585406808,0.02698311804099779
Bryce,-0.17619016958902958,-0.8845381372365827,-1.3135677479135173,-0.4637363937315284,0.02050173967582921,-0.21050352112904483,-0.18006754442427,0.3564094927289636,-0.4434717201615354,-1.8708086773751846,-0.4821952323840649,-0.5738326844872513,-0.6744541338126069,-1.2980373195753554,-1.6265862178842458,0.07382934672960641,-0.7159069654675022,-1.005258935241732,-1.1310694041420213,-1.3348796047226783,-0.6238912642640151,-0.8767797222340687,0.10950551275926487,-0.8997263962782215,-0.7778091057837863,-1.0701020203388425,-1.0767609275623569,-1.0452505286579543,-1.1970180713151577,-0.6163990133244833,-0.6214124854886947,0.18193147502197374,-0.3140644726892217,0.13801785387240592,-0.43397217702632673,-0.4456510319130224,-1.169734387466255,-0.6822853894148387,-0.44242495523917036,-0.2332467181003071,-0.7485910181196405,-1.0968051950347484,-0.8468837375233841,-0.5073239469720937,-0.4594426190855352,-0.9415624638888774,-0.6307447983609603,-0.6320388387188105,-1.1441114558035306,-1.044269116947303,0.4501829789245111,-0.165325491203387,0.23340869856568314,-0.40599253324530726,-0.02376017811049602,-0.2965670422579724,-0.6645519311549081,-0.31613145709017504,-0.07473000866187889,-0.33368021457671954,0.25815309683299975,-0.875904588868898,-0.7593314369707397,-0.3061421872255585,0.34797158864324335,1.549703318167188,-1.0894446331577838,0.6720599205679377,0.19076465712884758,0.8540763033890345,-0.25606520770690927,1.4540015426490707,0.6400198044371221,-0.7586407570874482,1.204041184886786,0.37363731566145236,-1.1338742651675593,0.3938189786640645,-1.2254753340855613,-1.428033006601025,-0.10536110072067055,-0.35016942303413046,-0.20833654530506904,0.7064833755148264,-1.1014925137272615,-0.5564484300775016,-0.02176514658710952,0.04402918344445342,0.5495770211555626,1.9111106162505214,0.5721495014767128,0.2957680292778381,-0.24922238395118182,-0.7996226638844299,0.02467794425240459,0.5268052009447802,0.6941875764934707,-0.6861519251004894,-0.44853312051927574,0.469813665654234,0.08593249216881543,0.02483730928304646,0.0738521529658508,0.7370164117906594,0.27498024848522956,0.08947284181757251,0.4523952683716398,0.13591740253492546,-0.0786743598117088,-0.1890396102981837,-1.0368368500549565,0.8548621221137177,0.5505619350575472,-0.46680125647217374,-0.5601617294030602
Chloe,-0.9725550129892547,-1.6411544884090508,-1.234830099687855,-0.9842116237714673,-0.8180277590834413,-0.1946713828207991,-0.5717510121371456,-0.7887906298709045,-1.1642474299868177,-1.4512341726116051,-0.5312063599402982,-0.36572049624836805,-0.8120566060157262,-0.7419180446391243,-0.744390153916756,-0.7718365941527071,-0.39925945976795785,-0.7634790773175424,-1.2085595124999404,-1.6465797265051685,0.08040278850073693,-0.2299244473937833,0.12440074159947313,-0.46372258316373394,-0.7144981463067318,-0.7243128821118003,0.09639087880729184,-0.5418917810232975,-0.46392462568394877,-0.5704696833002874,-0.07878273564861857,0.1563663425190568,-0.13727114829900378,-0.031749261771887395,-0.2050651185024311,-0.41817947725438104,-0.8232787873404256,-0.31633397021368015,-0.6732736627108314,-0.7652128806668703,-0.7159057602572826,-0.45147128967160083,-0.601865607967549,-0.0640943784553242,-0.045913729692532296,-0.570735059026884,-0.46789444902156463,-0.3389103472660268,-1.1057791334264757,-0.9498589477874145,0.14657442047105426,-0.6105662843179965,0.13965003865294934,-0.35852811162652026,-0.4365598966140305,-0.8237571405743379,-0.7453119847799943,-0.43569695787024576,-0.5766148434067743,-0.7848064001329772,-0.7659901090869631,-2.420916770405473,-1.0138669385167283,-1.82694137834672,-1.4063125823771279,1.1631490409872172,-2.7334731902261766,-1.8701627137328276,-2.432152922725031,-1.1921937479994391,-0.8493847577014138,-1.681808190152039,-0.5052303250823427,-2.158599960050736,1.4722794062148765,0.9206061844112828,-1.6806315900572153,0.5043986661188834,-2.778043846098348,-2.0440161174284217,-2.073903490773758,-2.7078371789646,-2.026747549632151,2.418123428853782,-1.8315342685090197,-0.7641317776183558,-1.0686107138235168,0.39991074606914306,0.6127591599295347,0.05713116266512793,-0.8423494656527846,2.0904717373614785,-1.387182755945693,-0.3010050772124808,-1.2244369659961851,-0.45248934640642685,-0.7806480224726962,-0.5895892793413113,-0.3265300366978189,-0.6019298386903564,0.3732176178934993,1.5695459996640357,0.5451898768270308,1.6287964490014317,0.9201684836498535,0.23205502018393206,0.39008848238928884,-0.2437555041440305,-0.28270750455873744,0.540490603611056,-2.1444527743818513,-0.5255410405246629,3.040005698988591,0.9080778478599473,-0.7821001318487031
