index,religion_isomap_x,religion_isomap_y,religion_tsne_x,religion_tsne_y,religion_umap_x,religion_umap_y
water,0.3710905655411529,0.12053657455651536,-104.58491,262.58572000000004,0.62807447,-1.6356839
coffee,-0.027702125549607014,-0.10262787219874947,80.91785,56.60931400000001,1.4108173000000002,0.18560518
tea,0.492223236137404,-0.08602014076006903,-89.254425,329.2362,0.9692867000000001,-1.9627985000000001
juice,0.06877638039456535,0.12573907582746938,-205.57866,-103.01566,-0.42861499999999997,-1.0497997
milk,0.21604583766632807,-0.07849071424013594,50.515384999999995,269.041,1.5184658000000002,-1.7773580000000002
soda,-0.07444245470333967,-0.10311736496267113,90.65777,-12.346193,1.0371679,0.6726835
energy drink,-0.0894088226962989,0.4032080798348251,-272.1298,-14.548548,-0.91930985,-0.6050055
milkshake,0.1273581107924193,-0.0843202908032796,98.02391,226.83607,1.6890903000000002,-1.3032128
smoothie,-0.12670074844135334,0.14067467931108724,-132.6978,-170.7525,-0.702849,-0.159137
alcohol,-0.2322918165773375,0.09647999267316068,-60.077755,-74.352646,-0.19691257,0.5584635
liquor,-0.21428995302679046,-0.08851650262494139,72.401764,-89.10471,0.15037483,1.0103703000000002
beer,-0.3022994484879407,-0.16001081924758673,170.42053,-166.79512,0.44082046,1.5629648999999999
wine,0.12649195531235194,0.10047551215327184,-109.590096,120.07875,0.6207931999999999,-0.7671443
cider,0.0461884989861127,-0.2474908355493795,186.4934,112.42853999999998,1.8996786,-0.11216948
vodka,-0.016871720802742473,0.12132631116030447,-112.24178,36.362559999999995,0.38295242,-0.24130543
rum,0.11070338550465647,-0.25103364666172084,202.69063,176.23141,1.9821029,-0.6413909000000001
whiskey,-0.4105127929886215,-0.14341280228785516,135.5048,-223.97047,0.17094594,1.5477507
champagne,-0.06435808706095894,0.2366007638197553,-141.94194,-57.240173,-0.24778955,-0.44210079999999996
