,beverage,yob,direct_correlation,indirect_correlation,same_correlation
133,coffee,1952,0.8503571097770853,0.2494952169461349,True
134,coffee,1953,0.8654933836031338,0.21554699711094408,True
135,coffee,1954,0.8559491886775602,0.21394600509910364,True
136,coffee,1955,0.7918331974347467,0.21727371382861155,True
137,coffee,1956,0.8071826256415132,0.19789855968855785,True
138,coffee,1957,0.8139113611143195,0.18007500375971006,True
139,coffee,1958,0.7812148639773915,0.18558289601316152,True
140,coffee,1959,0.8560892005718356,0.21887434681770715,True
141,coffee,1960,0.8402563081834513,0.21318853063006868,True
142,coffee,1961,0.8252053238711767,0.20199856816057266,True
143,coffee,1962,0.819025977662348,0.19911489179158304,True
144,coffee,1963,0.7284192150713286,0.20687929334055066,True
145,coffee,1964,0.7278628505404717,0.2118937407000406,True
146,coffee,1965,0.8255633344918034,0.21309709919823927,True
147,coffee,1966,0.7496238891859215,0.2448440834992792,True
148,coffee,1967,0.6906177600614033,0.1845083569679012,True
149,coffee,1968,0.6667302816179067,0.16539108908267158,True
150,coffee,1969,0.7555678789298964,0.18384380054347335,True
151,coffee,1970,0.8040301961723918,0.2005489678581502,True
152,coffee,1971,0.7694209260066689,0.24280877725019898,True
153,coffee,1972,0.7743541076165215,0.2257679004401096,True
154,coffee,1973,0.7780336551290677,0.2038954635669452,True
155,coffee,1974,0.7773240881845761,0.23385544781901085,True
156,coffee,1975,0.7452012654865915,0.15769425153247738,True
157,coffee,1976,0.7598105967164737,0.15594545578441438,True
158,coffee,1977,0.7956070545741923,0.16375336466417256,True
159,coffee,1978,0.8034185274337976,0.14062824781480962,True
160,coffee,1979,0.7562475283860776,0.12199494524864192,True
161,coffee,1980,0.758819104520077,0.08933597379002539,True
162,coffee,1981,0.6644304729462416,0.09496055152010252,True
163,coffee,1982,0.6466364393538729,0.100841468482328,True
164,coffee,1983,0.6037196794970336,0.08477731520421829,True
165,coffee,1984,0.5467504548135284,0.07322586281643546,True
166,coffee,1985,0.5673416448115882,0.03746777070432212,True
167,coffee,1986,0.5825344964137482,0.017538395088961677,True
168,coffee,1987,0.5062196226109864,0.023796318982666317,True
169,coffee,1988,0.4294540011903957,-2.921192899342896e-06,False
170,coffee,1989,0.4169034301207073,-0.04087133364349417,False
171,coffee,1990,0.4264475216486073,-0.025582915994386102,False
172,coffee,1991,0.3937343654747632,-0.0441002284015307,False
173,coffee,1992,0.2920858430298136,-0.0837191090685861,False
174,coffee,1993,0.35734819918914706,-0.047738377421044725,False
175,coffee,1994,0.38725991207223415,-0.038938391651158,False
176,coffee,1995,0.3856611124351168,-0.032891005854886204,False
177,coffee,1996,0.3758788812548379,-0.05468446900528761,False
178,coffee,1997,0.3846009846420199,-0.06114876426798255,False
179,coffee,1998,0.306990213057418,-0.08585856840079847,False
180,coffee,1999,0.26204552122089964,-0.10935660432064466,False
181,coffee,2000,0.32342919233846695,-0.1213324422563519,False
182,coffee,2001,0.2905604542633625,-0.0966664177417714,False
183,coffee,2002,0.27931398781605715,-0.08873345379765094,False
184,coffee,2003,0.21092142742779305,-0.07624375337544027,False
185,coffee,2004,0.2074466516390832,-0.11539878732504225,False
186,coffee,2005,0.2663730131820285,-0.1112312978847132,False
187,coffee,2006,0.16784659512022646,-0.10558696201091397,False
188,coffee,2007,0.17968700096892487,-0.09068240429798843,False
189,coffee,2008,0.17105754557480754,-0.1046855414536308,False
190,coffee,2009,0.20628655231770035,-0.10547085454486167,False
191,coffee,2010,0.2414504415059822,-0.11077855250739352,False
192,coffee,2011,0.19581389685660666,-0.11202296077192644,False
193,coffee,2012,0.12023190153495213,-0.10860489705589847,False
194,coffee,2013,0.2024638275623836,-0.08176085403901108,False
195,coffee,2014,0.09730240191867426,-0.1052958139849869,False
196,coffee,2015,0.08630488960303105,-0.08516890895303443,False
197,coffee,2016,0.04825901679383998,-0.11675717329957395,False
198,coffee,2017,0.0067736920595769905,-0.09496281960116762,False
199,coffee,2018,-0.026331916008363383,-0.08828141186722338,True
200,coffee,2019,0.033374643882237084,-0.055668845607453415,False
201,coffee,2020,0.07021611098928655,-0.10735333172659657,False
202,tea,1920,1.1974425855503348,0.4061272433334666,True
203,tea,1921,1.220990011926364,0.3997743703365179,True
204,tea,1922,1.080550757941078,0.37656923084703103,True
205,tea,1923,1.1291223936144958,0.41859598703221457,True
206,tea,1924,1.1184039835472492,0.4213840656028576,True
207,tea,1925,1.1564478622372196,0.4383663440455181,True
208,tea,1926,1.1406880296025868,0.4293518152382304,True
209,tea,1927,1.099368473568524,0.4233781870306227,True
210,tea,1928,1.1506484521301308,0.41930195847220014,True
211,tea,1929,1.0683215985221513,0.4194524058769518,True
212,tea,1930,1.1644090239131553,0.4663274734356951,True
213,tea,1931,1.125770570363532,0.4677918799554081,True
214,tea,1932,1.2815513794454034,0.4735907286467745,True
215,tea,1933,1.181268735133885,0.4197045577105134,True
216,tea,1934,1.1897221287706412,0.4156436551753783,True
217,tea,1935,1.3636907725308776,0.38252872852355135,True
218,tea,1936,1.2033196065384455,0.39606831070390747,True
219,tea,1937,1.2990686433785363,0.4133883485602372,True
220,tea,1938,1.1733689479199374,0.3184102857050945,True
221,tea,1939,1.0994086729201935,0.31267713025121074,True
222,tea,1940,1.092792448123928,0.292915005290681,True
223,tea,1941,1.017866321404023,0.2773667640213188,True
224,tea,1942,1.183963951539563,0.2520343888508585,True
225,tea,1943,1.0538476913345,0.3079311148892827,True
226,tea,1944,1.128233049727138,0.3058284229938414,True
227,tea,1945,1.4304273903066569,0.3983626988501088,True
228,tea,1946,1.3619150401681133,0.31202784579041754,True
229,tea,1947,1.4559196405799857,0.3356487313040828,True
230,tea,1948,1.329216998401315,0.3502221838438675,True
231,tea,1949,1.3041376141436645,0.3523000128845077,True
232,tea,1950,1.202554589518967,0.32769113735367283,True
233,tea,1951,1.2669000190812278,0.32655704483841697,True
234,tea,1952,1.3410684112706686,0.3078921591702236,True
235,tea,1953,1.3986857116752944,0.3077607445526205,True
236,tea,1954,1.2695379786305954,0.2963073863944693,True
237,tea,1955,1.1056529614604615,0.2614764897240147,True
238,tea,1956,1.1525715419298737,0.22780458692717506,True
239,tea,1957,1.1095587398241966,0.19391984197568515,True
240,tea,1958,1.0463467070714574,0.21617087015682745,True
241,tea,1959,1.072309866094502,0.20127938055606728,True
242,tea,1960,1.027199819073531,0.2092522573749883,True
243,tea,1961,0.9537404179050316,0.16106560765913805,True
244,tea,1962,1.0214750282726297,0.1674043070514966,True
245,tea,1963,0.8850924417981652,0.13898023976448906,True
246,tea,1964,0.853406272157164,0.13370752488544552,True
247,tea,1965,0.9151419155333476,0.16916622643288895,True
248,tea,1966,0.8871593315476543,0.16307125475465947,True
249,tea,1967,0.7661849269556325,0.12463473233375673,True
250,tea,1968,0.6445924398258803,0.10712122512530596,True
251,tea,1969,0.6591200004077453,0.08585127626857443,True
252,tea,1970,0.5884467769197562,0.05198147836530579,True
253,tea,1971,0.6821124623807495,0.07751044497411114,True
254,tea,1972,0.6273536469172558,0.05046868066035765,True
255,tea,1973,0.6176209507516229,0.02219636201884052,True
256,tea,1974,0.6065752097393614,0.01781697257940639,True
257,tea,1975,0.5202059960694118,-0.02613095076916235,False
258,tea,1976,0.5358662039728685,0.004453911762626635,True
259,tea,1977,0.5906470590802889,0.00977062543459704,True
260,tea,1978,0.558141689019332,0.025035369982244603,True
261,tea,1979,0.5121901690336406,-0.00459726605800121,False
262,tea,1980,0.4570305798296384,-0.00617719603384876,False
263,tea,1981,0.4978751554814129,-0.008888055875849838,False
264,tea,1982,0.4562412146641048,-0.020156221138745337,False
265,tea,1983,0.3939480684678352,-0.0460859608168552,False
266,tea,1984,0.3964520660675274,-0.05024141310363105,False
267,tea,1985,0.4452563945964884,-0.043410700400353185,False
268,tea,1986,0.4654692604001519,-0.07394115889502992,False
269,tea,1987,0.3987151531572064,-0.05789343848794569,False
270,tea,1988,0.36205680421371,-0.06627250010815991,False
271,tea,1989,0.3706378703874617,-0.01245514624718937,False
272,tea,1990,0.3669880582232939,-0.03711573278147227,False
273,tea,1991,0.25172631691557,-0.08346908303799642,False
274,tea,1992,0.2367131280131293,-0.08860978983415542,False
275,tea,1993,0.2426764846962093,-0.1194939593186669,False
276,tea,1994,0.27286831549337914,-0.07687295148932048,False
277,tea,1995,0.2930921906578081,-0.07497058086907396,False
278,tea,1996,0.278491499665049,-0.11252121549348804,False
279,tea,1997,0.3463452435568654,-0.08939373004560687,False
280,tea,1998,0.26600597964296663,-0.11001144675697436,False
281,tea,1999,0.16776958454603924,-0.14832968787004674,False
282,tea,2000,0.09491867915335236,-0.14450524146143387,False
283,tea,2001,0.10565050651946686,-0.10650045926649927,False
284,tea,2002,0.0008595070091652041,-0.0616650688026847,False
285,tea,2003,0.029296372368797667,-0.09931580298934398,False
286,tea,2004,0.07577486708293713,-0.13026675402496365,False
287,tea,2005,0.1696224332939512,-0.1290770270799021,False
288,tea,2006,0.18509729757594,-0.11459835220357575,False
289,tea,2007,0.12750863031104925,-0.11814404189299695,False
290,tea,2008,0.1541889284322548,-0.13995560773338414,False
291,tea,2009,0.218926075270518,-0.08596653923188295,False
292,tea,2010,0.17314233049004366,-0.11835566586445255,False
293,tea,2011,0.13315019209265386,-0.13909777993078246,False
294,tea,2012,0.12227481831995556,-0.11821470953208585,False
295,tea,2013,0.16964797387813402,-0.12348115477816354,False
296,tea,2014,0.19135964940515854,-0.1220422313477992,False
297,tea,2015,0.1445048735058678,-0.15632613082108165,False
298,tea,2016,0.15792503777803324,-0.15417849228034244,False
299,tea,2017,0.2204709952824902,-0.12514446078195268,False
300,tea,2018,0.1993088129721471,-0.099301841517895,False
301,tea,2019,0.2956438323381452,-0.08909816464644728,False
302,tea,2020,0.2976835177088153,-0.06436410267052951,False
303,juice,1920,0.5500991389434823,-0.0577187289499676,False
304,juice,1921,0.4336895402269191,-0.07765966389562326,False
305,juice,1922,0.39140900336210027,-0.0827377332179375,False
306,juice,1923,0.3427053717103594,-0.09673635789393516,False
307,juice,1924,0.4202112709888744,-0.08390403000995875,False
308,juice,1925,0.3930268630832664,-0.0547049452039274,False
309,juice,1926,0.3791457574781068,-0.0704025005039643,False
310,juice,1927,0.3790429439234876,-0.061012107181347634,False
311,juice,1928,0.5288453501548507,-0.043671585764544885,False
312,juice,1929,0.4293430582718539,-0.06885985514039343,False
313,juice,1930,0.5006814095226942,-0.07624305340916747,False
314,juice,1931,0.3827102127313342,-0.07103434947566943,False
315,juice,1932,0.5661756309979352,-0.08154440353453428,False
316,juice,1933,0.4507578740460661,-0.052898450930439836,False
317,juice,1934,0.3699508582932373,-0.08551207420756975,False
318,juice,1935,0.4821066335710051,-0.07063191629575209,False
319,juice,1936,0.3289800134026937,-0.1018841392070601,False
320,juice,1937,0.3454405678938181,-0.09517017334301923,False
321,juice,1938,0.403056905268981,-0.06368378905397565,False
322,juice,1939,0.4213361547039082,-0.03261576026032377,False
323,juice,1940,0.513274891942327,-0.07237775026225528,False
324,juice,1941,0.53012662696057,-0.07094743593716518,False
325,juice,1942,0.563877105662644,-0.056908035020027815,False
326,juice,1943,0.480816577850434,-0.047542913834519175,False
327,juice,1944,0.6252278626413585,-0.05585379328471507,False
328,juice,1945,0.7089815554016792,-0.04331022899769809,False
329,juice,1946,0.6861897626431108,-0.0675026161147419,False
330,juice,1947,0.7133200633372245,-0.051284205936392616,False
331,juice,1948,0.7705711658478944,-0.06921733499283379,False
332,juice,1949,0.6312955626316287,-0.06056153279573994,False
333,juice,1950,0.719860581427604,-0.02150423673541509,False
334,juice,1951,0.590073019176908,-0.06935808267880443,False
335,juice,1952,0.7172601824490746,-0.033838733285371014,False
336,juice,1953,0.6501019041134785,-0.02241473143045699,False
337,juice,1954,0.6183486692595389,-0.057591463705160426,False
338,juice,1955,0.5473000014169521,-0.038651399368972286,False
339,juice,1956,0.6823270686795618,-0.03001213372732272,False
340,juice,1957,0.5463297000334368,-0.04399193631299299,False
341,juice,1958,0.547975865090502,-0.05522870298639785,False
342,juice,1959,0.5491730423876604,-0.051961634530711856,False
343,juice,1960,0.6066911361569617,-0.04886632785024618,False
344,juice,1961,0.5288615261343437,-0.0717672186319383,False
345,juice,1962,0.5926625888834014,-0.07107817749901699,False
346,juice,1963,0.4615547933773616,-0.0618363696910324,False
347,juice,1964,0.5298786881461096,-0.028574205832212374,False
348,juice,1965,0.520833979249401,-0.03877004470353737,False
349,juice,1966,0.5162019289412716,-0.049356672672165584,False
350,juice,1967,0.4702689781340915,-0.05295614361519984,False
351,juice,1968,0.5463196023642161,-0.03712011530440233,False
352,juice,1969,0.4144669706493618,-0.024433927284081617,False
353,juice,1970,0.45198752103377404,-0.007110071050330112,False
354,juice,1971,0.37247458791121146,-0.05493253154938035,False
355,juice,1972,0.4166924955057262,-0.042336122335849866,False
356,juice,1973,0.35973168604049816,-0.017963657962270115,False
357,juice,1974,0.3621657865227322,-0.019321544562854245,False
358,juice,1975,0.4129800244536408,0.009977267348071351,True
359,juice,1976,0.5032694941964359,0.029884865975331625,True
360,juice,1977,0.4663727640091721,0.03368468476994892,True
361,juice,1978,0.5831599672638698,0.05380451201639716,True
362,juice,1979,0.6162778012226268,0.09820041839947263,True
363,juice,1980,0.5718927950187402,0.07966098899713299,True
364,juice,1981,0.5470984461917953,0.07100551448616386,True
365,juice,1982,0.5950713081054825,0.07477201081304435,True
366,juice,1983,0.6447611658584397,0.10944874656622727,True
367,juice,1984,0.6595168014927544,0.09248025160050008,True
368,juice,1985,0.6746368384329088,0.10514189731687093,True
369,juice,1986,0.7420723307124011,0.12789830553117046,True
370,juice,1987,0.6744465739340701,0.11644586950575192,True
371,juice,1988,0.6697574445707608,0.11307334734155333,True
372,juice,1989,0.6479195349591701,0.1358962178829559,True
373,juice,1990,0.6955664745341069,0.12824438564171214,True
374,juice,1991,0.63613404862226,0.11815680542617568,True
375,juice,1992,0.6472064460728892,0.11620516726091855,True
376,juice,1993,0.5567146343812045,0.1307635639518493,True
377,juice,1994,0.6037513831655287,0.13409192328751135,True
378,juice,1995,0.5375736648937423,0.1212417532739995,True
379,juice,1996,0.5671755778372856,0.15530612537972266,True
380,juice,1997,0.507481544748551,0.15729995845282946,True
381,juice,1998,0.5605856303187472,0.15351092278232162,True
382,juice,1999,0.4649194884010291,0.16960019813776428,True
383,juice,2000,0.4680511441204627,0.1718119394372113,True
384,juice,2001,0.3822070095795439,0.14313357683783007,True
385,juice,2002,0.34560433313188504,0.15861052912507634,True
386,juice,2003,0.2960473378201841,0.15727902904239588,True
387,juice,2004,0.2642695186198242,0.1406021287259621,True
388,juice,2005,0.27839453981122997,0.17157756655451592,True
389,juice,2006,0.3115477201439051,0.16567224986755294,True
390,juice,2007,0.2774462088745556,0.16393886846120698,True
391,juice,2008,0.3422285694108938,0.17524438508135906,True
392,juice,2009,0.35641034819718725,0.17247984059122784,True
393,juice,2010,0.4995845061609682,0.18676346320379889,True
394,juice,2011,0.3989350002530904,0.17324756302425648,True
395,juice,2012,0.3905817144103094,0.1710464739969522,True
396,juice,2013,0.39163464362812384,0.1992409652065704,True
397,juice,2014,0.4594408978463459,0.19795535379684095,True
398,juice,2015,0.3794421434167751,0.18829644450693056,True
399,juice,2016,0.35607721734189546,0.1865626491567985,True
400,juice,2017,0.30851227851895896,0.19144265445640726,True
401,juice,2018,0.2933897177777173,0.19118355504155768,True
402,juice,2019,0.4380907507351103,0.2300508078672109,True
403,juice,2020,0.6722871629505393,0.2189917573374779,True
404,milk,1920,0.6198522773105201,0.23262639391631101,True
405,milk,1921,0.5229051069704159,0.23844313118729416,True
406,milk,1922,0.388435622530044,0.2336140282507075,True
407,milk,1923,0.4094501419078318,0.2666203869740711,True
408,milk,1924,0.558967756647354,0.2777576002743508,True
409,milk,1925,0.460772918768615,0.29143334069610394,True
410,milk,1926,0.4899197997057352,0.2795706148562108,True
411,milk,1927,0.39798843091952535,0.2717311843715573,True
412,milk,1928,0.4839469812495048,0.2664607338525337,True
413,milk,1929,0.3793316454657982,0.26811944582774105,True
414,milk,1930,0.6126547535296,0.3049163260367314,True
415,milk,1931,0.5973869214690373,0.3368012673272517,True
416,milk,1932,0.72422325356377,0.3372921702567179,True
417,milk,1933,0.6443062887786608,0.3403406524714106,True
418,milk,1934,0.6328618571402905,0.3311146359248065,True
419,milk,1935,0.8066944215875506,0.3204451243619582,True
420,milk,1936,0.598961214595771,0.30234206518870543,True
421,milk,1937,0.7180021553780008,0.3329406191981631,True
422,milk,1938,0.7548188180576214,0.2932373246664355,True
423,milk,1939,0.8069160831649865,0.3230926008708342,True
424,milk,1940,0.9148407002136644,0.3152378700831513,True
425,milk,1941,0.9064643419076962,0.32599060004522673,True
426,milk,1942,0.9978927543967642,0.31922432233826714,True
427,milk,1943,0.8424768095375462,0.3409200367225256,True
428,milk,1944,1.085397372333005,0.3517731056376993,True
429,milk,1945,1.1356264340159588,0.4008977199124826,True
430,milk,1946,1.0610548360772132,0.3586459043997974,True
431,milk,1947,1.0728087105068005,0.3619837007176259,True
432,milk,1948,1.1310032275737618,0.3585729234884672,True
433,milk,1949,1.0135721563138291,0.3934987102326014,True
434,milk,1950,1.0840735444347358,0.3723647418249989,True
435,milk,1951,0.9862476809688644,0.3783630078355981,True
436,milk,1952,1.0562164725893923,0.3658235737720592,True
437,milk,1953,1.0632339708605492,0.37068836134658334,True
438,milk,1954,0.939077994288308,0.33022160001179685,True
439,milk,1955,0.9295019102236468,0.33895744223881463,True
440,milk,1956,1.0010408335094658,0.3067904232990061,True
441,milk,1957,0.9377216128725308,0.2931793987788252,True
442,milk,1958,0.8969201271110449,0.27667852387759617,True
443,milk,1959,0.8249151476358952,0.2713302867950005,True
444,milk,1960,0.9256050306723934,0.2822314513549508,True
445,milk,1961,0.8915194663533136,0.2766836256755544,True
446,milk,1962,0.9471402748853764,0.29291540144070066,True
447,milk,1963,0.8164195551817105,0.2909407290490216,True
448,milk,1964,0.9404898235733978,0.29383551584382217,True
449,milk,1965,0.9275370356962276,0.3206565940128933,True
450,milk,1966,0.8764483171455086,0.3198867069779576,True
451,milk,1967,0.8808648775764004,0.2879547593859944,True
452,milk,1968,0.8971399343240206,0.2769460812096263,True
453,milk,1969,0.7731976620546132,0.2693331452107377,True
454,milk,1970,0.8241072951886838,0.2634266143261383,True
455,milk,1971,0.7370356104634,0.28077492899473705,True
456,milk,1972,0.6914631269101358,0.2420051734281797,True
457,milk,1973,0.5737414007081151,0.21574894926334653,True
458,milk,1974,0.5991032743923482,0.21805563253519972,True
459,milk,1975,0.596622511955641,0.1938871195129489,True
460,milk,1976,0.6358983397190374,0.20003347373867886,True
461,milk,1977,0.5654034148617405,0.19461101476985074,True
462,milk,1978,0.5930572759216366,0.20782276380774584,True
463,milk,1979,0.6034444386683585,0.2002013589359048,True
464,milk,1980,0.5712969663818435,0.17183130074483052,True
465,milk,1981,0.5907525697169702,0.17355103684843404,True
466,milk,1982,0.5393602761940257,0.16575703638495912,True
467,milk,1983,0.5497035721577826,0.16473891578957978,True
468,milk,1984,0.5659478822330469,0.1462826935216391,True
469,milk,1985,0.5589872631345078,0.12905981290285526,True
470,milk,1986,0.5220201610801763,0.10249833254196226,True
471,milk,1987,0.4406976257986753,0.10700271936121326,True
472,milk,1988,0.4456446200345488,0.0986882145761168,True
473,milk,1989,0.40921324578723,0.10839336431467284,True
474,milk,1990,0.5781164639367076,0.1120311535911268,True
475,milk,1991,0.4322883658526447,0.08657634706614116,True
476,milk,1992,0.3817060119108644,0.051121275098446134,True
477,milk,1993,0.3223055997557313,0.0660195858400394,True
478,milk,1994,0.4510684911856997,0.09046681521276036,True
479,milk,1995,0.4271790174652925,0.0918058380258336,True
480,milk,1996,0.40494113342543,0.04552610628241053,True
481,milk,1997,0.3578165054235734,0.051106639274622674,True
482,milk,1998,0.4092929719579825,0.03191379072186197,True
483,milk,1999,0.28367868432761983,0.013968957205318423,True
484,milk,2000,0.3854632085512767,-0.003985537470858596,False
485,milk,2001,0.3425097517730089,0.0321323598844298,True
486,milk,2002,0.27103076255746644,0.06871466975698101,True
487,milk,2003,0.2519080013968771,0.0387692822972921,True
488,milk,2004,0.21549767140200127,-0.0194672219357122,False
489,milk,2005,0.2974675471175208,0.007882518602872457,True
490,milk,2006,0.2766299528554584,0.011272406217689015,True
491,milk,2007,0.21053822676503656,0.025633185926421328,True
