index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling,accountant,architect,artist,attorney,banker,bartender,broadcaster,builder,businessman,butcher,captain,carpenter,chef,coach,cook,dancer,designer,doctor,economist,editor,engineer,farmer,filmmaker,housekeeper,journalist,judge,lawyer,librarian,magician,mechanic,musician,nurse,painter,philosopher,photographer,pilot,policeman,politician,professor,programmer,psychologist,scientist,scholar,secretary,server,singer,soldier,surgeon,teacher,therapist,translator,waiter,waitress,warrior,writer
Travis,0.2162478620213412,0.09493705969111912,-0.80952451186955,0.012951767537651244,-0.3669504361792124,-0.13379092388685684,-0.4810398858526794,-0.541710344077257,0.6630653620985341,-0.12419623357802428,-0.5345926561575932,0.05619277563913472,-0.5377758303097667,-0.7218542402495255,-0.46842598103752986,-0.038755313371332055,-0.10809999006183553,-0.4244823536483987,-0.25244196576751987,-0.39575158264041704,-0.23216692666382602,-0.4333010402965879,-0.8606392360624606,-0.154641246805008,-0.009656854970693888,0.0028421051922440338,-0.20605394787025533,0.06026176295018625,0.04058103828147435,-0.1846163422076136,0.19650942350980793,-1.2055983181081322,-0.6387326931606981,-0.25486808127329785,0.27490062105393825,1.9263174413847,-1.1549542352147188,0.592512465461282,0.2799145444474171,1.0088189599666313,-0.24933383035831527,1.6240722252554272,0.7717624612425865,-1.1664457162438693,1.301808915975158,0.6034480461197401,-1.403104682113283,0.45526568261350414,-1.6036164597740064,-1.6483887998170133,-0.18102104675638261,-0.2514979706805595,-0.058873986070067136,0.6900841572007839,-1.3891193553197516,-0.37175606418804225,-0.016763475865337694,-0.27717620844518653,0.7422058756435962,2.0192118250630897,0.8813036599123767,0.41652277054655784,-0.23209960662104498,-0.8248040924836939,0.012988733918219695,0.6531359276787715,0.8034625680770421,-0.45863674854618547,-0.6079382058933653,0.44049165199231893,-0.028592500965518106,0.16775656587676904,-0.2739702522109809,0.4080917880801479,0.29147331786464786,0.3809637444715893,0.6454645899641628,0.36761661997137046,-0.3192125652262285,-0.15337295012755908,-1.3102596597487455,1.0619997456014034,0.8144715399746241,-0.28534556696674696,-0.44453630244767695
Hadley,-0.4226385248823426,-0.23681689164193565,0.31416045247931296,0.125312955363564,0.020659542933463105,-0.2328999298161989,0.13287502343411078,-0.6605359004536494,-0.17087812745164616,-0.6827362947471827,0.20963899502685523,0.35083085701255773,0.28676718147361246,-0.16880748718136115,-0.2810965152440655,0.5803912972261076,-0.2409985557735372,0.2942961960112802,-0.10126300665600486,0.3200742614845921,-0.5431467687093378,0.10826556862460303,-0.3929510448760808,-0.41517370104857493,0.4834126721753391,0.5618966625318965,0.2019622580899069,0.07682915930798173,0.07703091332461089,-0.06721157864352412,0.2083707893467734,-0.5865055228938282,-0.5094277450039968,-0.18157946482529838,0.5603428512713451,0.9024053304214019,-0.4819086340285526,0.3335925551627528,0.10808570350875463,0.7766554089735898,-0.35090855739350074,0.7750141906064563,0.4820462839206736,-0.7866609887378858,1.1014732184700387,0.3266205695667089,-0.7824832296770706,0.5956049978302647,-0.807187841762097,-1.1114042687732586,-0.44353393291259896,-0.0560604243867425,-0.25098898063215125,1.0906405522906344,-0.6302047843460188,-0.03775488569133046,0.16371608578869057,0.3591066683224983,0.5560838366325177,1.051033565284188,0.15459010465482917,0.7542858784042284,-0.009839284367860687,-0.08952264550427445,-0.10668091405679457,0.3967581266873003,0.5087853294068451,-0.0893745522994258,-0.2916764162885928,0.00952063075856811,0.22408180461454166,0.13074248289518356,0.5313810111329031,0.7993550352858986,-0.5138838308800754,0.09566550397046948,0.061914159576608715,0.48620470895617074,-0.022993324618811962,0.15376387296224078,-0.889048303039765,0.5444791492137591,0.8244388549395789,-0.6196781666692388,-0.18991073059446983
Allen,0.3305507487108209,0.15073678737245816,0.08104189695210164,0.2573741162418243,-0.2588081407379209,-0.342293373799822,-0.17750865990493342,-0.1762449907280977,0.2699835963428068,0.4396501186400554,0.25361780346837937,0.2588459359246513,0.3458917965221926,-0.2730628546113192,-0.05837233217224253,-0.11837590761197325,-0.6932543233295019,-0.11628947075587184,-0.21459518674836048,0.09712981478868639,0.011742350765856715,-0.28832568639883255,-0.4520322493210558,-0.006279540927691691,-0.07826296267849069,-0.08328760383804006,-0.02810568054403898,0.04147060252410063,0.18284796487645386,0.1034550363678829,0.31115013584445017,-0.27967883076802463,-0.1744166019115208,0.19214137581374635,0.33903652169880855,0.8412540600473064,-0.09639902033401213,0.5500594666940554,0.2944619718878618,0.505217526034422,-0.558411482901636,0.7591206061778645,0.3401334088879291,-0.33974150763806793,0.8130897156834365,0.280258164483268,-0.2564776227791454,0.09949967298735905,-0.5206222348045536,-0.5155417621591947,-0.09397191895153235,-0.3394639876991434,0.044914561722859396,0.5755833212839155,-0.514472367540997,-0.0827052812860601,0.02891186327320207,0.15652063056946885,0.13414664857898312,0.8143152250864594,0.3737757357509121,0.37138730199494957,0.11062672378447284,-0.5049365156003575,0.008773453182620301,0.1525701808215804,0.1036039181606006,-0.49379617280715016,-0.4736553210411829,0.07021074146167341,-0.029534983143630667,-0.5257602926485814,-0.08989291699447942,0.6295587842706328,-0.5006172994401467,0.09347132031460993,-0.13953653990782183,0.24859913354523258,0.02022489902728636,0.15309257294743037,-0.6111442538210041,0.5344267083459792,0.5483811530515056,-1.4642513250764226,-0.06848666586239938
Lance,0.2967490885447697,0.20065363850651102,0.07925844837664427,0.3316149004240304,0.03650553802698932,-0.04713562417088015,-0.046723927337830005,0.779823727134796,0.07619039782352825,-0.34309055826454715,0.32575146911774694,-0.028055508373676354,0.23683372238465397,0.207527572807286,0.7066486201074886,0.5481402447478703,0.2669599865466798,0.285014780064566,-0.31465212189440606,-0.06909871011616148,0.3494062567045302,0.03982544332107003,-0.1879589454125183,0.513353552794307,0.04069288361511963,0.4631510085303021,-0.26690503744458177,-0.2060999174726325,0.11103555822432408,0.1398458763668046,0.3806873002065416,-1.1599260437522505,-0.5559566326082956,-0.6783863961857219,0.1726537593137028,1.6830820599765668,-1.215810027821751,0.40363533082845565,0.07666520781630468,1.1068650270812534,0.4057961878597715,1.2015797228297818,0.5264205981870875,-1.2370841296250992,1.3668653600556384,0.5742500808256783,-1.2898655957345018,0.8039453509231291,-1.6489759570333664,-1.3603065195935686,0.042746311066567774,-0.28410405919577175,-0.5861564242564504,0.5995012528305403,-1.1887730053624803,-0.41371028531150617,-0.21098658267926776,-0.029499084546974204,1.61262572329927,2.25500051187791,0.5324774559654961,0.5114496309580204,-0.44016748542824985,-0.06675215811409238,-0.08293166102835009,1.0501557642855603,1.535180128906603,-0.39006523827783574,-0.2266915305953317,0.6269835418350065,0.5290349510509417,1.506848467789525,0.32313504238920543,0.7402434585383618,0.5943376089082785,0.15448612711736018,1.5027810658527891,0.5906298982423988,-0.34819187650524225,-0.13640445760975195,-1.1880112071232796,1.2614670971420756,0.794301048262942,0.93870467688238,-0.46493814250155885
Mabel,-0.6372240950122451,-0.5876257119949895,-0.07188843741179397,-0.38420546348204127,-0.2692855331310939,-0.49933053461439436,0.03689686118471834,-0.4758522088602879,-0.3717106561208923,0.047860654188701564,-0.6221185573354195,-0.12205431337957823,-0.15985388480686968,-0.14531591315217296,-0.049473332954216194,-0.4759051596233283,-0.46617398096085627,0.009504319310256559,-0.18548748379899407,0.060318251006430464,-0.23086107106471937,-0.21666470210695796,-0.530715874049495,0.14049577001518548,-0.1805832027680163,0.5687096352110632,0.30784778733351004,0.18900946229530075,-0.28288485796173735,-0.25687370388633834,-0.45048836760744215,-1.9451371473920178,-0.5182110197315918,-1.4922881622636028,-0.8825852732708355,0.6447008234667734,-1.8604809228845975,-1.2660114201787873,-2.261033255558407,0.22468315233343025,-0.6176993855854725,-0.6648393366750047,-0.9109791015315586,-2.0839700201112255,2.6286894488530943,1.5696096088592248,-2.194271972258705,0.2407420284353593,-2.2821082064841645,-1.7591044399437297,-1.5942657664448032,-1.1720100456077809,-1.8040689499743126,2.8089027333989165,-1.8369185864923918,-0.6605304274783659,-1.1262322820874584,0.008799095039251232,0.5323085756459192,0.43788441753170854,-0.2971424661823447,2.1767549676597047,-0.4550198068631115,-0.9412837728416261,-1.1776021337595812,-0.290872685409873,0.17609631347204138,-0.7882973841644315,-1.156937803357847,-1.329520380660459,0.01433279860147042,0.6053040085815209,0.3831991318452701,1.7279556803938219,-0.5785220303866676,0.9488286489203673,0.34352821693573526,-0.18216621087085966,-0.5472416269326693,-0.8499233413987166,-1.9957472254542157,-0.11744559173110374,2.5165053294025315,0.031014803536170074,-0.41745284088125467
Lisa,-0.3212961084124022,-0.06792083315166113,-0.5553784555423968,-0.23077164314557028,0.049435341553826125,0.2494228353953588,0.17559042623033896,-0.44660700040603313,-0.1888001340021273,-0.3603535265093821,-0.44400093319339523,-0.30021476414393033,-0.09751498606839251,-0.1741158061627339,-0.5319338601022213,-0.4541279978859221,-0.23160053994967153,-0.12645660187526286,0.05586549358790535,-0.1264878813410709,-0.544345713300982,0.21848847069029975,-0.08813517320065986,-0.4672927363911254,0.09714835242523386,-0.4691616953100104,-0.16017803153291116,-0.030035999119442724,-0.028109957943903523,-0.24791319953475033,-0.09640582598503433,-1.1588162976640706,-0.1379501751595138,-0.8625228274662962,-0.6992768554302715,0.9200714556841365,-1.4395795794894184,-1.0814094328094477,-1.6223583789339375,-0.22811968460508966,-1.222195357045083,-0.5372356415167184,0.052867740160943,-1.8218584335700068,1.7525072850803034,1.3315006963230063,-0.9989524617200014,0.27046441232744767,-1.0483380027810207,-1.2155148786064647,-1.0063548240985853,-1.5218520445896837,-0.5170576420148588,2.1923916561152406,-0.974461285212406,-0.7778380663820107,-0.5379481779275361,0.8354793836293481,0.21346865753408018,0.3989163055907493,0.05347966395407598,2.0078103848539555,-0.11313863863456151,-0.3735433945143895,-0.25296532856150056,-0.21202431463494756,-0.4507445779995546,-0.6196727185079353,-0.5466620931011456,0.2705578553728606,0.7003126936229228,0.7340436288587323,0.652890248090076,1.3699105069491175,0.7900065219034518,0.9139465131461149,-0.39290304359880973,-0.35952636907545393,-0.027410827823389494,0.6340806506341813,-0.992722349854936,0.0029471921893007465,2.6428474092925764,-0.5689716308569376,0.006725616869339083
Curtis,0.2140262758440224,-0.020866456325537314,-0.14865785988190724,0.44429808899923584,-0.33800984443410365,-0.22911042557572167,-0.23586423160538367,0.15966534930051002,0.435880360102111,0.051988742851262294,0.20243428050345846,0.40431393353140765,0.26073000342815766,-0.35112662608974315,0.36899957114501236,0.15890100766858267,-0.3284474770053337,-0.13382154199937812,0.08388316411767978,0.30249056893607174,0.050308035940693274,0.014038853080100628,-0.1760877701583246,0.41905158909368223,0.19799917999770408,0.29541987040602347,0.006687086544182083,0.1277211627110799,0.4072033773533266,-0.005023517490436515,0.23398648684957668,-0.5498940462522018,-0.1809479291806486,0.26432926125477046,0.3204547879001959,1.172637479741587,-0.29480287994296434,0.5595219005981171,0.32076907281018635,0.7659741121957437,-0.4932803477444969,1.085149553124322,0.39501836365640863,-0.6247063780811961,0.9503376852197587,0.38004474432012286,-0.404347161893623,0.009877566104204743,-0.808892089521098,-0.767751983539014,-0.31403314523197123,-0.20471071205141242,0.04532630793668284,0.6313045831360844,-0.7548861461556335,-0.12789180724564153,0.08682436923266519,0.12911812265368428,0.4415010509873522,1.2038206324810388,0.5301013240361774,0.31985850178947056,0.13428675021305134,-0.6461940340814669,0.0067699791534249825,0.24644145049092323,0.10082432446649305,-0.5181709955661805,-0.6272745042610819,0.09327252620892564,-0.10798926160251494,-0.6437043399356646,-0.2472197256544855,0.5561403173123015,-0.5653959645424146,0.20356843049349946,-0.061962078924686866,0.3114586918586289,-0.12896706630469534,0.011325738375633165,-0.8260366819786379,0.5703187325487762,0.6769931256556807,-1.2642942212505988,-0.15674450900331738
Carole,-0.18460647589550241,0.017349831595774395,0.06247362643993758,0.3689478269149459,0.001511155776645184,-0.027784790331874386,0.15846830232390474,-0.8403800542738167,0.06764060766103218,-0.1515613590553106,-0.059383726710513375,0.6207313287706695,0.17224400703371195,0.11623384854189887,-0.5435978906065655,-0.06581782540696315,-0.4278167049085742,0.34734559432411555,-0.09963235777367364,0.341462612003683,-0.3780645224747132,0.22484350619475324,0.41651056996814634,-0.688775071895621,0.26210462823669867,0.3180759395034154,0.4121559420201146,0.26230038631194774,-0.03268043348283704,-0.033797478053600546,0.07819678580458214,-1.3764045291431506,-0.14605110237517674,-1.1509330364188706,-0.827859569594404,0.7946378346305014,-1.4495179500943358,-1.2301867654657643,-2.0885815714129765,-0.10796419318674565,-1.2197973813650806,-0.7568531987821838,-0.17205713766825095,-1.8302358751725916,1.798792707162007,1.5717398072764104,-1.0091476495194012,0.48720668602479716,-1.469993297636351,-1.4236373877378512,-1.1085358974739863,-1.7539710755259652,-0.9463773658993001,2.0731966384736515,-1.0516959065259959,-0.6266022938866068,-0.5566937297734965,0.5496338571061102,0.5961062385155397,0.43003675660782503,0.03427538003814121,2.0929737677578943,-0.16079359260588652,-0.45898005245716017,-0.4952504447954534,-0.40914977725036816,0.010294633392726054,-0.72823021787975,-0.5142727202024268,-0.15893530038257608,0.7554044831384342,0.8578987501069263,0.4668690801543424,1.5919117454025113,0.05329687323844319,1.084472404594218,-0.1488747071166363,-0.2755741738154075,-0.03201010046146026,0.4046291734631968,-1.2493041151100635,-0.07211330870269714,2.6840628870161476,-0.46552553253399637,0.0402840858945097
Isabella,-0.4459460321459249,-0.5563141138526142,-0.2856314453122071,-0.3606601495668281,-0.04886412728895983,-0.12260928673363355,0.1546809908925844,-0.45580334002401507,-0.5534295752467867,0.08056220024584561,-0.08743383474281197,-0.054584717784047145,-0.3084459627659923,-0.20798541303082502,-0.5132143975273101,0.3506085625506456,-0.19916319187870404,-0.0864173987104028,-0.1048940935568648,-0.0429588102732733,-0.4571048543674946,-0.047671265902047094,-0.23897696776427946,-0.38918054667926416,0.43634445333908345,0.25158573644651194,0.005269806847284302,-0.2646733128171983,0.08300008991236717,-0.323244779422329,-0.292697907694653,-1.3120248095685334,-0.0031834177313584937,-1.1720842554017437,-0.7028908078165996,0.6499036181501957,-1.9916789406776352,-1.3336003678984387,-1.896316576134556,-0.40737177819413095,-0.7674912361507276,-1.2964615602541094,-0.040970026181542614,-1.7320799885257205,1.8033155438905009,1.2380921248463639,-0.8849317749226787,0.4707282342986589,-1.5936789448966266,-1.1037932083535809,-1.2386279215325002,-1.767479102887875,-1.161082905752348,2.572488908550543,-1.1688569684841035,-0.516483320053875,-0.668019557237819,0.28484660300148745,0.8339160133730502,-0.07220744956560124,-0.17013038312186296,1.8975031416753592,0.011735683964584928,0.2576882180194072,-0.562839514680321,-0.5757468615121611,-0.7662319559121831,-0.4064301914762577,-0.6238131102379367,-0.8791152274069561,0.08239844386249358,0.9358069898107667,1.0411102357404938,1.6315441420892842,0.5871676044757905,0.8220281306304809,-0.181413889232072,-0.21908031895469904,-0.26514663813410083,0.27093813207754996,-1.2699116376119597,-0.3663835749008854,2.2341766262493916,0.8282842274589134,-0.10336380562612564
Aubrey,-0.041766910661900455,-0.38457348072153824,-0.1541640379129425,-0.36156787691282444,-0.2647361071327265,-0.331924922160613,-0.018848661971012783,-1.0872374454467797,0.03175332299291294,-0.10013038796155492,0.03672534672621858,0.06278904876712718,-0.4423397027458606,-0.7532614995197762,-0.6451326683250548,-0.5411793131828315,-0.4963271167210487,-0.36952519515924914,-0.0488867995227975,0.12146114035377216,-1.0396092575007916,-0.7074820144591929,-1.0444067978798197,-0.525808177834006,-0.10646547725482709,0.01388813258008931,-0.03075284419234032,0.13645411450021802,-0.1000871145494662,-0.2515569544152451,0.0697350928058719,-1.051873727969632,-0.44292129537513664,-0.6532893300897183,0.1471232598251063,1.1833716263724736,-1.2201280311155747,0.030179997961425873,-0.18186022221465206,0.6610408453737366,0.016833458846990813,0.8936953507192998,0.3982585745955112,-1.4566594662894754,1.646272865358573,0.7672520186403488,-1.1964078388066512,0.7943425487540241,-1.5031146908479742,-1.1507094373473241,-0.37442492268738037,-0.6014405519517897,-0.47978511145827313,1.416009578832982,-0.8641054944854654,-0.23206237307547573,-0.04834900755644823,0.08628679514516506,1.2999543204435444,1.7049630283768842,0.37908775687326396,0.8191041531219077,-0.07107425617993994,-0.0780870413163829,0.012079657919678752,0.8762046730730519,1.2112078888079165,-0.30191022284606267,-0.36781064513034134,0.1505367899125114,0.38292123708145404,1.0217376955790265,0.5191527023004381,1.2374414157450335,0.18926667591703145,0.24075843809008515,0.7681448336564198,0.4762055762462467,-0.40475042890069507,-0.04560026487751642,-1.16224125804307,1.310123588338772,1.1874311722059114,0.24295114305959387,-0.1542043154258001
