index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling
accountant,0.3016605088886184,-0.005957669382573409,0.41482647623238306,0.08754603463537704,0.26413516859266384,0.28046441046555715,0.662824151887295,-0.09261415089457853,-0.07602942783244794,0.4903623042028785,0.4901424128047064,0.2915697067843548,0.22570606560456863,0.7330745770890096,0.1429131771262954,0.715428989205823,0.13542947135270056,0.1274482219131974,0.08933291843185856,0.9640601400432541,-0.2201300967290331,0.1110788384163122,0.12788316276864536,-0.08574186859042962,-0.012324218377533877,0.5387652385005226,-0.17858353097458293,-0.04396205333690995,0.29383000373853396,0.4520067916611893
architect,-0.5703187343744149,-1.0142480420785525,-0.5631330625514078,-0.6918374537712046,-0.358445305057268,-0.6470703384792833,-0.09495020526011887,-0.49194366294360076,-1.2150066324899433,-0.39589230102998596,-0.49699778053998567,-0.6092939895454389,-0.3644552076282485,-0.5017002009577971,-0.8471988511841946,-0.1833855310645072,-0.2172642473567121,-0.17577432281390745,-0.6273558471081669,-0.4473537692950816,-1.0657094837470855,-0.47585180343530525,-0.626442987738873,-1.1834935006053782,-0.5080235639046972,-0.5711112425000624,-0.4190756185531102,-1.3841368786656862,-0.5048853554273325,-0.9954554055908711
artist,-1.0233396546133626,-1.062822010209625,-0.6478565005084322,-1.1101190038956295,-0.6792166550150306,-1.2813577992238427,-0.9138357327821489,-0.0888465680950507,-0.9611490207257627,-1.6222634367202964,-0.8817747836136006,-0.6053337266362524,-0.7571373591668941,-1.0936740050981244,-0.7318143135414495,-1.4257585260245584,-1.0281533893657415,-0.47211860372397635,-0.7126110619886415,-1.1517086673726329,-0.8789000347917771,-0.09023915982752591,-1.7356183161018175,-1.0264654702485045,-0.6254905306968178,-0.45693156599016804,0.04521646726733044,-1.1850540211376333,-1.7195240356646104,-1.5602849469892914
attorney,-0.22048366683721,-0.21493810468284438,-1.0904564504257692,-0.641285625103093,-0.25742644344712445,-0.4276790403448556,-0.7221708663531197,-0.3672034894243639,0.2091296004029358,-0.3764852108781834,-0.938829289408344,0.05552746657072442,-0.14057662399636756,-0.8067932328561633,-0.3087457264276733,-0.7093729824485703,-0.8486750389210197,-0.8320248838781985,-0.9176286780761842,-0.6139221789970633,-0.9758542714392531,-0.8186187864782042,-1.0122835736390174,-0.6772936779225884,-1.130525725156904,-0.07586655289071306,-1.4455090085456186,-0.5357413247951361,-0.967943670436675,-0.9972177370910449
banker,0.26676657227783396,0.19175881000132386,0.47310143164089097,0.13113703076794056,0.5396261909394582,0.2313884711485887,0.7975986398015942,-0.1269397359824458,0.3761146418197981,0.6230234376991234,0.168650769603179,0.6213981138237368,0.3665646733175936,0.6415076491928482,0.12468195376548714,0.6550589201525749,-0.06359679210474485,0.27699626594921556,-0.1621363384413487,0.5040078780678818,-0.48612474782281406,-0.3159340972038169,0.3302217810674664,-0.3968764213255922,-0.11876271753281527,0.5751226056776303,-0.6256986727093289,-0.05896964132345049,0.5780946288916388,-0.06061520933463113
bartender,0.3737444861772794,0.5111798950767773,-0.9482067863436461,0.0742371168848026,-0.09862603675740783,0.2537788151581584,0.21442680410798431,0.29920006573344143,0.8298875442240495,-0.00124223953819617,-0.4516502097994324,0.5668853250399056,-0.43092585749976947,-0.5845997740144785,0.3928345300983349,-0.8228011159280644,-0.6086781436436598,-0.6484068631732159,0.16731925815478135,0.7197311557557694,0.6782731894858455,0.08949771516908203,-0.29433876656915264,0.707667472049205,0.11793312285495158,0.09487727457579975,0.03303314284244555,1.0889396501511512,0.19993780406906086,0.24472655934729323
broadcaster,0.38988607252787066,0.21221541056957424,0.5313643301953942,0.7110867619609624,0.03864334609182531,-0.16638938425185423,0.15533205392503072,-0.6834303121046142,0.39035274247341106,0.5312748371896556,0.9747038522102273,0.3784839138171719,0.5543477353798412,0.08406360287240354,-0.062245759738437836,1.0483655211542502,0.5541078987791195,0.5795207210803828,-0.4521696695165491,1.3454650009723421,-0.33188377251913337,-0.3383831495014314,0.3093617291374833,0.048599287184826055,-0.20182804958326026,0.5024818253121743,-0.6536973713794882,0.18659652247721073,-0.12980611153863458,-0.11160982029419379
builder,0.22168577616831045,0.16181440580793402,0.5146599969144433,0.3764084020661817,0.32694766354470245,0.056777058908511556,0.5377041680530666,-0.5262859222258954,0.2744809673954762,0.1251009655427841,0.6997263314194051,0.6256519977789823,0.26488183903608004,0.13756095756159145,-0.20733709159280403,0.8615926495112831,0.6965211336136745,0.3632190924554667,0.031122441501969873,0.4686694881885434,0.08474652168832236,-0.2931504074395447,-0.1010353139338009,-0.01152809660117258,0.1680111047457859,0.9398933466266854,0.2246015231591386,0.11496453088704482,0.48761724566361603,0.6823391179920101
businessman,0.13210551373947846,-0.09546503051283221,0.1621337745632141,0.18457535497552455,0.2693017437196976,0.12574477041644794,0.243379256502979,0.14501873008545296,0.19045200817356212,0.7583384337887441,-0.11273782508069104,0.2779544412167509,0.47821850760841444,0.3977902525251965,0.12194768559777981,1.0964870036018468,0.6522812156603909,0.5978873855286986,-0.17214030429341262,0.017900767379421974,-0.8441709962037898,-0.27645351278576547,-0.03410300302094896,-0.19988592972433764,0.028089839358854347,0.9393937287438261,-0.9639300492738909,-0.2513638155485955,0.12274942983387933,-0.45143899988418945
butcher,0.3357033445573683,0.19059297078959742,0.5055715010354745,0.24860384018724285,0.1632274633150395,-0.0013521204881633431,0.7463162901310499,-0.12220434925868673,-0.1267362381232329,-0.2924592090810411,0.8144580673110148,0.12829180023002276,0.1515032013228834,0.4574381676914667,0.49874184900596435,-1.0049527771203173,-0.581919617827543,0.2113156226191232,-0.008996928657242456,0.31095646700684715,0.07588741699504167,0.002783212255757037,0.3896367560105563,0.4068429382360799,-0.16330430147588854,0.4494943014609668,0.6167184542680002,0.32713359970617983,0.04421978844887538,0.06277524241446998
