index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling
Nigeria,0.45908314214147267,0.3743035339988526,0.4798430010504875,0.3084654413140305,0.39982195557284517,0.3605486609097956,0.2731633911400054,0.5086044521073899,-0.1549745245618246,0.9035763036669379,0.6010719275334139,0.04291182452940039,0.8206396988089453,0.47079781697454565,0.6128360866353116,0.47962033776792756,0.8600002758924901,0.7248432979524692,0.36483195213060016,-0.04954572467696537,0.03512140992615898,0.3344887719693697,-0.05120517172955432,0.4986706849636656,-0.5918842253278149,0.5614993914276306,-0.38119404309152666,0.1914099623417396,0.4362649742628895,0.12503972616490105
Ethiopia,0.09046830723433658,0.20658680422830297,-0.13825743242820412,0.06128706384522848,0.20113043073743872,0.3356598541213372,0.17870709394970674,1.0830553903357338,-0.07729529614976012,1.0966076787382857,-0.15747276651672432,-0.059119976246267386,0.6993828042912077,0.13473728112696062,0.632471786100976,-0.4945439948204526,0.1394176935898903,0.5114015460147125,0.39442324487273517,-0.6274139234761835,-0.1846468809543493,0.42848129754369724,0.0013231512246493565,0.4928804260726612,0.2287684256224268,0.38570784202045827,0.011941183982650472,0.12466210134973262,0.4530555758009892,-0.31740226792995363
Egypt,-0.33043171139090244,-0.24812343178124852,-0.31109760033793216,-0.311667297876159,-0.054067591829467125,-0.07268046751512776,-0.11020067088959123,0.6418361195277474,-0.6597597813196125,-1.3670801159477142,-0.2931126904044287,-0.4843156183728033,0.1520322180510801,-0.2846502793099274,0.3993416458210784,-0.5081095405903839,-0.33829040798050564,0.27658843038403697,0.4125243213263399,-0.5405914063076925,-0.43761213129777293,0.28311559726335966,-0.4168782105699175,0.08137541565145362,-0.09253341448648429,-0.06604782875480146,-0.019015923385883055,-0.30455996050720596,0.22177201933317545,-0.6891592909721836
Congo,0.1424763233965285,0.2249805372793134,-0.07745281155511391,0.1598758574590082,0.07375379668116926,0.380863283646319,-0.026036001292225205,0.6049469257098467,-0.16548098867394007,1.5635851150197184,-0.11152997731499745,-0.3793575106094872,0.44221048743425656,0.14516689731864996,0.4879812944349771,-0.6100872414065646,-0.06759049922789033,0.1936534753157408,0.3049416045724732,-1.0120737655971352,0.0017897139293926072,0.3469399673507185,-0.020739974207292775,0.4349771618563482,-0.03383523445269947,0.2156204678325168,-0.13114062420008318,0.06370182562477865,0.33713603432269035,-0.4645386445081765
Tanzania,0.07645250847133336,-0.0818644873243908,0.43426471735648764,-0.03283498401371443,0.19398819192681732,0.10267931313157079,0.2523726326297828,0.7701865247441939,-0.18970991437028226,1.1494338039750507,0.08953462489258308,0.031330398587100974,0.560807598940457,0.31479345647991136,0.4588265905181893,0.06198084513629672,0.2502821573067871,0.5562797801176809,0.48381958309984296,-0.4584853807533427,0.09821680536852939,0.17576928293864738,-0.4737546695404601,0.3463238002284438,0.07498663599719754,0.3409496148236439,-0.17689966562271228,0.06821433951156144,0.48252745705676664,0.05295173209285851
Kenya,-0.10331857068475209,-0.07606200456342513,0.539173408494636,0.02939847946951442,0.1941352243808069,0.017650522892717076,0.37934665824867403,0.7255286011666939,-0.2022182952039237,0.21373211152607063,0.20659955006660632,0.0909548632520656,0.4990781596287189,0.4637913878685373,0.543325092960286,-0.026428511037044272,0.12072984600621645,0.5272797054549345,0.4812196523013234,-0.08330909646468584,0.33600159353738795,0.08515637142871815,-0.575091279704438,0.5038626218133789,0.10246228026677753,0.5151259378126496,-0.2807596703788597,0.210455421535664,0.44566376633434646,0.29569412180557364
Uganda,0.25936909178103984,0.13783153636590856,0.641336353278204,0.23279294173871642,0.30813005287511136,0.24090184236254922,0.36723523454649726,0.7992363939225064,-0.07892918286296133,0.7303121303555872,0.3985830536211615,-0.015467694076853689,0.8010558446261329,0.49216286919032814,0.6913301927301629,0.24281839664875238,0.5621637214946658,0.6956692677541495,0.4436630888315713,-0.3482968924906633,0.1834312726308062,0.38678624257342203,-0.12642989072268893,0.5239294885401761,-0.06751460876870397,0.5708533922524959,-0.28337909041488696,0.16978998163243264,0.5039372144996858,0.23522277624380186
Sudan,0.13969892914280166,-0.1249609754267248,0.3323982086606917,-0.20293262167862228,-0.04508674216707058,-0.05157136817359039,-0.0176752976633197,0.7677532705888699,-0.629114301414715,0.07966926707537303,0.05072733464269744,-0.3738351118272058,0.6564306159830162,0.07295111505453085,0.4365097120065285,-0.5129598828482647,-0.6145874101246663,0.35987972961524106,0.3106242705405928,-0.8128587165919976,-0.09195999828818159,0.0010613704442236271,-0.18898037937196854,0.27486939436697105,-0.18933828952707746,0.12430628693829165,-0.3591660922211993,-0.34720727064391477,0.28011306069625125,-0.21284314890278214
Algeria,0.5215155280704665,0.4056735508707001,0.1686865337252329,0.20649574689981565,0.5798159637031045,0.5908816701219188,0.39706207914598435,0.49131734020263207,-0.5507249970616307,0.5239707431132173,0.5222473508952967,0.03555012792924401,0.975359999442369,0.14280612173065876,0.767407870452424,0.46834312862741617,0.780812941100332,1.0002536703756721,0.5545819917645285,-0.24975020889008534,0.05971719474650506,0.8598506375804799,0.8645545614652147,0.2867783308935537,0.19981170096690984,0.5557517087632937,-0.24379815441781744,-0.3779722755598173,0.7855018421258017,-0.3496020348884272
China,-0.20342123259911865,-0.0018212956750779362,-0.3075340988471892,-0.10653978069615742,0.3597249365035785,0.24042807799812477,0.31183075842357166,1.363090684265626,-0.0849161880961627,-1.199037485346183,-0.45738563425733286,0.026605307089837882,0.07395778161023123,0.2125513025064598,0.634089318778628,-0.1864876265956767,0.2538911022768735,0.016838918402346983,0.46996273966971464,0.011757307618327212,-0.029373747770838562,0.3172373024616987,-0.5607187667312213,0.5119016532903488,0.30587460469524513,-0.08678223314549831,0.4573463034127877,0.31716802589263454,0.18295946604256846,-0.11676725942204913
India,-0.5046267635636088,-0.6198856626933639,0.8371371996499987,-0.32661819496756944,-0.01874717180768425,-0.3139118314294138,-0.11968323034608327,0.7270291054906339,-0.946709729995202,-0.9233284623138226,-0.3248357075228658,-0.3497804220954418,0.0024276780460121255,0.7314447367689149,0.16703773956147938,-0.13933351893110982,0.18742088543022287,0.10241625375645252,-0.003492109753236055,-0.38815292521271416,0.028028779584766995,-0.09042545350656214,-1.0491333970382235,-0.10547608934926585,-0.4405488362237991,-0.24894507213878606,-0.09254474375937351,-0.5007209629720631,-0.20478234226739683,0.30965458646558597
Indonesia,0.2213211470799211,0.2550306576112381,0.2222969501506231,0.11359721691374795,0.5486127440608641,0.7312892889818107,0.47458439852961204,1.3140625977502676,-0.2822251673207901,-0.5409725169259417,-0.24928882355164364,-0.08036558239387956,0.6059210581277055,0.9013127468241421,0.7394296816378092,0.15164843889281937,1.294196411235996,0.4158359275651324,0.7092477630244408,-0.11630640723678186,0.013715381551902718,0.5408948418438372,0.08681385119140278,0.5847426533074214,0.1102416330826829,-0.11595913358381006,-0.14631904532487827,0.03487982259512833,0.6560506963268468,0.15424873300881464
Pakistan,0.07625230137213193,-0.22244567091342848,1.3949260815902154,0.21388176647881907,0.27395372613376984,0.1611832692498398,0.09879382205712059,0.9745208293409791,-0.873575180159763,-1.6806653616142035,0.07484915571194739,-0.1635313625533883,0.5167016166728402,1.149234448445024,0.5571628255655,0.2272891636955065,0.315948436368716,0.45842051588016486,0.31710308670220794,-0.4590758871790792,0.37946099036600756,0.006351038701815319,-0.6200974260837594,0.16835701661259136,-0.12345314963154311,-0.07221829758468694,-0.5839580532518546,-0.7564529645305244,0.2689255288923545,0.5346815660965109
Bangladesh,0.22505814002923805,-0.2067513846466944,1.6357174553272469,0.2421804079999196,0.2837985891032169,0.3917008875118296,0.21426392926136345,0.891635014649037,-0.9258929547777598,-0.6066190451562871,0.15904263604761842,-0.2952042090603053,0.5428082678337361,1.4253736352638533,0.5900565908187985,-0.05882122157157769,0.006026777770602066,0.46591265123032766,0.45485851837659813,-0.4162973198476936,0.1652692438201187,0.0988221065581821,-0.377230962744693,0.06859330391937626,-0.4567941913220169,-0.10862218701452521,-0.3639578253479879,-0.7431236731927633,0.6341203988956581,0.8297967160594066
Japan,0.0633633818596261,0.19018336310044873,-0.3842873310402009,0.2694348279258888,0.5318350575814349,0.4693965906411035,0.18816425505284742,1.3245884943587427,0.19089232651928903,-0.8770766907088308,-0.25482167459118954,0.056763084915844086,0.08791544189845187,0.35014083561947323,0.7628361599586809,0.5260661528628325,1.7063539460532005,0.14598653663059766,0.39498010355329977,0.322605387842821,-0.0642013576880485,0.5312871576277705,-0.142239579647733,0.9181792877742709,0.09478875960312855,-0.09831055939195653,0.3722558878145702,0.4223967992086923,0.40209716084211233,0.09932708924540103
Philippines,0.3078410827389284,0.5161891362516909,0.11623811531349246,0.21123675640237263,0.42357858841376106,1.0868536867882421,0.14099341384247535,0.9898883884352581,-0.041110904765750474,0.38690082124745434,-0.30015473773604606,-0.12767367155635936,0.4300895870660209,1.054049026494983,0.5281891327405481,-0.009472944042740641,1.1018647008155467,0.062279821889625976,0.6758966839192914,-0.4942321729124892,0.10664297485627582,0.39204166462679635,-0.08493360629795295,0.6118318351511071,-0.18614467139237106,-0.08639252904667721,-0.5960161612456228,-0.027980484203348234,0.5373214052466476,0.3142765966710928
Vietnam,0.19898569936158395,0.20421582247989384,-0.20491637146889577,-0.1589296989289779,0.2519089186868118,0.24982918033725907,0.13121929406958205,1.06608913730093,0.19664911678331126,-1.1715875307496082,-0.13950286659779867,0.47351724465272665,0.19210192689751807,0.10152038551141607,0.5956235539989575,-0.30544352550455833,-0.045688957979939854,0.08804690292981551,0.5387368925332058,-0.12953526807254995,0.29715950384437245,0.3538939544032143,-0.3077210492317181,0.47406990309640995,0.11803490214489396,0.016156230824045083,0.3304133783803954,-0.04882775961108015,0.19225940676584272,-0.03736993368532384
Iran,0.25429421443098116,0.08811463359445863,0.33796018991182675,0.13641959850772972,0.4315191533524717,0.52829367961971,0.272361564505965,0.9270017969716682,-0.4901306753242376,-2.29897399895974,-0.1186212709807619,-0.15020185193487678,0.4543007633799268,0.542115674535041,0.7275825028408877,0.10849569352264249,0.6703674920792516,0.31273855949723983,0.3458752961027201,-0.35574656461069587,0.24059014210951948,0.49398923421524854,0.06575335548227804,0.40497651437084936,0.2193815694299741,0.033351396636491885,-0.22342926683805484,-0.4068350660041466,0.4887332412205996,0.013786826165960107
Turkey,0.7093406160292971,0.7329933631228487,0.134657591082575,0.7735358699158921,0.8835884077166113,1.1575352491274695,0.7127179383803515,0.7037926524623789,0.11251832523157607,-0.5858500563995546,0.6242018298979904,0.5387716232359381,0.9506915237454676,0.5684193551420498,0.9197061202610206,0.7595574153185836,0.9611168113185355,1.0091623989979581,0.9245691324735433,0.33503075640941826,0.5775147501929607,1.079081633900737,1.1473324520790322,0.806733491284746,1.211309263427019,0.4674782965076487,0.14895200525896296,0.37999742733591596,1.2878003226981725,0.20597002192865047
Russia,-0.15498789954021233,-0.033362305938281676,-0.6591549616317952,0.5101145495302226,0.3028319236919028,0.14016018654179035,0.01418628175673475,0.3069021241497633,-0.16046709809981805,-1.9152633904289313,-0.3666537350577871,-0.11268329311829098,0.06992567913282674,-0.3064459988098344,0.2904576510332168,-0.03931684693649158,0.3750179474340521,0.07187575723118617,0.09179069550531586,-0.23960212801428776,0.030377775626139396,0.5728962703299401,0.206391659854065,0.1525857213536326,1.0007350088637108,-0.005161201171902962,0.1990052452096427,-0.07197258865729976,0.12937094000530855,-0.6258766921396699
Germany,0.4700932918865407,0.4905568653251383,0.019626305139927067,0.8625984731964793,0.7415419403473033,0.7534928319946492,0.541728964369222,0.11722525284509193,0.24789032172101239,-0.7999156575225947,0.5764098046994881,0.5986510206754867,0.6407509279371781,0.3464953133743724,0.4224388139313673,1.2901144593272629,1.1426133780481704,0.8081001556399021,0.34243588598968105,0.6095985444037657,0.19665564332060814,0.8386898711593052,1.176589827982898,0.4344185795218589,1.3266802530545405,0.39744020414037096,0.6627945130643174,0.574804446503585,0.7425954648143224,0.08471558578493354
