,sport,yob,direct_correlation,indirect_correlation,same_correlation
138,basketball,1957,-0.3682724998570311,-0.1930664753278464,True
139,basketball,1958,-0.6405138185087507,-0.20701529229851653,True
140,basketball,1959,-0.4804330628595034,-0.1829231115364983,True
141,basketball,1960,-0.501070196478161,-0.1882338639885662,True
142,basketball,1961,-0.2946404741890885,-0.16761163792739445,True
143,basketball,1962,-0.41756920907133616,-0.16349494624845515,True
144,basketball,1963,-0.3839501190908794,-0.12193892002634575,True
145,basketball,1964,-0.37008985062780414,-0.09558285068847397,True
146,basketball,1965,-0.3715395067000276,-0.1359369490663878,True
147,basketball,1966,-0.4118985687736761,-0.12546578392720314,True
148,basketball,1967,-0.32536563795714624,-0.12537407379719365,True
149,basketball,1968,-0.3580891525611228,-0.1110792848710846,True
150,basketball,1969,-0.3396969981005831,-0.09820356737793187,True
151,basketball,1970,-0.43189241367530745,-0.07642201429047539,True
152,basketball,1971,-0.3246532210578401,-0.06171837418170894,True
153,basketball,1972,-0.32668805523281746,-0.07340284647418653,True
154,basketball,1973,-0.4326727155466382,-0.06779812158468722,True
155,basketball,1974,-0.3701546699650276,-0.029656509428830018,True
156,basketball,1975,-0.387193467703524,-0.05429965634899358,True
157,basketball,1976,-0.3899887108876636,-0.06888731676973081,True
158,basketball,1977,-0.3778226936008451,-0.07460290668434116,True
159,basketball,1978,-0.4666045170185613,-0.093325641169267,True
160,basketball,1979,-0.4201298322840746,-0.055741536853459416,True
161,basketball,1980,-0.2842246653291625,-0.0872154505336013,True
162,basketball,1981,-0.2795252563586721,-0.08158092705199893,True
163,basketball,1982,-0.3957248883581624,-0.0678067673517661,True
164,basketball,1983,-0.365942674050152,-0.047225893434501266,True
165,basketball,1984,-0.2920795789766661,-0.03504619404810797,True
166,basketball,1985,-0.27054060163582805,-0.07777752631951572,True
167,basketball,1986,-0.3418639875781484,-0.05373545029324096,True
168,basketball,1987,-0.31411121438682554,-0.0681350066884848,True
169,basketball,1988,-0.2555320181266432,-0.05859067495549345,True
170,basketball,1989,-0.2648222824801188,-0.11773799495275585,True
171,basketball,1990,-0.28705017827051577,-0.11258446749548877,True
172,basketball,1991,-0.24782700794095225,-0.07980149279695717,True
173,basketball,1992,-0.3210454808278768,-0.07252924357521315,True
174,basketball,1993,-0.2591614157139775,-0.035088087494969736,True
175,basketball,1994,-0.3314452941269059,-0.07038718082995589,True
176,basketball,1995,-0.2599117662839885,-0.06944438845451498,True
177,basketball,1996,-0.20265628489939572,-0.03112563167710695,True
178,basketball,1997,-0.27040829319392634,-0.04783741724075262,True
179,basketball,1998,-0.2980302853277452,-0.053806241784884266,True
180,basketball,1999,-0.2405109844301971,-0.022301834184793264,True
181,basketball,2000,-0.08425874542179491,-0.038790525421334605,True
182,basketball,2001,-0.2456073917455702,-0.05878242979751955,True
183,basketball,2002,-0.21705080521332,-0.07819966545412868,True
184,basketball,2003,-0.1841226858979088,-0.044503838815576215,True
185,basketball,2004,-0.15229799287171836,-0.03779843368130288,True
186,basketball,2005,-0.12536276005154678,-0.05071557232851345,True
187,basketball,2006,-0.17134619130283318,-0.06015693684252624,True
188,basketball,2007,-0.0872721702319387,-0.04935221427142291,True
189,basketball,2008,-0.1283874063902246,-0.02821733078638916,True
190,basketball,2009,-0.1096956870245657,-0.07073622645108367,True
191,basketball,2010,-0.20149818640446207,-0.04428922509127465,True
192,basketball,2011,-0.1578876496021347,-0.027726330924301382,True
193,basketball,2012,-0.2233412800671073,-0.030829048200455494,True
194,basketball,2013,-0.18261740502745685,-0.0279539464827574,True
195,basketball,2014,-0.2061000675038573,-0.03729193791652848,True
196,basketball,2015,-0.10259775971415766,-0.011747845158289135,True
197,basketball,2016,-0.00848262050578167,-0.018099352436593243,True
198,basketball,2017,-0.023502642990443832,-0.02121597896907983,True
199,basketball,2018,-0.0992074838694217,-0.01848652839463036,True
200,basketball,2019,-0.038880819294484815,-0.002591728781072208,True
201,basketball,2020,-0.14419709239880948,-0.05523546055969023,True
202,cricket,1920,-0.8519501803046263,0.1853819293710557,False
203,cricket,1921,-0.7110821922647357,0.21404531060325305,False
204,cricket,1922,-0.7107373429762219,0.19974436779363547,False
205,cricket,1923,-0.6609244734024813,0.19625116099865766,False
206,cricket,1924,-0.7456764788523668,0.1893057946495358,False
207,cricket,1925,-0.7509183208771566,0.16495880974682245,False
208,cricket,1926,-0.8161684148160658,0.18358569431548272,False
209,cricket,1927,-0.7770040668813479,0.18035236715754355,False
210,cricket,1928,-0.8988282225790565,0.17512521650699386,False
211,cricket,1929,-0.8310187417616168,0.22457010415513212,False
212,cricket,1930,-0.8563490712163502,0.27457257128358625,False
213,cricket,1931,-0.8522215413203377,0.2470318238021092,False
214,cricket,1932,-0.6957866701187996,0.2515799428781351,False
215,cricket,1933,-0.7194514844504928,0.1947586085710132,False
216,cricket,1934,-0.7391352165511813,0.22398447153451292,False
217,cricket,1935,-0.6571758830456136,0.2246090532652293,False
218,cricket,1936,-0.6798658168468098,0.2285182576383236,False
219,cricket,1937,-0.6786236545038201,0.2420096204879305,False
220,cricket,1938,-0.6276542224562056,0.2409398065219568,False
221,cricket,1939,-1.074162571133205,0.19103082589660014,False
222,cricket,1940,-1.1044496456025146,0.17381011122603396,False
223,cricket,1941,-0.8772518644965535,0.2111316458375288,False
224,cricket,1942,-0.8532604615342493,0.17741692921253546,False
225,cricket,1943,-0.9820619146305184,0.16311058952477928,False
226,cricket,1944,-0.9402694209192608,0.17047412060549613,False
227,cricket,1945,-1.2163204828872012,0.17578578815673784,False
228,cricket,1946,-0.8363083176486117,0.19744015695789816,False
229,cricket,1947,-0.6921478659413768,0.2448188395920417,False
230,cricket,1948,-0.7660695919867214,0.26266641077403324,False
231,cricket,1949,-0.6830199321247541,0.242067663215856,False
232,cricket,1950,-1.1681926656496122,0.17534506370051198,False
233,cricket,1951,-0.5672043582250686,0.2844926961087517,False
234,cricket,1952,-0.6670510554299129,0.2061924913884617,False
235,cricket,1953,-0.6411542428722049,0.18901365634289274,False
236,cricket,1954,-0.6537044710879124,0.20345512968186694,False
237,cricket,1955,-0.6409210732241046,0.18065288803436447,False
238,cricket,1956,-0.6959671722410024,0.1611281073829201,False
239,cricket,1957,-0.6261949662773447,0.15836125148850208,False
240,cricket,1958,-0.9840763738272196,0.14014062351678236,False
241,cricket,1959,-0.6995990935632316,0.21819470176962974,False
242,cricket,1960,-0.7549594846584747,0.20400044358944974,False
243,cricket,1961,-0.5328171306698831,0.21575999539900007,False
244,cricket,1962,-0.5210710611705888,0.19312266898033728,False
245,cricket,1963,-0.5485750501303235,0.2002068708083447,False
246,cricket,1964,-0.5920646643223066,0.16979409699420195,False
247,cricket,1965,-0.6189954632132137,0.16025404248073327,False
248,cricket,1966,-0.6031439622142861,0.1915246915732541,False
249,cricket,1967,-0.4283453614560584,0.20422260669981254,False
250,cricket,1968,-0.7062688131321796,0.14271466804590324,False
251,cricket,1969,-0.5902615915637605,0.11440164087099634,False
252,cricket,1970,-0.9122859391790163,0.07079290339989938,False
253,cricket,1971,-0.5714842630934741,0.13467185674754392,False
254,cricket,1972,-0.5546612101832759,0.09898665711589544,False
255,cricket,1973,-0.6071993826811318,0.08034994860739672,False
256,cricket,1974,-0.5952527069216719,0.12172180501150585,False
257,cricket,1975,-0.6970613721855091,0.005193007624518351,False
258,cricket,1976,-0.782747396913254,0.013781501607814654,False
259,cricket,1977,-0.5309725781563788,0.02409120008510816,False
260,cricket,1978,-0.7506394107613327,-0.0015353027408868886,True
261,cricket,1979,-0.7556529411453448,-0.015745639589843086,True
262,cricket,1980,-0.7398472468202916,-0.016288157162378,True
263,cricket,1981,-0.6028474873165904,0.008253758561551352,False
264,cricket,1982,-0.7357791713454591,-0.0036938744530292133,True
265,cricket,1983,-0.6911004768681801,-0.04268630631490634,True
266,cricket,1984,-0.6801916875734001,-0.05899257243247932,True
267,cricket,1985,-0.6876465118272874,-0.08102055339945614,True
268,cricket,1986,-0.8677118757923733,-0.12040155458486057,True
269,cricket,1987,-0.7526994181287547,-0.11298914730763288,True
270,cricket,1988,-0.8217931548856773,-0.1252486490886807,True
271,cricket,1989,-0.8922195322164908,-0.14291261290418292,True
272,cricket,1990,-0.9435548960598116,-0.1184287558209448,True
273,cricket,1991,-0.8869890838322775,-0.13596137575706588,True
274,cricket,1992,-0.9880623241132218,-0.15366555372797688,True
275,cricket,1993,-0.8276477272457449,-0.16643247365531494,True
276,cricket,1994,-0.8795424458081098,-0.14306023974930748,True
277,cricket,1995,-0.7488639989553159,-0.13804243098185925,True
278,cricket,1996,-0.6663901395315971,-0.1701103145089122,True
279,cricket,1997,-0.7381921749071115,-0.16928217008779792,True
280,cricket,1998,-0.7595199893749729,-0.16710687117099635,True
281,cricket,1999,-0.7709061868289305,-0.1966465592917503,True
282,cricket,2000,-0.6600857933857194,-0.2102816254258381,True
283,cricket,2001,-0.6721231799929829,-0.16714202753881574,True
284,cricket,2002,-0.7790382083449227,-0.1852502781924168,True
285,cricket,2003,-0.6600069541789805,-0.18457112982029436,True
286,cricket,2004,-0.5919172291322019,-0.2160861013067716,True
287,cricket,2005,-0.5888773589285345,-0.2399725814094231,True
288,cricket,2006,-0.6282835831993051,-0.2293206149267992,True
289,cricket,2007,-0.5254355143704547,-0.2218089643817632,True
290,cricket,2008,-0.6469387055492379,-0.2130959890396344,True
291,cricket,2009,-0.5529162629890981,-0.21188309596696586,True
292,cricket,2010,-0.9471238506616912,-0.2395344750572871,True
293,cricket,2011,-0.8480881648713948,-0.22233674224893293,True
294,cricket,2012,-0.8777176157434556,-0.2134475133025068,True
295,cricket,2013,-0.7593241326070427,-0.2528881362431595,True
296,cricket,2014,-0.7493887588806919,-0.2315737579131336,True
297,cricket,2015,-0.6477084035815419,-0.24078132737565186,True
298,cricket,2016,-0.6165487613026486,-0.2563159684130896,True
299,cricket,2017,-0.5662569357558809,-0.2454465709821169,True
300,cricket,2018,-0.5831726096447929,-0.1996368492260416,True
301,cricket,2019,-0.6172005248869334,-0.2277271475789352,True
302,cricket,2020,-0.8652634662779829,-0.2951354711281268,True
303,hockey,1920,-0.8568145947794468,-0.16334587216711194,True
304,hockey,1921,-0.6911844475695696,-0.1218905125550564,True
305,hockey,1922,-0.6932845745864881,-0.12086066785926082,True
306,hockey,1923,-0.6780788729007633,-0.15181045052659728,True
307,hockey,1924,-0.6797428581917524,-0.1323542237827514,True
308,hockey,1925,-0.7300654694531422,-0.1796426287391969,True
309,hockey,1926,-0.6281397647731065,-0.15989539376552353,True
310,hockey,1927,-0.7626514477030537,-0.1814185302745035,True
311,hockey,1928,-0.8383348868450894,-0.16867021021680953,True
312,hockey,1929,-0.7815575538385244,-0.13634174946796396,True
313,hockey,1930,-0.7964512392077215,-0.14949882163345904,True
314,hockey,1931,-0.7114216541388271,-0.14333078474852806,True
315,hockey,1932,-0.6239917496407262,-0.13666780760168426,True
316,hockey,1933,-0.7165928721693954,-0.15240952128388124,True
317,hockey,1934,-0.5673427769834243,-0.09919856718446378,True
318,hockey,1935,-0.6267627776599819,-0.10775111498261764,True
319,hockey,1936,-0.6678132550378699,-0.12991640645719288,True
320,hockey,1937,-0.6990597005139774,-0.10257324403110173,True
321,hockey,1938,-0.5447394044548234,-0.03116540986595008,True
322,hockey,1939,-0.8750101561528242,-0.055733432138944015,True
323,hockey,1940,-0.8296724623060739,-0.05024528416219382,True
324,hockey,1941,-0.5935796103991606,-0.015863642612842066,True
325,hockey,1942,-0.7290004996654135,-0.036524183483493865,True
326,hockey,1943,-0.7636010037788912,-0.08443806949854657,True
327,hockey,1944,-0.8166851246922804,-0.07381266688750343,True
328,hockey,1945,-0.9094298852867779,-0.1332577825767806,True
329,hockey,1946,-0.7050403301897661,-0.05856914168363625,True
330,hockey,1947,-0.7281171051232354,-0.05932937333307944,True
331,hockey,1948,-0.6703198590907538,-0.06076142100846053,True
332,hockey,1949,-0.6078666396495691,-0.04393440357751311,True
333,hockey,1950,-0.8464488674428905,-0.11241802032889064,True
334,hockey,1951,-0.5506540246296345,-0.011886499462432695,True
335,hockey,1952,-0.5613861002157402,-0.048729730019551866,True
336,hockey,1953,-0.3945713876865909,-0.06383800322019118,True
337,hockey,1954,-0.5725440366176072,-0.08318579211227396,True
338,hockey,1955,-0.5555449753233141,-0.06850243434059752,True
339,hockey,1956,-0.5434685424256828,-0.06321115907727183,True
340,hockey,1957,-0.4838557333333305,-0.043256764094410566,True
341,hockey,1958,-0.7383946223359605,-0.0623023257349636,True
342,hockey,1959,-0.6429214560443092,-0.020456124438365017,True
343,hockey,1960,-0.6756130850977768,-0.042109892997354834,True
344,hockey,1961,-0.44484537305611105,0.009069934375724516,False
345,hockey,1962,-0.443951431832465,0.016571884215079283,False
346,hockey,1963,-0.4356432382230502,0.031375674699677066,False
347,hockey,1964,-0.4122209812922383,0.03758166324792368,False
348,hockey,1965,-0.3880320073079237,0.01904209845321153,False
349,hockey,1966,-0.34339525058424536,0.05851008221375757,False
350,hockey,1967,-0.28546020304355185,0.05081927735110965,False
351,hockey,1968,-0.4259738703901455,0.04354262009045056,False
352,hockey,1969,-0.4893077835093954,0.027229414642603204,False
353,hockey,1970,-0.5695715683509812,0.02277151115716057,False
354,hockey,1971,-0.37845261017478304,0.08188799531921089,False
355,hockey,1972,-0.3967914635409345,0.05589619599736576,False
356,hockey,1973,-0.4583728134453854,0.047007714066848484,False
357,hockey,1974,-0.4028400640976687,0.10260768270368392,False
358,hockey,1975,-0.5284269927271887,0.027321840541211617,False
359,hockey,1976,-0.4809854407595872,0.03100124932893864,False
360,hockey,1977,-0.5642660017591743,0.0146747461050936,False
361,hockey,1978,-0.6436660459600234,-0.002293389886673516,True
362,hockey,1979,-0.6164282015206745,0.009275596395774018,False
363,hockey,1980,-0.5014498295887815,-0.005542636145627222,True
364,hockey,1981,-0.3792425566753556,0.02721529002049765,False
365,hockey,1982,-0.4629852096118005,0.03239299180383445,False
366,hockey,1983,-0.5037098509343294,0.016870562352127975,False
367,hockey,1984,-0.4333612209837342,0.011892002728792771,False
368,hockey,1985,-0.4269891753069408,-0.0351504061042839,True
369,hockey,1986,-0.5218316381360053,-0.04263087533450823,True
370,hockey,1987,-0.5075424501919698,-0.051008500462779424,True
371,hockey,1988,-0.4244294075228113,-0.0374687008456828,True
372,hockey,1989,-0.5555062647088079,-0.1027350576322044,True
373,hockey,1990,-0.4256300547847567,-0.06841422397996863,True
374,hockey,1991,-0.3849499398968711,-0.043084699756253377,True
375,hockey,1992,-0.4973915246138081,-0.0674437533713511,True
376,hockey,1993,-0.41572046897583176,-0.04555299150012592,True
377,hockey,1994,-0.4134072424153802,-0.06303428418169447,True
378,hockey,1995,-0.2885981473414348,-0.05642140974601512,True
379,hockey,1996,-0.3062655619580989,-0.06472367128450454,True
380,hockey,1997,-0.3767450921307193,-0.06493580425298355,True
381,hockey,1998,-0.4093873827761231,-0.0697667479999695,True
382,hockey,1999,-0.4586567942440273,-0.06730406467074798,True
383,hockey,2000,-0.2469441280214105,-0.07966752016395727,True
384,hockey,2001,-0.3722898547700716,-0.0695211132144015,True
385,hockey,2002,-0.3525739241938781,-0.0906192490337671,True
386,hockey,2003,-0.2956279894623814,-0.07755204959474153,True
387,hockey,2004,-0.26245975008164424,-0.10333392545241712,True
388,hockey,2005,-0.2201326331744053,-0.10838438034143157,True
389,hockey,2006,-0.1856653392802564,-0.09974171025005604,True
390,hockey,2007,-0.1246930766783565,-0.07988424732767094,True
391,hockey,2008,-0.1912343820909583,-0.057958948135979176,True
392,hockey,2009,-0.1740078520945615,-0.09094573917567676,True
393,hockey,2010,-0.26779722040892445,-0.07336441583002881,True
394,hockey,2011,-0.23668097885054604,-0.0706631723792626,True
395,hockey,2012,-0.2748376125970265,-0.0782821212990552,True
396,hockey,2013,-0.2505783597162054,-0.09161884747471816,True
397,hockey,2014,-0.2104184084916828,-0.07425936678769425,True
398,hockey,2015,-0.0691959072812488,-0.05899330152844379,True
399,hockey,2016,-0.07447091543366327,-0.09698544187890094,True
400,hockey,2017,-0.10548173176475584,-0.0830288952196894,True
401,hockey,2018,-0.19949917456572394,-0.07058957602601335,True
402,hockey,2019,-0.2552653312230356,-0.10785115175408634,True
403,hockey,2020,-0.36193747759540057,-0.16055094096902867,True
404,tennis,1920,-0.3422827048495731,0.007251270181113236,False
405,tennis,1921,-0.3256731041995261,-0.018441468553151437,True
406,tennis,1922,-0.2803152473913021,-0.015419300962703816,True
407,tennis,1923,-0.2835745497622849,0.0257121343549819,False
408,tennis,1924,-0.2663994448743767,0.05742840579590624,False
409,tennis,1925,-0.25785817275828565,0.06286921527603076,False
410,tennis,1926,-0.18429473907535213,0.051749039365965734,False
411,tennis,1927,-0.2255464600953433,0.07157458452661745,False
412,tennis,1928,-0.243187087120173,0.0955192656603738,False
413,tennis,1929,-0.2244270177755042,0.059467534954447586,False
414,tennis,1930,-0.21003503257450287,0.042811060178496806,False
415,tennis,1931,-0.18345545307135688,0.0819667886802531,False
416,tennis,1932,-0.13390166644976914,0.06781688720511535,False
417,tennis,1933,-0.25282397859587274,0.018882451652410145,False
418,tennis,1934,-0.19690857413509927,0.046742088770676496,False
419,tennis,1935,-0.2868769705814994,0.016738325359224118,False
420,tennis,1936,-0.23386690697029786,0.030057369564182982,False
421,tennis,1937,-0.2703639915856277,0.041525069375551255,False
422,tennis,1938,-0.22505519275647715,0.002798261873421613,False
423,tennis,1939,-0.4858137632396454,-0.0162070689390954,True
424,tennis,1940,-0.5239504193735666,-0.042863121357018835,True
425,tennis,1941,-0.28074019235462183,-0.015091761141347663,True
426,tennis,1942,-0.4474560670457325,-0.04901282985130708,True
427,tennis,1943,-0.4455965670310872,0.006889753512562065,False
428,tennis,1944,-0.4196633009825398,0.005300344314002822,False
429,tennis,1945,-0.4157854184415987,0.0148196027976646,False
430,tennis,1946,-0.2626089791290205,0.006828287438462313,False
431,tennis,1947,-0.3279601083927098,0.019468425244549455,False
432,tennis,1948,-0.20122061409879186,0.025652640860704626,False
433,tennis,1949,-0.1695871802098842,0.05499149444361525,False
434,tennis,1950,-0.2726620695802311,0.08097200114853409,False
435,tennis,1951,-0.07058829197834063,0.06184451361329257,False
436,tennis,1952,-0.12439059039380178,0.04467815263653918,False
437,tennis,1953,-0.021829741979497955,0.03211249980127933,False
438,tennis,1954,-0.07695606860388846,0.048021216341834726,False
439,tennis,1955,-0.09402905990613096,0.037458218399926094,False
440,tennis,1956,-0.1416684605304644,0.007271938726479009,False
441,tennis,1957,-0.16441428796148522,-0.013336676389517634,True
442,tennis,1958,-0.3374643861586333,0.032166690340384406,False
443,tennis,1959,-0.17956676847352884,0.006213514846089699,False
444,tennis,1960,-0.1339964975076379,0.01588214050063991,False
445,tennis,1961,0.028689717766921505,-0.014416415038670685,False
446,tennis,1962,-0.06939846226936733,0.004191301361591387,False
447,tennis,1963,-0.05220414907892357,0.02889228538868633,False
448,tennis,1964,-0.03112094163854605,0.0645901445318135,False
449,tennis,1965,-0.043080522536751945,0.06880922067221308,False
450,tennis,1966,-0.03595996494514843,0.06535793223263946,False
451,tennis,1967,0.00888787892390136,0.02193886558816254,True
452,tennis,1968,-0.05352018935312791,0.07224597999051117,False
453,tennis,1969,-0.05148028163665936,0.04797811379120517,False
454,tennis,1970,-0.15309384592107267,0.02584788128860593,False
455,tennis,1971,-0.002089365806341045,0.0549435056072858,False
456,tennis,1972,0.0094122592245562,0.0569865046692255,True
457,tennis,1973,-0.04506769185505737,0.043739374259228934,False
458,tennis,1974,-0.025980061506488128,0.044129574322417764,False
459,tennis,1975,-0.08308271257424342,0.034078696857473466,False
460,tennis,1976,-0.03406408043232132,0.08324324818271453,False
