index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling,Nigeria,Ethiopia,Egypt,Congo,Tanzania,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,Mexico,Canada,Guatemala,Haiti,Cuba,Honduras,Nicaragua,Brazil,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Fiji,Samoa,Tonga
Kim,-0.17278367200970882,-0.0032417323865745564,-0.17607874108012908,-0.039039316202002614,-0.005921623396949873,0.0564345334665076,0.01526354002964975,0.6641537376500486,-0.3939974871719725,-0.7818341659345422,-0.16446455655235828,-0.0840498486829415,-0.1370175598758657,0.11077255272286528,0.2026747004389351,-0.4920960410931583,0.29476795228534924,-0.11099417270428809,-0.2718353893235249,0.009682696303930918,-0.17967701031579955,0.0711677936299749,0.03463081581012046,-0.005976818794406407,-0.19769616011174143,-0.5523985513490708,-0.21599716230981217,-0.21065536953018205,-0.0786457686425097,-0.1593954004517644,0.21206307741296987,-1.1618371633955926,-1.1966610479754074,-0.8460566199725305,-0.9124951113777166,-0.4397633816319086,-0.44122043477385803,-0.9028876155150704,-1.3399205877481173,0.8594706085168556,-0.5711185932679446,0.10296430997885607,-0.5897647572623393,-0.5771575585709894,1.1746133395574345,1.0650440951281515,0.6910664529828245,-1.0557452487884664,-0.6995839890650333,-0.6420956459615454,-0.4311485854339953,-0.3488450198233681,-1.2987510193235536,-1.1471797888765933,-0.9302468385067114,-0.9289535148021228,-1.2840583466542508,0.6971976557895296,-1.3338820305009067,-0.6858258003533296,0.3614823041964183,-0.627383144079954,-0.6740963665480784,-0.5702298180994192,-0.5554827016028792,-0.934608688922301,-0.5547501121220335,-0.8119431427866705,-1.5001731860223173,-1.7306455760230692,-0.7885722976239586,-1.4411497914847164,-1.3221214791331197,-0.5722932017958088,-0.9823012093592908,-0.4553039241802739,-1.1526887989395247,-1.1435853888700047,-0.5162963293995488
Ella,-0.26703084446143244,-0.36196435089461937,-0.027778312181819333,-0.43693585517646916,-0.1301655267563171,-0.1612305708417927,-0.1558479549704018,-0.7620321960914854,-0.35721924232537217,-0.03093701024320231,-0.22455988943811128,-0.3794998319734777,-0.07240531788754274,-0.27727317458250905,-0.79559634397709,-0.4961009577230586,-0.6911027375659811,-0.042996613984398926,0.1561982806809804,-0.22091788098216114,-0.46258465374333557,-0.05434389402312203,-0.2469420248080919,-0.76164962451593,-0.27324282002858286,-0.37321599140453066,0.10281032834542486,-0.12118962858624306,-0.26249602073433487,-0.14422652934749386,-0.9125561328860228,-0.9853742677295166,-0.40882414273126055,-1.2227280679163284,-0.8860007723690955,-0.8786243820268266,-0.9177579277265883,-1.1954689089335648,-1.0839077958664878,-0.42799842223448126,-0.6128633340923644,-1.1280746566636088,-1.3286872695133876,-1.4542326866853947,-0.17602886604901696,-1.0431224032339603,-0.38464213028126043,-1.152322265367604,-0.8871198297916523,-0.11593953487397472,-0.13272493738863353,0.24628479524833607,0.14345545382491126,0.11902117408155997,-0.9248313284102816,-0.34931167936312674,0.019699173198002976,-0.34986730454341597,-0.5693102753264999,-0.08162504049947124,-0.14457682641329636,-0.47829203848672686,-0.7195988681728863,-0.32852315029304596,-0.3268996779738478,-0.4395142416641025,-0.3370091720090909,-0.44538475136441324,-0.7534704785457134,-0.8478166872482324,-0.31973237690525863,-0.8762107070466254,-0.8014036282636249,-0.7312606729080373,-0.7768017989909349,0.34925105425546477,-0.7351227656599665,-0.49270050596686393,-0.42667736707983867
Jerome,0.05270237174114011,0.24742184453139363,-0.439847719691759,0.05479943828177128,-0.4900921744004067,-0.18683665682970557,-0.16110380243183398,-0.1077124259890395,0.29872150107219264,0.23577009900554982,-0.6246748693903449,-0.20244278874341576,0.03390820715811231,-0.133847191936387,-0.07457226146275409,-0.5747111890348728,-0.5378937237185721,-0.5243992720991698,-0.4547341427085453,-0.22267739324230895,-0.3833319613922657,0.04401945374993422,-0.4558531387341391,-0.1195714080878653,-0.3808838746524118,0.0025014314635663365,0.17841325236671893,0.1519405319560233,-0.010725126225910602,0.02606171211673518,-1.2047633270982432,-0.8879098514483278,-0.8583484395355127,-0.9527802743834762,-1.2875307287820195,-1.174421792694047,-0.9875795388261984,-1.6812653325075237,-1.2232616211560816,-0.9228410126602101,-0.9625079402245795,-2.13550459977534,-2.1340752060969215,-2.1974165272941732,-1.0716884756996286,-1.2355859000634302,-0.5852059040130992,-1.8183035588274596,-1.1439665112482584,-0.3727925595267324,-0.4654691298345035,-0.23857991879486398,-0.3247380159320748,-0.6542790203446284,-0.08557022612294798,0.08332089170936614,0.3044180707352164,-1.045960707623468,-0.627927825325928,-0.03709807000037611,0.20388520244820466,-0.16406782324479197,-0.06573388687278203,0.0660188380117888,-0.05704850491215121,-0.5178278343848899,-0.5337483280957251,-0.9003086088837635,-0.704068300283054,-0.9233382983373618,-1.0194583029681596,-1.4466470070227464,-1.1585086645812455,-1.103062703962056,-1.254351784129977,-0.7982577473551405,-1.092817564169529,-0.6576245994097104,-0.6414819811319139
Everett,0.20197667646714057,-0.20614993897021217,-0.22258246539539664,0.2869224455909385,-0.2650276644602532,-0.37563746607288745,-0.16652619457064077,-0.1390714754918277,0.3446687588093533,-0.217947358201016,-0.17403128302942383,0.07926793789678878,0.37181554425627256,0.016243955072907195,-0.23106055077216756,-0.07146537780466772,-0.6661459679926706,0.10191164983444816,-0.13091630071593868,-0.016963331334047243,-0.062482390714144444,-0.3139471878360198,-0.25000445045043834,-0.0423109192512821,0.241864659681223,0.280676500446424,-0.11830975199635953,-0.0052306612486303795,0.21692399049897843,0.032932090586624586,-1.3452548246372475,-1.7730556584842938,-1.6019921320150383,-1.538910799574086,-1.241024215782224,-1.101103244727964,-1.018603043698257,-1.9331110692122098,-2.104863148346103,-1.251328832214467,-1.8463872147597704,-2.3394457240236197,-2.2471512314345503,-2.014616863877663,-0.9542112516576328,-1.537858476298709,-0.8600624189828299,-2.241748044666654,-1.6734754627639201,-1.18680590314186,-0.945241344404483,-0.9970215700748072,-1.5329202284378605,-1.525345184207351,-1.5771461350599174,-0.9906747468314719,-1.2794908544010486,-1.418345412130777,-1.6047865430906196,-0.6201279800612508,0.5680462561413665,-0.5764273498759603,-0.5874829324233041,-0.45625892465483336,0.05341871917281608,-0.37548069876911105,-0.9585470716394793,-1.0482018642460036,-0.7663020698942951,-1.3686833096042945,-0.5677453432450722,-1.247636678795272,-1.0091081818150136,-1.0006733375773422,-1.2705729270479302,-0.4375365915561249,-0.6337207030699131,0.11784260076254524,-0.4876606146627689
Clyde,0.5453003004309233,0.40921741450346366,0.20241681078222837,0.6800385457474869,0.10932661330616704,-0.01895657445796599,0.07444806335529228,-0.42715311933115463,0.5251896705243383,0.194776760150969,0.70787986606901,0.5133733013270811,0.17629144924595241,0.083424313162419,-0.10748681612787628,0.9616775545516253,-0.25895505211916,0.2051415897620276,0.23919284428436746,0.6132884204254022,-0.29523920725694264,-0.1977668821682836,0.43236867072946067,0.28397899153480455,0.5086909468802874,0.6877182736769213,0.4276311165565689,0.7359745297456237,0.6007984883871433,0.33107698259199125,-1.44088198233684,-2.1038233232272714,-1.6889058704356803,-1.8332662152522852,-1.7685071416895919,-1.2774909431423895,-1.3975193680983142,-2.013079801099122,-2.0732000855271853,-1.4521934535269225,-1.6241214655203935,-2.4023246356138555,-2.29033639047375,-2.2765694780205945,-1.7138505300486484,-1.644142246250944,-0.9630591862062403,-2.582790795208601,-1.6185621010625912,-1.3537545057897962,-0.9815517227491682,-0.8104647042662776,-1.0263483569208691,-1.0778852647581136,-1.369781199776411,-1.1606230517002434,-0.9122145925334726,-0.7779368635679142,-1.2338952510781926,-1.2806881661393734,0.34108240684237867,-1.3320582133198962,-1.6123532483957175,-1.2327842911795566,-0.7431089842871356,-1.199277021764744,-1.1831453478012823,-0.8517986185126146,-1.4519615714991119,-1.5889593006280773,-0.9551578990842624,-1.9541420793839999,-1.5567554801450294,-1.496202077316853,-1.0623196363567529,0.2261700441617427,-0.3650123835407405,-0.570937295242091,-0.5318843098623932
Gina,-0.31700928753588414,0.12140842032015321,-0.47288011461363877,-0.4831541961152364,-0.30358502260395287,0.16857756596290704,-0.10889899692581126,-0.7292279312072345,-0.34597273113584603,0.10115425132609827,-0.6004508795595728,-0.37395513761467253,-0.6329375135626218,-0.4427116949396596,-0.37171888157972816,-0.4578575283049681,-0.18305029555385494,-0.5323893561069929,-0.27976076146923784,-0.07154271030765227,-0.6179538943649472,-0.15342308439859467,-0.25663427674986583,-0.4520574235238151,-0.7930034939348651,-0.6993846161090788,-0.3032772041312293,0.03318482880562337,-0.317571179296258,-0.16295000594691836,-0.6561486806311063,-1.0263587105767462,-0.7123218286531225,-0.965795318741827,-0.7633282262737476,-0.8392489660025103,-0.6756157493529161,-1.1512153364941717,-0.8640525748291348,-0.6821679438505717,-0.7061254493957203,-1.0594497041647384,-1.1327282183497909,-1.4270862486783422,-0.43955873826961495,-0.5913780072656899,-0.5345447423057499,-1.3880664239144551,-0.735662782814299,-0.3775075402167145,0.06932872821940991,0.16835608099800398,0.2802517039026882,-0.003098132824127585,-1.0142718148712777,-0.36985157502950033,-0.18454869458858045,0.04424946552732222,-0.23736217946575586,-0.1592762806865088,-0.07868295450091224,-0.4412354818847866,-0.6115731281320316,-0.4869437958167116,-0.24198101551700738,-0.5241412686285352,-0.2825930501794883,-0.04010911164098025,-0.8472413511224813,-0.7374117275757058,-0.35666066622985304,-0.9169753324596769,-0.6784636571962749,-0.5200737786282412,-0.41663914778439304,0.20815709741523894,-0.7887843987098774,-0.6485366101125832,-0.4533127008654467
Carter,0.20434426273427872,0.4204617867541762,-0.10584754907301495,-0.002302106323705018,-0.019286104498029068,0.1019144187519713,0.11785314971293175,-0.8895011272472815,0.6390303319263647,-0.7465757979378763,-0.30202692352770955,0.4904975876295427,-0.1421594979951178,-0.3714794976274459,-0.6256546459386013,0.056859466281975794,-0.33832147384007316,-0.41780284547661234,-0.32541294085319683,0.01878951561357966,-0.36144650726131183,-0.2987263464207145,-0.9472556572325239,-0.24928869044090543,-0.055309571678023285,0.2696596065504605,0.1625464433829222,0.2775255724022351,-0.07502122147282657,0.5922474606292093,-1.02825955759283,-1.3933100441092154,-1.188037545832957,-1.1913867210690787,-0.9728364624323065,-0.9053065746206607,-0.8195195815080543,-1.4157473395130529,-1.6372504060307418,-0.7031713437574447,-0.8512522623478795,-1.953506755565086,-1.5834105875937778,-1.7013116500902496,-0.6166589847194719,-1.1426574745702882,-0.45069264253839847,-1.6272522625375552,-1.5295866978971127,-0.6783339853719862,-0.6638063435243622,-0.5345381156867741,-0.819082382136596,-0.9978299968620474,-1.1611331393172177,-0.8615534407122142,-0.9102715208006246,-1.0309587477275886,-1.162886606250623,-0.22549899740506968,0.356509757324932,-0.571755863488657,-0.626601591606663,-0.46655113194159803,-0.33835947303560027,-0.5563888868333723,-0.6854933380352691,-0.7427082437510538,-0.7145225673828612,-1.000694577349939,-0.678607487265062,-1.0762100595213682,-0.8566294165038539,-1.0007971557530233,-1.0791434288979296,-0.001614952630336452,-0.670162802977801,-0.47128632037158896,-0.6946423142885606
Alice,-0.5281705297819234,-0.4471244834249912,-0.1839260214357388,-0.2546183763300063,0.08346003775775657,-0.2473556192909164,0.15687214916020362,-0.4833239773011239,-0.43989974789798364,-0.6431652933554073,-0.3273777606291158,-0.3306547299910903,-0.09206271223644985,0.05186556281221418,-0.5969212923382741,-0.5045059823967433,-0.5337502462489514,0.1400622040515894,0.09211857822117962,-0.04789653547917269,-0.5012114497367972,-0.20262159211657,-0.28030776594480217,-0.5830531737713284,-0.08998419787837791,-0.3147466646256286,-0.02611843236033793,-0.12145559027073065,-0.26466728973966364,-0.18153081385814723,-1.6286072504895286,-1.4660180951814183,-0.7565511762008147,-1.6792125838371377,-1.366825560362651,-1.4376392531083146,-1.4293248015824063,-1.8106894593834568,-1.7767667469852684,-0.480047292636688,-0.9993825841494977,-1.7687237245982015,-2.149666237879014,-1.9750887323024682,-0.4276789621175904,-2.1961099918219866,-0.6919285115005271,-1.8775410843658424,-1.2530417343757771,-0.045773300551615645,-0.07079678458070934,0.08844031191022365,-0.08844282548572395,-0.326083574082429,-1.2533695938602514,-0.26860477334043403,-0.31322547170392456,-0.6415982769552536,-0.6612547479831067,-0.5497288836188312,0.009743575421176128,-1.0261898869714838,-1.409365613870849,-0.9676395179447902,-0.9623549558132861,-0.985319832329938,-0.7394839129393079,-0.7971040001406372,-1.2001416119992665,-1.4905713285586335,-0.7231148994686907,-1.5435997320384776,-1.437365282270346,-1.294213030928244,-1.2612957265870874,0.2443406908165426,-1.0272444935708631,-0.7717950084028897,-0.8325650117638443
Peggy,-0.5632282602666017,-0.34194685408981995,-0.06395119426314799,-0.03508976211730571,6.762419444972271e-05,-0.1550433715364553,0.11575772064563175,-0.4182119120869481,-0.020414329444325918,-0.5857282510635125,-0.5322344787019212,0.3191065575982316,-0.056008163114631304,-0.08755915227796136,-0.18115490653925764,-0.4385672465350395,-0.7188311900789982,-0.1325735014951825,0.020512272811767526,0.3815197863695598,-0.36154724908283054,-0.0005364388397585459,-0.06404678025060356,-0.24347002784769795,-0.03135999671355841,0.14798271467387472,0.19561703953723808,0.2397154393531153,-0.12111476400299989,-0.19234857219767573,-1.9609276005872043,-1.345838962975006,-0.9460377395575407,-1.5783446522005329,-1.3482266584480067,-1.3285105413975222,-1.3237392564685484,-1.666394252436257,-2.0949237466529795,-0.1993372196572882,-0.9136815557379598,-1.94271169264942,-2.363826550387776,-2.3636746106470437,-0.42388318946608716,-1.613715375213775,-0.12108957182582508,-2.0813133644443416,-1.438746485959569,-0.2424889176909881,-0.4812536283959277,-0.25110905121745697,-0.27254122833554045,-0.6182399267761844,-1.5021557874981462,-0.6112277693354005,-0.4752969423436762,-1.2777310711136807,-0.8161796834816499,0.20177489274079233,0.2827377206951443,-0.43736583055982226,-1.010521653403257,-0.3434591598284822,-0.1817194719512445,-0.4710837042120183,-0.9326527267225326,-0.8355493944758678,-0.7398585930477796,-1.434293305941896,-0.4931294048752098,-1.3534377557960617,-1.2020551434059537,-1.268413942793594,-1.3958123400006657,-0.10745532622146578,-0.7233636562473096,-0.20817045749535226,-0.8102378731259366
Gilbert,-0.34670810136436864,-0.49266642973189817,-0.25892151944838865,-0.38965903121699264,-0.08992255457204389,-0.3905338894223687,0.0731213248882676,0.03703032783633842,-0.43164570022230675,0.2734357059358118,-0.37179882382437024,-0.014014804655088559,-0.17565037422168608,0.004639758448320931,0.2963808417151723,-0.017129663862762386,-0.43755300709305767,-0.25047255126336826,-0.17610486718874768,0.057888936067689405,0.29037519466102424,-0.29951500018803023,-0.36286312083787414,0.11491382473394503,-0.1759535549757543,0.24408597590120681,-0.05417249263042873,-0.284519736969919,-0.05182222669694396,-0.277334618201934,-0.8939143819416401,-1.7915753723021959,-1.2318413464267286,-1.3395120826995741,-1.1555478302716298,-1.2175883934896845,-0.8814673023880621,-1.7728063469868376,-1.3842777657696055,-1.4595746713158315,-1.1961441928479921,-2.544479424180558,-1.986948338711914,-1.796665987285951,-1.146038179676932,-1.9764733485679733,-1.3238161563958462,-2.2313017791399945,-1.3691061502131732,-1.266244692744499,-0.2417374746952034,0.27727413395750516,-0.5893360122647809,-0.616152307364417,-1.2339756700387177,-0.5553306972585254,-0.6244988966667094,-0.18161898965541098,-0.3569437729721349,-1.1195029417486535,0.04044629417499621,-1.099903590648765,-0.9447565293605481,-1.2115730264119675,-0.6246611542661631,-1.0440073338547773,-0.8257100681151732,-0.5551791318024069,-1.1076310409450048,-1.4348639938950263,-0.6277880490267763,-1.8064594785656714,-1.3233787835123567,-0.7935071043509627,-0.7170881759413978,0.03813617769947671,-0.8419902820161472,-1.0237888341122734,-0.5155955893757411
Autumn,-0.14429199670448534,-0.258882859014148,-0.17590967665888357,0.15618902588852543,0.36422362946234793,0.09046364808988237,0.14428968785046245,-0.5159404695958311,-0.15651952737785904,-1.448142123363223,-0.0016380932300502672,0.05607149533550894,-0.28323353109466215,-0.05756224721389857,-0.8705560949667446,-0.5694718964990433,-0.21552842151869278,-0.1488531627875479,0.047035730638935576,-0.26312245173938187,-0.44680235605988106,-0.10230007555727412,-0.42155802299136086,-0.3300117389111083,0.4067012821194035,-0.21590203729052626,-0.21733260045916203,-0.20309247659708335,-0.0380157958774003,-0.010985212607527826,-2.7408762071184314,-1.1658596317291148,-0.14336471317249075,-1.828036078447437,-2.3198291398579123,-1.9934303039767212,-2.607162622086787,-2.1776272721882304,-1.9356803401526264,0.5523645270611514,-0.8653180412942973,-2.0901245365608063,-2.4553569993903643,-1.9063242652756307,0.0009972594835454172,-3.625196692749176,-1.0437644671113075,-2.440162390771827,-1.6431926795063365,-0.246247959198498,-0.5888306103730587,0.10220766567943104,-0.5613982172250865,-0.4844506599147399,-1.2451835574123098,-1.1928820952543684,-1.304257561758978,-2.080919165759552,-1.0572262046291256,-0.2818411394257513,0.03357893813534435,-1.428138875244495,-1.6184554184881916,-0.40981282599741525,-1.4314581872470356,-1.2778328255621876,-0.554637735047027,-1.531448229403297,-1.6087627872638888,-1.8520728115318352,-1.2038883108007064,-1.7108213631454299,-1.4784273043795249,-2.055373607007959,-2.306423154197181,-0.009272300021901457,-2.1236184193960193,-1.9853002084653864,-2.242315039455744
Steven,-0.07497379877901221,-0.14378717542014288,-0.10321856220643082,0.010108873952980714,-0.28920600335179,-0.20513220452217729,-0.21117032221150595,-0.2083269341152222,-0.3728539842999926,-0.332316098083184,-0.043309106597209664,-0.12429716312597186,-0.22400510191654702,-0.13719897784656299,-0.23819918680854607,0.018781846639400853,-0.06890223896732721,-0.16175781773440978,-0.3990680175875484,-0.06681433934294391,-0.3910249739945709,-0.23408943996637185,-0.19140075248523378,-0.21255758604225208,-0.17759320723954486,-0.4696023998545436,-0.173931008435383,-0.16265015405677932,-0.16397393315044378,-0.3410204095324331,-0.9817564360969866,-1.6010483871732213,-1.1829955829925713,-1.4075640268857688,-1.095122644015743,-1.142195002201816,-0.9891874793678147,-1.5559124892394454,-1.8157817939509944,-0.7746301578843721,-1.249752404777657,-1.6994869911735597,-1.81619034163349,-1.8236151829207654,-0.698324682324025,-1.2606705616431906,-0.4750615991684075,-1.830873355125654,-1.1672014675458038,-0.5089861888417127,-0.21331905649615895,-0.24564419455223074,-0.5817708065935819,-0.8263691845073865,-1.1628249062638127,-0.6761629771066174,-0.5734521383663552,-0.6321449183120141,-0.8703639807731637,-0.5046780493195254,0.26903116587220793,-0.8022310973812266,-0.82856937108081,-0.9663127649995527,-0.4516096299039722,-0.9433153015664137,-0.6636742435639498,-0.6666938745514365,-0.8908904415062285,-1.4134498583629043,-0.48344956768341596,-1.2595638186204092,-1.0064944720226086,-0.8495242577077835,-1.0317969627867967,0.08877852454047346,-0.7952183883753624,-0.3003732693391162,-0.3804908789423504
Kendra,-0.12017969232836705,0.3452866604019765,0.03880931050886183,0.053742449912554134,0.43352116453429057,0.40528408274292976,0.2628483041530607,-0.5061616310291035,-0.15140740125799418,-0.6643545824741394,-0.11358841860646676,-0.20351379944163012,0.1532940167577758,0.24838654338665078,-1.0016408392985459,-1.8024574847035526,-0.6904415817319236,-0.18316316962000764,0.09792953730477827,-0.49551320669015847,-0.49655086064774967,0.29451571714442387,-0.19168274474627184,-0.40391217828536924,0.28570518671089834,-0.5901010689984046,0.1674458092504965,0.03389135918975523,0.08333075100243799,0.39020023203930143,-1.5759762903851673,-1.0445371421359426,-1.0333171933856085,-1.556594670596789,-0.6499542597524745,-0.7342816708932945,-0.8111336014049925,-1.3372223508310894,-1.981531609707451,-0.9534137354269412,0.966888846457621,-0.7733234075047098,-0.33393267659336595,0.36732365467444505,-0.5655599740145195,-0.7564013600578197,-1.0226404136669422,-1.2201429841158162,-1.5410879938389592,-0.824933607221679,-0.8059130948264985,-0.6731603248720681,-0.8196796068507721,-1.1689734836273424,-1.1297670297315892,-1.18520401371564,-1.439611497743992,-0.5474850688687687,-1.206729002662596,-0.8874810792673128,-0.14494399343505107,-1.3183192037895304,-1.9344583014031236,-1.8770082245268975,-1.3010150316046536,-1.168743927686326,-0.7614884591427892,-1.4999164768030804,-0.7620535253533752,-1.392282082284986,-1.3473358885616016,-1.4502154282938542,-1.5947318931751056,-1.550718803678766,-1.4747679912174794,-0.07599816210666478,-0.1690314650101439,-0.5717602146209873,-1.5370159573450415
Madison,0.32280464859541613,0.6256728787805802,-0.8524879526422966,0.25284322336412585,0.46608102540900226,0.6796302906003288,0.31067740036773756,-0.1836964635574373,0.14612634321479023,-0.363159334369685,-0.16804479220940538,0.08352097777000872,0.4092287578839784,-0.10591674608253424,-0.20588558813965935,0.03178687651552781,-0.28475181602704824,0.07331491303673537,0.6456873125801302,-0.2368269539093893,-0.007804219879730686,0.2678047985508742,0.11761514206288148,0.08055498760051441,0.2215735590067446,0.15192405356446131,-0.2919287951320637,0.08329733807745682,0.8203198136542141,0.15099978708040326,-0.8899656317585324,-1.3102903923732019,-1.2869549951211414,-1.1235004398489188,-1.0950894582344504,-0.9652062124575235,-0.92093069353817,-1.687246798962777,-1.6642277871680948,-1.1100605685527576,-1.705546258765357,-2.1026895423867744,-2.303069006592063,-2.1993377758271433,-0.8014479088797553,-1.2928391028833979,-0.8596393031867,-2.0843326476499904,-1.213193867418983,-0.7850330286393892,-0.7078616065439121,-0.5341805683277331,-0.9714192028572678,-1.0746008742876068,-1.1406702890391072,-0.9244279014743151,-0.6053069298937319,-0.9888310337890706,-1.1250572725289816,-0.43493509522627444,0.13341622659337132,-0.5781410600584695,-0.4061008647971016,-0.38371451421194824,-0.0902772395804167,-0.4362292239321554,-0.4873878970772745,-0.9280853618464274,-0.9652951796463894,-0.9786938743427231,-0.7667013381233402,-1.1313301186133593,-0.8274103902191681,-0.8696322525852832,-1.0357699493376602,-0.4698052290193881,-0.8991599724204699,-0.27325581169387914,-0.7223410691018249
Phillip,-0.3410425471958588,-0.4996299840116762,0.06839917006544226,-0.22583393252521675,-0.35420084475905494,-0.7311518768113406,-0.20558086210313095,-0.08157468529350603,-0.6176513768674898,-0.5807634911023672,-0.0050384584399492775,-0.03894202200102063,-0.03609144308620007,0.05044461808809003,0.06721368682688308,0.1560383335050384,-0.45680261942906447,0.21602750462715195,-0.47779132016509884,-0.13540120605388778,-0.37834907351950875,-0.3381956369393636,-0.47443021568505994,-0.45368369241856105,-0.34380575426195376,0.10477105676581729,-0.12003152701285942,-0.3692765046717222,-0.5196639822728903,-0.5178095598473401,-0.820613631294097,-1.4420263764520087,-0.9126536530952751,-1.199058897866391,-0.8069455347828138,-0.7504773535392912,-0.7192238025713673,-1.3370565465276993,-1.6365942102906024,-0.5606878856767076,-0.8339414557145253,-1.4489483732062718,-1.405115779574554,-1.7731490477926746,-0.5766039879638494,-0.9803891620984082,-0.5084985618407116,-1.7113288019109794,-1.1572713914042092,-0.47442797041601087,-0.4070780680910466,-0.14371792713997963,-0.36697468562745506,-0.48516719439385825,-1.0176874578588797,-0.527757831633966,-0.3320736543569322,-0.6405838557776642,-0.7246943381121944,-0.23125490627064232,0.32739533080432986,-0.6520926794335186,-0.8626985563874744,-0.7995612429452861,-0.26911498260544003,-0.7180443308796641,-0.6872495878489562,-0.5420868834554231,-0.7685358444368464,-1.071856394350755,-0.5134174194138489,-1.1225743057748232,-0.9656200785992143,-0.9111869143624295,-0.9004421846653842,0.37847107197487256,-0.3794914064406777,-0.25215453569384755,-0.27477931758954033
Lester,0.22054775501305432,0.20886843345986517,0.6788596377176496,0.3767579812133965,-0.08731961368630554,-0.2256209445809528,0.024786663209646977,-0.45544306815044283,0.5525998499350486,0.4633819742835473,0.4229878894809232,0.29791148465367046,0.37028567969907106,0.22600223912051434,0.2864191997521314,0.5151953535539994,-0.385425788538209,0.2949842252430195,-0.13745634821098401,0.3834551884813946,-0.08449454649070552,-0.27550640302162904,-0.15665819712048704,0.08729516786036287,-0.14803892568216218,0.8168501671731869,0.43185520178224934,0.5999863674426914,0.13053167247061837,0.2572770435906653,-0.788096288507333,-1.6139328656550866,-1.1805941480792612,-1.0545675285494347,-1.1749641712086083,-0.9548000003813459,-0.7846565588575588,-1.560504496128083,-1.647324376493002,-0.9628990053645335,-1.0705186006406233,-2.1581970736175853,-1.7147826153588397,-1.4825125323598625,-0.9291364019014532,-1.09779711202939,-0.3115784143574676,-1.9591818489595947,-1.5174391587142861,-1.1049395262063488,-0.8627359914405403,-0.5271407397349102,-1.2135824125267067,-1.1770435797475514,-1.6212110888094295,-1.0681974598767887,-1.1441446713742907,-1.2583060335243075,-1.4553591883178392,-0.4345250057255615,0.5771854844730372,-0.6816495598784785,-0.34235526106804115,-0.2730055724985581,-0.1288721234292989,-0.5767007084504668,-0.8785244466223092,-0.6756118281182569,-1.007685206525716,-1.1438593396502708,-0.7021807973291979,-1.4289429443215709,-0.9859263958809719,-1.0141523884989108,-1.1135974334583612,-0.150868137034253,-0.4740580929947125,-0.41799736045383984,-0.5864836838625357
Jesse,-0.0527516758414568,-0.223887999771362,-0.7269923040798244,-0.2857460421009521,-0.18724414321464333,-0.21328537624019747,-0.43195958485974034,-0.17717189990547416,-0.27233501465375026,-0.2692772057859671,-0.5425312461070707,-0.4036051791562858,-0.4293094246500127,-0.3258372052126981,-0.15882037179209274,-0.10779782681670025,0.06138936018459037,-0.34865044856746175,-0.17108297406719744,-0.25521992359952034,-0.3738472718790046,-0.19231711358754255,-0.6148611402922587,0.12030038270329396,-0.16735090693040605,-0.2795342306674046,-0.31961024641837005,-0.1891934774302184,0.05023869709565499,-0.30271560397479474,-1.161330174383842,-1.3535269571524784,-1.1043550603907974,-1.350616120350635,-1.0124188087114938,-1.0295822810428923,-1.1116310245333962,-1.510251613877836,-1.8590417765620615,-0.3183539202710438,-0.8735821827904079,-1.5585158413895166,-1.578428570633809,-2.085629619380782,-0.5426532436234168,-1.186577182306179,-0.27830288283879545,-1.5482614276863482,-1.0678899292840474,-0.23728446893074506,-0.3922169866503174,-0.5076045676939522,-0.5063756166175195,-0.5465322880599237,-0.94874155631152,-0.8027370263590828,-0.17397389911176264,-0.8515407911757157,-0.8671304909813349,0.27842476254998094,0.0686775833284839,-0.35219473837291976,-0.8463940824320114,-0.5520556482992791,-0.1149089022754657,-0.4697430976652776,-0.4340540610892369,-0.8350320918269319,-0.6987109213011496,-1.0774337688890705,-0.5765359998502474,-0.8894251877334727,-0.8657560791637848,-1.0435823271110505,-1.151142957021306,-0.33072506569177973,-0.945988617654693,-0.3645406667656447,-0.6373643698671443
