,sport,country,direct_correlation,indirect_correlation,same_correlation
123,cricket,Spain,-0.4336072970482793,-0.14488056897192972,True
124,cricket,Ukraine,-0.29734460182914074,-0.04588371542761479,True
125,cricket,Poland,-0.27002578672390753,0.12015263718683288,False
126,cricket,Romania,-0.6197287317239057,-0.16635175698791654,True
127,cricket,Netherlands,0.5374315813742117,0.1073235566176674,True
128,cricket,Austria,-0.2241465034159724,0.05344687313441813,False
129,cricket,Mexico,-0.9398780947742884,-0.4185472084538937,True
130,cricket,Canada,0.03559123627115828,0.0501517400411866,True
131,cricket,Guatemala,-0.6520832596062122,-0.35921624706678673,True
132,cricket,Haiti,-0.5064317403399312,-0.29198538421885745,True
133,cricket,Cuba,-0.5430151904045193,-0.33215411210353124,True
134,cricket,Honduras,-0.10469153324993466,-0.248467109345246,True
135,cricket,Nicaragua,-0.5604861946961082,-0.3524821951430798,True
136,cricket,Brazil,-0.2850390535251449,-0.25391581065421925,True
137,cricket,Columbia,-0.6155748585870104,-0.24228356518208485,True
138,cricket,Argentina,0.2392418524376333,-0.024530990643823917,False
139,cricket,Peru,-0.6435297820173119,-0.2967584904618421,True
140,cricket,Venezuela,-0.3538784529692319,-0.26055331827378936,True
141,cricket,Chile,-0.414984019290535,-0.14931969861840672,True
142,cricket,Ecuador,-0.880182330655562,-0.3553030032416721,True
143,cricket,Bolivia,-0.5149480292543755,-0.2588762481003869,True
144,cricket,Paraguay,0.04664396427090203,-0.07529848396319444,False
145,cricket,Uruguay,0.02351360067319772,-0.02633213634468009,False
146,cricket,Australia,1.0429904199290159,0.4292472280820568,True
147,cricket,Fiji,1.1519523502504472,0.3293482229280408,True
148,cricket,Samoa,0.18443897700651088,-0.00999832979078765,False
149,cricket,Tonga,0.5006766394135342,0.20919942777864,True
150,hockey,Nigeria,0.3084654413140305,-0.18663136144393674,False
151,hockey,Ethiopia,0.06128706384522847,-0.3717489666663521,False
152,hockey,Egypt,-0.311667297876159,-0.3137840629850275,True
153,hockey,Congo,0.1598758574590082,-0.2754415346458107,False
154,hockey,Tanzania,-0.03283498401371443,-0.3421545248072975,True
155,hockey,Kenya,0.02939847946951442,-0.13566652449704314,False
156,hockey,Uganda,0.2327929417387164,-0.2293303562188683,False
157,hockey,Sudan,-0.20293262167862228,-0.3424459029402456,True
158,hockey,Algeria,0.20649574689981565,-0.3281422529301576,False
159,hockey,China,-0.10653978069615742,-0.17926753618604718,True
160,hockey,India,-0.32661819496756944,-0.3179284930033845,True
161,hockey,Indonesia,0.11359721691374795,-0.33894052918702383,False
162,hockey,Pakistan,0.21388176647881907,-0.246457583281114,False
163,hockey,Bangladesh,0.2421804079999196,-0.21769934456890025,False
164,hockey,Japan,0.2694348279258888,-0.16756160575016002,False
165,hockey,Philippines,0.21123675640237266,-0.14854601326348665,False
166,hockey,Vietnam,-0.1589296989289779,-0.08288713677236473,True
167,hockey,Iran,0.13641959850772972,-0.3472274113096847,False
168,hockey,Turkey,0.7735358699158921,-0.2263808598300141,False
169,hockey,Russia,0.5101145495302226,-0.21034370617732887,False
170,hockey,Germany,0.8625984731964793,-0.1501118142301772,False
171,hockey,France,0.2223770693692226,-0.2879288415272412,False
172,hockey,Italy,0.1668488962836791,-0.3410128253355379,False
173,hockey,Spain,0.043190764939576194,-0.3488870379109773,False
174,hockey,Ukraine,0.7413232864526866,-0.16246810850498278,False
175,hockey,Poland,0.8931069589016851,-0.1524984595783773,False
176,hockey,Romania,0.4656093381184836,-0.2517581217122472,False
177,hockey,Netherlands,1.0974145222111358,-0.14640475851842422,False
178,hockey,Austria,0.8056552006687838,-0.1980512576132219,False
179,hockey,Mexico,-0.0011133953135599509,-0.195315487020694,True
180,hockey,Canada,1.358385830724065,0.4234043764331659,True
181,hockey,Guatemala,0.1158053411203535,-0.24129822137304716,False
182,hockey,Haiti,0.29622468091078297,-0.23522169244565286,False
183,hockey,Cuba,0.3290506040109423,-0.18997476971998808,False
184,hockey,Honduras,0.4500826664794151,-0.15890325033497069,False
185,hockey,Nicaragua,0.08846251358118191,-0.21325039576535001,False
186,hockey,Brazil,0.5683613335106709,-0.2734022082676744,False
187,hockey,Columbia,0.2729343090934945,0.16863230935493145,True
188,hockey,Argentina,1.027762947794425,-0.15061629495753026,False
189,hockey,Peru,-0.09594311821121006,-0.22748054881303256,True
190,hockey,Venezuela,0.4374351630039055,-0.2621255779874497,False
191,hockey,Chile,0.5709591173103316,-0.1692983992907909,False
192,hockey,Ecuador,-0.00808862110461422,-0.2392237387494923,True
193,hockey,Bolivia,0.3800797790617213,-0.2004111655847745,False
194,hockey,Paraguay,0.5404209869500707,-0.2061888503255101,False
195,hockey,Uruguay,0.7803903335117339,-0.19142538087986535,False
196,hockey,Australia,0.8658082084761921,0.1699357635860448,True
197,hockey,Fiji,0.37361226894795213,0.08272403885814847,True
198,hockey,Samoa,0.3097283377359674,0.02951447298863316,True
199,hockey,Tonga,0.5879706573503812,-0.0743141418905784,False
200,tennis,Nigeria,0.3998219555728452,-0.08078731756929643,False
201,tennis,Ethiopia,0.20113043073743872,0.02266224191787661,True
202,tennis,Egypt,-0.054067591829467125,0.08131871412908592,False
203,tennis,Congo,0.07375379668116926,-0.02756693769141061,False
204,tennis,Tanzania,0.19398819192681727,0.008958916957611534,True
205,tennis,Kenya,0.1941352243808069,0.0006150883047096736,True
206,tennis,Uganda,0.30813005287511136,-0.03860718903888232,False
207,tennis,Sudan,-0.04508674216707058,-0.02527299906313616,True
208,tennis,Algeria,0.5798159637031045,0.03181116509871081,True
209,tennis,China,0.3597249365035785,0.17853716103975026,True
210,tennis,India,-0.01874717180768425,0.09604840861909787,False
211,tennis,Indonesia,0.5486127440608641,0.07188381288630151,True
212,tennis,Pakistan,0.27395372613376984,0.012041224660540535,True
213,tennis,Bangladesh,0.2837985891032169,0.06362529595441546,True
214,tennis,Japan,0.5318350575814349,0.1949917464129064,True
215,tennis,Philippines,0.42357858841376106,0.04556986199730974,True
216,tennis,Vietnam,0.2519089186868118,0.09432713076498292,True
217,tennis,Iran,0.4315191533524717,0.04280707701038322,True
218,tennis,Turkey,0.8835884077166113,0.17177443762500166,True
219,tennis,Russia,0.3028319236919028,0.21562497300011071,True
220,tennis,Germany,0.7415419403473033,0.12388085497989618,True
221,tennis,France,0.4038971390155285,0.18167697210966932,True
222,tennis,Italy,0.553551509185393,0.20621113304493024,True
223,tennis,Spain,0.3718814929419566,0.1490069810809757,True
224,tennis,Ukraine,0.518346865980133,0.0794575230674752,True
225,tennis,Poland,0.6330835781963126,0.10117132589123168,True
226,tennis,Romania,0.6208575893529507,0.1994683965555055,True
227,tennis,Netherlands,0.9706887015722664,0.12904129462450553,True
228,tennis,Austria,0.8032325057214885,0.20190891142451467,True
229,tennis,Mexico,0.26833636950688444,0.020678786001397036,True
230,tennis,Canada,0.5698103817464081,0.03287155805239575,True
231,tennis,Guatemala,0.22157514454633234,-0.03339605548433678,False
232,tennis,Haiti,0.3249101812262382,-0.044949930332238416,False
233,tennis,Cuba,0.5822049843422552,-0.014348320010275918,False
234,tennis,Honduras,0.5753356280758082,-0.0491464778023562,False
235,tennis,Nicaragua,0.32776233171516456,0.0054996921422053174,True
236,tennis,Brazil,0.653654238011568,0.11499013524496893,True
237,tennis,Columbia,0.30842044107279765,-0.1404158667255341,False
238,tennis,Argentina,0.8525642421405772,0.09367023775457176,True
239,tennis,Peru,0.13063565336375044,-0.022983288151644098,False
240,tennis,Venezuela,0.5240616899144263,0.032114272289386514,True
241,tennis,Chile,0.5057232611331639,0.07701661510650785,True
242,tennis,Ecuador,0.2756150859889344,0.07807287119247641,True
243,tennis,Bolivia,0.2650359883114702,0.019253224647708768,True
244,tennis,Paraguay,0.6842241312749069,0.0555663472196513,True
245,tennis,Uruguay,0.7677667616914029,0.031682276669668614,True
246,tennis,Australia,0.8854593828289681,0.19084793889779672,True
247,tennis,Fiji,0.6467633501143942,0.033545611970966734,True
248,tennis,Samoa,0.5596671134226804,-0.051121212166990886,False
249,tennis,Tonga,0.7921509816842871,0.03242325501076272,True
250,volleyball,Nigeria,0.3605486609097956,-0.0923250946561192,False
251,volleyball,Ethiopia,0.3356598541213372,0.015932264177384976,True
252,volleyball,Egypt,-0.07268046751512776,-0.027345914284357217,True
253,volleyball,Congo,0.380863283646319,0.07863237658208833,True
254,volleyball,Tanzania,0.1026793131315708,0.025177962671099816,True
255,volleyball,Kenya,0.017650522892717076,-0.02358495925996029,False
256,volleyball,Uganda,0.2409018423625492,-0.062038997684942275,False
257,volleyball,Sudan,-0.051571368173590384,-0.09276039778269506,True
258,volleyball,Algeria,0.5908816701219188,-0.016290539913743008,False
259,volleyball,China,0.2404280779981248,0.12433355362761457,True
260,volleyball,India,-0.3139118314294138,-0.02565262162335289,True
261,volleyball,Indonesia,0.7312892889818107,0.10672708258680336,True
262,volleyball,Pakistan,0.1611832692498398,-0.02832775263294383,False
263,volleyball,Bangladesh,0.3917008875118296,-0.005501675536340416,False
264,volleyball,Japan,0.4693965906411035,0.22095401546572327,True
265,volleyball,Philippines,1.086853686788242,0.22902486947120004,True
266,volleyball,Vietnam,0.2498291803372591,0.09108846034140763,True
267,volleyball,Iran,0.52829367961971,0.005778906386289325,True
268,volleyball,Turkey,1.1575352491274695,0.08144225662320773,True
269,volleyball,Russia,0.14016018654179035,0.077858178671446,True
270,volleyball,Germany,0.7534928319946492,-0.07870141395655299,False
271,volleyball,France,0.16683281589698026,0.02818830968465112,True
272,volleyball,Italy,0.4551575016683656,0.0854329824726867,True
273,volleyball,Spain,0.37484962075338574,0.15878580814860993,True
274,volleyball,Ukraine,0.5448387282840551,0.026066929658014132,True
275,volleyball,Poland,0.6316584531252694,-0.09753233773814053,False
276,volleyball,Romania,0.5395292479322847,0.11390022686107182,True
277,volleyball,Netherlands,1.3612800031365264,0.04364846536266187,True
278,volleyball,Austria,0.8099654220802242,0.027600060435791732,True
279,volleyball,Mexico,0.4520624963032047,0.26111096433565223,True
280,volleyball,Canada,0.2998526657135211,0.030660291901949226,True
281,volleyball,Guatemala,0.5105167634556804,0.19603478148635975,True
282,volleyball,Haiti,0.5097474713517701,0.12488111675191385,True
283,volleyball,Cuba,0.9291140221245192,0.1835633590963032,True
284,volleyball,Honduras,0.6250267953351697,0.1620181163663765,True
285,volleyball,Nicaragua,0.5370703660746728,0.2219688672872278,True
286,volleyball,Brazil,0.7844002514994775,0.227658141427672,True
287,volleyball,Columbia,0.3514903616375248,0.007828868329472136,True
288,volleyball,Argentina,0.8389286145408749,0.13095603607403442,True
289,volleyball,Peru,0.15549863615300452,0.13813756196137675,True
290,volleyball,Venezuela,0.6764437082915765,0.2044012257645707,True
291,volleyball,Chile,0.4900141731645962,0.15940861512710094,True
292,volleyball,Ecuador,0.4389613003396691,0.2650358145919472,True
293,volleyball,Bolivia,0.4199938347665659,0.1934903065652479,True
294,volleyball,Paraguay,0.7059808279456011,0.12003870131936742,True
295,volleyball,Uruguay,0.915430970294602,0.08433569237871832,True
296,volleyball,Australia,0.14424882090271127,-0.0581257012337305,False
297,volleyball,Fiji,0.2972803054116598,-0.08101771512034063,False
298,volleyball,Samoa,0.3395965369441359,-0.045955139225766065,False
299,volleyball,Tonga,0.4879084008397933,-0.10348265709740836,False
300,table tennis,Nigeria,0.2731633911400054,-0.042374418017202535,False
301,table tennis,Ethiopia,0.17870709394970674,0.05781925292599119,True
302,table tennis,Egypt,-0.11020067088959123,0.10524040331476088,False
303,table tennis,Congo,-0.026036001292225202,0.007090576975224115,False
304,table tennis,Tanzania,0.2523726326297828,0.052592959031848366,True
305,table tennis,Kenya,0.379346658248674,0.040022821868964185,True
306,table tennis,Uganda,0.3672352345464973,0.04849826712287659,True
307,table tennis,Sudan,-0.0176752976633197,0.02302078046828939,False
308,table tennis,Algeria,0.3970620791459844,0.13839339554831148,True
309,table tennis,China,0.3118307584235717,0.1188106850827085,True
310,table tennis,India,-0.11968323034608327,0.12021860532609326,False
311,table tennis,Indonesia,0.474584398529612,0.09743531999775328,True
312,table tennis,Pakistan,0.0987938220571206,0.03242522882569353,True
313,table tennis,Bangladesh,0.21426392926136345,0.10203255362763136,True
314,table tennis,Japan,0.18816425505284745,0.11201480682041548,True
315,table tennis,Philippines,0.14099341384247535,0.062351228857535614,True
316,table tennis,Vietnam,0.13121929406958205,0.039588246120032235,True
317,table tennis,Iran,0.272361564505965,0.05995163569275265,True
318,table tennis,Turkey,0.7127179383803515,0.21950922834642175,True
319,table tennis,Russia,0.01418628175673475,0.18646931883737636,True
320,table tennis,Germany,0.541728964369222,0.21761333074315328,True
321,table tennis,France,0.20578265304358825,0.2619758970977121,True
322,table tennis,Italy,0.37176153402228906,0.266145558956404,True
323,table tennis,Spain,0.2892233088842205,0.1828641641394136,True
324,table tennis,Ukraine,0.09198777538712176,0.06543749695322366,True
325,table tennis,Poland,0.26215406974569483,0.16609308061305456,True
326,table tennis,Romania,0.3684633275339511,0.19102862516566346,True
327,table tennis,Netherlands,0.7463605134110971,0.2500578079253417,True
328,table tennis,Austria,0.7308954578719632,0.31930650645106595,True
329,table tennis,Mexico,-0.03062294644284137,-0.05894207330864459,True
330,table tennis,Canada,0.17314090741146682,0.04561048136164105,True
331,table tennis,Guatemala,0.08135534853504214,-0.03533653142102615,False
332,table tennis,Haiti,-0.10595825460203308,-0.04818292844333452,True
333,table tennis,Cuba,0.19726470006647995,-0.048343189037448726,False
334,table tennis,Honduras,0.3612224713729835,-0.05449599584528112,False
335,table tennis,Nicaragua,-0.08331432864956267,-0.029934541448006943,True
336,table tennis,Brazil,0.25531715540839345,0.09821285785638127,True
337,table tennis,Columbia,0.09425006550870807,-0.21667057004780407,False
338,table tennis,Argentina,0.6239326808476351,0.19298861337406825,True
339,table tennis,Peru,-0.102672682318682,-0.02800808628886284,True
340,table tennis,Venezuela,0.15113926518485707,0.036077904821475236,True
341,table tennis,Chile,0.29829118362617496,0.12190280909207825,True
342,table tennis,Ecuador,0.09294462326242264,0.04998767059583549,True
343,table tennis,Bolivia,-0.01819756193562084,0.0233688267948023,False
344,table tennis,Paraguay,0.35512550918257835,0.11708735020187272,True
345,table tennis,Uruguay,0.5463337085422678,0.1300745280503345,True
346,table tennis,Australia,0.7127212728817509,0.2265274295260736,True
347,table tennis,Fiji,0.7112839663225808,0.08874870866902154,True
348,table tennis,Samoa,0.3722149860685217,-0.0917137622353723,False
349,table tennis,Tonga,0.5661149702852739,0.08202848507688389,True
350,martial arts,Nigeria,0.5086044521073899,0.11491293580576042,True
351,martial arts,Ethiopia,1.0830553903357338,0.18608253411569708,True
352,martial arts,Egypt,0.6418361195277474,0.10088979284570623,True
353,martial arts,Congo,0.6049469257098467,0.25513114181488883,True
354,martial arts,Tanzania,0.7701865247441939,0.18853000048973773,True
355,martial arts,Kenya,0.7255286011666939,0.2039180036752796,True
356,martial arts,Uganda,0.7992363939225064,0.12569239200747948,True
357,martial arts,Sudan,0.7677532705888699,0.13156163629951467,True
358,martial arts,Algeria,0.4913173402026321,0.12007830684144832,True
359,martial arts,China,1.363090684265626,0.19270347204915625,True
360,martial arts,India,0.7270291054906339,0.1526391807825707,True
361,martial arts,Indonesia,1.3140625977502676,0.2072575661688653,True
362,martial arts,Pakistan,0.9745208293409792,0.19864469424486006,True
363,martial arts,Bangladesh,0.8916350146490369,0.164064725000557,True
364,martial arts,Japan,1.3245884943587427,0.2288814018003508,True
365,martial arts,Philippines,0.989888388435258,0.2264555122286873,True
366,martial arts,Vietnam,1.06608913730093,0.046832380229337535,True
367,martial arts,Iran,0.9270017969716682,0.16743098284854369,True
368,martial arts,Turkey,0.7037926524623789,0.08195246939936927,True
369,martial arts,Russia,0.3069021241497633,-0.007475826841689786,False
370,martial arts,Germany,0.11722525284509193,-0.1183803596993804,False
371,martial arts,France,0.15580075585724562,-0.01932394074978051,False
372,martial arts,Italy,0.07769977380863446,-0.006007052089440182,False
373,martial arts,Spain,0.2110827481525312,0.1074273158189443,True
374,martial arts,Ukraine,0.1861168612766019,0.08737102245695827,True
375,martial arts,Poland,0.07097364553445096,-0.024433548805914675,False
376,martial arts,Romania,0.3983771948757265,-0.008254615329835735,False
377,martial arts,Netherlands,0.15975643557131672,0.001759610925985355,True
378,martial arts,Austria,0.06423028999793526,-0.032923773279010485,False
379,martial arts,Mexico,0.5568648421157394,0.19660837949243973,True
380,martial arts,Canada,0.4900013659061197,0.0541014420243135,True
381,martial arts,Guatemala,0.5236173565926576,0.1814064919481681,True
382,martial arts,Haiti,0.5378876409511405,0.18317033890134052,True
383,martial arts,Cuba,0.7820415916033957,0.2153900969322889,True
384,martial arts,Honduras,0.5047166301537087,0.12759648548922167,True
385,martial arts,Nicaragua,0.4910415172843976,0.21216190470258348,True
386,martial arts,Brazil,0.4577151602382458,0.1583810651658323,True
387,martial arts,Columbia,0.030315119300012124,-0.14561596233949342,False
388,martial arts,Argentina,0.13111743580445415,0.11966970827486215,True
389,martial arts,Peru,0.4219031071409649,0.19109305448373226,True
390,martial arts,Venezuela,0.14150611475613514,0.2148224772347188,True
391,martial arts,Chile,0.22168112867582454,0.14273471554764972,True
392,martial arts,Ecuador,0.4196881540854664,0.21400138770392615,True
393,martial arts,Bolivia,0.3948994313959365,0.20377995336914187,True
394,martial arts,Paraguay,0.2376197001953989,0.1092673214000074,True
395,martial arts,Uruguay,0.07774077944384357,0.12270191127976318,True
396,martial arts,Australia,0.28054563095784285,-0.11293242625686845,False
397,martial arts,Fiji,0.5564297632267792,0.0017636872118800898,True
398,martial arts,Samoa,0.5559090156575265,-0.08480427711088576,False
399,martial arts,Tonga,0.9009880280024296,-0.03710645880902205,False
400,baseball,Nigeria,-0.1549745245618246,-0.2068320794862588,True
401,baseball,Ethiopia,-0.07729529614976012,-0.26484269601222665,True
402,baseball,Egypt,-0.6597597813196125,-0.3010711216746037,True
403,baseball,Congo,-0.16548098867394007,-0.23803829926392406,True
404,baseball,Tanzania,-0.18970991437028226,-0.2978635091763096,True
405,baseball,Kenya,-0.2022182952039237,-0.13215309493064162,True
406,baseball,Uganda,-0.07892918286296133,-0.2452506950071513,True
407,baseball,Sudan,-0.629114301414715,-0.33472306368333504,True
408,baseball,Algeria,-0.5507249970616307,-0.3988163499648059,True
409,baseball,China,-0.0849161880961627,-0.12074822218268252,True
410,baseball,India,-0.946709729995202,-0.3271363109326469,True
411,baseball,Indonesia,-0.2822251673207901,-0.3779203976655753,True
412,baseball,Pakistan,-0.873575180159763,-0.3304672561857044,True
413,baseball,Bangladesh,-0.9258929547777598,-0.3024536606047936,True
414,baseball,Japan,0.19089232651928906,-0.13461194383050576,False
415,baseball,Philippines,-0.04111090476575048,-0.14278578690933855,True
416,baseball,Vietnam,0.19664911678331126,-0.008280177375856998,False
417,baseball,Iran,-0.4901306753242376,-0.3526142480072075,True
418,baseball,Turkey,0.11251832523157608,-0.3300880463008021,False
419,baseball,Russia,-0.16046709809981805,-0.32601787929019543,True
420,baseball,Germany,0.2478903217210124,-0.3393142697530908,False
421,baseball,France,-0.3923901064102824,-0.4572395314269418,True
422,baseball,Italy,-0.1836613648315784,-0.4310919929736575,True
423,baseball,Spain,-0.4236523539834267,-0.4337031707003645,True
424,baseball,Ukraine,-0.2424780901598209,-0.2663259710501332,True
425,baseball,Poland,0.2880911180149238,-0.23991753985979905,False
426,baseball,Romania,-0.044515070031075736,-0.35088071550715705,True
427,baseball,Netherlands,-0.18359716552492694,-0.4018326857660222,True
428,baseball,Austria,-0.04472128403764096,-0.4178346060472971,True
429,baseball,Mexico,0.7549180467280779,0.008208787586453534,True
430,baseball,Canada,0.7088202808867214,0.27073748961059696,True
431,baseball,Guatemala,0.4601607138615523,-0.1202224988127484,False
432,baseball,Haiti,0.6023470068646597,-0.053169166561937736,False
433,baseball,Cuba,0.9929163519492288,0.08185247287824357,True
434,baseball,Honduras,0.6952048206847417,-0.01094189199687516,False
435,baseball,Nicaragua,0.5847272947956098,-0.005810345946393602,False
436,baseball,Brazil,0.5022004384474339,-0.2468814687711265,False
437,baseball,Columbia,0.9835581922577274,0.4143690519662233,True
438,baseball,Argentina,0.21241254111194,-0.3048359244632869,False
