,country,age,direct_correlation,indirect_correlation,same_correlation
0,Nigeria,1,0.034604675325280505,-0.0019287342314097523,False
1,Nigeria,2,-0.2215194767318252,-0.0019147777962133985,True
2,Nigeria,3,-0.0604520697401717,-0.038560110087289684,True
3,Nigeria,4,-0.09592020024942514,-0.025326791973713517,True
4,Nigeria,5,-0.1038660407110553,-0.0598971067614337,True
5,Nigeria,6,-0.1222911606245155,-0.06316205715425313,True
6,Nigeria,7,0.01931425301910564,-0.05098251574108351,False
7,Nigeria,8,-0.18308375141039696,-0.054632205725554835,True
8,Nigeria,9,-0.0834136201350906,-0.06554260441492392,True
9,Nigeria,10,-0.01156230057240255,-0.0296952053362248,True
10,Nigeria,11,0.2526904702227429,-0.051644237374070236,False
11,Nigeria,12,0.0282301983900669,-0.07276185351741969,False
12,Nigeria,13,0.15108116162551485,-0.041165670399939125,False
13,Nigeria,14,0.226867810685184,-0.05397959616351606,False
14,Nigeria,15,0.18727994800846012,-0.045644433560859926,False
15,Nigeria,16,0.2323305905983607,-0.05848570109623651,False
16,Nigeria,17,0.43096225115904935,-0.0485643050825224,False
17,Nigeria,18,0.26466240388550083,-0.10157777181331512,False
18,Nigeria,19,0.4337699480334799,-0.0958019947762203,False
19,Nigeria,20,0.12931620804024008,-0.0411686667060824,False
20,Nigeria,21,0.3437082090421673,-0.07789068438114888,False
21,Nigeria,22,0.3317408033327999,-0.10107277588819294,False
22,Nigeria,23,0.478666228352324,-0.1121920910641842,False
23,Nigeria,24,0.42528826341073495,-0.08362008268159409,False
24,Nigeria,25,0.317986079135832,-0.021094267126318227,False
25,Nigeria,26,0.4577572501004427,-0.06881238033460325,False
26,Nigeria,27,0.4623631720683931,-0.019823423115117974,False
27,Nigeria,28,0.36820284935477704,-0.06497482772458553,False
28,Nigeria,29,0.48650131431220706,-0.04844373689351125,False
29,Nigeria,30,0.1991783275538921,0.03219187867278731,True
30,Nigeria,31,0.4635095452473559,-0.09164975922509687,False
31,Nigeria,32,0.29383340429464033,-0.04050033012256271,False
32,Nigeria,33,0.4440872678673218,-0.024690254673885883,False
33,Nigeria,34,0.51374644064673,-0.03247678677662225,False
34,Nigeria,35,0.3909402757571005,-0.024671787231483583,False
35,Nigeria,36,0.34769232427387564,-0.005975405346398561,False
36,Nigeria,37,0.4812353159940094,-0.003406563664746957,False
37,Nigeria,38,0.40315302512279466,0.004072379662241927,True
38,Nigeria,39,0.4736666492303291,-0.029867560196333482,False
39,Nigeria,40,0.1631299275952703,0.07696104171391915,True
40,Nigeria,41,0.4830918597897977,-0.027504930206178457,False
41,Nigeria,42,0.3650855223668055,0.028714702314467707,True
42,Nigeria,43,0.3941047748565881,0.025859623221730143,True
43,Nigeria,44,0.4140896206448637,0.03394647081155803,True
44,Nigeria,45,0.3665533469918156,0.032738571639706955,True
45,Nigeria,46,0.3339947946911074,0.031431450964670836,True
46,Nigeria,47,0.3356220409624896,0.04460841477891242,True
47,Nigeria,48,0.2736628375270577,-0.009465548216953534,False
48,Nigeria,49,0.33708124749595736,0.006952333763414427,True
49,Nigeria,50,0.04507310307509182,0.08197823326113353,True
50,Nigeria,51,0.35559161892714586,0.026249190637889983,True
51,Nigeria,52,0.20390734266439545,0.034974830444392827,True
52,Nigeria,53,0.4385036408836275,0.042230353497625064,True
53,Nigeria,54,0.3401152313921148,0.03002547371708209,True
54,Nigeria,55,0.2354903177574338,0.04415370736295406,True
55,Nigeria,56,0.2440344665025829,0.02774040720747093,True
56,Nigeria,57,0.3483648222994952,0.07330829612236248,True
57,Nigeria,58,0.3073141123297245,0.05584008145019048,True
58,Nigeria,59,0.40750285786270796,0.01741822123555603,True
59,Nigeria,60,0.08826180015754242,0.10137374381381843,True
60,Nigeria,61,0.22390570123354647,0.0706114726352773,True
61,Nigeria,62,0.2437022512410349,0.032242025122318316,True
62,Nigeria,63,0.3818869476794507,0.07425560097284127,True
63,Nigeria,64,0.2181983171044507,0.05155354465693439,True
64,Nigeria,65,0.23647024131979896,0.05316849386313362,True
65,Nigeria,66,0.21428018214442626,0.08332816954386027,True
66,Nigeria,67,0.38444994211531097,0.0613360799891976,True
67,Nigeria,68,0.2838293781922125,0.007189746936327384,True
68,Nigeria,69,0.3152521722025147,0.0844406810579703,True
69,Nigeria,70,0.041175627313045256,0.12928520317621933,True
70,Nigeria,71,0.3776598414586647,0.04648038405763471,True
71,Nigeria,72,0.1647126125491683,0.060417720699292576,True
72,Nigeria,73,0.3561813990359408,0.036589465970165116,True
73,Nigeria,74,0.451954539254513,0.01880460808666314,True
74,Nigeria,75,0.06075640632889994,0.041410068375269365,True
75,Nigeria,76,0.2568173100933083,0.005087025164832179,True
76,Nigeria,77,0.3640288693192124,0.02867909961274405,True
77,Nigeria,78,0.3831588735396949,-0.02564519128649569,False
78,Nigeria,79,0.3807804523691403,0.003164861941220248,True
79,Nigeria,80,-0.07500641471310646,0.08553533365847711,False
80,Nigeria,81,0.2683111896178705,0.02452522078247976,True
81,Nigeria,82,0.2380596503024333,-0.013194508799844636,False
82,Nigeria,83,0.22665402080538474,0.032247210179671484,True
83,Nigeria,84,0.32722729292013697,0.013960518544406995,True
84,Nigeria,85,0.20889614944184032,0.05785706162113592,True
85,Nigeria,86,0.25742576928195765,0.00782578852669753,True
86,Nigeria,87,0.17816069023559525,-0.029498204831551238,False
87,Nigeria,88,0.04513788821327914,0.03132405489442442,True
88,Nigeria,89,0.1825996978826795,0.04202844611033031,True
89,Nigeria,90,-0.07960644947694934,0.07704330639969212,False
90,Nigeria,91,0.2816723291265046,-0.02170552025519903,False
91,Nigeria,92,0.20517025810804074,0.02859703035748616,True
92,Nigeria,93,0.1850855503515368,0.021657488670122318,True
93,Nigeria,94,0.21901384981195635,0.0067659944468746284,True
94,Nigeria,95,0.048696992366939015,0.05028918996006882,True
95,Nigeria,96,0.023527897273146112,0.037729715647170856,True
96,Nigeria,97,0.12092589038996905,0.02365690978900577,True
97,Nigeria,98,0.1130753370852988,0.018890955833260708,True
98,Nigeria,99,-0.1004729708829904,0.09123681616987067,False
99,Nigeria,100,-0.4584020415613154,0.14774748062385942,False
100,Nigeria,101,-0.12893552627263855,0.09329977168087826,False
101,Nigeria,102,-0.13246809466999473,0.11341632461670892,False
102,Ethiopia,1,-0.1777096256147308,-0.14910774377526168,True
103,Ethiopia,2,-0.3001381822754076,-0.05236421315778123,True
104,Ethiopia,3,-0.16326584733334104,-0.050777596380858735,True
105,Ethiopia,4,-0.22786954369413825,-0.038546290089383616,True
106,Ethiopia,5,-0.23654778646997085,-0.05823665197087961,True
107,Ethiopia,6,-0.2865360433728663,-0.0884022925247756,True
108,Ethiopia,7,-0.1695958897243944,-0.059563938461303007,True
109,Ethiopia,8,-0.2080186920038273,-0.015535930067523424,True
110,Ethiopia,9,-0.19544152833623174,-0.05896150714780018,True
111,Ethiopia,10,-0.08910329392864823,-0.011119832021872665,True
112,Ethiopia,11,0.09225233590907743,-0.047096812107487895,False
113,Ethiopia,12,-0.08389387909832102,-0.05390622499116977,True
114,Ethiopia,13,-0.004292457743090968,-0.06103550250998841,True
115,Ethiopia,14,0.04422753085609489,-0.06143894072805488,False
116,Ethiopia,15,0.02408736910747257,-0.05653026400568072,False
117,Ethiopia,16,0.06193280010359122,-0.08144392900101692,False
118,Ethiopia,17,0.16079376560290487,-0.08890664649799003,False
119,Ethiopia,18,0.07742519008650929,-0.1293185915364635,False
120,Ethiopia,19,0.2282071876084963,-0.11115616551792512,False
121,Ethiopia,20,0.08633932454055347,-0.0185503788723102,False
122,Ethiopia,21,0.21948801905322185,-0.12285371551708953,False
123,Ethiopia,22,0.19504002901754905,-0.12683590201286354,False
