index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling,water,coffee,tea,juice,milk,soda,alcohol,liquor,beer,wine,vodka,whiskey,champagne
Travis,0.2162480731555368,0.09493702546192953,-0.8095243788964084,0.012951912191958488,-0.36695038898627025,-0.13379069626751072,-0.48103996905806,-0.5417103399247495,0.663065307877488,-0.12419616997209597,-0.5345926641837592,0.056192830885879064,-0.5377758126641835,-0.7218542479483647,-0.4684258667508621,-0.03875522340963444,-0.10809986010151104,-0.42448260455046194,-0.25244192348998623,-0.3957515064474092,-0.23216683446477812,-0.4333011042347925,-0.8606391539106122,-0.15464127401131603,-0.009656859028617936,0.002842200845561679,-0.20605375196428366,0.06026179600825222,0.04058108467410899,-0.18461631851434634,-0.21410571491729277,0.07230483077989454,-0.584751201205932,-0.0707081548437855,-0.6230751956743006,0.030049979790815955,0.2640297270101828,0.46841350546481364,0.4211636017471963,-0.324751271601975,0.33160427748183635,0.37868590936176816,0.07632763584626406
Hadley,-0.4226385727995276,-0.23681693272464222,0.31416036219265986,0.12531283821057065,0.020659518294808263,-0.23290003872672746,0.132875115077159,-0.6605360099872664,-0.170878172220582,-0.682736330438284,0.20963907500581475,0.35083081064258276,0.28676705579411055,-0.1688075215396179,-0.28109656583197845,0.5803913494004385,-0.24099871407756804,0.294296042883191,-0.10126307164630755,0.3200740765850801,-0.5431469132252319,0.10826554427943634,-0.39295106714097605,-0.41517380811804994,0.48341263024844866,0.5618965499707079,0.20196223235740926,0.0768290943950089,0.0770308471004554,-0.06721154784171728,0.07063001728929273,0.3965379870442228,0.670526539713911,0.27074810582160475,0.07881824162689749,0.1787271212183015,-0.08303311248312685,-0.3852799336196891,-0.4628161293584745,0.11196255709108038,-0.31161795925563196,-0.5904064986069062,0.4986368989184167
Allen,0.3305507989845643,0.1507368088806903,0.08104207160904596,0.2573741372689471,-0.2588079624956616,-0.3422932622562409,-0.1775085528831113,-0.17624491874121562,0.26998372082844624,0.43965027126704664,0.25361797310704987,0.2588460164497072,0.3458920826956206,-0.27306276124872464,-0.058372401106558974,-0.11837580107817808,-0.6932543830526459,-0.11628928283591598,-0.2145949030339153,0.09712988677083204,0.011742492838634162,-0.2883255131876356,-0.45203213976320095,-0.006279533408579546,-0.07826292258080828,-0.0832875438127938,-0.028105686294416985,0.04147079036241231,0.18284803585384563,0.10345516399111417,-0.15968974682298298,0.23016906752679095,0.13697255612202572,-0.33992830670938395,-0.13752740483605846,0.07908395712572765,0.6549881477344314,0.10506186015102512,0.2221205544330767,0.00945533048938746,0.332893671230947,0.3171729601727778,0.09090646694590981
Lance,0.2967491576869872,0.2006537299405291,0.07925847496444595,0.3316149962733076,0.03650560052885422,-0.047135687271764225,-0.04672389145157149,0.7798237963542056,0.07619039578612716,-0.3430904744989075,0.3257514349640677,-0.02805561060895754,0.2368337494620202,0.20752754791267855,0.7066486058422338,0.5481403002773465,0.2669601164193562,0.28501478878129816,-0.3146520496747955,-0.06909861727359944,0.34940628503940974,0.039825584304620014,-0.18795904686600395,0.5133536193483426,0.040692925196082634,0.46315095404551654,-0.2669050576906029,-0.20610004714316416,0.11103565026055327,0.1398458917222869,-0.282457908047748,0.4279114234114921,-0.1007614735405017,0.05833048640258447,-0.24082820557065235,0.41978267896255517,0.17253579279221434,0.25860255498431106,0.4719440509062871,-0.09863625456015665,0.27325535835659015,0.34964096558620206,0.15647007137730515
Mabel,-0.6372240234757172,-0.5876256528630521,-0.07188844871811119,-0.384205441635088,-0.2692855717734197,-0.4993307035964681,0.03689683619530126,-0.47585203111449553,-0.37171070404339385,0.04786076561215618,-0.6221184254699553,-0.12205437960781654,-0.15985384951107218,-0.14531594118705093,-0.04947341802370386,-0.4759050906201335,-0.46617393354811615,0.009504402036809344,-0.18548756950865794,0.06031833793031773,-0.23086094093903947,-0.21666469057224078,-0.5307159041419227,0.14049589192740908,-0.1805832204588298,0.568709679386738,0.30784770467945805,0.1890094025047463,-0.282884784315104,-0.2568736443474508,0.006355656313164042,0.23034860154239148,1.1903676131734602,0.34868623000898585,0.9601354718360122,0.03433234747684136,-0.08630471968421252,0.13702811631835268,-0.30881966370374986,0.22625185119219726,-0.18118417394987607,0.06910650836112626,0.6230163979347532
Lisa,-0.32129614494042386,-0.0679209042169667,-0.5553784900436075,-0.23077168792825623,0.04943535258748376,0.24942278699124015,0.17559043449393297,-0.4466069423331117,-0.18880015361477673,-0.3603536296253202,-0.4440009661886276,-0.3002148645254637,-0.0975148848382515,-0.17411567658562274,-0.531933942007815,-0.4541281017944308,-0.23160059500292657,-0.12645665782552903,0.055865527677349695,-0.12648792611470397,-0.5443457597323033,0.2184884122523749,-0.08813533856697772,-0.4672928588466816,0.09714842711685691,-0.46916170137045776,-0.16017801024288972,-0.030035956290756234,-0.028109931716569603,-0.2479133265773907,0.08218174448455579,0.5857480542175182,1.017082928038719,0.5464378449846713,0.5537562278478607,0.5479913025320294,0.20083998721901472,-0.009295315319558236,-0.18856525948940434,0.22534407642743676,0.3305248359091489,-0.5380463731209503,0.5798804481087545
Curtis,0.21402627354593767,-0.020866364356058296,-0.14865780624023242,0.4442981513128937,-0.3380096754770958,-0.22911046193179146,-0.235864266233023,0.15966520854883948,0.4358804942487083,0.05198881419573136,0.20243428481765982,0.4043140865934085,0.2607300023872405,-0.3511266785293155,0.3689996339724587,0.1589010694240385,-0.32844740740065304,-0.13382153201352504,0.08388315542295664,0.30249053352278066,0.050307925058684706,0.01403901387486549,-0.17608782076888072,0.4190515588150842,0.19799901033282713,0.29541989308208166,0.006687152718401006,0.12772119705732707,0.40720344624568805,-0.005023616657720132,-0.3244971218820931,0.22207164460517273,0.05448875342689264,-0.30842565541595485,-0.08030129360632299,0.13858754062995626,0.5807644676258402,0.31208782366110743,0.39301255199106,-0.34119513923060035,0.42045002304478873,0.5406924902415906,-0.07171813524544604
Carole,-0.18460639344332216,0.0173498484665559,0.06247373385283199,0.3689478719469247,0.0015111639624366022,-0.027784667316471928,0.15846843085470558,-0.8403799781963044,0.06764065523557264,-0.15156121832843708,-0.05938363915001062,0.6207313156552025,0.17224418777106051,0.11623391282621297,-0.5435979565968582,-0.06581772195279048,-0.42781681642158476,0.3473455359426465,-0.09963225278910798,0.34146250005167406,-0.37806442512157895,0.2248436117845653,0.4165107368966233,-0.6887748898841705,0.2621046486978064,0.3180759675776983,0.4121559765029677,0.2623004430839362,-0.03268043830613001,-0.033797467554278336,0.022426536687019428,0.29133845942099784,0.7021115741304481,0.4483450502417518,0.5784227550475929,0.4989755959157125,-0.10320116718733645,0.10152614621566909,-0.31384356616104814,0.07877926488419042,0.3784664234534626,-0.35848187258829384,0.8173057736440607
Isabella,-0.4459459208514085,-0.556314027026463,-0.28563135212241414,-0.36066007982309767,-0.048864117473609796,-0.12260925271705857,0.15468112175255191,-0.4558033437572974,-0.5534295817608622,0.08056226335226913,-0.08743366320417278,-0.05458470806913988,-0.3084458782750309,-0.20798525514487823,-0.5132143707295387,0.3506086479305596,-0.19916314147807992,-0.0864173786948377,-0.10489404912738111,-0.04295879862103413,-0.4571047105779881,-0.04767116916044738,-0.23897695339191918,-0.3891803824929068,0.4363444950096735,0.2515857403185713,0.005269944941507684,-0.2646731994901455,0.0830001837579027,-0.32324471336408483,0.13070864334367654,0.3540196883834052,0.927676258886483,0.5347159167267685,0.21013728237275334,-0.04669841367124232,0.07551339494092042,-0.0639940048942991,-0.5975348464978266,0.3286372128072844,0.07488698151981334,-0.49817374044386625,0.811010195312902
Aubrey,-0.04176704618450542,-0.3845736068820961,-0.15416414720672225,-0.36156794523754415,-0.2647362444916322,-0.3319250133284562,-0.018848778375485934,-1.0872375053951513,0.03175314228122678,-0.10013033227438473,0.03672521616947668,0.06278898173215951,-0.4423396249514736,-0.7532616073317443,-0.6451326852377729,-0.5411793271474633,-0.49632720397474406,-0.36952536358699994,-0.04888689997573627,0.12146099318979858,-1.0396094753426173,-0.7074822426020604,-1.0444068576299197,-0.5258083347881082,-0.10646572855975252,0.013888196424580845,-0.030752801971196488,0.13645406794237058,-0.10008724420722388,-0.2515569865501101,-0.05125243311189867,0.5106497604565068,0.6295499624446526,0.26917348748854,0.12735678289598532,0.40194125498712663,0.16892397846227938,0.019748148891216625,-0.13850315757952764,0.2377416882733731,0.23221927011042554,-0.2396319749768067,0.5064491628480438
Nathaniel,-0.23786127719092684,-0.22323978980558812,-0.005842479689390651,-0.4609308466362536,-0.5137290017457063,-0.36683297905958584,-0.22258860385275878,-0.18232333620666444,-0.07379444400763059,-0.6628236363929492,-0.09845302616306917,-0.5608258993529925,-0.09276116523582026,-0.30337256336459534,0.23298728721850004,-0.9269252047047907,-0.61324268659848,-0.2844425246516003,-0.37953855973660394,-0.33346136485638933,-0.5990458911994434,-0.0950242394018124,-0.744389460109089,-0.06462041414554373,-0.8482796165269726,0.07501983629347347,0.16236558525447775,-0.13022882335002273,-0.3674412955556739,-0.39780658743447456,-0.4750255641260084,0.17840572288079243,-0.22909087464480601,-0.19510842151929478,-0.2584666314221111,-0.31005518373677793,0.13992601381887204,0.011922360914308386,0.29998906486189514,0.11084854207041915,-0.03952108598361194,0.3702416693353436,0.14778039684158395
Marilyn,-0.29247741809541167,0.10279115281477395,0.42269062569116667,0.22941399297048973,0.2928952580322233,0.1086972389600029,0.3987447847510886,-0.44508041148020516,0.12761488483613573,-0.03708636284827913,-0.03446347603242815,0.7022758614279985,0.26756257097595665,-0.06594325351427494,-0.08805525584881488,-0.2694140984747726,-0.4812176600313567,0.18773755016157392,0.00043338662192126624,0.6540622820883071,0.0690262934570502,0.268868616529536,-0.04649565122243592,-0.5899121107332382,0.49082656469847974,-0.09229805683515087,0.3252049379082222,0.32320877430461736,0.051445997426468715,-0.045643157670798226,-0.2588471438287049,0.6196280909764588,1.2456853339048322,0.14469811793935197,0.727457195179794,0.22085335116152496,0.14500960429605325,0.035639422590978916,-0.38447019682495803,0.24454729908869924,0.2968684846498544,-0.29767957151494956,0.8151573052338118
Jean,-0.4676355305252083,-0.15007050649272644,-0.23534791180842454,0.06577221068201197,-0.0018405561301827096,-0.13195774813170869,0.07949037289360224,-0.16809941461343778,-0.43943012384553737,-0.10632983855804592,0.014218962035937605,0.16776059221266715,0.0696955911114837,-0.17965558001515522,0.21287726611832114,0.1307190194601673,-0.13072522063965225,0.36591727540015534,-0.08187162156335337,0.2028187278105003,-0.10062529737067172,0.3001805708836985,0.3505085165255055,-0.2793731920101885,0.06820279910738888,0.011325603547379699,-0.09497000406478899,-0.14741475324331269,-0.009767409207998318,-0.3160781085660284,0.06846263797539642,0.2965615271777818,0.940367290235471,0.3677222813322719,0.9183650016477217,0.32091295054214203,0.23601262394932798,0.02057656794982514,-0.14631511849639212,0.2793319125948995,0.4036030128424233,-0.231974933876046,0.5578276881865706
Peggy,-0.5632283725498699,-0.3419469407645959,-0.0639512407150496,-0.03508987607940512,6.749727169755778e-05,-0.15504355147320784,0.11575767079633706,-0.41821201904861827,-0.02041442989719945,-0.5857282811650009,-0.5322346479550936,0.31910649796348384,-0.05600824305701117,-0.08755931780562591,-0.18115504049008926,-0.438567296744312,-0.7188312916647239,-0.13257353518784137,0.020512232274832846,0.3815196860710585,-0.36154721841442683,-0.0005364738638099554,-0.06404675399149272,-0.24347009541453213,-0.031360055529896104,0.1479826568654967,0.19561693194829388,0.2397152094993854,-0.12111480110909509,-0.19234865807618612,0.26861022747460034,0.6413234880160223,1.339369410641287,0.44721341034284856,1.056803864991861,0.5671733310797622,0.13711267683635617,-0.027583995209266902,-0.3338656903047714,0.16151242124622994,0.3893806181306161,-0.24543147796916145,0.5817833344264739
Robert,-0.1264309785737685,-0.24404620531090937,0.00858936513509364,-0.0869079590971823,-0.14327803260653407,-0.23148936768350045,-0.08126625269882054,-0.0923020026734437,-0.3261018706014703,-0.2502298431780755,0.16004958856027537,0.24861537593874086,0.09784548423029052,0.07040351652784693,0.09738118160510541,0.37693857043487505,-0.05059811043926756,0.3345672837108425,-0.10193471934711618,0.018811394532661344,0.1300522868985835,-0.3594101190921568,-0.008903203531036755,-0.2975105571615838,0.1574685472682601,0.1796719328304073,-0.06870631803959813,-0.3627409753281937,-0.00800474087600267,-0.2840708084506837,-0.2223313721006234,0.4073118044580467,0.24369591586970601,-0.03361299758220977,0.094117167363886,0.09706398081679175,0.4518721328568321,0.09246595609514287,0.25619396230270597,0.17492943437353758,0.3056831945536833,0.39393904044892886,0.3589463325270274
Miles,0.0838107376799546,-0.20919310297452798,0.07786368197716981,-0.1779101241081709,-0.41013819769055493,-0.3934065779975442,-0.23597087841392295,-0.17019049975902595,-0.027389838563085477,-0.26692654042739417,0.22428243422418612,0.12806128814556336,-0.034456945193146814,-0.3290081964998083,-0.1561321803120027,0.34858348947909285,-0.06405189828603394,0.1328939105951606,-0.11162823274986806,-0.08739165958610073,-0.12241159636535107,-0.36150284521912196,-1.0077353809249785,-0.07731583025114067,-0.11153368679659895,0.1742788111254346,-0.04901497092179769,-0.12862146606108218,0.020547419899910272,0.06551055466580262,-0.18294525374392398,0.3937030105203291,-0.08224843975005047,-0.006247853914655647,-0.1442636530878365,0.22222541148309738,-0.14560094211122804,0.11595900478117095,0.39372399377354456,0.05714274643178751,0.05498634097345151,0.5006355164409466,0.037309334408521806
Kathy,-0.5664595253722117,-0.22875353673336027,-0.0670942073912974,-0.2165946832915063,0.10323775297172003,-0.2780256546892227,0.01770946885867172,-0.67853157758516,-0.36084860552615855,-0.7439645886252668,-0.4155593602169692,0.15768257528821075,0.0830396397904738,-0.2783312954612482,-0.5231324074505818,-0.6295926666816271,-0.718467714640056,0.22047944983037182,-0.1608925816502227,0.2121275793521498,-0.201248494232836,-0.1872689188194661,-0.21798441384748118,-0.44600296398513817,-0.09841353965934486,-0.19623508282738836,0.0012413502585523466,0.016273764485244244,-0.2725200600399036,-0.21764797954109544,-0.08310553727138457,0.41905433963662064,1.0843406245105207,0.4211779688558366,0.9676982401450288,0.4132902084699024,0.4214989988460606,0.03739977042646994,-0.16857049945505842,0.19009761265374525,0.2902425170008638,-0.26157349531130214,0.20079797287314546
Laura,-0.42970279264737893,-0.44494852834333476,-0.16294398289549195,-0.11023052790873528,0.12289912338344419,-0.207786972913204,0.10789584591945826,-0.8972139858913292,-0.30071477559102594,-0.19004694942596873,-0.23566894559943524,-0.0962876101899753,-0.15575322765681474,-0.22252355035112004,-0.6624168049614763,-0.40887280016466226,-0.33931865574550596,-0.13598342331106714,-0.15336476371281904,-0.1861775053302726,-0.31056296782617365,-0.13512989500383701,-0.17257927205207127,-0.5687995771281047,-0.09119662242330126,-0.16161368059361025,-0.3060552460877712,-0.15949526938323394,-0.09305548021838687,-0.37197777625331246,0.013185221951530995,0.5909427072451464,1.1523468078481096,0.33312463577496765,0.4203920770274012,0.24692830764081306,-0.11402695677553874,-0.3517003104522376,-0.27190126405886894,0.4663533930036937,0.2641777153352872,-0.54628765186349,0.6211816474821314
Charlie,-0.40410521174833697,-0.516761494347066,0.27337719961950163,-0.19717943819884665,-0.41455300537160916,-0.39608379946276856,-0.2281228587550711,-0.11842240392416371,-0.04554027744392128,-0.7481390618004212,-0.04450676852436874,0.05016167105589828,-0.5594777935735891,-0.39513941290788496,-0.008515935903554197,-0.02417035887858979,-0.28730306139045775,0.24429585062752354,-0.18334893952217693,0.18952890481920617,0.1837484969086679,-0.324747304115015,-0.5515537334651593,-0.2992968690937282,-0.013253002446907573,0.15812658204914334,-0.16052857530369108,-0.010381992650737755,-0.21260413506555123,-0.15863680938735747,0.004342218977352777,0.5471801367988197,0.5026801435606334,0.32178421089272563,-0.02567260894315147,0.29418061445033555,-0.02688971306186309,0.03598767734925074,0.12471149815220992,0.049766085335991535,0.2880458826753738,0.056398527121888704,0.2036884562866177
Leonard,-0.14741749540516766,-0.19128347976537116,0.29243316146564186,0.021626902862356932,-0.21972489325081498,-0.24870021687004265,0.18611152236512324,0.2584783439703805,0.16595400847124583,-0.2507706049721283,-0.2945598926036432,0.10913168407009688,0.2449144668362197,0.05135995655062667,0.6281635960281649,-0.3443129498999004,-0.43428786001501585,-0.003290354970299232,-0.034338983939327716,0.35498941205341167,0.36909137473635817,0.1108893117943992,-0.10869143980596789,0.11709718776825898,0.1319079246211712,0.05880077070665153,0.2922215765939335,0.023776794708546135,-0.15655239951132693,0.10210022897625909,-0.33481902408497227,0.5227287258693808,0.5425050250357887,0.09678128579054364,0.3051162494867714,0.3311450019581056,0.3939313201288089,0.23510644996783592,0.3789010453826561,0.10557389245678689,0.3945580255150884,0.3462711779130815,0.3555312521158145
Julian,-0.375913639284728,-0.8328944892569591,-0.1247713008970145,-0.5772587882998768,-0.308496961437141,-0.4978553874265385,-0.22417131566535187,-0.3242317004516773,-0.6179628945889019,-0.22792692916250543,-0.12706676452628385,-0.632851440738598,0.1717121830705788,-0.19888810850449154,0.0008967329028998565,0.012285516629937243,-0.1523839097758715,0.21739061192397607,0.045972094111304304,-0.2152611263500386,-0.2509509878567822,-0.06468676685307952,-0.4619625191491981,-0.38781352466708097,-0.06615064656895114,-0.04218781574801397,-0.09716830224371457,-0.6001344268293493,-0.25040695776514205,-0.6801024276620912,0.008606126610593097,0.1885099813402413,-0.24265236174638347,0.03666790036513399,-0.34294301980941994,-0.026231789269400715,0.23623066804106863,0.032415579619188256,0.04837559929548697,0.07460531457789933,0.2364145815438523,0.12698827360602816,0.3244278883292579
Gerald,-0.04584716611622689,-0.1447246174842642,0.17054325228296258,-0.2452646649643231,-0.33527177665504143,-0.5155056522846093,-0.26179391363466453,-0.5785752255687174,-0.1109972299960962,-0.16153665886775992,-0.046824990106671516,-0.06949394140840005,-0.003606354404127562,-0.05312129854147021,-0.029329556505627106,-0.345697171149828,-1.0526586038025771,-0.3196259582624094,-0.21477437299598734,0.020042302826864037,-0.39073671429988377,-0.485323890509339,-0.3114522434999919,-0.23430236073335436,-0.5574313472512413,-0.4067080222127585,0.0321838263634219,-0.11012895791285979,-0.18837572614644688,-0.053494505686318944,-0.02509018491373912,0.4389264993588628,0.5828683679254606,-0.08378367534206581,0.33998305123627803,0.09892379698270586,0.38821899039083924,-0.12852868344200186,0.04155504813591146,0.08516991627977533,0.19658615879562685,0.16442233884202054,0.2558372836053998
Angel,0.05333130804614807,0.15844580742537556,-0.5121722088947137,-0.205188403365503,-0.21404701614825233,0.25549292118558603,-0.4431130770400392,0.39459232878359657,0.058182549357979764,0.04610122152529346,-0.5318278202390468,-0.6386237948174935,-0.42817084032222885,-0.1657524546656652,0.004989319478542007,-0.25691100587142773,0.340955453622358,-0.5539027267052817,-0.3613300421272411,-0.3396390286766032,-0.10800653708385398,0.2630276802739376,-0.10909264155556762,-0.017363401006428053,-0.5324010454472358,-0.6028973584521317,-0.30028460632611076,-0.037561521716941285,-0.2940210470062557,-0.19746511280881382,0.10172878547337645,0.22079121237642801,0.5633349494134372,0.49984831420366205,0.4579614605239702,0.4014542626451007,0.4273490830933813,0.20209580025563986,-0.10041996462998813,0.07611047309995518,0.411552808719323,-0.2578433490181063,0.36939403693669215
