index,country_isomap_x,country_isomap_y,country_tsne_x,country_tsne_y,country_umap_x,country_umap_y
water,1.330531076559636,0.3676699930152179,51.643696,-190.92917,2.1231701,5.237559
coffee,-0.850113131141222,-0.40287265883827783,1.8195157,70.59548,-0.4158692,4.770182
tea,1.6891166875760633,-0.6434061779086717,111.19908,-176.26701,1.7239559,5.970986
juice,0.4674502475065526,0.9154592499836472,-8.390135,-215.02477,2.4948742,4.525272
milk,0.6839473837203593,-0.4301986830364755,66.84708,-86.81233,0.88545495,5.8456264
soda,-1.2266288467470765,0.3482863094697124,-7.995063,204.77924,0.7321751,3.7118294
energy drink,-0.08901753016227992,1.1610184475641254,-51.887882,-207.22385,1.9490156,4.1348686
milkshake,-0.3768985894354999,-0.685485001019768,2.9247382,23.360823,-0.67650574,5.2141137
smoothie,-1.6803449396676464,0.3246611760404767,-33.719875,240.03308,0.506061,3.2292633
alcohol,-0.949605688374875,0.4846392781919899,-23.743567,147.89641,0.21806103,3.9459507
liquor,-1.1645883282571547,-0.28901745559093106,-66.715195,134.40588,-0.29352993,3.8962579
beer,-1.9905690192332066,0.0008429858175219198,-120.283905,210.1097,-0.16735376,2.9159446
wine,2.9118925895330117,-0.17472495714546152,156.7616,-238.66046,2.36022,6.228864
cider,0.01074597286876191,-0.8739182680293761,40.698536,-40.564785,0.044788793,5.730901
vodka,1.2397636785337356,0.6632815791241571,49.420925,-255.23816,2.7349074,5.261129
rum,-0.14504027790607682,-0.7873696304955476,52.60148,4.5662603,-0.430099,5.5833573
whiskey,-1.651971476242795,-0.17665266926915246,-115.32402,162.41292,-0.41151807,3.3710759
champagne,1.7913301908697148,0.19778648212681402,95.21172,-257.1099,2.39691,5.778679
