index,race_isomap_x,race_isomap_y,race_tsne_x,race_tsne_y,race_umap_x,race_umap_y
Ecuador,0.11641298118167084,0.2396260398422118,154.84662,-31.21923,10.872314999999999,3.2226932
Bolivia,0.11103647025096937,0.248780629457818,168.90393,-28.877632000000002,11.207792999999999,3.602008
Paraguay,0.1360397292145421,0.22449596899210755,173.3149,-50.41626,10.539139,3.6155097
Uruguay,0.05332901384072008,0.2412639108053128,177.13258000000005,-20.084892,11.672185,3.6936262
Australia,0.3638625339033255,-0.20420900901367334,20.777617000000006,117.75013999999999,6.831454300000001,2.4068801
Papua New Guinea,0.03421873659063964,-0.22075746920160969,-41.508297,74.49677,1.3026017,4.577246700000001
New Zealand,0.3626019167035957,-0.19479949453588866,27.688505,114.9515,6.7462089999999995,2.5876262000000003
Fiji,0.1789308196736458,-0.1467220941726679,-27.080374,79.76451999999998,7.2450757,2.0738785
Solomon Islands,-0.04564338704283997,-0.2505303259558933,-48.93593,72.24857,0.980901,4.7129383
Vanuatu,-0.19333895753915786,-0.2132852600280696,-62.521980000000006,4.0081014999999995,1.042446,5.6788099999999995
Samoa,0.2866931063782791,-0.05446688720187424,-4.2468343,83.18925,7.6228729999999985,2.233563
Kiribati,-0.2055611890970695,-0.1253391920422892,-112.53528600000001,-11.764318,-0.087165184,5.7869177
Micronesia,0.3074461210364097,-0.04387758632400916,5.5453486,93.632515,7.6127353000000015,2.4424531000000003
Tonga,0.27228451424302724,0.013964935186428029,-0.37608364,76.64296,7.806535,2.3472880000000003
