index,religion_isomap_x,religion_isomap_y,religion_tsne_x,religion_tsne_y,religion_umap_x,religion_umap_y
football,-0.44758167265406784,-0.12688315580421108,458.48096,-141.55284,12.798763000000001,0.17515342
basketball,-0.2963674260479406,-0.08333964164095906,256.66284,-242.25755,12.2241,-0.23932828
cricket,0.19469860623504032,0.002477550714434484,-265.34612999999996,28.76953300000001,11.062532000000001,-2.6650232999999997
hockey,-0.3154308645648984,0.06929416755602545,102.19249,-416.29184,12.260060000000001,0.9788947
tennis,0.38241537420318,0.13479963463249708,-743.7403,86.94545,16.207048,-2.8264142999999997
volleyball,0.3868630182003617,0.07583753506527853,-640.1113,62.29306,15.815474499999999,-3.2888756000000003
table tennis,0.4690218843257965,0.1480915077377779,-811.8866,151.58833,15.8028345,-2.6411284999999998
martial arts,0.5279121083825127,-0.07904331104858904,-495.1052,-67.21463,15.005410999999999,-3.042461
baseball,-0.4401428930966095,0.07120676340552802,97.28350999999999,259.89407,12.797334,0.97413135
american football,0.018575915755210986,-0.3221731989044736,442.72275,182.65382,12.828191,-3.081126
rugby,-0.27440338457556424,-0.20973962667757173,372.90866,-93.54542,12.582511,-0.793524
golf,-0.2303624838085477,0.09867584540529567,1.2534136999999999,-381.2993,11.58334,1.1936533
athletics,-0.2222375629569823,0.10762707193418926,19.952185,-468.86844,11.607488,0.69419926
badminton,0.3327324036610414,-0.0145287014462543,-389.0491,-19.021746,14.580715,-3.0748692
boxing,0.05286110562437088,-0.20365419934418547,366.84216000000004,311.19424,12.09298,-2.9861433999999996
Formula One,-0.16065969476638667,-0.27683093074573106,404.65558,56.172626,12.842853999999999,-2.3963368
MotoGP,0.3799888785138241,-0.2739544970917782,-572.53687,-112.80367,15.261885999999999,-3.2779388
cycling,0.08060991345558355,0.018789748454797167,-96.34431500000001,-12.018424000000001,11.44551,-2.171732
swimming,0.2975304617176712,0.06861661693901765,-672.9630000000002,151.07147,16.018314,-3.0465963
snooker,0.10767936125325807,-0.008588089603958541,-189.61105,91.39746,11.041556,-2.3324971000000003
shooting,-0.010736097922748022,0.020928420866487548,-13.570622,5.7210474,11.1055565,-1.7405297999999998
gymnastics,0.2740660218411579,0.3753045900775364,300.09082,-676.6542400000002,16.419615,-2.6833067
handball,0.10049728587917232,-0.1946292548723444,513.4193,366.16168,12.37223,-2.6667292000000002
wrestling,-0.15956433618691784,-0.08775930430630932,186.22451999999998,-129.0849,11.992567999999999,-1.0974019
skiing,-0.07113176673726446,0.1417726299557531,-28.499737,-180.08807,10.955128,-0.9705679
horse racing,-0.4084393412244941,0.05144191405644341,83.6108,350.00998,12.61308,0.80834514
horling,-0.2880250641682715,0.3522310514796806,-185.53285,-584.15454,10.984511,0.77764374
pickleball,-0.1832023358268701,0.2888693651052885,-94.53442,-545.84595,11.116339,0.5326350999999999
water polo,-0.01794488091863293,-0.1823766084056902,451.9129,266.38457999999997,12.50041,-2.8207452
bowling,-0.07922253359198551,0.037536106506024784,86.24695600000004,-117.44613000000001,11.260959,-1.231997
