,country,race,direct_correlation,indirect_correlation,same_correlation
0,Nigeria,Arab,2.412798387846141,0.17694095337939966,True
1,Nigeria,Asian,1.7843422490244012,-0.09109796093676467,False
2,Nigeria,Black,1.854432392653754,0.0599071635591374,True
3,Nigeria,Hispanic,1.04332312121781,-0.09944577236455868,False
4,Nigeria,Latino,1.7304619382533826,-0.11326786028712366,False
5,Nigeria,White,1.4847673115032152,0.04996476428190178,True
6,Ethiopia,Arab,2.989489661080155,0.17259659483235326,True
7,Ethiopia,Asian,1.7200789170928106,-0.20254355569733146,False
8,Ethiopia,Black,1.2680382084387427,-0.111393107129685,False
9,Ethiopia,Hispanic,1.0206728504849034,-0.22635069841117886,False
10,Ethiopia,Latino,1.5565031011426929,-0.19710817949582948,False
11,Ethiopia,White,1.1531541918878951,-0.09207516505363736,False
12,Egypt,Arab,4.202125347331018,0.2123276743668594,True
13,Egypt,Asian,1.386779021414245,-0.20000567909102165,False
14,Egypt,Black,0.9580550748974448,-0.04813155518868722,False
15,Egypt,Hispanic,-0.12306372455420328,-0.2476802927318851,True
16,Egypt,Latino,0.25146310183966064,-0.23208855994886,False
17,Egypt,White,0.9794521166699288,-0.056666516545903475,False
18,Congo,Arab,2.0899091667445098,0.18106243872708133,True
19,Congo,Asian,1.7814234435356522,-0.1064501413439536,False
20,Congo,Black,1.9214840307746528,-0.03714010150585356,False
21,Congo,Hispanic,0.6861460124640503,-0.1498265973955411,False
22,Congo,Latino,1.4712653391795074,-0.13362381183279648,False
23,Congo,White,1.596251865646801,-0.023247557878126573,False
24,Tanzania,Arab,1.915816396105988,0.12641978205267948,True
25,Tanzania,Asian,1.7852652598986134,-0.11493857212372816,False
26,Tanzania,Black,1.4295686450365162,-0.06594092043260771,False
27,Tanzania,Hispanic,0.5458926924590563,-0.2020686972775436,False
28,Tanzania,Latino,1.125402187059673,-0.20822184179316988,False
29,Tanzania,White,1.1687510781829624,-0.0384633298680495,False
30,South Africa,Arab,1.7507288445941296,0.11213471571685317,True
31,South Africa,Asian,1.697337797618345,-0.07032329584801511,False
32,South Africa,Black,2.3265975375678467,-0.07005719052968908,False
33,South Africa,Hispanic,0.7869375164763772,-0.2004031280715834,False
34,South Africa,Latino,1.6458228868215936,-0.19568646706100687,False
35,South Africa,White,1.6861279156536706,-0.0292183145212509,False
36,Kenya,Arab,2.068613004909023,0.1178251220844655,True
37,Kenya,Asian,1.9158827327651664,-0.0565608904416861,False
38,Kenya,Black,1.555432662603507,-0.07890199938311487,False
39,Kenya,Hispanic,0.40627114582162505,-0.1759594678394651,False
40,Kenya,Latino,1.1512430739891577,-0.19056462062756072,False
41,Kenya,White,1.3113908646383727,-0.029504809413998693,False
42,Uganda,Arab,1.727343828030905,0.10824965528641424,True
43,Uganda,Asian,1.7508170163181556,-0.1358835253342638,False
44,Uganda,Black,1.4705997701927018,-0.07210074326142009,False
45,Uganda,Hispanic,0.3989536089837569,-0.2227814732379418,False
46,Uganda,Latino,0.9383296757658764,-0.23732680614554275,False
47,Uganda,White,1.3683150023640127,-0.03455089310576088,False
48,Sudan,Arab,3.9492858338804018,0.25547001845297823,True
49,Sudan,Asian,1.6332474410316773,-0.09257325023440896,False
50,Sudan,Black,1.1415474699308754,-0.007921334113194992,False
51,Sudan,Hispanic,0.13173794969308805,-0.15288117055352468,False
52,Sudan,Latino,0.8629078856021294,-0.15273512141723547,False
53,Sudan,White,1.1022254354090957,-0.012614282362533308,False
54,Algeria,Arab,3.8649026459689413,0.2375860475115945,True
55,Algeria,Asian,0.9874132525311036,-0.15077563681395778,False
56,Algeria,Black,0.7472646202639152,-0.10829169953014413,False
57,Algeria,Hispanic,0.5675699428154379,-0.18415377771592514,False
58,Algeria,Latino,1.2019140180511163,-0.13743462915893687,False
59,Algeria,White,0.2964301681021352,-0.117796904482357,False
60,China,Arab,1.7570944120962706,0.1388349047720166,True
61,China,Asian,2.9548010361629946,0.08337376413854783,True
62,China,Black,1.0100426698973934,0.028169544456324063,True
63,China,Hispanic,0.5227994115092934,-0.00681735538199286,False
64,China,Latino,0.7191044875550403,-0.02423425272499156,False
65,China,White,1.1952403173913757,0.09760293708759844,True
66,India,Arab,1.7896491975105957,0.07653828832491777,True
67,India,Asian,2.2619012469564312,0.01604436425004904,True
68,India,Black,0.9168311050205132,0.00939616662162822,True
69,India,Hispanic,0.5480208592210228,-0.14703355155759282,False
70,India,Latino,0.9651187267723701,-0.1836257659521576,False
71,India,White,0.884841532833346,0.05659403449292502,True
72,Indonesia,Arab,2.0548251322645794,0.13951950580502182,True
73,Indonesia,Asian,2.586454137554071,-0.016668336765999468,False
74,Indonesia,Black,0.7425679383500077,-0.06537198916239473,False
75,Indonesia,Hispanic,1.0796513598091697,-0.1406096699565161,False
76,Indonesia,Latino,1.4850676363654784,-0.11203042207540576,False
77,Indonesia,White,0.4865694061024132,-0.0533754284868712,False
78,Pakistan,Arab,3.0886734795540667,0.14122023735264927,True
79,Pakistan,Asian,2.0712777726320417,0.03933638302870863,True
80,Pakistan,Black,1.073032911273058,0.0255351146273182,True
81,Pakistan,Hispanic,0.19917199360771454,-0.1014878088752727,False
82,Pakistan,Latino,0.6573784189914331,-0.1063116904242924,False
83,Pakistan,White,0.7034009583394094,0.003292583224565361,True
84,Bangladesh,Arab,2.3355888487186607,0.15226587929803975,True
85,Bangladesh,Asian,2.4252929061445885,0.03775217012568824,True
86,Bangladesh,Black,0.9123027598675341,0.0037894311783663267,True
87,Bangladesh,Hispanic,-0.04486938539424437,-0.14739302515028851,True
