index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne
kind,-0.25074556574918444,-0.047297267167067995,0.27170794346575844,-0.2630434155045972,-0.08452093150775847,-0.3822279224951827,-0.7978767722542173,-0.1337100858172348,-0.17044546937678356,-0.685990055922406,-0.4982133815451432,-0.40850086419816506,-0.03172595760189976,0.05322000501948497,-0.7596302239395465,-0.4132275692806682,-0.3951562414425676,-0.27831322388702107
rational,-0.3114141403374097,-0.0009698488764511282,-0.3597519672870767,-0.11511332605739834,-0.0862666355716132,-0.3616823114675006,-0.190677376706353,-0.607524375958957,-0.41107896315649256,-0.1311566426734389,-0.12694256718547503,-0.2894812563683202,-0.05273868226485673,-0.736278260707207,-0.4156209708441749,-0.6067059780306591,-0.36208226146481476,-0.6736083576539983
extraordinary,-0.38816683091441384,-0.29167869277663006,0.10245611225130057,-0.3440280236468086,-0.5608339261337137,-0.4922373356392466,-0.278300799119438,-0.5007303020424313,-0.36704573278419933,-0.9741893614355827,-0.3306755000782136,-0.6140343283390016,0.36283556100239406,-0.0443657704880553,-0.413182296541332,-0.28174512626919224,-0.3671395404909382,0.8059731447422507
maternal,-0.09724699172720651,0.061180443096599244,0.38103002000433817,0.13419011218756074,0.7862151248991089,0.23578346936221908,-0.1537486405342273,0.8031595290030613,0.31050324461797046,0.09992599279950116,-0.2060265039541164,-0.20104055804559093,-0.01922474960804278,0.33930724631640735,-0.05999921197601791,0.02928671255078804,-0.13771388539030413,-0.09987924701476797
honest,-0.5864866221063159,0.08360966234289989,-0.19884669025680612,-0.6575654673771009,-0.3512401501898566,-0.43609151886667485,-0.8350606003042902,-0.48537749994878815,-0.45086902193053496,-0.1031666763049241,0.25370590644579205,0.20169877967059377,-0.031047895860990285,-0.01977817832514319,-0.4764636359300487,-0.14905822260680526,0.38371137760264057,-0.8351120962160102
clean,0.7712754648367552,0.20715269069838876,-0.026330916636548088,0.1153037373205581,0.3099316801869586,-0.07309925250119324,-0.08978878876202141,0.1911359595086743,0.023017049008039567,-0.09819721823326776,0.08482576515877895,0.047236388047002156,-0.14504425467094134,-0.09579361058821223,-0.3119397547135235,0.04625199616281636,0.05101188785551189,-1.0398546163716542
hostile,-0.22285819653034716,0.041796061410074165,-0.2620687804322232,-0.18375472524982667,-0.34099934227552436,0.020860557921017025,-0.21852390514376704,-0.3908980130636219,-0.040631046886984365,0.429308030818628,0.19567749537684548,0.05612761492266958,-0.2808065156276428,-0.2683944852413775,0.2638886201782631,-0.13698638531319873,-0.06464329936052723,-0.5186467121452766
stiff,0.11950695293419171,0.1836766951637382,0.3798631892727884,0.23506891043940234,0.0941632257742097,0.11513874420661561,-0.03243582731100633,0.02794567384366057,0.38307705902124656,0.1186971909348267,0.2564070605406225,0.13522620646480496,0.24263468457683846,0.2646333686593121,0.5208699626949731,0.3124480658117745,0.20877875434659263,0.24733996337077224
stable,0.08115703823209473,-0.5619720771285583,-0.4673389144967133,-0.21758172173348905,-0.03818256175512192,-0.6801306985042623,-0.35075291582954377,-0.5863583903662367,-0.6628899388207341,-0.14907196514852375,-0.24453130389119315,-0.23128282264162803,-0.3955048833151108,-0.2564634420324184,-0.7459589905913259,-0.40419598573830956,-0.17814115504256536,-1.0675568273753773
crisp,0.4098210618675748,0.634410511885829,0.7936895202247053,0.6288737612268015,0.295083846465449,0.1923407077820935,0.06383633398992358,0.6781516908257869,0.9019440944646963,-1.2453758447508065,-0.5215142761143143,-0.11226291454794651,0.351700134725535,0.6954118212864916,-0.137895315239272,0.43936521595334727,-0.04534741760598346,0.3227651300572333
political,-0.6171342192349502,0.04229842591254393,-0.09625347734143411,-0.3815970523630474,-0.5274305417202566,-0.0419608475423699,-0.11894104045876173,-0.42380771329697514,-0.30984764514242746,0.26148832299892577,0.3673421119685333,0.20389693854556587,0.29651462887259755,-0.026717759820927472,0.1469773660646883,0.055207427092366375,0.36055508005418735,-0.22152151634338918
demanding,-0.4073165582217852,-0.10510797794098953,-0.2754620696994864,-0.3909191020855803,-0.43771811897980484,-0.39058468840817917,-0.1717676295778592,-0.5191148047608565,-0.2645597382449754,0.17363957200055855,-0.012728937868626243,-0.11398747355630069,-0.20496393653932957,-0.28148892340108805,-0.23932892011041723,-0.17196249177626724,-0.20895214272255824,-0.1562546583793772
knowledge,-0.1578751444714721,0.1377233742874792,0.1692223932718837,-0.1485294272265687,-0.357742591965706,-0.28431105567991694,0.019986734235175753,-0.6483850605467764,-0.31922137344311424,-0.694717798143246,-0.32629768207229315,-0.013741327247722323,0.04320573287783351,0.04880535178797225,-0.8202124146321473,-0.16728087147503443,-0.3911056063942911,-0.7445070929058556
coarse,0.19839781996074135,-0.6248747481696638,-0.15395643051874222,-0.2904598062164596,0.10218084102087219,-0.5527024258248667,-0.5900179911444912,-0.18617292624211032,-0.3158996786044973,0.4993795410782288,0.26541870342886004,-0.09958558391535953,0.05583941141745447,0.15489150140623806,-0.08000283351290528,0.2644251807894756,-0.026058522168940102,-0.8751482111346303
focused,-0.18369169070514207,0.20779312288442892,-0.37629820025955496,-0.004768047302664564,-0.46358792337744786,0.17227750002895167,0.6041317887211849,-0.46846124555780183,0.13694092347196551,-0.07900597030536528,-0.037365061941995646,0.29472924712942794,-0.22321662972530015,-0.1411851155868819,-0.3310566055042916,-0.276593000388882,-0.0796952981300023,-0.33548056011772304
