index,Nigeria,Ethiopia,Egypt,Congo,Tanzania,South Africa,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,United Kingdom,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,United States,Mexico,Canada,Guatemala,Haiti,Cuba,Dominican Republic,Honduras,Nicaragua,El Salvador,Brazil,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Papua New Guinea,New Zealand,Fiji,Solomon Islands,Vanuatu,Samoa,Kiribati,Micronesia,Tonga,football,basketball,cricket,hockey,tennis,volleyball,baseball,rugby,golf,athletics,badminton,boxing,cycling,swimming,shooting,gymnastics,handball,wrestling,skiing,bowling
Josephine,0.29946501429974315,0.25919059963806046,0.15283111405780855,0.770901853883987,0.2578038032287238,-0.11619447323823724,0.32272787421367066,0.9283904962503801,0.22974840562676316,0.04339493706604051,-0.3364894492430919,-0.14773915869950574,-0.07765115102446454,-1.133914908081792,-0.6748843994171304,-0.37091318478306223,0.1520651786110478,-0.3581558668556228,-1.0016874197356365,-0.715196900554598,-0.45719997768577153,-0.03387152061268866,-0.13018146896673563,0.5759200891090821,0.1210243637299169,-0.022048618841723367,-0.48727152170891075,0.2904405353911491,0.2242971049025172,-0.2344588824495803,0.3480505534459239,-0.04974520649327626,0.031518164484401846,-0.1491438811031528,-0.08486415726592116,0.5239194188131677,0.14604132015486765,0.5933811935411227,0.30560973930860647,-0.07372450388807644,0.12813731970812264,-0.07048411766881804,-0.3104719906411595,0.2598750855454348,0.3755792093999156,0.08007069359645556,0.4193095007527562,0.10058333949258047,0.11851623272865731,-0.056631465271607805,-0.16052292286873193,-0.21726789200626373,-0.2391414331291393,-0.044547652028385225,0.24704412324153974,-0.2029327346657136,-0.11868292457002803,-0.12297648570120356,0.23529448301503314,-0.5094019773736574,-2.3356967485833384,-1.3917947139194211,-1.3755857195942065,-1.9645740445757374,-1.410125073131655,-1.1061196136259854,-1.096209848224808,-2.3687523654060745,-0.15938113320769404,1.0803395721052635,-0.9750577532830452,0.8597138780050335,0.8947139334981918,1.7870103665226922,0.5601457449128978,1.1288473930707277,-2.8267674786650483,0.4668806148516108,1.3839186292740906,-0.644810185785049
Bryce,-0.17619016958902958,-0.8845381372365827,-1.3135677479135173,-0.4637363937315284,0.02050173967582921,-0.21050352112904483,-0.18006754442427,0.3564094927289636,-0.4434717201615354,-1.8708086773751846,-0.4821952323840649,-0.5738326844872513,-0.6744541338126069,-1.2980373195753554,-1.6265862178842458,0.07382934672960641,-0.7159069654675022,-1.005258935241732,-1.1310694041420213,-1.3348796047226783,-0.6238912642640151,-0.8767797222340687,0.10950551275926487,-0.8997263962782215,-0.7778091057837863,-1.0701020203388425,-1.0767609275623569,-1.0452505286579543,-1.1970180713151577,-0.6163990133244833,-0.6214124854886947,0.18193147502197374,-0.3140644726892217,0.13801785387240592,-0.43397217702632673,-0.4456510319130224,-1.169734387466255,-0.6822853894148387,-0.44242495523917036,-0.2332467181003071,-0.7485910181196405,-1.0968051950347484,-0.8468837375233841,-0.5073239469720937,-0.4594426190855352,-0.9415624638888774,-0.6307447983609603,-0.6320388387188105,-1.1441114558035306,-1.044269116947303,0.4501829789245111,-0.165325491203387,0.23340869856568314,-0.40599253324530726,-0.02376017811049602,-0.2965670422579724,-0.6645519311549081,-0.31613145709017504,-0.07473000866187889,-0.33368021457671954,0.08863839220158694,0.5266180395992822,0.37711999962363824,-0.14192988221122607,0.12033955062476885,0.13186258037353438,0.7739131558344173,0.517309797329302,1.7631391440720172,2.83364240928121,-0.07256563793660453,1.8554140501239618,1.959642097631593,1.741984592474283,1.5774693290803181,2.031415674139976,-0.912288629747705,1.8565463275643426,2.086055905511068,1.2423268236406664
Chloe,-0.9725550129892547,-1.6411544884090508,-1.234830099687855,-0.9842116237714673,-0.8180277590834413,-0.1946713828207991,-0.5717510121371456,-0.7887906298709045,-1.1642474299868177,-1.4512341726116051,-0.5312063599402982,-0.36572049624836805,-0.8120566060157262,-0.7419180446391243,-0.744390153916756,-0.7718365941527071,-0.39925945976795785,-0.7634790773175424,-1.2085595124999404,-1.6465797265051685,0.08040278850073693,-0.2299244473937833,0.12440074159947313,-0.46372258316373394,-0.7144981463067318,-0.7243128821118003,0.09639087880729184,-0.5418917810232975,-0.46392462568394877,-0.5704696833002874,-0.07878273564861857,0.1563663425190568,-0.13727114829900378,-0.031749261771887395,-0.2050651185024311,-0.41817947725438104,-0.8232787873404256,-0.31633397021368015,-0.6732736627108314,-0.7652128806668703,-0.7159057602572826,-0.45147128967160083,-0.601865607967549,-0.0640943784553242,-0.045913729692532296,-0.570735059026884,-0.46789444902156463,-0.3389103472660268,-1.1057791334264757,-0.9498589477874145,0.14657442047105426,-0.6105662843179965,0.13965003865294934,-0.35852811162652026,-0.4365598966140305,-0.8237571405743379,-0.7453119847799943,-0.43569695787024576,-0.5766148434067743,-0.7848064001329772,-1.5066205281559744,-0.47311154003113337,-0.9963183013313064,-1.1035915071791105,-0.38510040992803485,-0.1285402501803482,-0.7622731243307185,-1.537684933147044,-0.014164394081015382,1.7902430199449435,-0.9768296789431613,1.268461621550881,0.8630996484532344,2.0939696369558893,1.0260710153218404,2.453428160880036,-2.9551500871684087,0.8974431503839694,2.278781933395787,0.5982280725364836
Julie,-0.34360748092566895,-0.8578870432754562,-1.2882415164510113,-0.38743928097142577,-0.5931376095895443,-0.14191194192517742,-0.5663341509568626,-0.6962512963253015,-0.7545520273615093,-0.4486398860554014,-0.7645637356650008,-0.32902927086113787,-0.3706215485576539,-0.5219501998485006,-0.6495133578692667,-0.38601970474099234,-0.39103670167131205,-0.05224780971424942,-0.6265957728866758,-0.5439097176533554,-0.11497548517244817,0.07974089473170076,-0.11477965036988891,0.40850594399735296,-0.26273695863887075,-0.06482167073836713,-0.3188585025773161,-0.1430107904294673,-0.6129775989973069,0.17564691375709693,-0.2583621391883576,-0.052970702764561596,0.21845004627037817,0.007814784853466355,0.09121369159700356,0.08941140213969137,-0.004957876310813198,-0.28874391665921684,-0.0902472513066634,-0.2300457194791999,-0.20840912642666246,-0.36680929372885707,-0.3058871369673967,-0.5263887923678613,-0.21241789181702408,-0.18238895889778967,-0.6366268041671701,-0.27095255327248796,-0.20865261261582643,-0.4931579915668753,-0.06565565853276793,-0.08047979247722786,-0.08746181507956442,-0.34219892949064074,-0.16490225243947013,-0.3379355139710597,-0.27013360072217124,-0.3415289587752367,-0.2519233458989317,-0.18538070009898555,-1.7831681440651157,-1.0011118519918836,-1.156851736951244,-1.4308460423363554,-0.5639680439337957,-0.8062152486547111,-1.051732624568184,-1.496117103119554,0.23341063782811405,1.7188403153664713,-0.9925588173282126,1.0868856905100444,1.8161228081947212,1.7953877854035898,0.76261634969153,2.157146139645564,-1.9265763972790917,0.8390319161256233,2.179584840736972,0.02947987445507867
Gary,-0.38015172352731175,-0.9675256371355667,-1.1666513739407058,0.26021283509009746,-0.06164155546880223,0.028348931283321166,0.09711128170375688,0.16239736884920877,-0.1854385786398812,-0.5029345361610058,-0.719758509301132,-0.6372249006936206,-0.6868899665054614,-0.9634064349471861,-0.6803247374992231,-0.5160066565724621,-0.38628626135206867,0.30246649472784176,-0.780515300422365,-0.5415447022539861,-0.20259419757009903,-0.30090552779016005,-0.07070193867931368,-0.09112008798547924,-0.6342514230587716,-0.6286191237908156,-0.32517153571238977,-0.1428967746580696,-0.17453748352298268,-0.5015744065779529,-0.26194457788667663,0.02489728345202699,-0.23944778737239317,0.24044779830807797,0.0015964164491140596,0.33962448502378423,-0.10021272417356761,-0.20717688898415004,0.07980619635116126,-0.16398668899187982,-0.2547829174324466,-0.2680579022651058,-0.2809795621798552,-0.09979519796671353,-0.10326580084158753,-0.12781236945067811,0.02021939155587095,-0.022012115011183185,0.16390678078349669,-0.2643955768748482,0.14748902678410955,-0.2382803781521988,0.09822173622104445,0.09541289702417578,-0.23572910720448984,-0.2543867134937169,-0.1533317499941773,-0.4641159557681143,-0.0425171233527256,-0.5067043910700164,0.2574937577683687,0.6238977880166221,0.4642506130842032,0.3991286499185317,0.31216649343751657,0.3568290646140004,0.8346534246656738,0.6338802299784302,2.0560458768397183,2.506779026091881,-0.029515698896204732,1.6078483033161324,1.8596873686913704,1.6735143309428933,1.1483188654650716,2.042992053829904,-0.7941479892272696,1.9859282669885439,2.3996950462547804,1.3909341437043672
Brendan,-0.4279483909479398,-1.2344262699283617,-1.0775719323246826,-0.7613011137589656,-0.6581972711585712,0.14767752420661723,-0.015371717971870414,-0.6302408688933374,-0.8362643208901284,-0.8804373915951448,-0.3640884764750823,-0.4951172830770531,-0.21117284795820257,-0.4148803600775202,-1.095047102490821,-0.30366252751504286,-0.22302526816186988,-0.4432686474785393,0.008255371733284602,-0.8541007882310107,-0.6804048453672021,-0.03986372321708414,0.5046383243923276,-0.24732396381045407,0.037971584903881354,-0.4582621137076611,-0.4715332528051997,0.10915149194946586,-0.26622654947972063,0.23076341394697306,0.07990079602371226,0.18116859065116026,-0.6683933704161257,0.6647464791456767,-0.7206130225391046,-0.2906184916959421,-0.4511441241384835,-0.32368896092124266,-0.4385865818479201,-0.6838231292886289,-0.6012104215798916,-0.36391246801877164,-0.5820747228410531,-0.6811939361047403,-0.6516057493762064,-0.42227130413896335,-0.4833424807506443,-1.2069093834325872,-0.7437622748850445,-0.2196286770787155,0.6449272075009395,0.07204399267191257,0.6878571909711712,0.695296609584143,0.039296883281763915,-0.1292632023624588,0.26593386583287526,0.5532743743389164,-0.03191483547904563,-0.22182984598880942,0.6059579440456039,0.6453209231853061,0.9298892457674525,0.541853626388884,-0.10953986287725846,0.14526532372489007,0.39703299026425376,1.5735029828442475,1.3259733459444771,2.406172634991081,0.22224132391821147,1.664820529339057,1.5335907967821814,1.7463978320890623,0.9411551061723124,1.7444398511985713,-0.343920233430144,1.5458719856041607,1.8798012879387922,1.1443845368103578
Anthony,0.6530114651286784,0.22005861231466423,-0.4120552606512637,0.4894849735523464,0.5590326171956158,0.39632488598091314,0.48160561925351075,0.4315550268938994,0.07944316444392688,0.4485025986198136,-0.6589730143527114,0.15832019779546666,0.11288985824548654,0.09532584904575155,-0.030010004579913915,-0.3196004219158221,0.5319648508993973,-0.46470331956959543,-0.5065063384740193,0.05341983233402688,-0.3441383229351526,-0.19830980334159226,0.06648210935083962,0.2824067044808033,1.0664173371480243,0.6675927878672283,-0.1287383347251469,0.0966449506109993,0.20218337875493386,0.3245643467735458,-0.07546937084804238,0.10573583237428778,0.6885892524316845,0.17263365502751646,0.6703321979280058,0.5692898685289718,0.7244962209910926,1.1369074062350042,0.6907709089072619,0.5976696055437545,0.6715430923300808,0.642748297751218,0.9376771908845647,0.41858497027945024,0.6752781372865988,0.4994754312278625,0.5782707943438421,0.5783968971884953,0.5876965740989821,0.781669328433537,0.13441058889141305,-0.13954441040606846,0.16337949585787132,0.1682839796380431,0.06040145506686514,0.22616502191276833,0.06090807028816362,0.13256188056951773,-0.17703038947163136,-0.2471529809247185,-1.9981829255616383,-1.4088748046915405,-0.7821809653790294,-1.8530264669879408,-1.8135335032076383,-1.6239003875595261,-1.358904115282947,-1.6537406016709517,-0.4637465828515944,1.5849604383782259,-1.3155561428787312,0.8995023524133188,0.884313419331762,0.6335697114111606,0.4125763214977785,1.0043908974630003,-2.4985201213237245,0.4061946417834749,0.8394854364105723,-0.9236423096749229
Avery,-1.0258684648910446,-1.7653528552326054,-1.3482337281694317,-1.040104051394276,-1.5154090182644777,-0.6863370553742176,-1.67720013396198,-1.428126611266748,-1.650783064950304,-1.7916402411199885,-0.9758004563234344,-1.007798804425076,-1.2568419072646786,-1.8781266347418653,-0.9805660046206212,-0.7010333573654826,-0.9505955049132015,-0.7379509636405612,-1.9936074118977893,-1.8736069287816002,-1.1906369752973525,-1.027639282044524,-0.5800912678822387,-0.9916194356538595,-1.3998240801826929,-1.2682577205756427,-1.7117770199632762,-2.6452100809301444,-1.3205200681395277,-1.0222223942479292,-1.0478825750816168,-0.10571722419889,-0.25042869681598134,-0.23514372181100682,-0.6192398993244911,-0.437142668750599,-0.4304737829713514,-0.09478029540212995,-0.7272339641593875,-0.5572529055705104,-0.9818965241433333,0.04738300969624648,-0.8079416864195347,-1.1083976818142334,-0.5103060186213075,-1.0233919891480692,-0.6616935355552036,-1.1262130734907043,-1.5072292075189935,-1.3571776076869335,-0.527397223114257,-1.2639165858523038,-0.5812820862153456,-0.7820103499228073,-0.6826096723057028,-1.27842662884835,-1.6235080756529892,-1.3430471610992343,-0.8205334514612328,-1.358733403608887,-1.412448368284204,-0.6870177342590078,-0.7555696863403539,-1.4745855279777234,-0.548696132788547,-0.6179754860217639,-0.4209370598325849,-1.1317252876544024,0.8553373243836432,2.145964738429927,-0.9356394919079555,0.6489133611802868,1.7112893344306774,1.0993175700306705,0.5256102857322953,1.7130699287699886,-1.8302525499752833,1.185531277488381,1.4953212665261226,0.47852588651636124
Lydia,-0.16092842631739587,-0.32449985773692536,0.17594420816001108,-1.0262174670754027,-0.6670461241289943,-0.49936798275276695,-0.5451619657701067,-0.5673253126850035,-0.5959317637868542,-0.7510491950369403,-0.9229558178049591,-0.7582627177377623,-0.12220727258229847,-1.0432172810615672,-0.856861741063854,-0.1358107383343941,-0.1533295535727002,-1.1203247366054756,-0.4889505913948698,0.2618691545714064,0.20749918759537175,-0.4037548731190026,-0.17078613476343835,-0.5397580132104672,-0.2528458039788875,-0.43849900911089534,0.12543682735083966,-0.5215636734416764,-0.46872132100297104,-0.3563898095323625,-0.8337500425646903,-0.2403246481018818,-0.6183506341626166,-0.28388824286105646,-0.26568862158435275,-0.30734886942759865,-0.4465853892147174,-0.5822871676923334,-0.18847949559964028,-0.33554094294677916,-0.3431048425935691,-0.39733487490599817,-0.6265894597376518,-0.1569673571381478,-0.4678755748939271,-0.5295844565621071,-0.378906445148259,-0.41860416757669555,-0.3309766310176282,-0.5512342994240188,-0.24450617516065065,-0.23767006378508584,-0.17629344880338782,-0.13238908919278472,0.04555935107087527,-0.3885520777090605,0.22308015668385564,-0.32242342602796303,-0.12381404185456674,0.08824190481116172,-2.4557784873938635,-1.9911759562456068,-1.9973906190067925,-2.530895785421745,-2.358423018939157,-1.6205720368445824,-1.627208083417459,-3.086129902562258,-1.3209664842993842,0.48691673622735926,-1.9269046374417416,0.3885258557967978,0.008674382208590512,1.2986237403995458,-0.26593763393359915,1.436509056051036,-3.0864335363060684,0.5791156333685745,0.7320404923629489,-1.3723537103953984
Joan,-0.5145860884944917,-0.800542491311876,-0.5883173668685298,-0.5060224654310373,-0.5771479447798704,-0.15764940804501382,-0.4260890318673184,-0.7120699912811326,-0.7017895549703174,0.8202618244447587,-0.7374414316959423,-0.9094583871723534,-0.41816581728910646,-1.228750516608559,-1.0938162629882846,-1.0041056304572464,-0.10545992411353704,0.5926827534730211,-0.8950395531292905,-0.24454425283756365,-0.8044197933373115,0.04901783770816584,0.027368553663843977,1.1011071752552886,0.31321201152062894,1.572853886347826,-0.7500209710688814,0.22121813967445778,0.6745987909308739,0.570563476199797,-0.041895259833146084,-0.1318552495461482,0.5776801788035598,-0.007812564453265633,0.8708361325895797,0.47861267085658854,0.8510573926773557,1.0315057125482132,0.5534135427966611,0.28655049904493934,0.8348875544610859,0.4101747845622002,0.8530182355106637,0.22113698825978628,0.49780987967045925,0.9318194355530331,0.24776148201392598,0.3437715921496201,0.8431313886292742,1.0936693040892582,-0.29345718354320877,-0.7371299786276843,-0.10824476006874213,0.03583668203941429,-0.32277697033464053,-0.12788454199589963,-0.16449040214088637,-0.20330618497850014,-0.3078458125166228,-0.44913567736771787,-1.720319352978069,-1.0691351281625487,-1.1712861058801411,-1.7070158645099527,-1.253387474105501,-0.5964130869858503,-1.3120422199348498,-1.2705845524340273,0.20893742252089337,2.0223998086149915,-1.0730993798694206,0.8152779225029522,1.7000695702270292,1.9507844683813784,0.8740424975890488,2.28248413056825,-1.6594159590141042,0.5918148954006907,1.9597690784796244,-0.2857732905056907
Nora,-0.15940132738412313,0.8508457523106576,-0.33757015305589744,-0.20498227373913555,-0.21850684341764956,0.026904213189680285,0.04919337197508255,-0.23252161444346497,-0.3719181808389442,0.3772194287119591,-0.36945666844620983,-0.7696790877644882,0.31584126566500514,-0.47575721307550844,-1.012544825187725,-0.16469677756754544,0.17810476422769073,-0.6435522330931407,0.9630143819383323,0.7881624974959486,0.4346802385043385,0.3215413189983379,0.06397634286012698,0.09521586286874766,0.12939286151190382,0.5640237887297287,0.4235758478389485,0.29921939614254195,0.3558361663021745,0.3981027377508033,0.4588272916208492,-0.07827472792161172,0.26274351391573,0.05515591399754717,0.19063687616150662,-0.3509450891346113,0.08779300162474338,-0.3573825821367575,-0.23438471347182294,-0.03788762878288882,0.17310494544788702,-0.13508885115755367,-0.091570831927212,-0.1407847403791882,-0.2814675283753992,0.05110455182956417,0.21885550656459388,-0.1801372801512282,-0.3742117609051193,-0.2632829003356153,-0.13920160491366765,0.40519573072139603,-0.07069610728381259,0.15285238292180114,0.31130245496653985,0.18988414589340574,-0.04308426950558032,0.2251743570529691,0.0707637339489305,-0.009912462946883756,-2.797512469728427,-2.2213614712406757,-2.565622048715145,-2.8764891773845966,-2.4431752592380143,-1.7667723610514532,-2.3220461796204694,-2.8171399728217277,-1.6166924231927509,0.6073549091147207,-2.249397441647392,-0.5493623895251023,0.6301700469375401,-0.08264773200992856,-0.513414237500051,1.045399435737949,-2.53861120058085,-0.3205449346286395,1.2129004976798254,-1.6420763470612463
Ashley,0.5743920505843115,-0.2649868470238615,0.20551051297322315,0.34312690815712077,0.43358719900434933,0.3131493798422522,0.3542867419033347,0.6420060530095653,0.3444523087900307,-0.11834674790757618,-1.4020349583002238,-0.6956244688545301,-0.4420802121770553,-0.593072641390386,-0.36542702120540793,-0.2713848317100524,-0.5878724518906213,-0.7847835196460441,-1.1192404849813,-0.6795294175505192,-0.7838377058938788,-0.7419914901382829,0.29223657063302577,-0.6036846331578722,-0.44860186362972543,-0.5951889920114235,-0.5905523068642093,-0.8586615335131909,-0.3692332848361819,-0.3878847743297384,-0.7716662667187882,0.19825484489332684,-0.3877964877648369,-0.06338121803033939,-0.35979488139981514,0.2856923843596495,-0.470119993987078,-0.17023045712908158,0.16709764524338747,-0.1332754752071436,-0.48383012137558307,-0.21144232704458302,-0.33631499939081705,-0.5768107761210993,-0.05652609660794684,-0.3402908856122696,-0.18117816238220633,-0.0342832072738063,-0.4012435480564392,-0.30304250912276454,0.2711659482520608,0.0036948664383397688,0.3404593561737776,0.13376825594904992,0.22669493355721404,0.08857651210466201,-0.020533325598984034,0.02681647233562358,-0.28361044770418725,0.4807796109753355,-0.707674683944943,-0.3122638795482753,-0.2053880337671448,-0.8769260113794034,0.0293121805842201,-0.32409047831100296,-0.21094847360816188,-0.2863715321377903,1.2060603311225295,2.2471799064762594,-0.3194325646530148,1.77809391717038,2.055080506551828,2.0107566166938007,1.1587072205901379,2.0522480193103783,-1.641892260828856,1.8430875677251723,2.2885563393856345,1.0676636149344045
Roy,0.054743094896057866,-0.1286216131544563,0.02852616669135759,0.16581276953982943,0.17780238378924856,0.5999237366596544,0.4935253803410162,0.29501182868535153,0.1761247325002409,-0.3517392889086277,-0.39819302711196475,0.7799480942410766,-0.008586719767383778,0.3513655367735058,0.8416982555296234,-0.2606809590164099,-0.0966859447505864,-0.03315554008690952,-0.33551945691926616,-0.9786895030375208,-0.7456365314473803,-0.11351514823836364,0.2589639227884909,-0.07361063010737989,-0.3397587567070159,-0.3533670005064626,-0.7247736230236094,-0.005565623910447391,-0.4366548792628274,0.35628554875363805,-0.4122306468638354,0.040694092638774965,0.033333358102917494,0.4659289440129991,-0.043519818893606795,0.16530390934080064,0.03563237594593904,0.23751066855299754,0.3071969409190032,-0.006971270347281887,0.348133715301288,-0.24653556495001905,-0.05730088312472847,0.058795591948401366,0.043493384685560216,0.2925033416448575,-0.12402678361699922,0.07056956129278083,-0.09164199913691184,-0.02384103944914654,0.1455425026363992,0.27182962964416096,0.2438568764925157,0.07560502716033914,0.4300478454856544,0.27229991105618917,-0.03481194851964749,0.5299064218664397,0.04334227397074316,-0.2436137343779565,-0.5879120669835103,-0.5381480447787087,1.4973469390408474,0.041335244760555084,-0.6718966829145488,-0.2628948631053854,-0.8621845998836446,-0.776183078731844,0.5578672251111969,2.0137968390265057,0.7419283622809767,1.5651663844490453,1.563537827037262,1.2291106034463362,1.1497557370147509,1.519137483054189,-1.0027684081036479,1.368418752908671,1.3684708370706826,0.19830072598052195
Tony,0.2573359958395237,0.32214275549229726,-0.7901864049883642,0.038349047936580234,0.15570637266037468,0.3480802773422278,0.2641964453492093,-0.21236592177892494,0.007128621561216744,-0.04143687224984106,-0.6884456807020038,-0.016156921811465316,0.12707024882164067,-0.1813801188511651,-0.860574663002507,-0.21558455355432435,0.21955872497091747,-0.04024137344112724,-0.36467465324887305,-0.189325819404101,-0.20605496189323982,0.12192892641441616,0.08239259121332541,-0.027982167802323453,1.0063020277275039,0.7166221414044686,-0.2653247733829889,-0.05679199672785141,-0.6483496528267646,0.4667673424757876,-0.1871426669660724,0.0606633207006828,0.6105371861113644,-0.013400830620252883,0.5010464277318294,-0.13524685344530535,0.2291353018105496,0.0058686335278842795,0.22478897488938088,0.23578757311967435,0.36184379718621557,0.3638030515709979,0.4746514788877356,0.2647717385016369,0.22639102022044344,0.1362529038137477,-0.028751764824646947,0.2729049469845834,0.46993471542506676,0.6395728994291181,0.31593883133131806,-0.06461000639442531,0.1900304931278668,0.046985419221800516,-0.15889496711348325,-0.11252291557131348,0.08610557840117597,-0.08552805421943271,-0.12835193265947573,-0.32014276898858746,-1.242995266974804,-0.5628205242653878,-0.4349310491363712,-1.0574370530054427,-0.5724916808647307,-0.8870580882708118,-0.37933267074618027,-0.9445725988211516,1.0508216683510692,1.6801625823374031,-0.8313512801557238,1.7177648476075478,1.677123157753453,1.4636388732531804,1.118774274586412,1.6696267367154103,-1.8875617421726265,1.2065296882939125,1.871020034230259,0.36340625189246256
Natasha,-0.27760300052037523,-0.38807859863716887,-0.8539450719689331,0.3209155092749846,0.37835176927547026,0.3087320335123434,-0.023001988841417298,-0.026939876286485514,-0.22914809959099391,0.2662858453158213,-0.046881796757363,0.7112337217556763,-0.017583868804153965,0.9475260739060054,0.5744990581579623,-0.02023893508020557,-0.09729496454109929,-0.18648834266035963,0.2619409795733651,0.07999868837647459,2.0942668393509822,0.5059234013311855,0.21818223707723589,0.3489132613133124,0.6122051286099288,0.18752443577415379,1.8726214979148341,1.102949282124252,0.9062847253475299,-0.19561561639079375,0.8204718963681001,0.0762451737417823,0.2453119915330544,0.3346665749202067,0.42936130415409446,-0.12765190722999797,0.03416970035048069,-0.34811707218809895,-0.31445789943110275,0.381015720003932,-0.08340114078924413,0.2617801604113395,0.6750723703164536,0.7313572016053498,0.40855698545898317,0.20595704975504228,0.3424886389086308,0.7083675818545427,0.5763314945985202,0.08129103559487559,0.4007843385489171,-0.02330624534830851,0.15255827867793745,-0.31833627613896703,-0.303845807772275,-0.18360050806534473,-0.5592300812428064,0.04454053595591982,-0.2410219994399353,-0.3406731411665042,-1.8830072455388531,-1.0967148648099017,-0.6919008973962263,-0.9814737349910366,-0.7339311718972972,-0.8641286256541505,-1.332860319909625,-1.1856032053095733,0.11004043916248239,1.6501345627977289,-1.003886341549356,1.3559347368246335,1.731544683935343,1.8103580093093918,1.0492696376212782,2.2671615591662375,-2.5924081744110974,1.0295624775169325,2.5484038895680583,0.13487465268934712
Bonnie,-0.8428400609725861,-0.8479530694419997,-0.8015694979942292,-0.7943028629031104,-1.0064375219604451,-0.4178375321098793,-0.6849277747454453,-0.8601780466479915,-0.8614318985768891,-1.0852393121673611,-0.7916051896963399,-0.6322500620481014,-0.6165508214807183,-1.0824826616710435,-1.0009045648005996,-0.32762640724338776,-0.5168237539244173,-0.6496921377628768,-0.5049242450962318,-0.2659684999524122,-0.029309075890326965,-0.4553546628197484,-0.034217612099472286,-0.3928931344602813,-0.5246057047131435,-0.052290153995918985,-0.03578406819452967,0.35283121068006684,0.5291558387284596,-0.14707122915319099,0.14942000012575254,-0.0018556550062276982,-0.054068416558600896,0.15280950317140482,-0.45366954045922003,-0.4615492165087986,-0.08745702990918365,-0.7904570165738102,-0.4750231951862587,-0.06506852428206471,-0.6417216228282582,-0.6766559202234194,-0.4382611619033914,-0.3672263176031485,-0.34003361948673744,-0.564798533889687,-0.4301134937453193,-0.6057900186992606,-1.02210524664295,-0.651433334741055,-0.09992693129743793,-0.41654063705999783,0.037211281681791365,0.30498249115851,-0.09531642621205644,-0.633930540090133,-0.32396602801471447,-0.44224167711176476,-0.20617391117721975,0.24996403946108417,-1.4852457318918768,-0.4898413948086652,-1.0411059859299727,-1.1774467769732262,-0.22109946972947722,-0.3483601481402953,-0.3957437331123373,-1.2270613206047665,0.5342854093536397,1.6938490907100383,-0.7955126155556889,0.7807531554935825,1.1363798207922786,1.6551236424359372,0.7988680249230861,1.7454281424983955,-1.6241977917656365,1.1759183821800738,1.8878340469130677,0.3550265846245697
Lance,-0.5864349273176177,-0.8387939880392448,-1.2528494206099372,-0.4890083593095451,-0.3483895300407626,-0.23584212010225078,0.027503466215302762,0.004299785217805003,-0.9252829131703062,-1.4684831785113623,-0.632814126569853,-0.6061921745340935,-0.8347166789342757,-0.9186793217686631,-0.5496095537883731,-0.07042180365303011,-0.33346357263485044,0.3025283622226784,-1.5315712702365234,-1.0316629867188853,-0.38629339048814104,-0.4055939658911198,-0.009977131224042401,-0.7165971980112187,-0.9729937986775946,-1.1626177843206766,-0.8374306440313213,-1.3594165476662217,-0.7890455139657798,-0.9116495760028854,-0.7327825544842239,-0.004847669034659773,-0.6675999904132216,0.15732042945192093,-0.7212040276197098,-0.6202037701121944,-1.0528753564705255,-0.7187287541373611,-0.5479646115163381,-0.7205162035726911,-0.869669316940072,-0.8215624967577243,-1.1129351186600538,-0.9324144110339163,-1.036932083275285,-0.726742497506877,-0.46369373280055093,-0.8989955968941092,-1.333851487728363,-1.6119834231353878,0.15873006194679418,-0.20270662914837878,0.060693012317548076,-0.08320098228621255,0.05141299421647518,-0.406379747969542,-0.3093260638387154,-0.2137938619631141,-0.3428976272089163,-0.624603994234332,-0.7781781503019737,-0.5324917125817196,-0.207557095640479,-0.6330316435078281,-0.492665680504821,-0.6262554474926183,0.0074248178217282265,-0.6009623951726687,0.8559830116791448,1.6171073969359213,-0.3824339051091894,0.9338841883674528,1.0769541310116737,0.534752222819652,0.8673526742415498,1.1075970955855046,-1.9488601213744334,0.8508713991455154,1.2600827507787364,0.5978085159370355
