,country,occupation,direct_correlation,indirect_correlation,same_correlation
58,Ethiopia,attorney,-0.3956513144345735,-0.17990338768654013,True
59,Ethiopia,banker,0.5772581853130887,-0.07961720058812875,False
60,Ethiopia,bartender,-0.6426274395828521,-0.3617870247579249,True
61,Ethiopia,broadcaster,0.14300298938279854,-0.20464254467342494,False
62,Ethiopia,builder,-0.4003423472431772,-0.23705130441683445,True
63,Ethiopia,businessman,0.4781773574492624,-0.16020563918831054,False
64,Ethiopia,butcher,0.04891125720119812,-0.09910520273904017,False
65,Ethiopia,captain,-1.1338838047652895,-0.09904176418908554,True
66,Ethiopia,carpenter,-0.34700993843774514,-0.2187640121633838,True
67,Ethiopia,chef,0.3247452992418109,-0.21447474544247272,False
68,Ethiopia,coach,0.0016737692256082262,-0.2021933023598764,False
69,Ethiopia,cook,0.12472998901586768,0.07799482209586854,True
70,Ethiopia,dancer,0.04536055067044799,0.07240943542624191,True
71,Ethiopia,designer,0.020387892154415808,0.0002532056052294238,True
72,Ethiopia,doctor,-0.12951787102647705,0.09529408690683046,False
73,Ethiopia,economist,0.5927097132318946,0.12952667242022325,True
74,Ethiopia,editor,-0.5359797460437671,0.2264692112809213,False
75,Ethiopia,engineer,-0.32100643121558364,-0.07646602492147167,True
76,Ethiopia,farmer,0.14042397203175186,-0.10798928282297704,False
77,Ethiopia,filmmaker,0.33524552599153923,-0.13088029524164774,False
78,Ethiopia,housekeeper,-0.5029613745842195,0.09128809439190247,False
79,Ethiopia,journalist,0.08454330292130077,0.07682929650160851,True
80,Ethiopia,judge,0.08231291410516144,0.04152973173503957,True
81,Ethiopia,lawyer,-0.04304917262471219,-0.06334758109173738,True
82,Ethiopia,librarian,-0.5275406163415421,-0.029625218889431693,True
83,Ethiopia,magician,-0.7551274406226791,-0.04302823036469253,True
84,Ethiopia,mechanic,-0.6016307531118043,-0.27339539329639273,True
85,Ethiopia,musician,-0.10175711698476143,-0.15903835008795714,True
86,Ethiopia,nurse,-0.0596665095346114,0.02825853799704705,False
87,Ethiopia,painter,0.022102115478596168,0.20899076384845092,True
88,Ethiopia,philosopher,-0.2632936405940761,0.28158847443737883,False
89,Ethiopia,photographer,-0.3325499437627601,-0.2352484626266212,True
90,Ethiopia,pilot,0.3048831072276208,-0.22482679845052106,False
91,Ethiopia,policeman,-0.978046405108552,-0.09292753974937706,True
92,Ethiopia,politician,0.3226094055625059,0.08487237698467305,True
93,Ethiopia,professor,-0.5335379053708408,0.05456043009905807,False
94,Ethiopia,programmer,-0.3321795980814329,-0.33633323063177634,True
95,Ethiopia,psychologist,-0.7477309444867809,-0.09304465120431626,True
96,Ethiopia,scientist,-1.0229543659110991,0.09146675680063414,False
97,Ethiopia,scholar,0.14477448062859846,0.2948654295928499,True
98,Ethiopia,secretary,-0.2331390935886064,0.07902082107715114,False
99,Ethiopia,server,-0.5915110605137288,-0.0791280060143845,True
100,Ethiopia,singer,0.63643404117096,0.1316885442386239,True
101,Ethiopia,soldier,-0.8981040329189461,-0.05934719783282175,True
102,Ethiopia,surgeon,-0.2533252838315643,-0.058100077552115575,True
103,Ethiopia,teacher,0.06444355937384359,-0.0013606915769771516,False
104,Ethiopia,therapist,-0.5800393137039723,-0.08579291918108897,True
105,Ethiopia,translator,1.1385904362373185,0.16325079214170962,True
106,Ethiopia,waiter,-0.32818903838879393,-0.17748428599434973,True
107,Ethiopia,waitress,-0.7604565951960134,-0.04824628022433236,True
108,Ethiopia,warrior,-1.0874702161813408,0.09654185433871007,False
109,Ethiopia,writer,0.05693423811303351,0.13182274530157467,True
110,Egypt,accountant,-0.569389411391043,-0.2615051301615115,True
111,Egypt,architect,0.3211345250013293,0.028681374854527538,True
112,Egypt,artist,0.1545295370815229,0.17330888084530774,True
113,Egypt,attorney,-0.6208612227975185,-0.2540228510918219,True
114,Egypt,banker,0.38271370546040256,-0.11313527898584368,False
115,Egypt,bartender,-0.7022046929927602,-0.3756208620765477,True
116,Egypt,broadcaster,-0.4303438791031587,-0.2706873249913004,True
117,Egypt,builder,-0.3487625905002509,-0.2576492349063361,True
118,Egypt,businessman,-0.045572552346193326,-0.19027141905644596,True
119,Egypt,butcher,-0.19054959212429434,-0.18138841205066164,True
120,Egypt,captain,-0.23680137933977785,-0.023187735403489125,True
121,Egypt,carpenter,-0.34966087683520536,-0.2576792466493722,True
122,Egypt,chef,-0.2063235225412094,-0.2518019641347843,True
123,Egypt,coach,-0.4375478798162256,-0.18067752707562834,True
124,Egypt,cook,-0.1283448727343482,-0.031124181160884307,True
125,Egypt,dancer,0.13560116965432348,0.038630102536234806,True
126,Egypt,designer,0.08992861871520652,-0.026416608464454847,False
127,Egypt,doctor,-0.12365388463968295,0.05952110883697626,False
128,Egypt,economist,0.14830300558433496,0.01890563035263704,True
129,Egypt,editor,-0.219462826268362,0.2154611586213813,False
130,Egypt,engineer,-0.025308579193816075,-0.13501033957836187,True
131,Egypt,farmer,-0.4351613508496052,-0.17582107155038734,True
132,Egypt,filmmaker,-0.04105138626854295,-0.19159533521413696,True
133,Egypt,housekeeper,-0.3714780111533607,0.06737341247835052,False
134,Egypt,journalist,-0.003278892544894256,0.02860003863274055,False
135,Egypt,judge,-0.3951980490560317,-0.033274619597021333,True
136,Egypt,lawyer,-0.2248508261792599,-0.1561203296668937,True
137,Egypt,librarian,-0.11709517935263998,0.04863904368613455,False
138,Egypt,magician,0.2076738098244549,0.02414068267941733,True
139,Egypt,mechanic,-0.5102841696151341,-0.3099050163191066,True
140,Egypt,musician,-0.32244534304442163,-0.2403705707755271,True
141,Egypt,nurse,-0.3764748762465368,0.02235895524075215,False
142,Egypt,painter,0.2984395208295203,0.09376621134894088,True
143,Egypt,philosopher,0.5490506354775986,0.34369008640732684,True
144,Egypt,photographer,-0.21014964568014816,-0.29231928380945904,True
145,Egypt,pilot,-0.09640472688546374,-0.25112466643821485,True
146,Egypt,policeman,-0.660643250984173,-0.13031432350136102,True
147,Egypt,politician,-0.19770679391407092,0.0261516201737458,False
148,Egypt,professor,-0.06638436735293629,0.06272305261913742,False
149,Egypt,programmer,-0.8027428701816779,-0.3496713443807153,True
150,Egypt,psychologist,-0.9618673155625228,-0.13384219461486627,True
151,Egypt,scientist,-0.1151744685682336,0.14765286400026886,False
152,Egypt,scholar,1.3011761064546927,0.3510042254533096,True
153,Egypt,secretary,-0.2296027083851707,0.029914076052410418,False
154,Egypt,server,-0.5035232108019542,-0.01963328306487231,True
155,Egypt,singer,0.3691312561147441,0.058344561249765586,True
156,Egypt,soldier,-0.3451351500127061,-0.03377194019879765,True
157,Egypt,surgeon,-0.30031886583559225,-0.0709468787694437,True
158,Egypt,teacher,0.06315994009433545,-0.03817905166920112,False
159,Egypt,therapist,-0.8172109590765317,-0.08183168929582832,True
160,Egypt,translator,0.7516456972511237,0.14759475016282064,True
161,Egypt,waiter,-0.2600288916373792,-0.2426692535574067,True
162,Egypt,waitress,-0.8917608387450753,-0.05404053769994279,True
163,Egypt,warrior,0.7110459434808456,0.21848626315214,True
164,Egypt,writer,0.059559783867343265,0.04296248258275013,True
165,Congo,accountant,-0.25372488165159546,-0.09678411991390908,True
166,Congo,architect,-0.4078352341762228,0.09403371130360856,False
167,Congo,artist,0.050538088472693116,0.2678215939144404,True
168,Congo,attorney,-0.6056696430495088,-0.14024833862445998,True
169,Congo,banker,0.3447639648113657,-0.07322345322978634,False
170,Congo,bartender,-0.7605134819668319,-0.2994693363624926,True
171,Congo,broadcaster,0.17860760700915293,-0.0952925167683954,False
172,Congo,builder,-0.767750393127799,-0.20479059653095444,True
173,Congo,businessman,0.2878273696156087,-0.1123905890924034,False
174,Congo,butcher,-0.010803763723900106,-0.08813943451162941,True
175,Congo,captain,-0.6201619878229103,-0.07298933341560186,True
176,Congo,carpenter,-0.408683016877507,-0.19997551606130254,True
177,Congo,chef,-0.07560915284538007,-0.13808845091921132,True
178,Congo,coach,-0.3745536070622896,-0.1211154223046207,True
179,Congo,cook,-0.2472520473487421,0.031476915610693906,False
180,Congo,dancer,0.640837331195629,0.1093878421267626,True
181,Congo,designer,-0.27110095072419504,0.10385310797671443,False
182,Congo,doctor,-0.10805843248744597,0.04193847968959607,False
183,Congo,economist,0.5857501830395933,0.1238081104275362,True
184,Congo,editor,-0.5291919186748681,0.19547338031381814,False
185,Congo,engineer,-0.2147975812313722,-0.04497904819502382,True
186,Congo,farmer,0.1512689610431431,-0.11137506930696807,False
187,Congo,filmmaker,0.8609960282877172,-0.06860705077460763,False
188,Congo,housekeeper,-1.0067085933022455,0.05888939494358322,False
189,Congo,journalist,0.39702230535225397,0.11787739793703672,True
190,Congo,judge,-0.07866805206720089,0.01275966783952365,False
191,Congo,lawyer,-0.012590809891429529,-0.04342039110713365,True
192,Congo,librarian,-0.6501925021568365,-0.07985071948326143,True
193,Congo,magician,-1.149458121850064,-0.06423553320393485,True
194,Congo,mechanic,-0.6341071181464112,-0.2090729248737108,True
195,Congo,musician,0.3785892349940263,-0.105751406031873,False
196,Congo,nurse,-0.1127629576499194,0.03318665767061183,False
197,Congo,painter,-0.11873604976031693,0.19295229818253654,False
198,Congo,philosopher,-0.3273922148600435,0.16856937271702493,False
199,Congo,photographer,0.11998375684428092,-0.139844112345334,False
200,Congo,pilot,0.4346263865271631,-0.13993855389490234,False
201,Congo,policeman,-0.29591669531385595,-0.06128545548319096,True
202,Congo,politician,0.24596444590437125,0.09787709298472154,True
203,Congo,professor,-0.544160801494672,-0.047647264901694575,True
204,Congo,programmer,-0.2563910754488476,-0.2706849657197758,True
205,Congo,psychologist,-0.7877584403654497,-0.10305393184457558,True
206,Congo,scientist,-0.6140780949653014,0.01698898171702207,False
207,Congo,scholar,0.24930974432856645,0.14178919326363962,True
208,Congo,secretary,-0.2689746801248016,0.07856998851169422,False
209,Congo,server,-0.9752233205439576,-0.1324698307387842,True
210,Congo,singer,0.6761120668466282,0.14848988234653102,True
211,Congo,soldier,-0.32071438292695825,-0.062202784510579125,True
212,Congo,surgeon,0.12768469430741075,-0.0434087176752371,False
213,Congo,teacher,0.03617173912706299,-0.08105168528100358,False
214,Congo,therapist,-1.0765010405922053,-0.10449535676980397,True
215,Congo,translator,0.847713705267281,0.17586350205034054,True
216,Congo,waiter,-0.42553827455584997,-0.13311135855544795,True
217,Congo,waitress,-0.931724962818686,-0.041655281819314084,True
218,Congo,warrior,-0.763903936335177,0.05492584694754239,False
219,Congo,writer,0.058597465380654135,0.08297819489193409,True
220,Tanzania,accountant,-0.008779507510615823,-0.08856280588720684,True
221,Tanzania,architect,0.020932521653870075,0.04703982394212956,True
222,Tanzania,artist,-0.08040961527649018,0.19286002086348736,False
223,Tanzania,attorney,-0.2711697236901963,-0.1477838454064629,True
224,Tanzania,banker,0.4167753211410458,-0.08130586492446754,False
225,Tanzania,bartender,-1.1474738497434984,-0.2772563436266105,True
226,Tanzania,broadcaster,0.6737880758815851,-0.018436554650234988,False
227,Tanzania,builder,-0.1683440278827037,-0.16844039214006573,True
228,Tanzania,businessman,0.620093658541503,-0.12369038176037375,False
229,Tanzania,butcher,-0.3074494171832567,-0.08326364711190025,True
230,Tanzania,captain,-0.7145736756370379,-0.1031272622983487,True
231,Tanzania,carpenter,-0.17749722762678607,-0.19024550050470107,True
232,Tanzania,chef,-0.0792287222169842,-0.152146339120898,True
233,Tanzania,coach,0.2693927460562279,-0.10085114886323683,False
234,Tanzania,cook,-0.3176552317675982,0.052808316423185855,False
235,Tanzania,dancer,0.23512463498642736,0.053964678583231895,True
236,Tanzania,designer,-0.159248808029837,0.09613639576280844,False
237,Tanzania,doctor,-0.04848245366709879,0.01118410100450756,False
238,Tanzania,economist,0.7681094204520367,0.08453957193319707,True
239,Tanzania,editor,-0.6044861170795197,0.21208882476505306,False
240,Tanzania,engineer,-0.044149207636637884,-0.0881403868747018,True
241,Tanzania,farmer,0.3697094582918383,-0.09085775914042894,False
242,Tanzania,filmmaker,0.8574793774707428,-0.0653759893019068,False
243,Tanzania,housekeeper,-1.055622194199206,0.09638307735828464,False
244,Tanzania,journalist,0.3977220681150156,0.10269375287460764,True
245,Tanzania,judge,0.21422006044233832,0.020878207657246742,True
246,Tanzania,lawyer,0.3369931979290843,-0.0658196690870598,False
247,Tanzania,librarian,-0.8284849183321759,-0.04411172751290754,True
248,Tanzania,magician,-1.0536606994100082,-0.08675825716240046,True
249,Tanzania,mechanic,-0.7360183221001931,-0.20607816714095892,True
250,Tanzania,musician,0.31013862600525155,-0.12587908808165107,False
251,Tanzania,nurse,-0.06878679077409036,0.06220526517742923,False
252,Tanzania,painter,-0.0098330078043083,0.12001810243569708,False
253,Tanzania,philosopher,-0.4202629873417661,0.10146177326784546,False
254,Tanzania,photographer,0.07416661679361979,-0.12519263170420267,False
255,Tanzania,pilot,0.7003263650948974,-0.12414353215994373,False
256,Tanzania,policeman,-0.5356850225270952,-0.07064674206950555,True
257,Tanzania,politician,0.6198541859979858,0.036111548780069315,True
258,Tanzania,professor,-0.5694095909549325,-0.10816326741677282,True
259,Tanzania,programmer,-0.2727357143139709,-0.2316843201944597,True
260,Tanzania,psychologist,-0.3159088713088252,-0.033453589505070866,True
261,Tanzania,scientist,-0.8917955450229545,-0.000652718415065899,True
262,Tanzania,scholar,0.03283920029536589,0.1222393792740542,True
263,Tanzania,secretary,-0.37923790211201297,0.09767213930103168,False
264,Tanzania,server,-1.1219863973439073,-0.1562049323649401,True
265,Tanzania,singer,0.6164255296741393,0.10822060979693612,True
266,Tanzania,soldier,-0.6140965083092376,-0.08388891839356744,True
267,Tanzania,surgeon,0.08898198781335967,-0.06575869837573585,False
268,Tanzania,teacher,0.1741532987911689,-0.037595256145329714,False
269,Tanzania,therapist,-0.7881667411945654,-0.02753634989595477,True
270,Tanzania,translator,0.6277238475106388,0.10702325005470344,True
271,Tanzania,waiter,-0.9869609188403008,-0.14546314389865636,True
272,Tanzania,waitress,-1.3175283177892203,-0.01442942229090938,True
273,Tanzania,warrior,-1.11416482571528,0.012769246415683909,False
274,Tanzania,writer,0.26503638089728915,0.10506185039450644,True
275,South Africa,accountant,0.34476696373043336,-0.027962584715100318,False
276,South Africa,architect,0.09292687514024467,0.04904010540825088,True
277,South Africa,artist,0.3220040862020957,0.2301631390567936,True
278,South Africa,attorney,-0.13651179541904038,-0.12614131437119666,True
279,South Africa,banker,0.2960765396105377,-0.08560903036122869,False
280,South Africa,bartender,-0.5578352965845781,-0.23548309003148835,True
281,South Africa,broadcaster,0.6598512192288656,0.10430279045523323,True
282,South Africa,builder,-0.00924012241863168,-0.13239459071672274,True
283,South Africa,businessman,0.3868275497263025,-0.11101496016386693,False
284,South Africa,butcher,0.2272727354573481,-0.01637206099762462,False
285,South Africa,captain,-0.7235158108204665,-0.13358400056443934,True
286,South Africa,carpenter,-0.1037906926584262,-0.16145294115145362,True
287,South Africa,chef,0.13825764556805878,-0.13608675884186155,False
288,South Africa,coach,0.05638131619131615,-0.13848242960892854,False
289,South Africa,cook,-0.3156816411247778,0.09346961565857782,False
290,South Africa,dancer,0.4359863055822628,0.036503057643482224,True
291,South Africa,designer,0.2711172286311155,0.10575187449871172,True
292,South Africa,doctor,-0.17953543689512144,0.014058601656488059,False
293,South Africa,economist,0.4123022212722795,0.09333091110471936,True
294,South Africa,editor,-0.2473460390241873,0.1734991009237032,False
295,South Africa,engineer,0.04537915904698677,-0.056503024537075786,False
296,South Africa,farmer,0.2897591011499375,-0.059394810044754325,False
297,South Africa,filmmaker,0.8612667643817125,-0.018689393883948444,False
298,South Africa,housekeeper,-0.8131706803117154,0.0949853703409687,False
299,South Africa,journalist,0.21179124912072125,0.10320818694234817,True
300,South Africa,judge,-0.20908033361825648,0.014070377518882906,False
301,South Africa,lawyer,0.20236520975134795,-0.03138347582377515,False
302,South Africa,librarian,-0.3661432413362798,-0.03580173041699726,True
303,South Africa,magician,-0.665632756755035,-0.058405693797080126,True
304,South Africa,mechanic,-0.3878744760233117,-0.14529091926382126,True
305,South Africa,musician,0.6007270761665351,-0.07343867718582939,False
306,South Africa,nurse,-0.1168212157407185,0.06449543267444889,False
307,South Africa,painter,0.20032259758526494,0.15937598507726336,True
308,South Africa,philosopher,-0.1644211542018937,0.10498697981975223,False
309,South Africa,photographer,0.12583745977438104,-0.08087213012760218,False
310,South Africa,pilot,0.3565196687487603,-0.07640374321773677,False
311,South Africa,policeman,-0.6094311029362696,-0.009008772084201665,True
312,South Africa,politician,-0.1079615849661822,0.04062266045038648,False
313,South Africa,professor,-0.5901073799427891,-0.10736026409736464,True
314,South Africa,programmer,0.0435988804703214,-0.1884344838637424,False
315,South Africa,psychologist,-0.2393081526561831,0.0554699879510278,False
316,South Africa,scientist,-0.7662426443737431,0.02649964247024509,False
317,South Africa,scholar,-0.3912420435147942,0.03326830557324036,False
318,South Africa,secretary,-0.2886254352135357,0.1239734899970494,False
319,South Africa,server,-0.6856433632147009,-0.2361174663296708,True
320,South Africa,singer,0.4260343346296344,0.10072311652524264,True
321,South Africa,soldier,-0.973787599041149,-0.09645003933011644,True
322,South Africa,surgeon,0.092205034247427,-0.0374855654920228,False
323,South Africa,teacher,0.17645367078600396,-0.08250409686663172,False
324,South Africa,therapist,-0.285427523100783,-0.01995531554959935,True
325,South Africa,translator,0.12533455611029184,0.05580490369637494,True
326,South Africa,waiter,-0.2701440691136475,-0.07440070212520775,True
327,South Africa,waitress,-0.7199438190007861,-0.0017573335554401152,True
328,South Africa,warrior,-1.7613701651092797,-0.11249752533131356,True
329,South Africa,writer,0.3567848903740881,0.17152370589836274,True
330,Kenya,accountant,0.2642630097575055,-0.005227798080359369,False
331,Kenya,architect,-0.11766303786824228,0.07205723797621814,False
332,Kenya,artist,-0.3491526514509559,0.18193245901124447,False
333,Kenya,attorney,-0.17795923970891006,-0.06487670686316703,True
334,Kenya,banker,0.4399946764763261,-0.03230831918802695,False
335,Kenya,bartender,-1.1275099884606632,-0.21318877415387766,True
336,Kenya,broadcaster,0.6965462199446099,0.10055367047388084,True
337,Kenya,builder,-0.17318096269927033,-0.08745096483012209,True
338,Kenya,businessman,0.6493051279871839,-0.07347933377505739,False
339,Kenya,butcher,-0.05885749309505894,0.009083226627242546,False
340,Kenya,captain,-0.3686087921499575,-0.09640461890018914,True
341,Kenya,carpenter,-0.2011624377906316,-0.11803705359486155,True
342,Kenya,chef,-0.07926703253019661,-0.1409429233740359,True
343,Kenya,coach,0.2268622500087636,-0.07617203171519132,False
344,Kenya,cook,-0.21869313585204336,0.07375862160429522,False
345,Kenya,dancer,0.22118420496972,0.023537825984169845,True
346,Kenya,designer,-0.3041485419529121,0.07375486221545374,False
347,Kenya,doctor,-0.12284540134256655,0.0038198010470810923,False
348,Kenya,economist,0.5138591453957305,0.104600206888228,True
349,Kenya,editor,-0.5214423295528837,0.2129031166516161,False
350,Kenya,engineer,0.06589367005174918,-0.03628763104699411,False
351,Kenya,farmer,0.7214370604364914,0.004626716489769561,True
352,Kenya,filmmaker,0.6795238985480045,-0.0011473126027869355,False
353,Kenya,housekeeper,-0.8794694044337461,0.06598154778048514,False
354,Kenya,journalist,0.2971212467325112,0.1074698649763678,True
355,Kenya,judge,0.412593000154328,0.08970115051210009,True
356,Kenya,lawyer,0.4053690835479983,-0.006249727753391584,False
357,Kenya,librarian,-0.7735217298734169,-0.05813631901760414,True
358,Kenya,magician,-1.1129474234055037,-0.0639930165683616,True
359,Kenya,mechanic,-0.7505800294045614,-0.1348118710326647,True
360,Kenya,musician,0.14680423975865514,-0.08369096981592168,False
361,Kenya,nurse,0.06811694748865461,0.045531555791317936,True
362,Kenya,painter,-0.2544186604381434,0.13120314945974387,False
363,Kenya,philosopher,-0.8157457806757982,0.05837299746681401,False
364,Kenya,photographer,-0.1020482185146926,-0.08563522480224625,True
365,Kenya,pilot,0.6478181476571998,-0.04755059068409268,False
366,Kenya,policeman,-0.36048251561551503,0.008942507200816643,False
367,Kenya,politician,0.3686647114629679,0.06031251561223555,True
368,Kenya,professor,-0.7391677109122686,-0.11810945647238105,True
369,Kenya,programmer,-0.3160617406790129,-0.1691169463006952,True
370,Kenya,psychologist,-0.25075952479539154,0.018580210390912344,False
371,Kenya,scientist,-1.0944682160795176,-0.020441971762634344,True
372,Kenya,scholar,0.05745010754100972,0.06190235812535792,True
373,Kenya,secretary,-0.2180978996569538,0.09473710305608432,False
374,Kenya,server,-1.0335783705355723,-0.2465935836221835,True
375,Kenya,singer,0.3944161088692656,0.07531873881264868,True
376,Kenya,soldier,-0.537776259065962,-0.060632579988862824,True
377,Kenya,surgeon,0.1883290155479337,-0.020975746759483743,False
378,Kenya,teacher,0.3096258586271267,-0.04168640799541911,False
379,Kenya,therapist,-0.9093951495407658,-0.0650855400810353,True
380,Kenya,translator,0.4393738131850185,0.07138955087953999,True
381,Kenya,waiter,-0.8774865295210282,-0.08360936154211306,True
382,Kenya,waitress,-1.2041095021366686,-0.01973522075690056,True
383,Kenya,warrior,-1.1540348765057584,-0.0817709590328448,True
384,Kenya,writer,0.1425210553982202,0.14967138991833168,True
385,Uganda,accountant,0.029639187883509038,-0.09152587489621383,False
386,Uganda,architect,-0.29304455564357224,0.05307630104715196,False
387,Uganda,artist,-0.31915150159492023,0.15063302405114598,False
388,Uganda,attorney,-0.4064028295354934,-0.1327479701460068,True
389,Uganda,banker,0.25966228422689785,-0.049009657734721226,False
390,Uganda,bartender,-1.1026003260203878,-0.2720589591418481,True
391,Uganda,broadcaster,0.3654799811010891,-0.04040609448872495,False
392,Uganda,builder,-0.2393448522321792,-0.12567775315473914,True
393,Uganda,businessman,0.5912301489475369,-0.09565366447517756,False
394,Uganda,butcher,-0.0150188454665749,-0.03459088791160818,True
395,Uganda,captain,-0.8558796005464376,-0.04570425554994457,True
396,Uganda,carpenter,-0.08773036770408991,-0.15100288404336673,True
397,Uganda,chef,-0.16174389213529708,-0.15053077478488272,True
398,Uganda,coach,-0.00325875099761938,-0.09714693667769812,True
399,Uganda,cook,-0.3669774734599325,0.07384855423986142,False
400,Uganda,dancer,0.15447829333699045,-0.00098577055986956,False
401,Uganda,designer,-0.38410300850643503,0.06017439072160127,False
402,Uganda,doctor,-0.036607028471663056,0.041545931489798994,False
403,Uganda,economist,0.4505992722208964,0.04073363495581662,True
404,Uganda,editor,-0.7953064674924062,0.21109117040564548,False
405,Uganda,engineer,-0.2452084799676701,-0.07197472194380831,True
406,Uganda,farmer,0.4177591105589291,-0.044557793347714855,False
407,Uganda,filmmaker,0.6101048770754536,-0.0974580173478965,False
408,Uganda,housekeeper,-0.8518343229173471,0.08826674766360199,False
409,Uganda,journalist,0.21806328971175376,0.05070846423127316,True
410,Uganda,judge,-0.07462001463655203,0.0518542601533452,False
411,Uganda,lawyer,0.33007726134462795,-0.0546667573059535,False
412,Uganda,librarian,-0.7178607796289388,-0.0419978864494849,True
413,Uganda,magician,-1.11237756626698,-0.05111601583251947,True
414,Uganda,mechanic,-0.7225606272667604,-0.18348648847283056,True
415,Uganda,musician,0.1898441864076672,-0.13549248154624352,False
416,Uganda,nurse,0.21908763236200784,0.040290088115711324,True
417,Uganda,painter,-0.28011835968401205,0.10676771601881237,False
418,Uganda,philosopher,-0.7416504756641317,0.1326569849947577,False
419,Uganda,photographer,-0.1123159605019587,-0.14751566750710482,True
420,Uganda,pilot,0.5234737413789456,-0.10348673683982257,False
421,Uganda,policeman,-0.2419479879084672,-0.032502932531739186,True
422,Uganda,politician,0.3464017549422886,0.04613714258300232,True
423,Uganda,professor,-0.7501879699432814,-0.06964667051922532,True
424,Uganda,programmer,-0.30089498160152817,-0.2580758393451357,True
425,Uganda,psychologist,-0.294996192443502,-0.06999654615604617,True
426,Uganda,scientist,-0.918405108015046,0.014977911811174959,False
427,Uganda,scholar,0.07664560068746339,0.16214464586224647,True
428,Uganda,secretary,-0.26705406042294666,0.08045311380304174,False
429,Uganda,server,-1.0775945961649158,-0.1580869011431871,True
