index,trait_isomap_x,trait_isomap_y,trait_tsne_x,trait_tsne_y,trait_umap_x,trait_umap_y
accountant,-2.5926799378164165,-1.6521320907428831,89.47678,-37.336784,-0.30691335,9.202285
air traffic controller,-2.624471985316482,-1.301681633028014,99.85955,-49.280125,-0.29496762,9.514923
architect,-1.1541326234318845,-2.4292364186279123,73.96844,-131.58167,0.12233358,8.397626
artist,0.03611928185278174,1.254380198101063,35.256393,-111.976845,1.829469,4.2499495
attorney,-2.76439400145845,-0.25402908202240365,90.73806,-14.770284,-0.8544566,9.533415
baker,2.1769709093535026,-2.906046352841049,-128.11304,-29.599749,3.8455758,8.631799
banker,-3.085626498882572,-1.9274287118705258,130.97423,-60.78908,-0.3318062,10.345975
bartender,-2.135820990235379,4.317954218774705,89.18878,100.70543,-1.7997477,5.2409
barber,1.3844161658526413,-0.5428466210436041,-16.875904,-2.7606294,2.1572783,6.208556
barman,-3.9898574169261667,-0.5401037434779925,153.74052,-14.979828,-1.0214258,10.571732
barmaid,5.801138270262654,-1.099003802487488,-129.35287,161.02042,7.47853,8.308198
bookkeeper,1.3028597714254555,-3.3842578274002952,-114.48876,-52.64086,2.616507,8.8097925
broadcaster,1.5387965045258865,-2.356994064683727,-95.56438,-34.034336,3.3135152,8.219697
builder,-4.455524999104369,-0.34146477249031243,153.2287,14.239131,-1.1484668,11.143133
businessperson,0.9535116701436634,-1.4621580799471072,-55.105618,-13.287746,2.5427113,7.434041
businessman,-4.802862511340157,-0.8390577889610106,141.13528,21.946795,-1.3348645,11.2934885
businesswoman,5.756810827673986,0.4356966379766654,-123.718925,195.79425,7.9393406,7.938817
butcher,-1.3407942085236242,-3.5466922371343452,-96.399445,-82.1266,2.0507724,9.203683
captain,-5.4787120973815835,1.1675408066203004,-34.982967,50.874947,-2.204521,4.0882773
carpenter,-4.252155363043779,-1.1578956159624088,143.93092,0.5798664,-0.97784275,10.931484
cashier,3.0888521478661346,0.42570232092841215,-88.510956,95.92247,6.503161,7.569433
chef,0.568757002011932,0.7441569715801776,-12.692582,58.901222,1.4408282,5.702347
coach,-4.3444255676199175,2.3545703339120463,136.97928,81.876045,-2.3068535,5.4876323
cook,5.156677432252861,-0.34944754448603793,-118.630615,161.37923,7.289674,8.539619
computer programmer,-1.7663212387332075,0.831757054696684,110.85863,-6.5555434,-1.1349866,9.686588
dancer,3.938502890973776,2.399207231453059,-143.34978,29.751858,5.1438375,8.166126
dental hygienist,1.0281044999440478,-1.2657429630752677,-60.248837,-22.551897,2.7136927,7.657424
denstist,0.48941337056506556,1.1774435278687387,19.72088,-87.989006,1.8914776,4.7257404
designer,2.2989351954881205,3.7888399858968147,29.01115,120.04459,-0.83463395,5.5539103
developper,-0.2334853450050459,1.5757955747993526,16.245655,-116.27702,1.5553812,4.163429
dietician,2.569327393534093,1.0788625601609567,-88.111176,73.64018,6.209929,7.3095107
doctor,-0.5286372942561022,-0.7191355415051088,-29.90627,-49.127945,1.2703729,7.760308
economist,-1.7711780569872833,-2.708190142534053,83.0847,-132.02512,-0.04813597,8.529393
editor,0.7190911668919855,-0.5492587611156151,-47.518192,-1.3038069,2.1680665,6.6219378
electrician,-2.8733876919563195,-0.4159288588430662,124.06332,-15.785591,-0.92902976,9.973264
engineer,-4.645482581967841,0.5410948367845358,151.58469,24.589624,-1.3171515,11.278562
farmer,-2.9104813321936223,-2.6211164480888507,121.24926,-87.89584,-0.24514487,10.51978
filmmaker,-0.3585868418708305,0.8166465666141188,27.276075,-94.577095,1.8544933,4.4894004
financier,-1.2218032531400793,-2.8392433314669883,72.851776,-144.66245,0.08831803,8.352937
fireman,-4.189093220339845,0.830276035288169,178.7254,-10.465268,-1.3131682,10.227821
fisherman,-2.8141224246440446,-3.0025291779840213,119.28207,-96.5044,-0.099685214,10.498177
flight attendant,2.147219394589684,3.842432175387702,35.37613,109.805626,-0.91669554,5.4766397
gardener,2.6048794533502715,-2.786253757263339,-122.02578,-20.990946,4.1225157,8.579634
guidance counselor,1.9147501462929162,4.79451287842793,50.14147,116.90926,-1.0624495,5.3125625
hairdresser,5.22293943432332,0.746922372431365,-132.99501,196.99371,7.891544,7.6457105
homemaker,3.9439280787312505,0.8086550156635149,-103.83696,101.845825,6.5678453,7.435939
housekeeper,6.228770160474717,-0.07083130672529146,-117.177704,183.41222,7.836967,8.037088
interior designer,0.8891444367111366,2.270588151490914,-1.5563971,81.08887,1.0203689,5.5577693
jeweler,0.5797522211862164,-2.1458914348248,-52.062424,-62.3693,1.8558874,7.707322
journalist,2.121795832877292,-2.4981576391371436,-136.59273,-11.533698,4.2584667,8.420348
judge,-1.8495151052890137,-0.9426001152903923,94.49239,-57.625824,0.07413549,9.231435
lawyer,-2.9281642085422774,-1.1312541781020795,93.82942,-28.962902,-0.64145213,9.556227
librarian,4.257896824020261,-1.3992606607088243,-135.55476,137.3386,6.781699,8.044121
maestro,-0.4202730777994128,-0.827685993916813,135.9823,-178.47273,-0.8126125,3.5556455
magician,-1.4326831093983055,1.1720681979164704,166.64423,-143.91077,-1.590433,3.6835365
mason,-3.4300417468470408,-1.3870340979119877,136.01881,-12.222957,-0.68528736,10.531525
mechanic,-3.9157643557959796,2.796383518439965,125.89946,87.218,-2.3315928,5.605849
musician,-0.3890020896980964,1.2388576994077356,27.331102,-106.797226,1.7026864,4.2869477
nanny,6.454854367767143,0.8845657520000483,-117.99322,208.57932,8.151838,7.8507266
nurse,6.137336201019083,-0.4709996342350033,-125.09909,176.84882,7.6133323,8.242794
nutritionist,1.9709016940504422,1.0998951507516725,-81.2119,67.348885,2.164491,5.4255376
optician,0.009266106105905994,-1.5279991642085116,-47.572315,-48.69863,1.7460121,7.750894
painter,1.9754046663177114,-2.747255257208089,-139.75562,-21.59979,4.2588024,8.456797
pharmacist,0.3742517535542247,-2.2476841443231774,-57.33082,-40.767353,2.3507023,7.8983054
philosopher,-3.0093708967115975,-0.0942858272815874,170.46931,-164.34674,-1.7311522,3.4348843
photographer,0.41597593268129973,2.7119413677997066,4.831322,87.00692,0.8849957,5.487539
physiscian,-1.4733843388999321,2.0179134317862943,184.52757,-154.15349,-1.6693478,3.7957327
physician's assistant,-1.4778073699988945,-1.2203520336068263,-17.955837,-65.96855,0.9665675,7.6266747
