,sport,beverage,direct_correlation,indirect_correlation,same_correlation
173,badminton,milk,0.5918677251645292,0.22334635751585008,True
174,badminton,soda,0.25232057756367915,0.04067285216876153,True
175,badminton,alcohol,0.34467253881658344,0.05765720378977095,True
176,badminton,liquor,-0.10889193094350667,-0.09555026366030693,True
177,badminton,beer,0.3738858498417554,-0.06402749266420064,False
178,badminton,wine,-0.22307022566379225,0.08955424552725802,False
179,badminton,vodka,0.5612630862732344,0.1253197332467056,True
180,badminton,whiskey,-0.6179682176261253,-0.09112469859165406,True
181,badminton,champagne,0.4805371276078592,0.16392848584913847,True
182,boxing,water,0.03284196442876892,-0.33568430780412606,False
183,boxing,coffee,-0.01208852183428909,-0.1601563719049698,True
184,boxing,tea,0.051797895617614984,-0.25846215128419386,False
185,boxing,juice,-0.01220587480403566,-0.3585803396136377,True
186,boxing,milk,0.05040345668418585,-0.15407086618635266,False
187,boxing,soda,-0.09867438482371596,-0.13287703214709415,True
188,boxing,alcohol,0.7474413836711664,0.2122753802234297,True
189,boxing,liquor,0.02869782798795388,0.3024411425549485,True
190,boxing,beer,0.3503368572009868,0.4197638426372231,True
191,boxing,wine,-0.3735093916015829,-0.2757575924320539,True
192,boxing,vodka,0.28953200380189464,0.03674390762047074,True
193,boxing,whiskey,-0.1924306431766908,0.44602284915436585,False
194,boxing,champagne,-0.14327594774825636,-0.2949124054176366,True
195,Formula One,water,-0.21381087129004128,-0.26479046449846394,True
196,Formula One,coffee,0.2971278646110236,-0.147980012042234,False
197,Formula One,tea,-0.4930353608888101,-0.4239241445479309,True
198,Formula One,juice,-0.29317011001964044,-0.3544253026986994,True
199,Formula One,milk,-0.021149817500002596,-0.39994522895073215,True
200,Formula One,soda,-0.1025037798809221,-0.19616065824683868,True
201,Formula One,alcohol,0.6612755459107142,0.11493456814882247,True
202,Formula One,liquor,-0.5695665337242839,0.2314290100115625,False
203,Formula One,beer,0.26352841359479995,0.3274978180084332,True
204,Formula One,wine,-0.589324037262756,-0.4091968105658986,True
205,Formula One,vodka,0.5257887984988472,0.0030412578202743137,True
206,Formula One,whiskey,-0.505752586431646,0.2833319556829595,False
207,Formula One,champagne,0.8498010972137663,-0.2505943295658352,False
208,MotoGP,water,-0.4892757951419491,-0.057963589533819214,True
209,MotoGP,coffee,0.10876805527960252,-0.19710438787938908,False
210,MotoGP,tea,-0.20912981434005412,-0.33491477562651123,True
211,MotoGP,juice,0.15767520065948049,-0.06258442904580244,False
212,MotoGP,milk,0.3514689848075317,-0.2839348176775864,False
213,MotoGP,soda,0.0742395777122996,-0.03923288559159272,False
214,MotoGP,alcohol,0.9777345881472324,-0.011832769311120851,False
215,MotoGP,liquor,-0.40705201336110974,0.0699812822783609,False
216,MotoGP,beer,0.3630836422556904,0.2037946920646327,True
217,MotoGP,wine,-0.7134819157575657,-0.23284648229868996,True
218,MotoGP,vodka,0.9523966469239792,0.039340950583365404,True
219,MotoGP,whiskey,-0.8141992526106709,0.05639946363667282,False
220,MotoGP,champagne,0.41820656186065225,-0.18193513735830533,False
221,cycling,water,0.5644019915616832,-0.06591766928911681,False
222,cycling,coffee,0.2424498983597286,0.06860387486413619,True
223,cycling,tea,0.08754356092322056,0.22356038865195085,True
224,cycling,juice,0.027161849290346398,-0.0726063905425762,False
225,cycling,milk,0.5600100259142692,0.22231320090815124,True
226,cycling,soda,0.2024005677069468,0.017215390601415692,True
227,cycling,alcohol,0.7823975957197709,0.16155341031168755,True
228,cycling,liquor,-0.8120909495352372,-0.11871241550345088,True
229,cycling,beer,0.24493387412383585,0.007784832576316245,True
230,cycling,wine,0.04999182955212295,0.11324526700621125,True
231,cycling,vodka,0.06434260417670612,0.08507238229547576,True
232,cycling,whiskey,-0.5626460323469119,0.0021067412165025642,False
233,cycling,champagne,0.3218705550665049,0.10668616172958048,True
234,swimming,water,1.504393590375799,0.4991913991852976,True
235,swimming,coffee,-0.2311596269068346,-0.05275930877193087,True
236,swimming,tea,-0.04171077024466245,0.2399099444604674,False
237,swimming,juice,0.19034821219393214,0.3643525152246328,True
238,swimming,milk,0.3562616414611437,0.2363476752877913,True
239,swimming,soda,0.2066550881539833,0.2531887314599658,True
240,swimming,alcohol,0.1847345861355995,-0.16668945981336572,False
241,swimming,liquor,-0.4926351297193215,-0.1612499203866075,True
242,swimming,beer,-0.09101855097625136,-0.2861984387993983,True
243,swimming,wine,-0.1138303589669603,0.15951513640219558,False
244,swimming,vodka,-0.013691301100218236,0.08957211865128367,False
245,swimming,whiskey,-0.6745153504507334,-0.34615629561353284,True
246,swimming,champagne,0.3410821637415455,0.2540277761047996,True
247,snooker,water,-0.23972858066230726,-0.199221191138162,True
248,snooker,coffee,-0.5383171405096918,0.2016698722393274,False
249,snooker,tea,0.2559818615708816,0.2262480118428715,True
250,snooker,juice,-0.17950238278922384,-0.10437332860511224,True
251,snooker,milk,-0.6597672771159876,0.2483874665239511,False
252,snooker,soda,-0.021732568218111974,0.13286927330737516,False
253,snooker,alcohol,0.4037113941631758,0.09728472756307023,True
254,snooker,liquor,-0.14105548417879046,-0.00605486083781409,True
255,snooker,beer,0.5380478711582161,0.16908599857918152,True
256,snooker,wine,-0.3194003995542022,-0.13987551518802782,True
257,snooker,vodka,0.4157978766610088,0.13136794711034813,True
258,snooker,whiskey,-0.2750039913289696,0.08345399280837268,False
259,snooker,champagne,0.14287630358683528,-0.07073321174753677,False
260,shooting,water,0.4240243836716571,-0.20976641468956309,False
261,shooting,coffee,-0.07885397164499726,-0.03457826925472858,True
262,shooting,tea,-0.05046838725121508,-0.1555116654661102,True
263,shooting,juice,0.4547754230874554,-0.22274615280178986,False
264,shooting,milk,0.003558180914418057,-0.09088796329211912,False
265,shooting,soda,0.11813167357794245,0.009533179760440038,True
266,shooting,alcohol,0.2945194609809228,0.06399674585699819,True
267,shooting,liquor,0.006082826693448738,0.2412743985946487,True
268,shooting,beer,0.3826224844835712,0.3970028221173553,True
269,shooting,wine,-0.1808684027077266,-0.21827103337982676,True
270,shooting,vodka,0.366168565989513,0.0663870979894285,True
271,shooting,whiskey,0.05132509728009153,0.37703391203153697,True
272,shooting,champagne,-0.07225968000794683,-0.2912690606996621,True
273,gymnastics,water,0.7181040579197068,0.4489173011735503,True
274,gymnastics,coffee,0.2820830160422975,0.04358549367812254,True
275,gymnastics,tea,-0.03346611037945992,0.42949674654815706,False
276,gymnastics,juice,0.4292371004444981,0.5298512955728275,True
277,gymnastics,milk,0.6762391117763225,0.4664111526670112,True
278,gymnastics,soda,0.4136892605422097,0.2345132915709333,True
279,gymnastics,alcohol,0.8361063396015409,-0.160870428456974,False
280,gymnastics,liquor,-0.2036001317426612,-0.2994197636222863,True
281,gymnastics,beer,0.06659304597355575,-0.5346732717016014,False
282,gymnastics,wine,-0.07213454263548412,0.3931469180212136,False
283,gymnastics,vodka,0.4614057763801558,0.12284807223443014,True
284,gymnastics,whiskey,-0.5422999593604071,-0.573535006130926,True
285,gymnastics,champagne,0.5371150536430922,0.4454811994392944,True
286,handball,water,0.3201644259034903,0.06687080363964137,True
287,handball,coffee,-0.12186735045915607,-0.09763074427165012,True
288,handball,tea,-0.2299585687661058,0.10430363012947008,False
289,handball,juice,-0.03965608642324338,0.111969550472673,False
290,handball,milk,0.1647233429676906,0.1706566295879633,True
291,handball,soda,0.1618640966463208,0.07474825491273836,True
292,handball,alcohol,0.4656403564489977,-0.0014610975758365932,False
293,handball,liquor,-0.3567770482443382,-0.06313151609216272,True
294,handball,beer,0.595080273479715,-0.03524494432649061,False
295,handball,wine,-0.10317636522174843,0.07433132009021025,False
296,handball,vodka,0.6210548437897085,0.11413403549513745,True
297,handball,whiskey,-0.5466731578431252,-0.17531077779038295,True
298,handball,champagne,0.08068092620290825,0.04019185286137925,True
299,wrestling,water,0.15061337330054653,-0.1890568018811589,False
300,wrestling,coffee,-0.18270539749011894,-0.26222855510124443,True
301,wrestling,tea,-0.1829662004650651,-0.4324377779318016,True
302,wrestling,juice,0.11248032013800456,-0.25019905065028997,False
303,wrestling,milk,0.10478070425644473,-0.2923261517493326,False
304,wrestling,soda,0.2543930688994361,0.05799986028694151,True
305,wrestling,alcohol,0.6905317355132515,0.008611093385158895,True
306,wrestling,liquor,-0.13472621036580612,0.3579683654856229,False
307,wrestling,beer,0.6712227457970569,0.5145143786361441,True
308,wrestling,wine,-0.3290181972793175,-0.4908062395815021,True
309,wrestling,vodka,0.1564282718993636,-0.06387071160450655,False
310,wrestling,whiskey,-0.29968130086420586,0.3659249334405032,False
311,wrestling,champagne,-0.2360107109269807,-0.4970637414360235,True
312,skiing,water,0.7489116077280709,0.10282509501388573,True
313,skiing,coffee,0.18386809118485464,0.07448239317350827,True
314,skiing,tea,0.05207044762505155,0.1640928531225556,True
315,skiing,juice,0.040787111313635736,0.1204705516251542,True
316,skiing,milk,0.2428355314840024,0.17253265394298173,True
317,skiing,soda,0.7194485788071734,0.2632783904448839,True
318,skiing,alcohol,0.07777066854255985,-0.030760859508305732,False
319,skiing,liquor,-0.35653535983972995,-0.0395409610351766,True
320,skiing,beer,0.4052703173674808,-0.020946519745967312,False
321,skiing,wine,0.07910520670327331,0.026088130046374614,True
322,skiing,vodka,0.4082279981842149,0.14781439489557893,True
323,skiing,whiskey,-0.364518527151739,-0.10284397020922648,True
324,skiing,champagne,0.9127826297692062,0.08793817692750272,True
325,horse racing,water,0.16741160925434267,-0.24386355856416606,False
326,horse racing,coffee,0.07156451651299854,-0.058701188795205125,False
327,horse racing,tea,-0.036853202991142316,-0.07349019861334741,True
328,horse racing,juice,-0.17813480475052765,-0.2615423520870208,True
329,horse racing,milk,0.6416444383476341,0.016304403180372237,True
330,horse racing,soda,-0.15868303869209144,-0.1450181692609469,True
331,horse racing,alcohol,0.7851953027957441,0.12040694724596833,True
332,horse racing,liquor,-0.13182362982855442,0.2355400103899405,False
333,horse racing,beer,0.5324270571172055,0.2409684209882785,True
334,horse racing,wine,0.1525605069646419,-0.1930562104898859,False
335,horse racing,vodka,0.04452622512604648,-0.12084548703536704,False
336,horse racing,whiskey,0.16659183811665124,0.3730426930348448,True
337,horse racing,champagne,0.6065904445131423,-0.12190043661857185,False
338,horling,water,-0.005122181442802142,-0.05049886632216894,True
339,horling,coffee,-0.2719311246990288,0.16708709605520178,False
340,horling,tea,0.3924640018999637,0.43986732359834896,True
341,horling,juice,0.21334837982224467,0.021437864611210614,True
342,horling,milk,0.5450600226858708,0.4718082581427807,True
343,horling,soda,-0.1009244929655596,0.12610849926362555,False
344,horling,alcohol,-0.4278651793800736,0.07378665415919973,False
345,horling,liquor,-0.1943761262493049,-0.13348212091931164,True
346,horling,beer,0.09393493538439436,-0.06472239432170092,False
347,horling,wine,0.2441764813518277,0.2001937591293523,True
348,horling,vodka,0.1564656055972712,0.004425973800710875,True
349,horling,whiskey,-0.01458990291475521,0.031515337217826685,False
350,horling,champagne,0.4107643620534908,0.2123058384565091,True
351,pickleball,water,0.08118207184668415,0.012638833789626222,True
352,pickleball,coffee,0.4185274096834984,0.11297308588052365,True
353,pickleball,tea,0.5060607441229145,0.18181327455268512,True
354,pickleball,juice,0.7984606489954887,0.0945862917081739,True
355,pickleball,milk,0.6111782622901317,0.28290804023289584,True
356,pickleball,soda,0.6014146949183643,0.36411497013895133,True
357,pickleball,alcohol,-0.3799084309656138,-0.06305904561387332,True
358,pickleball,liquor,-0.07428907957354952,0.020910128936481826,False
359,pickleball,beer,0.3081939619611783,0.11507009387584916,True
360,pickleball,wine,-0.18768757728759206,-0.12416674390244167,True
361,pickleball,vodka,0.19424606060274327,0.011583609096196318,True
362,pickleball,whiskey,-0.1438698816015812,0.004704003428369717,False
363,pickleball,champagne,0.13449664626680802,-0.0835192261714311,False
364,water polo,water,1.5227014944707706,0.10564671458649293,True
365,water polo,coffee,-0.5063791849699006,-0.21939851766962734,True
366,water polo,tea,0.10391700846844387,-0.22875463932316265,False
367,water polo,juice,0.1711593999087152,-0.05856274653801696,False
368,water polo,milk,-0.13021447063059768,-0.19991493914315253,True
369,water polo,soda,0.5903187685854376,0.07153853232033626,True
370,water polo,alcohol,-0.6463237597560476,-0.0279997513289849,True
371,water polo,liquor,-0.6574169090820359,0.20276612481057235,False
372,water polo,beer,-0.10723585539879037,0.16424452744948806,False
373,water polo,wine,-0.6210085329446143,-0.23545392318559036,True
374,water polo,vodka,0.6353548753252195,0.0422203296647984,True
375,water polo,whiskey,-0.9638911999838116,0.08188687038792697,False
376,water polo,champagne,0.5057171384861312,-0.12131846867793596,False
377,bowling,water,0.17248124829423225,-0.01908395444176678,False
378,bowling,coffee,0.5574871253274066,-0.0047223277941872395,False
379,bowling,tea,0.4528008189925903,-0.1576299314295471,False
380,bowling,juice,0.22298582090823102,-0.0233997868326668,False
381,bowling,milk,0.1325464714530683,-0.10863213683057422,False
382,bowling,soda,0.4477431501230888,0.2365807345751671,True
383,bowling,alcohol,0.4693144315866148,-0.1643802800664089,False
384,bowling,liquor,-0.05816396126759096,0.22584522451463784,False
385,bowling,beer,0.549803920515332,0.2578209676732584,True
386,bowling,wine,-0.3707810526605077,-0.3627929245625899,True
387,bowling,vodka,0.31950941140488626,-0.025515686389776915,False
388,bowling,whiskey,-0.24311183606519576,0.11649004500986078,False
389,bowling,champagne,0.19904336347491855,-0.2755332355570037,False
