index,gender_isomap_x,gender_isomap_y,gender_tsne_x,gender_tsne_y,gender_umap_x,gender_umap_y
accountant,-0.3303245288226975,-0.3623393808930029,99.213875,8.3739,-3.5792964,6.5903573
air traffic controller,-0.4563947606470449,-0.11883614483016698,146.75468,-45.547688,4.305721,-3.9567645
architect,-0.2321837040391433,-0.43058736423509597,87.79454,20.71415,-3.625861,6.913436999999999
artist,0.08201918001502331,0.17954006999893596,-61.591953000000004,-69.485725,3.7904712999999997,7.254422999999999
attorney,-0.3872692988239005,-0.3573441869828806,103.970924,2.909441,-3.6249550000000004,6.2500849999999994
baker,0.2051810432881664,0.0694800416908422,-111.70407,0.46985950000000004,4.3708973,8.190265
banker,-0.5680950314645379,-0.3536434271379013,110.23691000000001,-15.450335,-3.8656523000000003,5.9086075
bartender,-0.5871537598620216,0.34438561367133563,87.323204,-103.62501999999999,2.4416907,-2.3763115000000004
barber,-0.1911925035523649,-0.055918055710694935,18.345485999999998,25.116905,-0.8048525,7.1772789999999995
barman,-0.9996526195760964,0.009035411075862294,81.67325600000002,-150.51402,1.3779248,-2.9225526
barmaid,1.0545141611943694,-0.00481159819769977,-86.41382,149.82256999999996,9.089617,7.869633
bookkeeper,0.043808995541743986,-0.02107346009337651,-17.954987,8.272503,-1.124192,8.320752
broadcaster,0.10397265168310356,-0.12944136357558952,-36.923016,14.574435999999999,-1.3730901000000002,8.485475
builder,-0.9758270330156816,-0.023047242121556545,77.6656,-159.14177,1.153432,-2.9679146
businessperson,0.04465700446808634,-0.2392348076642375,-57.932667,9.499309,-2.184113,8.283779
businessman,-1.1321043423446076,-0.03036634148755236,68.94414499999999,-174.77208000000005,1.0891954,-2.7740723999999997
businesswoman,1.366732452753563,-0.03226261399396887,-57.166203,173.34853999999999,9.975661,7.900204
butcher,-0.4433515949389801,-0.028057506244678787,169.85316,-51.524868,4.7990455999999995,-3.4990593999999997
captain,-0.8218355324659746,0.2612064781316032,92.09200000000001,-112.513466,2.3386104,-2.5311637000000005
carpenter,-1.0518923350430878,-0.029005593388917183,69.4602,-163.35608,1.0259415,-2.9900583999999997
cashier,0.5111093110466023,-0.19165066284674065,-137.91201999999998,70.56544,4.659984,9.560349
chef,0.02911615001089777,0.16128490165272727,-55.971664000000004,-65.57389,3.7311589999999994,7.254089
coach,-0.7139992822727013,-0.024677297979381025,120.52538,-97.40435,3.2086213,-2.9273312000000002
cook,1.0827143628272942,-0.0039056878966858203,-77.807686,150.98958000000005,9.22379,7.714305
computer programmer,-0.45998271873439,-0.055795384513742635,159.05193,-60.032219999999995,4.5921636,-3.6882946000000003
dancer,0.931558805217418,0.4316570278833943,-67.02656,136.10876000000002,9.154722,7.5429429999999975
dental hygienist,0.10400755618183588,-0.2426492761218692,-54.444122,1.6554041000000002,-2.0761707,8.433722999999999
denstist,0.021228745103001132,-0.040841672329435856,-22.171213,15.538742000000001,-0.98798376,8.157822999999999
designer,0.3543360459692739,0.2562001559849121,-124.30293999999999,-11.192155,4.4948907,7.64037
dietician,0.6498346479958387,-0.1278545661786031,-121.8578,123.62868999999999,7.737875999999999,8.433238000000001
doctor,-0.08226861306465567,-0.04195415716341367,6.9350357,7.2617410000000016,-0.7194743,7.244675599999999
economist,-0.2426638305439333,-0.4756340082650167,83.4661,13.860868,-3.6126582999999997,6.943115700000001
editor,0.037735025857342334,-0.15032577982372808,-37.882595,3.5310075,-1.6083575,8.251327999999999
electrician,-0.5734859990584008,-0.01135212724695441,140.512,-70.952225,3.8925416,-3.2435641
engineer,-1.0701674407490724,-0.031086102433636964,76.416466,-170.24097,1.0122756,-2.8925495
farmer,-0.5464901301878031,-0.06274057281191563,141.54897,-57.08275,4.1157373999999995,-3.5180535
filmmaker,-0.20391359549231947,-0.10269719900402813,10.1097975,-7.9963646,-0.24634755,7.3521314
financier,-0.13928772285054955,-0.3842195843097285,78.99701999999998,24.866653,-3.5204906000000005,7.066553599999999
fireman,-1.0098491099513045,0.18570128199346744,93.09861,-134.59204,1.8930669999999998,-2.8555894
fisherman,-0.5299112228311124,-0.020293552484285358,147.62118999999996,-66.75614,4.2496184999999995,-3.4197040000000003
flight attendant,0.2756496680624693,0.22502687725518566,-117.08577,-8.1574955,4.4334682999999995,7.682394500000001
gardener,0.4658043660282845,-0.1619773893913475,-128.8421,67.767624,4.601686,9.640482
guidance counselor,0.5084545078535471,0.35125735728393914,-142.95784,9.495003,6.002353,7.831186
hairdresser,1.2494841218418469,-0.02228596879838033,-58.99801,164.31668,9.840519,7.9423660000000025
homemaker,0.8056021544445635,-0.05287452075049831,-108.54396000000001,134.19225,8.199297,8.164339
housekeeper,1.204587185880606,-0.014952165411707468,-68.81374,159.47276000000005,9.735706,7.504133
interior designer,-0.01696671594145463,-0.12953978299146465,-32.310608,-9.259469000000001,-1.0600878999999999,8.090296
jeweler,0.3328455840202293,-0.14652766218278515,-111.79366,51.8189,4.3268876,9.050042
journalist,0.3617655977126322,-0.1636332669438229,-119.68737,55.556132999999996,4.4866967,9.203139
judge,-0.3696755667179343,-0.06499072566529981,161.18791000000004,-47.952286,4.8403215,-3.7511167999999997
lawyer,-0.4724776987322851,-0.417624205004181,105.68353,-7.0104770000000025,-3.6408652999999997,6.0449944
librarian,0.7742278876251598,-0.11189366273737246,-122.49731399999999,134.28087,8.054508,8.384310000000001
maestro,0.12659515781216754,0.44909679270460295,-37.017154999999995,-102.83055999999999,2.9828033,6.635362599999999
magician,-0.09295959671824328,0.4594381064328235,-24.81846,-111.73326000000002,2.6215917999999996,6.6303735
mason,-0.6602823632374796,-0.04183522651951477,131.58253,-81.84026,3.5505227999999995,-3.101828
mechanic,-0.963154366546192,0.124628188601953,96.96186,-128.53091,1.9851906000000004,-2.7914321
musician,-0.2784462376398316,0.12050831193757418,-6.3345150000000015,-66.05492,1.946404,7.076485000000001
nanny,1.46124658943873,0.005132612937479893,-61.38649,192.2899,9.932784,7.577071000000001
nurse,1.2272187172511249,-0.018683459528385987,-66.91611,167.62831,9.830333,7.8619520000000005
nutritionist,0.4801082262210578,-0.11679327671134244,-128.56174,75.52371,4.8047794999999995,9.453758
optician,-0.049484395610897874,0.024054465024695267,-2.0390108000000002,6.865591499999999,-0.8456071,7.6056589999999975
painter,0.33470501861225704,-0.08588745401138469,-115.80208,45.07472,4.3690524,8.877188
pharmacist,0.05277147067058666,-0.2709016435035984,-62.78861,2.0338957,-2.3242073,8.369949
philosopher,-0.12568733137867907,0.2301478785387404,-22.868488,-79.32094000000002,2.3460822,7.070086999999999
photographer,-0.22497557623305448,0.004538017663736744,-3.3051584000000003,-58.79911,0.45178658,7.293033
physiscian,0.2119024191244808,0.40901856221498,-43.68076,-98.66904,3.1975507999999997,6.673845299999999
physician's assistant,-0.03072739855199976,-0.04165716085769422,1.9541689999999998,14.887669,-0.8858894,7.4830613
pilot,-0.7984300934838712,0.007075292406325176,113.29931,-101.59017,2.9633814999999997,-2.7947897999999998
plumber,-1.0334289921238822,0.010089849219823713,-184.24092,181.01436,1.4607771999999999,-2.8915783999999998
