index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,straight,homosexual,gay,lesbian,bisexual,bi
Piper,0.34554865574922516,0.12768063126278079,0.047813873806158314,0.2154142435368844,0.11379592234649631,0.27209951047009784,-0.0363746727133206,0.034811262457392966,-0.051465580064832366,-0.11539390245073532,-0.19633103057306373,0.11796451506631861,-0.4084505456538565,0.2484579787983009,-0.15578522346384727,-0.2086333773956712,-0.1321109165139582,-0.3909609649010993,-1.1578248970199638,1.7697848595805796,3.0827296072148833,1.5323791597699405,1.7624870741769405,-1.1605332010626586
Audrey,0.036877038383882677,-0.042826734444589405,0.13938798768673857,-0.11472247471882979,-0.07171758177298139,0.2004570503643934,0.13754022817871522,0.254133779398675,0.15064241310877174,-0.0966845294169164,-0.11830775823856603,-0.21817297829467958,-0.06717681051098598,0.31961434545644624,-0.07425416150325173,0.32768828931615374,-0.19805896277692284,0.337367518161061,-0.9773271816640562,0.4431788684207823,1.5933617943364722,1.2422840955132073,0.9729088315482837,-1.4780155665488053
Kara,0.06369175999986529,-0.20662904112310426,-0.2113874869726082,-0.18867663724224373,-0.281358434760432,0.32877087736084426,0.5279458200050922,-0.10597615787618662,0.09867631058684938,-0.09219894523491064,-0.1608963687368088,-0.12647957226265352,-0.23914471247228303,-0.016205343933233085,0.32384152375510794,-0.010567997766432954,-0.5667747351309171,-0.14724786016955935,-0.8235242855667096,0.8949168247297703,2.7471449274138844,1.7881074406093294,2.481684540424447,-0.9659584360103883
Henry,0.007563585534946964,-0.04563343499939519,0.0506804660160517,-0.10115424585577175,-0.09398599166034198,-0.07814638638932216,-0.36801401998930733,-0.07058104000692031,-0.13759780808715535,-0.13126462210704082,-0.05565659487008815,0.19070023664733574,0.2309908260697267,0.19202317798037213,-0.004473676151082294,0.017638678709847037,0.31843140947919046,0.18585772610625595,-1.3890805175631469,1.0267369315053112,1.779709591914311,-1.1009214573063304,-0.04730799692639613,-2.0917970317351373
Jasmine,-0.06437110267255394,-0.10380559853343038,0.36050822910390423,-0.010151002687247314,-0.117645960720314,-0.19639092950298265,0.24579991186552202,-0.08459160172584637,0.19448155482021706,-0.3443078342789484,-0.56888219347373,-1.0295636855648032,-0.1967278199983885,-0.07293288386173814,0.0006587790461821529,-0.047228976945946154,-0.6902929806232605,0.1440413911751035,-1.0455001746484283,-0.027768252943134033,1.0588911319482008,0.45546758661036973,0.1675971681468107,-1.9231978057645476
Keith,-0.5127972498613461,-0.10072769294172221,-0.7659522900513762,-0.45037147282251916,-0.30055325405861355,0.006692984915952071,-0.031109212186469656,-0.125886514044398,-0.02376720651476256,0.062343771029566286,-0.13872068046203792,0.20697323350228558,-0.5015007899726567,-0.22427199730712774,0.01948037622799971,-0.14139390533624385,-0.09253293448591686,-0.11582862430193841,-1.1327571306966344,2.006747195585233,3.4681898691459243,0.5208129217376671,1.4238688863139812,-1.2427220234967429
Camden,0.06939724708882333,-0.28266495466016833,-0.8552099633078922,-0.13146093080330515,-0.9183589004857707,-0.06683343504638552,-0.13794968573666572,-0.5093767935881403,-0.2665464912647272,0.2534370655525495,0.21097794875852457,0.384974545217705,-0.3192055963218163,-0.20707778163718163,0.02485703248111273,-0.24754745338194747,0.4886662171365061,-0.16264323058433816,-1.4410052936593893,-1.2218603379275432,0.6091156522278189,-0.9687092219745934,-0.2902542663805576,-0.898342171837886
Blake,-0.20985829161221564,-0.10973077591637048,-0.4435825394857163,-0.01631425930265385,-0.504569568720281,-0.08763163074953625,0.10068770247847228,-0.411119782968659,0.08259080789938696,0.20599711088440972,0.2212385920182395,0.1893145832690898,0.010588647347723192,-0.11135374577973099,0.05313733607963418,-0.1241531227512745,0.3701488942113676,0.16636272860671453,-1.0696325100508752,2.1105132651227043,3.352559027999854,0.6892389757323272,1.8488038707002556,-1.2172203396225185
Eddie,-0.354440847154963,-0.22695559424435932,-0.6521322747636948,-0.4294391844473097,-0.6319211722528463,0.23007177565327552,0.10155639487925269,-0.07124173045441196,0.16093867300551623,0.052064922928695766,0.27160204181305975,0.1729366720997985,-0.5442490855533699,0.03271024893316205,0.23824159870243203,0.2973225871665078,0.37210150123820074,-0.04622529889433478,-1.2298722795421573,1.2638740977194751,2.43370640965276,-0.2922883449663437,0.5467583544166514,-1.5776947711069977
Holly,0.07873932648132376,0.12291560993324031,-0.28142878282424066,-0.05741973073928838,-0.0884038263312803,0.172235457450499,0.17364560479343977,0.04219062509794467,0.16879468852848795,-0.18315663843432492,-0.2669956663351098,-0.04556985718309517,-0.5810672941921993,0.0637734732275437,-0.0534110022946669,-0.02426901251165298,-0.08434567871461282,-0.2308438071082747,-0.6330384725618007,1.2451702275621042,3.3074917440502807,2.2506483625411646,2.6091010428563024,-0.9376110840918914
Chad,-0.3124097744263759,0.14329954073897377,-0.6214323037703806,-0.08523827758177958,-0.20042310172290745,0.2128635885545037,-0.0061962922024280925,0.028362014612162686,0.3639210646710292,0.14226456167064644,-0.1425177805255871,0.22125707341502762,-0.0016394465078859214,0.02270809483914574,-0.16752796863057098,0.037200344382362624,0.08020069432159742,-0.018085153624833625,-1.2005558661081577,2.3550045708136667,4.298800388623707,1.4756365965443197,2.0140300837876874,-0.8804283947115054
Shawn,-0.05350661137375439,-0.03779488693563055,-0.5130037667573902,0.19423748478269995,-0.09416321609870333,0.19854146673091128,0.015930930561723327,-0.16549405757438337,0.012800819749109864,0.08221817258273222,0.10315738320296759,0.25746222232005844,-0.12618155792920982,-0.11544423964797243,0.21098066061782442,-0.07778658955643367,0.20165333966392127,0.05502823643780716,-1.409709647251283,0.8209768818220793,2.3852945179735876,-0.20079666060922732,0.46223661729515164,-1.7238727857674456
Eleanor,0.054780662575253054,-0.05941646348684976,0.6839523593114221,-0.07199081720091714,0.11922051849784993,-0.09133107346236148,-0.6321023265339147,0.032317653407224325,-0.13542224235381942,-0.23061613319409888,-0.19100671345579912,-0.2081794391745875,0.4445852550331675,0.3363600077766167,0.07162749692302346,0.031206585962964484,-0.056465876306334296,0.44664229171928044,-1.1585234231416741,0.8144704017576077,1.5324597942883722,1.3552551240977255,0.9937206037104634,-1.9077605628842689
Luna,0.17669975971271165,-0.7942523644244672,-0.19659778120987345,0.10764797106272375,-0.3154054916884582,-0.2388939258858797,0.458760608675394,-0.2955681216382955,-0.1658497681499729,-0.35120280953711597,-0.3561545749025102,-0.9030143116969096,0.06047211803073728,-0.3232371636317752,0.1876932650802778,-0.2290498052038121,-1.0246629505412437,0.07269640717317638,-1.2741523235378447,1.082512258078349,2.2304053219822535,1.5043896001919088,1.586151673085514,-1.118181983332874
Esther,-0.10156753541832682,0.1295835366706916,0.7392735986660548,0.011059457120812795,0.6103746650510277,-0.14119077447433678,-0.6072373189357001,0.42766781131548215,-0.145516611913781,-0.2661761380371479,-0.2856495637708511,-0.326194242933833,0.23665303679309918,0.4141013932505507,0.043736568976633756,0.1489891901939531,-0.013618805204233008,0.030358463144607443,-1.268180977370325,-0.2568668918937236,0.2318936434307886,0.5602896938551577,-0.3252633262699662,-2.0181037510597286
Wallace,0.18330521712249728,0.13822735052560006,0.07326072916386085,-0.17472864338706395,-0.15742778856723627,-0.284124765209013,-0.43421237979156857,-0.1422042778264392,-0.1728977909509943,-0.1992206012154907,-0.110578324278693,0.032694458684220995,-0.19519506143780188,0.243923757393585,-0.22641763454233188,0.17265626049481436,0.3483899888401508,-0.21564540005599483,-1.6108306708510434,2.0518303545355705,3.1506159157164153,0.7412455003293484,1.7595652630166976,-1.0007270115082232
Leah,0.3449310479204824,0.09793628919794806,0.2040842554818201,0.33074037732983597,0.21784397472320827,0.005238721736501055,0.3964228081413185,-0.13606207116028962,0.0951042273297162,-0.11098155828673024,-0.12004291978013161,-0.027080791959328016,0.45727634736887696,0.0747568033178446,0.22349880783364065,-0.19808484014886799,0.0829774204945483,0.4127994239656498,-1.089592392375892,0.8127399943517037,2.12021947363535,1.6596431345106881,1.8330117454078056,-1.2655407867497075
Rick,-0.1885768649101897,0.15266212315527272,-0.7114427296106043,-0.04260209448095158,-0.2602505870603099,0.16773723999200982,-0.1601341011083211,-0.06417011556742447,0.22901818265337762,0.11200463220771117,0.10926803802593431,0.3199130206173435,-0.3563759323820647,-0.11270245497743202,-0.21356761586581127,-0.12585809591824584,0.08295237450527917,-0.38999813161383806,-1.3373827332508548,1.348018639161844,2.7335357736097126,-0.3013158820368799,0.6634255543814461,-1.5641665732157404
Misty,-0.18940905687004347,-0.25054475948417493,-0.23052797970926078,0.5614750581714055,0.3137310448065405,-0.024110013584197388,-0.052700035558664,0.11256740202784112,0.10843330930344657,-0.03730057113416605,-0.14512445373635446,-0.32795879751062046,-0.021894295124806073,0.18689405017124827,-0.19515715750934,-0.029886912017639485,-0.14237848733965847,-0.17723588878831598,-1.0325171343950752,-0.2335533029373024,1.621917923173148,0.6829630243004806,0.7905542511430066,-1.4406499126646333
Sofia,0.07318761467560984,-0.4177489047970083,0.10770780830268037,-0.028855730802900312,0.07424915836174759,-0.28258556778714766,-0.12272805994744611,-0.3589847809766473,-0.37885185464103616,-0.26913002037595546,-0.4724177452000691,-0.6005175185986643,0.5886968519696965,-0.11543750738785918,0.3710824450118843,-0.1460453675243489,-0.7663890259765104,0.533544240074908,-1.428302038960747,-0.42495065884100436,0.7236092659119296,0.6649254396019311,-0.007774359101529854,-1.3600319382663804
Brad,0.06686119820619306,0.30856090746361947,-0.5633894228410794,0.02010327996898435,-0.03154238038220979,0.3060383140789418,0.12334283579829451,-0.030115516364808508,0.23519300243408373,0.056323465403506905,0.0845975977572933,0.6407713135401643,-0.5306058141707324,-0.0016621267081763078,0.4322336813094406,0.07998467197868382,0.36195870806138486,-0.4092351001184888,-0.9183934783212974,1.6674223162270878,3.4801543890783764,0.05144497470966405,1.2712605653300983,-1.1196705927181165
Aaron,-0.18662562424056117,-0.0101772364518312,-0.19679778006167198,0.1439401849334566,-0.007800673855086523,0.09263825473768753,0.0705340322568746,-0.2803537215984388,-0.1854883098603568,0.04026542318993824,0.11895166167116415,0.30410738664057063,-0.0017642222485502955,0.06567436701232975,0.360777124489233,-0.13342885472337523,0.2005965294519582,-0.03919683511125138,-1.0069257650213574,1.9060137597722004,3.473405784947118,0.7013569292235756,1.7233944316750345,-1.2557641276316827
Homer,-0.11957357708603072,-0.002359668562771502,-0.3932141134548163,-0.37376923307699905,-0.08173960980021074,0.14047775937771118,-0.41432521271652395,0.5631599642912472,0.19974942678790314,0.008295520606607484,0.026119167098116843,0.17619500031352262,-0.0838880142885598,0.29731692782686714,-0.2935843816882357,0.43059297626645776,0.3148554432660351,-0.4354285372514129,-1.3229605733544303,0.1359812629530494,1.2911316285870413,-1.2448770718562212,-0.8731097549430238,-1.8659068846641345
Lindsay,-0.30273470929123053,-0.048578979626734214,-0.27367112655098025,-0.09647181230014971,-0.5722544266012517,0.33250416565534824,0.6573968976966851,-0.10860899146740272,0.39567303588834746,0.00211437004080284,-0.1141021523474529,0.04821163534631262,-0.2143763050005477,0.07802801540659324,0.4456984709146414,0.23873096295679463,-0.006229659445935577,0.36479243868444045,-1.071487621085399,1.9739479917557987,3.7704659552820234,2.3665534126756795,2.7810958412012337,-0.9404618533872232
Colton,-0.12815434530625863,0.03836449371933145,-0.6123250733362914,0.38861907580835936,-0.6288590287006302,0.3175299174045557,0.3851800009864661,-0.42491992536901946,0.2963287641059813,-0.018361935835972704,0.029826244925282307,0.016335235734766817,-0.3093401420015741,-0.26188256293703177,0.3080817936311922,-0.20408404313828823,0.16656897312086244,0.3070108159472828,-0.9326153888523787,0.6107414786063935,2.447608132411949,-0.27437617448787216,0.9374056920461394,-1.2255708978145565
Angela,-0.34657317947584065,0.04444543233837716,0.07225829101630903,-0.3485689206169019,-0.06149866747841653,-0.08812079032900762,-0.19901095115046608,-0.005688416925292108,-0.05046378523916976,-0.024950223529075496,-0.239947326934112,-0.4280541127881883,-0.09071686158112201,-0.02845141986409347,-0.02533585229930772,0.005763740059862188,-0.2573094114580038,0.07385108372316096,-1.0850529937781006,0.2560236484369452,1.4209710275941905,1.1465250799410687,0.8692794421380741,-1.5940926332319707
