index,country_isomap_x,country_isomap_y,country_tsne_x,country_tsne_y,country_umap_x,country_umap_y
accountant,-1.2397564387219828,-0.07715193940532725,167.94601,63.007935,7.930496,4.5653105
air traffic controller,0.004368430923486014,0.8274299334745525,-60.604034,58.688843,5.7096486,7.5188956
architect,1.8086617977741515,-0.1174629724609401,14.167522,-176.1092,0.88632447,6.812074
artist,2.2321281548317744,-0.5393356716332772,-16.786612,-201.63246,-0.052952472,6.9641924
attorney,-2.6028212072316137,-0.16074947688816635,-16.886154,190.37703,11.450531,5.616762
baker,1.198780056564171,-0.2200111610634878,41.673016,-150.2998,2.2842891,6.099853
banker,0.5704936906918534,0.6088188099611315,-65.58637,-28.215101,3.5721207,6.8644648
bartender,-2.8221160600980286,0.1833170423145506,12.598273,245.65694,11.465576,4.813182
barber,-1.9921960109016272,-0.3509973946327831,10.862708,195.60732,11.14364,5.844355
barman,-1.0477471120891955,0.5320085993846948,91.48679,36.645714,6.0089283,5.4567833
barmaid,0.8271961100815813,-0.304390834247397,15.356088,-104.49653,2.1445215,5.369176
bookkeeper,0.5169985836939103,-0.38216414023441714,1.5375473,-42.411358,3.0217175,5.651381
broadcaster,-0.09472296814162735,-0.47602203382452496,-2316.008,-33.427773,3.5742257,5.0826516
builder,-0.8143623273275399,0.13075003496901286,67.97047,21.158657,5.4776454,5.433688
businessperson,-1.0695298725939046,-0.30063898217570995,178.12077,34.12019,7.362958,5.022436
businessman,0.060551058543256334,0.8771656700233309,-45.146194,38.808464,5.5862274,7.216798
businesswoman,-0.5639634663289341,-0.5271198378912889,168.16104,130.23405,8.244475,6.815209
butcher,0.8705719749629509,0.048599388297104855,49.897182,-141.56842,2.5285437,6.1214633
captain,0.5158944512082531,1.0018464109050007,-89.309395,-51.02883,3.9800239,6.4144573
carpenter,-0.7077116014875086,0.16707148293588148,71.60695,10.695458,5.43156,5.385233
cashier,-1.8624300114363326,-0.579822853271223,28.24344,192.15926,10.559828,5.6404386
chef,1.1450911140613578,-0.13131173736629012,32.65582,-218.17369,0.72675914,7.4349966
coach,-0.10227494862100774,1.1558457327248906,-59.469856,77.652115,6.1080294,7.5473886
cook,1.5890716412120527,-0.6318759816818348,-25.893177,-149.86456,0.82405275,6.1878824
computer programmer,-1.7118610415526248,-0.028333147052731027,29.183142,129.0737,10.4073715,4.796861
dancer,2.5279481335501166,-0.9604539864734488,-24.697193,-226.88435,-0.29481012,6.9811416
dental hygienist,-1.1996073413360888,-0.4476055618012142,141.31548,61.55358,7.753495,5.4794507
denstist,-1.1564123240362116,-0.6096258932963401,140.16728,99.061,7.8490696,5.984818
designer,0.9009506252017663,0.1670945494287775,42.961823,-222.78102,0.9925621,7.5300436
developper,-0.7133883239595459,0.6035070130696399,201.63518,123.3201,7.4687314,7.0289407
dietician,-0.8797965444203966,-0.7291783076264625,139.5153,116.71591,8.235114,6.2420344
doctor,0.9925100232905921,0.5613499630702866,-57.82339,-91.95184,2.5070841,6.7986813
economist,0.43756524163155763,0.8373326325979954,-63.954124,-14.556001,3.8000133,7.058971
editor,-0.799065996573676,-0.4923978771243071,166.94527,40.56299,7.491324,4.884707
electrician,-1.7107557709258454,-0.3837827775817974,42.812344,193.7823,10.74354,5.774529
engineer,0.055350111699131975,1.0473932006328608,-54.64554,46.696465,5.494367,7.407039
farmer,-0.3413455302783887,-0.03717118102048579,60.601173,-6.648423,5.0239515,5.407189
filmmaker,0.22308029940804616,0.803987673378485,-76.26066,16.138783,4.915322,7.488561
financier,0.5866264700207997,0.33802032131912046,-59.39241,-40.10621,3.4102569,6.7012367
fireman,-2.3033259701586615,0.29621337400801256,8.370794,166.02052,11.09162,5.16802
fisherman,1.5994707334731333,0.4120864189350015,-45.68379,-119.89919,1.3427421,6.6833577
flight attendant,-1.2520777083578023,0.9546318688480575,-48.5944,106.902016,7.1699862,7.372602
gardener,0.9453455200120054,-0.45784699074266827,-5.5617223,-101.058716,1.8751619,5.586174
guidance counselor,-2.7731481619528613,-0.07909658145096271,2.2373734,235.89127,11.4942465,4.85655
hairdresser,-0.9481787544693743,-0.8012103539361621,119.572105,137.53662,8.752918,6.1696396
homemaker,-1.2949656925451083,-0.9029276101979817,124.23642,123.693634,8.580379,6.2698092
housekeeper,-0.4083186348531883,-0.7044154536577412,154.55052,141.66736,8.21035,6.7234364
interior designer,-1.0155937380472344,-0.3057431751658253,-140.06009,30.248236,7.4742594,6.213422
jeweler,0.8575402543938347,-0.2593332648806084,1.190344,-84.39459,2.3104234,5.4474664
journalist,1.9502361788173899,-0.8177041736897315,-40.136684,-183.72765,0.17781663,6.5680504
judge,-0.3088030541138993,0.2136842845758271,52.201084,4.07475,5.037677,5.528351
lawyer,-0.9921235572674312,0.4912244050854283,89.249,23.708195,5.7433977,5.5247965
librarian,0.11159159772234262,-0.4866712014973282,-406.5449,-116.33814,3.3175678,5.2454586
maestro,3.9021259791150618,-0.9962759952758614,-58.670723,-245.34204,-0.60825837,7.1474805
magician,1.3001711466005084,0.23844113570349287,-135.95154,-168.42319,-1.5309222,9.466895
mason,-1.424924016027671,-0.10305098423498359,53.869713,200.75322,10.788143,5.9471684
mechanic,-2.1571025258427983,0.539136813473743,10.756163,149.13478,10.873389,4.9167266
musician,1.8522552383328679,-0.4062754352761932,-20.574924,-190.02808,0.3146026,6.7509174
nanny,-0.44072504293969134,-0.7147942613432869,165.94012,149.08594,8.278519,6.850645
nurse,0.9821959359597165,-0.37805669044933204,10.004445,-114.570335,1.8522035,5.508487
