,sport,occupation,direct_correlation,indirect_correlation,same_correlation
395,martial arts,captain,-0.6269520604380994,0.19726648841692296,False
396,martial arts,carpenter,-0.05825039046500252,0.1095801002888636,False
397,martial arts,chef,0.41531225705544017,0.06951890027202946,True
398,martial arts,coach,-0.3649569878481664,0.18489841921065567,False
399,martial arts,cook,0.29501455005672983,-0.2624621004103799,False
400,martial arts,dancer,0.7670955610656871,-0.09896085439075486,False
401,martial arts,designer,-0.1070752036386672,0.08155312835173263,False
402,martial arts,doctor,0.17785764412835325,-0.03406422631961275,False
403,martial arts,economist,-0.3458640931985822,0.08224152491970008,False
404,martial arts,editor,-0.2852150147594333,0.15048295380639198,False
405,martial arts,engineer,0.05606621051454248,0.1729529135627224,True
406,martial arts,farmer,-0.3819965106444021,0.11849065925424,False
407,martial arts,filmmaker,0.023845838681587274,0.0734917850974583,True
408,martial arts,housekeeper,0.05824801118095248,-0.2623516119182334,False
409,martial arts,journalist,-0.3106295841589491,0.056558152532617874,False
410,martial arts,judge,-0.04172908289128485,0.0591209177543008,False
411,martial arts,lawyer,-0.3008800093042256,0.0553006567583933,False
412,martial arts,librarian,-0.3116969026525527,-0.2326426062745369,True
413,martial arts,magician,0.5112350730342796,0.11392105333838398,True
414,martial arts,mechanic,0.34399123563365885,0.1127013610929016,True
415,martial arts,musician,-0.12859087252436827,0.04276975186867838,False
416,martial arts,nurse,0.2222285191148693,-0.21275330322228755,False
417,martial arts,painter,-0.2733586918663511,0.0037676278882037397,False
418,martial arts,philosopher,-0.2994001275511214,0.06611437276609743,False
419,martial arts,photographer,0.057099147366905974,-0.0027714085723404397,False
420,martial arts,pilot,0.33149043227415537,0.15117650510545005,True
421,martial arts,policeman,0.23584245235846674,0.11770312866402713,True
422,martial arts,politician,-0.1733253018503914,0.13485177872484574,False
423,martial arts,professor,0.12423105243001947,0.0241929931415993,True
424,martial arts,programmer,-0.058443632870999476,0.04644478817626739,False
425,martial arts,psychologist,-0.3167847434172559,-0.20663167520635548,True
426,martial arts,scientist,0.09816196817725126,-0.060619553900425976,False
427,martial arts,scholar,0.1814779335806271,-0.07818465777635909,False
428,martial arts,secretary,0.0440143230122298,-0.2477020293246384,False
429,martial arts,server,0.040520033053828376,-0.015932064111287014,False
430,martial arts,singer,0.09103684974068406,-0.10966089982943733,False
431,martial arts,soldier,0.3211000546803569,0.13741359604160425,True
432,martial arts,surgeon,-0.037167996019782,0.04352968023658132,False
433,martial arts,teacher,-0.15579738887452882,-0.16010654894025134,True
434,martial arts,therapist,-0.4489542933148325,-0.1829447012661151,True
435,martial arts,translator,-0.0011096632792677453,0.19263811807804604,False
436,martial arts,waiter,-0.2978130514854104,0.03914148805091139,False
437,martial arts,waitress,0.04876362620857498,-0.19495902440064675,False
438,martial arts,warrior,0.7503823926186308,0.15750988856569986,True
439,martial arts,writer,-0.5975393693111595,-0.2201050150732496,True
440,baseball,accountant,-0.07602942783244794,0.03156848148925335,False
441,baseball,architect,-1.2150066324899431,0.0017511974225349132,False
442,baseball,artist,-0.9611490207257628,-0.3117965014188334,True
