index,sexual_orientation_isomap_x,sexual_orientation_isomap_y,sexual_orientation_tsne_x,sexual_orientation_tsne_y,sexual_orientation_umap_x,sexual_orientation_umap_y
Paraguay,-0.15502479507251393,-0.027380168239992682,8.296572,-36.486903999999996,6.7802086,2.1754255000000002
Uruguay,-0.0495257468922631,-0.0331747779614592,210.34458999999998,-16.359151999999998,5.102781299999998,0.51827794
Australia,-0.3696375688680876,0.17936902611685654,172.87146,-559.4473,8.776196,1.2673149
Papua New Guinea,-0.011078184351060949,0.07858921243668708,20.736439,-278.38013,8.358541,6.134226
New Zealand,-0.3563503374824184,0.11903427388100365,200.91579,-549.1832,8.621827,1.4187684999999999
Fiji,-0.2677350044458719,-0.09814012834928862,48.931213,-77.24557,6.7278285,1.9108171000000005
Solomon Islands,0.034440743665399606,-0.1974902394890852,243.2605,55.28115,5.3785057,0.3805767000000001
Vanuatu,-0.06728734511754003,-0.2045021543792146,164.81786,65.92953,5.3740277,1.0037465
Samoa,-0.1064365057485738,-0.1137667970614134,119.12289399999999,-33.710175,5.5714855000000005,1.4549413999999998
Kiribati,0.04664172589717885,-0.08349090939521149,350.28677000000016,41.71395,3.332556,-2.1100893
Micronesia,0.0033058343963943398,-0.07452442470399878,236.61261000000002,8.62457,5.3286543,0.33263832
Tonga,-0.042339681833893264,0.07972032397814996,-21.216526,-282.49962999999997,8.553982000000001,6.3997483
