index,accountant,air traffic controller,architect,artist,attorney,baker,banker,bartender,barber,barman,barmaid,bookkeeper,broadcaster,builder,businessperson,businessman,businesswoman,butcher,captain,carpenter,cashier,chef,coach,cook,computer programmer,dancer,dental hygienist,denstist,designer,developper,dietician,doctor,economist,editor,electrician,engineer,farmer,filmmaker,financier,fireman,fisherman,flight attendant,gardener,guidance counselor,hairdresser,homemaker,housekeeper,interior designer,jeweler,journalist,judge,lawyer,librarian,maestro,magician,mason,mechanic,musician,nanny,nurse,nutritionist,optician,painter,pharmacist,philosopher,photographer,physiscian,physician's assistant,pilot,plumber,police officer,policeman,politician,postman,professor,programmer,psychologist,receiptionist,salesperson,scientist,scholar,secretary,server,singer,skipper,soldier,socialite,stylist,surgeon,teacher,therapist,translator,undertaker,veterinarian,videographer,waiter,waitress,warrior,writer,straight,homosexual,gay,lesbian,bisexual,bi
Jon,-0.36115475531530655,-0.14721232215020466,-0.060679745659623134,0.22010124748026091,-0.15728127300269282,-0.02153207935974594,-0.4245331020632087,-0.20799026059323902,-0.2845034454008252,-0.1800260151277435,-0.6858834960846948,-0.3461771801321813,-0.004366873182682743,0.005658231271145065,-0.4525808985929228,-0.32877043964901614,-0.6279203661864808,0.060446950065420356,0.1483268408389783,0.07303747630229088,-0.6505811790288416,-0.1923404814862816,-0.18938033276269198,-0.2718603359666999,0.11738794910831775,-0.25764311691714414,-0.4904289272545018,-0.3289481197041744,-0.008298233313739363,-0.260384734014369,-0.6761901387307213,-0.501396377759113,-0.21332286258907474,0.06430823613334338,-0.34274793812737914,0.04425368593521785,0.08064362406408705,0.4132767625459206,-0.7328566525042148,-0.2509329797928331,-0.004771741293917177,-0.1719546850701458,-0.4170989126909613,-0.5906457803212929,-0.6225957819400997,-0.3976452599427736,-0.7275510873390051,-0.02785830860398307,-0.497889366468651,-0.1555402169166565,-0.6130345511201101,-0.16044744100072764,-0.43468547463051405,-0.6364038133677941,-0.43700705391670536,-0.05843517864125501,0.03340193905219298,0.13213287105274998,-0.6599424963179049,-0.5481802526921837,-0.5822873355722016,-0.5086817908396348,0.038126133077648526,-0.7795088959783256,-0.6928968610521969,0.24191059161350123,-0.6419665143381884,-0.7551094083212909,0.18583742840645237,-0.2781808584360204,-0.5004017569911667,-0.4191335265274383,-0.4280766512346841,-0.2899565517186177,-0.41903088793783116,0.4056885788974977,-0.17892118516763078,-0.5369634399151557,-0.5242808141048896,-0.36481516191126867,-0.34123418951354806,-0.5692169170762625,0.11616623239726885,-0.05264951356053765,0.3280473845956549,0.1596380106083055,-0.8867175630555758,-0.38576914054419503,-0.30311513819814695,-0.3690907053301751,-0.3526456050369989,0.15280773552412458,-0.5590012601499157,-0.4721215100744355,0.17702340901756766,-0.548732326297648,-0.5116876697093591,-0.006536677540770174,0.19582413614353933,-0.7856567026551171,1.0367328011884862,2.8600091259197833,0.08820914030017032,1.092433034655503,-0.9950070820197284
Gordon,0.6534738526839725,0.39047480077912927,0.5083680020691261,-0.0742838072041704,0.6087657449371421,0.07050185175393173,0.6991108978952704,0.15828561268377003,0.3335265024903008,0.766308009546498,0.29840924431975907,0.5100542721934495,0.7142301306455902,0.4172406099442109,0.6465805227765555,0.7213659813868424,0.4073476119665175,0.4641198120992915,0.4927529144602578,0.3876821112355457,0.2507482827315219,-0.07483441767924133,0.20978944663064614,-0.03608816409624408,0.4482472982988896,-0.1555025894987215,0.4360096367988207,0.03071894419870231,0.0817569287707176,0.056842411242190166,-0.08303213849269218,0.11737004739389334,0.6271477919284437,0.24305068795110185,0.9076357175003257,0.6730835236148592,0.6235664396262837,0.1167492024936116,1.1026358162377654,0.5847136033053995,0.2215916010192823,0.07017576471571403,0.49091344677265203,-0.12483322366286118,0.22086378208559396,0.04157769509965188,0.22246281639091617,0.3212561749792044,0.5961255256793799,0.22611436028001805,0.2865593533048225,0.4680376758689562,0.21862626702037388,-0.5420967680891405,0.7636302336696998,0.568792454357692,0.4356130594336776,-0.037245034231814925,-0.0058290699429762415,-0.004827918483852521,-0.049626267417783296,0.2866169274458559,0.15788189574706,0.4321174763136963,0.12946765541389813,0.15684291618752627,-0.214196114914804,0.49943891124372025,0.5945739668519519,0.3727119870815043,0.3543830946714404,0.774789981915239,0.30905218499757875,0.6636186639776589,0.2601369103383246,0.40078290998122434,0.28078305047528523,0.42261214006806824,0.3195961665961953,0.5031752737150818,0.1579758212170653,0.3717201903004495,-0.10557635853163705,-0.26224069895983426,0.3355238837423838,0.42971027123738975,0.08217899084392692,0.203149723980642,0.4439001124677612,-0.09822666971422465,-0.09748203442200476,0.23777479296008946,1.2883817801387925,0.2857772197392214,0.07106301327505803,0.10547415310912583,-0.37047001605496527,-0.2462524141345221,-0.03659661299796825,-1.3438638755634609,1.665488701333711,2.6641604851445093,0.21509772104879327,1.0321030593339597,-1.410300049684158
Derek,-0.028240038848921185,-0.19257062916348944,-0.14071128262767293,-0.062424154874024494,-0.12712150252569202,-0.4393773694636714,-0.20771414496172308,0.10097724894583703,-0.3413044215335387,-0.09333632255857696,-0.32284100557623985,-0.4725281643173504,0.06812619891324341,-0.2880789158241134,-0.20313976509070716,-0.0812445125877012,-0.24757220803696023,-0.2579555411825162,-0.7280954042987501,-0.30834849345427123,-0.3879717689524409,0.1767153251790196,0.02029898654426855,-0.20248958536596243,-0.09525123307617181,0.013951601080239176,-0.28719413737475014,-0.1968712163990252,0.027820086944350703,-0.11832316812387975,-0.11391926183808307,-0.09008948352174724,-0.08961994463404926,-0.1684741944007546,-0.2782641812332967,-0.07814532970121647,-0.4980867863323098,0.13278526052730968,-0.19911745140325468,-0.1326407543506626,-0.4014426159071365,0.17570503324807354,-0.15885745476678995,0.3514819115586266,-0.2718473740073425,-0.3377947133331102,-0.20285950172879885,0.0868441631313138,-0.32432991415882445,-0.170401147568881,-0.32090755683367944,-0.1262838618180453,-0.23158100149427027,-0.3574442851532494,0.2681364934425173,-0.5421562142779919,0.029016282928960455,-0.09920205705069107,-0.075006452481116,-0.04994011857419485,0.010948461644604682,-0.31039008806053076,-0.40846531566731475,-0.3886827897052734,-0.2683685136343625,0.23946498873657412,-0.48501436982414525,-0.17017992648585173,0.00018171698664199782,-0.154325333828444,-0.2583084062667704,-0.22323121789444628,-0.2919442226903774,-0.4245908263211597,-0.11668180248146186,-0.0163467288162395,0.271824751227734,0.010893957290804236,-0.21254725001163136,0.0634973788401164,-0.6883754863041498,-0.3501662938754277,0.051448585250766156,-0.23306042629473447,-0.06807366460136233,-0.372705372117674,0.24095278231470457,-0.07891622263080134,-0.32825234674593906,-0.18155875554562162,0.24688214930738142,-0.14149648064214412,-0.062573627362195,0.15322417800182073,-0.012983956947993605,-0.06063778917449142,-0.2517134699119234,-0.185560394234283,-0.19364189246599217,-1.2501852317689082,0.8319742783549335,1.9985901647493907,-0.8538721769065525,0.15032210781422467,-1.7153294870976838
Jonathan,-0.13956545278337273,-0.5394144270910773,-0.02810766433439427,-0.027298631332192954,0.12324588277418315,-0.14957486021346938,0.035685187778092216,-0.2280656597584514,-0.2356220947044799,-0.16621875768610486,-0.28657770669626553,0.12315138159432497,0.05355610349043578,-0.12001668794061333,-0.1958885456157917,-0.008179382814592025,-0.3551232407119986,-0.23112179690758453,-0.23687969933343422,0.08027104379831648,-0.49979278543109706,0.051051878655455026,-0.4498122360081494,-0.07265544557347786,0.0581664219686941,-0.32146678559532094,-0.3127215666786173,-0.3582176195431528,-0.06128734256293197,-0.23328784439875758,-0.2763459067340196,-0.12752391737877972,-0.0970923384736465,0.04776361660050476,-0.12558433427079782,-0.17660290458888503,-0.14745336963833897,0.36028132792648543,-0.12256981561445209,-0.15806880488012726,0.013218103077686038,-0.32987934955602427,-0.1319366552043708,-0.2280255919058452,-0.3132409384387145,-0.12103002673123034,-0.1595597303043038,0.10178687153973977,-0.16193529539371973,0.06487678191600528,-0.2729314885704884,0.14560826080665012,0.14305657978974465,-0.5498442518334613,-0.18012527774606668,-0.21803219905511406,-0.2937949562378958,0.0022349415000790514,-0.3590471798915252,-0.30977092471593753,-0.40689741477671565,-0.1458651795887885,-0.09681510134318838,-0.17650326898663177,-0.10123754875675921,0.17143344682401487,-0.2969394079214294,-0.17980044533686973,-0.21419478154138652,0.012632904349925173,-0.2147220837935609,-0.06986673343105777,-0.21372220517469862,-0.17335199794637066,0.06873344879116138,0.08169143733622392,-0.07193203537073943,-0.27723292002447125,-0.42247263835101745,-0.13802801702101897,0.13586586614236346,-0.21408719748465013,-0.08676087945320239,-0.2167471375132456,0.042928697678720276,-0.16828830392405925,-0.15164851539977592,-0.2748739572711422,-0.12185223077599608,-0.12596247671167887,-0.17403260201038673,0.20607023884974113,-0.20976351151800676,-0.17258876080936159,0.12226142884957152,-0.3156509442448887,-0.630290442261762,-0.5220965729336694,0.1246816435765991,-1.2291049173588746,1.4281355718596227,2.6412105899781086,-0.19071564396371354,0.6552070207798127,-1.7398239006803577
Malik,0.0853051647463914,-0.3883899564639789,-0.01398895923803675,-0.31994171689036177,0.1976213221378035,-0.18908180837829833,0.47983472655213577,-0.04782438744497595,-0.20556623554418813,0.12379396857864661,0.04181439936122949,-0.2107287828541198,-0.194552927869384,0.14174998803860364,0.3614781408395889,0.5440354077142892,-0.23969010048235517,0.12449363820304009,-0.21546337495361043,0.03089552019390902,-0.16660056117298763,0.3797714448854065,-0.13596205531998504,0.19342831252175308,0.17253763987913084,0.11168876204756834,-0.42617822807790934,-0.11110569955643332,0.028105589590443875,-0.20655956044443846,-0.4040673328143101,0.2427311651384176,0.4092027920370842,0.010640022855513883,-0.483743087942675,0.17495103209050158,-0.40327691807307253,0.5075798154253282,0.2592124965197611,-0.46727312920771436,-0.035633633765320714,-0.19861480732497383,-0.5592518239734766,-0.3513302663397886,-0.2220359154519336,-0.5707137809908535,-0.47625452134380913,0.07557339659287332,-0.09727019066510838,0.4517529356006175,0.6364751061439989,0.5348647619995831,-0.0071189091474795916,-0.37102561756725355,-0.0552069383884273,-0.4886943499941466,-0.3143383400946264,0.23865182329953621,-0.7455659563979047,-0.2067226821314919,0.05350192958422562,-0.26322202529294997,-0.5819779028210835,0.11588959154688835,0.2037412986166327,-0.0026481147181922878,0.09822557658017711,0.10281320361184106,-0.160118862563281,-0.24720349193396648,0.48588293258332416,-0.13611671726557084,0.8268942688075273,-0.8585566445564872,0.13164884270967,0.08255126475378272,0.0819861706455891,-0.015350319329100411,-0.44456669249591835,0.3095534855021676,1.1943844806593806,-0.35418991333825617,0.44808552828737025,0.1708536583530988,-0.7501555822105899,0.3252449685603009,-0.2833767299748711,-0.045844714129120966,0.17859799343749985,-0.084434909467559,-0.24602698090584216,0.639904545237446,-0.6002078734953548,-0.27000021578676214,0.3092789101554383,0.11536326166213613,-0.5522018347483577,0.807999494157506,0.050479064600773595,-1.2602182201394536,1.6903522756391758,2.580252959778041,0.14215289232320968,0.9221487506959712,-0.8619156973330734
Jake,0.2633865199134166,-0.2691441716770327,-0.5001067078377228,-0.4424378202897232,0.2738799594988151,-0.032063552699498926,0.36283728533166565,0.4487840501334936,0.31612060944192366,0.4657599031794136,0.04091383437109635,-0.0508400024802362,-0.4370994822657419,0.09771517209926799,0.15130599006249762,0.19863627901789968,-0.04236586232480869,-0.20104528424067536,-0.07842932049144508,0.19175238363101138,0.18077765370000726,0.09003082694903938,-0.2394707956739318,-0.10882286430219427,0.0004719632792196305,-0.139274687800726,-0.0940878760502413,-0.18608799200135243,-0.1479412304844482,0.07838791631755564,-0.10808428743076613,-0.029312217175138457,-0.13978049317994024,-0.31192281255301735,0.6011376229987482,0.024621137838422215,-0.017313597903697676,-0.5666479590012292,-0.119954246992023,0.4431518463704747,0.11359369016153077,0.16674727049794744,-0.334096453256622,0.026771078625735082,-0.06729521975552114,0.01805888390648183,-0.3726208884672781,-0.10909174550090768,0.04306393088673185,-0.575785141514926,0.08643099403751381,0.14582791673600523,-0.2252300065874289,-0.3247476357946606,0.2301274000940645,0.407067505976311,0.4464116662188516,-0.03730023011210182,-0.15725828762081784,-0.2946728333700187,-0.1053100586240719,0.1569052413434385,-0.7460912418807818,-0.11827116328336738,-0.8381885626887764,-0.17217174549152267,-0.48001548623934137,-0.004457986468702019,-0.006244227838861112,0.2903964135220453,-0.07913781436619806,-0.08257827858689687,-0.4503165186499676,-0.09773068218740966,-0.5420087821222993,-0.00155332904683825,-0.16750995584149583,-0.23474921062710447,0.200661761790757,-0.13856366296324646,-0.9876781090890778,-0.41258700847791346,0.26234085436326393,-0.36370314428107947,0.33923236383870775,-0.4355770972954732,-0.22785644643354772,-0.06929048323137334,0.034975703713654174,-0.39743058572824763,-0.11244220133526409,-0.7082941084377677,-0.06705656644024718,0.07292468213699098,-0.21107021917527566,0.20969629170372628,-0.005379954276455307,-0.4869145912009652,-0.36546185394737885,-0.9473622205184925,0.22804503975047258,2.0328515383929413,-1.0526813416040635,0.007046029361294641,-1.3644029162523466
Paul,0.17106455212845867,-0.1341684919791441,0.559836436758531,0.3928798095044469,0.1853296080659422,0.17011017027656017,0.3382822233806597,0.03180879059105887,-0.01891401626023478,0.1360249486603097,-0.22329567952097323,0.13090746349937105,0.4323751340923385,0.22840336592820798,0.16444780177648535,0.29845000975367186,0.034588351166115285,0.2979597024980162,-0.3318107575899422,0.28606212470087594,-0.12566188234901832,0.26284425171091724,0.1197932045928778,-0.09202439693168546,0.26369709188786794,0.0026655646094127386,0.16133302694873022,0.30156187328522255,0.35628607355385844,0.03094048745044861,0.16376539346084004,-0.032315396345766655,0.5106681421580364,0.5398604857712214,0.13921812497080474,0.2602373559532188,0.08077272639910768,0.5729167699803266,0.11758303685973161,-0.03394248846476746,0.1827994273626361,0.017131759240538447,0.17270062848929782,0.2679323912046787,-0.08286441023866813,-0.05938762900016421,-0.28287887897961517,0.37520721036086846,0.06980840115353598,0.49830252153077936,-0.04010763542605489,0.2555111173654714,0.15233495906880437,0.0702955060364284,0.09940314090185375,0.17165074983207115,0.1188916732526893,0.3367481179192038,-0.0951440739972933,-0.08091249105951843,0.10102697832075017,0.20998213157493603,0.5143192397447426,0.03742526394567155,0.5327823144108909,0.4887997082569793,-0.1283586505321861,-0.18104156002976107,-0.005965323201361563,-0.03113758721027935,-0.3024864365115475,-0.015935670565670287,0.29079044133780585,0.015098674334088673,0.6216154447559861,0.3642753673830203,0.35884797839259874,0.03961452474972987,0.18133363795124469,0.26706523036007246,0.22199711459206273,0.09658084351209155,0.09047515842994826,0.2736908622101701,0.1911739402785795,-0.10354624285119335,-0.0565195216898479,0.2241292505223133,0.2551947929574455,0.22276571353181016,0.2936790672145886,0.540719028944018,-0.050194626337379304,0.07941889967227157,0.45777351913283165,0.15639806155058147,-0.2341328546571456,-0.4747769525949645,0.38005825244436303,-1.0590893956373657,2.459452498559057,3.8955964311377724,1.0176767757826537,2.156682616204706,-0.9747067176662988
Joyce,0.3040911230957424,-0.5974412961821857,0.17381611693342286,0.10834841721609251,0.29657639720103063,0.2328041222140765,-0.023222511906412304,0.056392345115930345,0.19334065371164683,0.13696586353168277,0.5845916458530273,0.45659520244600643,0.4214495379730486,-0.14145560282539177,0.12285086959454267,-0.31513907023282933,0.31041709876921336,0.20369527422572184,-1.135799957234085,-0.023810801044216755,0.342152433272724,0.0670203326515242,-0.24777564170368566,0.14937989699369816,0.1643404640492995,-0.00800411329539631,0.555802074715376,0.05229791852363096,-0.09580477423639343,-0.10939831655039362,0.6365858634444995,0.016105245620332095,0.3670455763538486,0.39720591892004203,-0.20860899981130374,-0.3761049180407854,0.05195405748438176,0.3676658871946838,0.20337732278484066,-0.338524850081296,-0.07796217114598926,-0.08953509402958036,0.3956620622213644,0.4522986231701823,0.3733073439154647,0.18866815387019348,0.33719426193627916,0.13507397926301287,0.1215507177936917,0.21602350367201942,-0.16169182517999983,0.16353734671686318,0.40886784920093594,-0.16895602350804653,0.05946146109198686,0.05644830360742828,-0.352568640814215,-0.041837303889679295,0.3469611625398961,0.24542012198723556,0.5386621882159628,0.17883278909125913,0.2894970048485154,0.429609307817012,0.30468009021188575,0.17153562309123188,-0.22549578474985663,0.3436963313931613,-0.330908225714647,-0.048083284481185706,-0.2843589056212363,0.02731117171760819,-0.3452058323692533,0.5710500310534687,0.2814172814413441,-0.020439631122847204,0.48964049022970935,0.10048899147995922,0.27795721955055586,-0.3425838686893953,0.056464927278404936,0.43114673878909215,-0.06129789904718717,-0.06689227329569884,-0.043694361572120234,-0.6992371890544925,0.29966564279145796,0.15177801510569655,-0.03401809467274922,0.28848781109289245,0.34466759845063405,0.05634411095197173,0.6331109065570774,0.38325250900865254,0.20673671600787433,-0.08049814091581475,0.5308710410262355,-1.3884781677480125,0.49196004233621005,-0.9852351280088254,1.9556603665263026,3.0104879850733304,2.256157179485391,2.3693700152598747,-1.4747768054423258
Billy,0.10177006952795004,-0.2924820792910124,-0.19485065065373355,0.030020279221396887,-0.21348408347689388,0.2504075100093028,-0.10099605782768373,0.4378769229772163,0.49884196448377066,0.6197056358458954,0.36603628940997285,0.17820480667200514,0.21869127974665037,0.19119348779357873,-0.2616819432833071,-0.07648776117790136,-0.3373741627887812,0.3615575880104838,0.039046643450354995,0.35330275792954985,-0.013637340488807739,-0.09240088176517167,0.2563195771881586,-0.06180355889753217,-0.196244418006022,0.294168549866343,0.14389258771908214,0.006905396138607521,-0.08584630918114974,0.462208927403674,-0.19876429700377113,-0.1974610002146201,-0.6160494583585616,-0.324914814785985,0.2770810272234562,0.007890080588913427,0.4632110332728243,-0.015203019609932922,-0.3852881439232223,0.6412136080842191,0.38541121133358425,-0.09640673842753068,0.16464235557835757,0.1707201726913098,0.11086455497166545,0.1994046761962551,-0.5432026102374669,-0.07766409813811763,0.052444296356691435,-0.2242624831471443,-0.6372078107319566,-0.08502522525916927,-0.22642243266761475,0.057248806667194875,0.30795019900722936,0.5049519525966659,0.42096174504851847,0.34328747088098904,0.26053069700939513,-0.08687146286174138,-0.1410719431244135,0.08567658179352591,0.04457502309033531,0.19667963894454135,-0.8437157373701416,0.17911924155126874,-0.24272066190328043,-0.2603127099057903,0.24501109363747053,0.046585887911721816,-0.04537500173209606,0.3686305405640249,-0.38354526816118734,0.4156865364085524,-0.6885043495783127,-0.19342443779401522,0.028111022597547945,-0.02957958565888341,0.1848572685333916,-0.30660665139763577,-0.982960056500338,-0.3152384475906322,-0.540758714869593,0.47350948774720614,0.622573048802098,0.2978233390357129,-0.005007348413551639,-0.06563994839731137,0.013205281848768565,0.021791032194822715,-0.11308277611821083,-0.4151094121208761,0.5642737182472112,0.15336606370160066,-0.025891572503192038,-0.072147099044222,-0.05922536451063191,-0.22128965816989174,0.09436544561433852,-0.8226267530903615,1.300515736117225,2.670323947508048,-0.0910803328038297,0.7798036035932568,-1.3010969465647384
William,0.1507121197382497,-0.10736237323447131,0.4267828043330178,0.1744347874807704,0.3262733721272947,0.21650973649709004,0.2168235484399618,-0.1063443749845454,0.1675919482107998,0.3847747577556191,0.0372986101605107,0.5384850346328507,0.15498493064635385,0.18332677685048498,0.06716808159029143,0.34354354347578153,-0.14000985957035952,0.5680507754376527,0.3283142914520044,0.3198622279257936,-0.2103446985161555,-0.05158508589049006,-0.12253639592645206,-0.14419915047808052,-0.009293702432952921,-0.24935171297880232,0.2291308636898829,-0.06299741927725534,0.081471140515631,-0.25489641445470623,-0.23594561204937292,0.08671320523091577,0.22893062396571207,0.2301604613066355,0.04951528103301353,0.23841671733238473,0.573834825294814,0.1839101231394286,0.3962649323294053,0.015899984132540682,0.27621693642253203,-0.1782220473277645,0.15620163330681788,-0.3460625954737794,-0.15670450133662644,-0.003917672972961087,-0.08040529512351402,0.18812826331101146,0.13280574567909728,0.12670622033081136,-0.017166807022937398,0.24636666098088683,0.09076861136747925,-0.2645951185834698,-0.10296481938490415,0.41288040082438504,-0.12695051304542138,0.02653174052808876,-0.2543829903844457,-0.018497066860207627,-0.17915357093798023,0.15704271536545006,0.430333748811544,0.20031297025460162,-0.04536438471970998,0.1661753028183948,-0.18526388620619497,0.5158967531125986,-0.1125977848771844,0.17143677121632223,-0.08983943968226446,0.3539839409906182,0.1710329306528298,0.5153426297834651,0.26898309963987704,-0.02345607997512985,-0.0018150316465407456,-0.026438924191120417,-0.1634860142399855,-0.08607931372098686,0.4737609341493605,0.0875166932284598,-0.10122076595178586,-0.2503087010992027,0.020964495304775812,0.3917665573629036,-0.1084121730779701,-0.10411601890719013,0.4142105738108419,-0.028048920557666918,-0.1587088530319658,0.1985779864234871,0.6613890657946675,0.13136347356490188,0.1109532609826058,0.023697403911568965,-0.5147318060938053,-0.06116239724609591,0.057028289168548324,-1.6088469530187015,1.3968108496755554,1.9562562157851835,-0.7849730350177464,0.3082118404616589,-2.248317485944345
Zachary,-0.006354339746679504,-0.23195320018085036,-0.005721091723411369,-0.1371161677879118,0.2277547570514775,-0.46449581588490907,0.19423142117488765,-0.317459357723591,-0.36001161172495044,-0.5909577419436098,-0.5754281183326626,-0.34996738025916635,-0.9527269106937555,-0.22365948543415579,-0.058235031684369575,0.21014813812667482,-0.20183695492902856,-0.8622496290913195,-0.9308260409573854,-0.12770752933090332,-0.2871861516803073,-0.18822764489266805,-0.587361466874539,-0.5575853493246258,0.25739017081164633,-0.11763536150534712,-0.4626046475090513,-0.358885814101261,0.15543517039094198,-0.5159985885168985,-0.32137358504452007,-0.013807419547692655,0.11529638736663761,-0.49563571783510924,-0.11717620199552851,-0.04736177418172872,-0.4356253664705183,-0.21065192737284494,-0.012192045464249101,-0.6157717899819243,-0.47444986583553656,0.2199773480118914,-0.3536536357336833,0.07833172565320233,-0.2678946127777738,-0.13337259714952568,-0.6615722647536306,0.1493869814933948,-0.07308238820395184,-0.33793921782946523,-0.07715523870886141,0.16496295731707836,-0.2566789850221903,-0.1875473554253556,0.00371155808850419,-0.39278159640372295,-0.12335831093562903,-0.08027595315575728,-0.3176132818244026,-0.23473978873939613,-0.1547269492246058,0.12407664477497365,-0.4058950139365297,-0.2476755178530767,0.1109374324871318,0.18353553745744752,-0.19169667231261137,0.24080918923269723,-0.14111960553151584,-0.046104123949759095,-0.10394698767575512,-0.24144267123379995,0.06682451052950301,-0.5206781293987581,0.08488231988142565,0.07659202889639903,0.18295304976009474,-0.07559472911583781,-0.04376677188737055,0.38858127420027755,-0.06279816724807506,-0.408067783950041,-0.0013326195195181496,-0.3628279386911285,-0.5114953048887594,-0.11855526976961905,0.05365260020255901,-0.07085298719735622,0.042571486631980314,-0.21602269381481662,0.03497741528358797,0.042826303165595395,-1.107898330927711,0.25735610421000515,0.0143972064460745,-0.25797542947338753,-0.6338201529720929,-0.41512354328530443,-0.207382914661152,-0.8137844053833915,0.7739032701300985,2.1319504347447653,-0.7044421136501238,0.4629891127057608,-0.8195173400747854
Sara,-0.38757615096355214,-0.8677183063492431,-0.30003228308351365,-0.1452704719457459,-0.5627303229108023,-0.12083706297959504,-0.4706989481756601,-0.3260858584433252,-0.330245701080459,-0.7211834248238749,-0.16485040017548608,-0.2654298843327125,-0.5914970362001588,-0.22336280290587315,-0.25584763635447183,-0.41167433737483805,-0.10579096969553961,-0.5397122968319394,-0.8801067169504899,-0.2085321658615807,-0.2517547785820617,-0.1446635548468672,-0.45568774030265813,0.01899521502919513,-0.2670647415994974,-0.09024238205916604,-0.47156786061837824,-0.39278631032803957,-0.15386858689030294,-0.2501337251638306,-0.23170039100123882,-0.1445684257742683,-0.4924890756542607,-0.32077165024118415,-0.40197276040930124,-0.35356004376139083,-0.6654604966169652,-0.1527349736602706,-0.6812341274579408,-0.3347868646535268,-0.40004395085730043,-0.19372853594142084,-0.19718707517591108,-0.07482542002157495,0.005351958025730531,0.004149507128924948,0.07887477840413427,-0.17070617329551221,-0.2768918096388183,-0.2080335579612233,-1.07537071491251,-0.4893296369198337,-0.043136087182590675,0.008155890612631918,-0.4656858373303918,-0.5257328103960893,-0.38403395947732494,-0.110505501875639,0.06479020228303185,0.0738051240101508,-0.36474404256111365,-0.28285072155515045,-0.13208981778816198,-0.2908453971956157,-0.4995165034169199,-0.16248242237906899,-0.33432381625654667,-0.19879839572886226,-0.663893688740233,-0.3763705549990271,-0.302901684905324,-0.44290630849590495,-0.4867715017258996,-0.33261399772500705,-0.17633693733251599,-0.33843586660416325,-0.2133371474666894,-0.29579646965928835,-0.2013453863064535,-0.3349627827464121,-0.060346910411085926,-0.20935822307747168,-0.0957561638334506,-0.027365541933535745,-0.166600320061959,-0.3181802228415808,-0.023397908028051532,-0.1367716785698784,-0.38609109830452437,0.045373129525535905,-0.1472057722478298,-0.03246867168389381,-0.7204915736964365,-0.41413556904880083,-0.033571655260844144,-0.3119641998132493,0.003407489695346845,-0.41569493019024495,-0.08479051484053579,-1.1143680978921648,0.9013901952657348,2.1180310395220756,1.4885338985762895,1.2770963121075183,-1.2322841483417217
Joan,0.16200949320922167,0.06166484200225735,0.37870258763832837,0.19416932211015184,0.14194702201145917,0.3127527424194778,-0.0628393958899196,0.05545873024131051,0.2560167549445734,0.2514351900067362,0.6604245761071098,0.37173768464199025,0.3337590696006907,-0.02665407389990957,-0.09122463896891864,-0.2814223916598916,0.24377026765638118,0.5605557682795098,0.046552152717553745,0.11890176557664424,0.28807383595592007,0.2540862326014706,-0.21624795231080945,0.3344885209382919,0.09181800556905197,0.13222524292968457,0.2560977409321498,0.02321137424715442,-0.00028186974264699053,-0.06440156003123529,0.11974580973108527,-0.0590128839709746,0.32273035362463626,0.19365818731409845,0.1406465682376782,-0.1366080922650526,0.14939784421386978,0.17860859656773365,0.3133683746229539,-0.07477430698920011,0.09669325768345821,0.1169413992302553,0.26240122518426934,-0.02520181716097017,0.2772219325935818,0.15107667430139082,0.4347403365003298,0.09563056319324553,0.04301253226210628,0.09246841831562545,0.08358264590084254,0.06650551588596892,0.2972376197148863,0.43309974632967396,0.14727028613440005,0.19663099852409943,-0.04110495839101395,-0.0025533031355496677,0.24272062984225007,0.263832101398714,-0.017862389313152757,0.1901038766480369,0.6416052568672072,0.13396189335227732,0.18778304174210758,0.061351334433706536,-0.2087318348561105,0.2739572945207555,0.053280200103009066,-0.012447450998354983,-0.10739966052650936,0.35946508002684213,-0.16555196919519116,0.1811576458583835,0.4211978985630286,-0.005235619769027788,0.17980259278245908,0.1414419118124326,0.1598073045978972,-0.10579638901593862,0.38114072808285365,0.45762079231815433,-0.007576296002015947,0.046502542864085644,0.11803426527778772,-0.06986656664233244,0.18637977125292074,0.23316699784481085,0.08976482548315641,0.15708684652956742,-0.0006947300953712583,0.10165193681286093,0.5693866266374652,0.1736597717664,0.2041350154566427,0.4323067654346257,0.5850720750882362,-0.7026725012243781,0.15029761712558604,-1.190086202440109,0.42071766924963455,1.2991287112235834,0.9334001781138372,0.5331975023273573,-1.8009240880792967
