index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne
football,-0.12232835643873664,-0.057802886047599936,-0.5351002266185416,-0.006348152900760589,-0.22918311981321526,0.29534252115719,0.26686083575638864,-0.007671482713038178,-0.15820026374415141,0.28314009560551534,0.013930639809353685,0.051408303179447425,-0.4147705710696866,0.21883975367336406,-0.15619743653363852,0.10173595247072881,-0.2199981652291971,-0.7337269742510352
basketball,0.18777642824475071,0.14215561733390022,-0.5454616812216344,0.29174209342649965,0.15505844473986352,0.7374813484849921,0.7167175380489339,0.2646965122025477,0.15365105285822986,0.37373204859219156,0.11877485911613217,0.21943144697432365,-0.2881887897119729,0.23897130768121977,0.14026537524134988,0.22323400366576512,-0.14627108157858174,-0.5651055616018608
cricket,0.35403658828227647,-0.08849177773908043,1.0511236144116927,0.03237615710789066,0.16435456977122115,-0.2358133260182973,0.021077741540229795,0.18520340008666417,-0.4814605706546559,-0.2026275980709828,-0.1889465135781349,-0.09439995549981921,0.09598981707177215,0.7429633603842442,-0.5639709984306005,0.4613173311689326,-0.009278944188063161,-0.2845023511680747
hockey,-0.10419467276880974,-0.1674831344120815,-0.2741796547405036,0.09646435005415933,0.20287726033179262,0.3450961030008409,0.5740284578591226,0.3549533755376333,-0.12677032947234104,0.062111792016501854,-0.14528402995548081,0.08337072650151058,-0.49076424916545947,0.3906056319184473,0.15593383424044766,0.060499548852696004,-0.36351020996049954,-0.5264810921287354
tennis,-0.06065735574370842,0.05770265721493809,0.07461861044030671,-0.07661283050871212,-0.24876142523042458,0.037469240331287505,0.00568042304641536,-0.18519067861381666,-0.20016416815871396,-0.11568692404667281,-0.18890003300845645,-0.07760721985800142,0.11919442301547638,0.2738990256452983,-0.12959245937713773,0.11102189552618162,-0.2041926628442436,0.11663949856228727
volleyball,0.7747217543458648,-0.04443039729711093,-0.15107318043547074,0.2433785024874755,0.1268180280781535,0.5011026586940553,0.829855620055331,0.2939011504224333,0.008550353216239837,0.07963218784729545,-0.21333820669829107,-0.2533572898719899,-0.1319825048901849,0.15436095577748238,-0.07095744920656998,0.24734410854396416,-0.7891810013621252,-0.5469370889591441
baseball,-0.22901225676979073,0.23840950524060595,-0.7453033904765216,0.255323884699457,-0.07657470003171062,0.6395358915919777,0.3189527550469687,0.18909185668381487,0.2653881107219998,0.09349741658955842,0.2173767872277018,0.37748613598549585,-0.4890455975077369,0.12005380939741066,0.12795103609499892,0.1870033090386347,0.36576871604223454,-0.39090143547709566
rugby,0.006528966259801221,-0.41759478377458564,-0.0023257472895110544,-0.20816796851009303,-0.19410497547267627,-0.20611000530563084,0.15741228947132477,-0.1898704633727032,-0.759819865217384,0.028886698414570266,-0.43266480663992124,-0.055350185328813147,-0.22092311291108835,0.3922499512641754,-0.45762596914383646,0.329317579688001,-0.3173525850885893,-0.7712424065179414
golf,-0.3602650431074638,0.14350121532442822,-0.1954035173164027,-0.21627978157811636,-0.3195622016584369,-0.057913502455204074,-0.2694719735658337,0.03913476593538394,0.2526873006270583,-0.19374704506377088,0.021168066462709897,0.4116792265560691,0.007853354643077742,0.46257185925188793,0.007602299795835206,0.2128609240495106,0.42478750670282434,0.26877706219346426
athletics,0.33195747421443805,-0.35506555413615937,-0.2130991142139845,-0.17536816735557997,-0.16418788794405043,0.20012703187921602,0.21081139955543393,-0.6278111877345743,-0.8822942617595433,0.3930849544543478,-0.1524741598796312,-0.11242942142165642,-0.04115212346792911,0.2062266292040838,-0.371279247476523,-0.12282460399799812,-0.3672704849730584,-0.6388753449236658
badminton,0.30653074160596266,-0.2840606825836433,0.5789573624152375,0.04852948233435418,0.37616934477834735,-0.3193345361068765,0.15698487218693805,0.23113317959940116,-0.09185025044129447,-0.11163081223810181,-0.10383729801430232,-0.28432800786930107,-0.029664218812563474,0.34845892837611137,0.029104264417239803,0.626574962848057,-0.2303965997016723,-0.07310965172785658
boxing,-0.03279914375090526,-0.4562581059777204,-0.4646947757571641,-0.40690712197552803,-0.5605207241498371,-0.04411058528231257,0.41213647310889684,-0.7709193752554894,-0.46389812269672204,0.8021358963313241,0.6065851160001163,0.3166952543586806,-0.1410283219471138,0.1723755213708967,0.3070300273748969,0.5768529489425194,0.4694137300986466,-0.5657669649062913
cycling,0.29365513151240086,-0.20630733535155357,-0.00022829052473893454,-0.1891947685198068,0.1092885931247515,0.020102516151622497,0.7208678800601379,0.15117175226254234,-0.6364464003350607,0.5330368248203896,-0.29588541896179593,0.23181178977125189,0.26977942712860664,0.09783663553494235,-0.17284493886711666,0.1101962203034047,-0.08667470175465446,-0.20871499146475053
swimming,1.4078381910305648,-0.37807699462131805,-0.10280428532264177,0.3942704794524648,0.31454146104929165,0.32613783484164705,0.3925753453532373,0.11994389144954545,-0.35632008321761693,0.32239776418610044,-0.14431156461704192,0.1026795648996226,-0.010166787673549234,-0.03450559565331461,0.3602296445564753,0.9314852524247264,-0.1940807845144393,-0.24591223221814787
shooting,0.8271570788109465,-0.054427400965556275,-0.2700160252147056,0.32633449501799816,-0.12109474845473313,0.5836507066556802,0.26143196731837093,-0.21363956908288897,-0.1432229630556026,0.5630521979815195,0.46379738012372096,0.7198953580220078,-0.2615037849068188,0.9670711753661567,1.3258889506846758,0.5946353905891356,0.7695271092811296,0.1339725772802818
gymnastics,0.42956529724951076,-0.23241000585171837,-0.08123624062959385,0.12194744702674915,0.17926899040158872,0.27895218140609174,0.7024551473631382,0.033907268299729176,-0.2669654084279797,0.5420795385010525,0.07120356898310264,0.08259306450814918,0.24462809618538459,0.3274802612581942,0.4423894765905664,0.2973263126649296,-0.21133710684846072,-0.04647351091485947
handball,0.6179755844812032,-0.07629006824819555,0.10555212612517949,0.29989976481919195,0.5624252400772296,0.3113929847068993,0.6250096549672784,0.4708169723521355,0.04018936961510781,0.40577717184821843,0.09435175114811307,0.16616786071810635,0.29013599827260467,0.5894604838865383,0.7496350830589386,0.7499703258557995,-0.041443305178673555,-0.1886335499934501
wrestling,0.14545715042384616,-0.5283360665754977,-0.723574603144892,-0.08563791584497855,-0.3550556762996426,0.3493163266753231,0.5567708021996083,-0.6175810044508169,-0.5952422053586957,0.7666061558025966,0.3565487948777109,0.45289820821259374,-0.57946081736598,0.36549645306463985,0.2259906054798451,0.19003777340747469,0.0647611741838033,-1.1726732192477585
skiing,0.33986803419892486,-0.0260648785784782,-0.24681178738291532,-0.04691692041996425,0.09590274631733912,0.5428644414454011,0.07069492268794765,0.15128973336608004,-0.06986505045061363,0.3333152008876516,-0.1431699991773972,0.5126689001870514,0.2711381407084549,1.0760837712082345,1.0211006028383507,0.13343912941906866,0.03634086529421557,0.21386337797459154
bowling,-0.21634345408957673,0.25858982164500705,-0.5030064651104416,0.08110834530775177,-0.561758549435325,0.9071845410659701,0.5477659031022939,0.21906373458721423,0.6613928406885684,0.21448584959994146,0.006939529041366514,0.7605979305329404,-0.56922131538919,0.7015899922440719,0.19144201878610415,0.8640387222769472,0.097507614791379,-0.13879481208761293
