index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling
male,-0.40996675679399425,-0.42508670946203486,0.9733485567286511,0.5114766974779068,0.7562717222117395,-0.1372260089051404,0.07689184114446539,-0.4278056668302993,-0.32685492833091007,-0.9642034360482931,-0.0811995753966941,0.824949979832731,0.26915502781569306,-0.11752134952948226,-0.2538140978456564,0.5612416397867137,-0.4518131707461017,0.7264907504212367,0.8063689865065815,-0.15756457069113253,0.1445421548865307,-0.028995504072140785,-0.582679865753992,1.1399790195507937,0.08442400610366173,-0.9875040733352374,0.6934371869808088,-0.2153986891781637,0.08396971524781963,0.6703419549943461
female,-0.10984940868248409,-0.24867202267626848,1.0394552218411888,0.5546290525672528,1.0133794775556704,0.22627681147459397,-0.3124289446316898,-0.04236875832855722,0.0460636027945394,-0.2191354387778451,0.2883429395878812,1.1872505056583273,0.20813812093797798,-0.04627085960782896,-0.22769044530911495,1.152481463103011,-0.18549082894089008,0.6674256645125045,0.8163898471725386,0.028296538766066897,0.3473879598995099,-0.18579381034343306,-0.05384024063210725,1.1103253128178416,0.029546583158005256,-1.0689900479985706,0.7751410576560764,0.11137710263854514,-0.16260537298540895,0.8312558759568252
boy,-0.3166701939313875,-0.3486726088967181,0.2640779476250001,0.05178288886964887,0.38588437195169595,0.13790309924085728,-0.223200176337242,-1.4203692162367867,-0.22632065811914734,-1.7753079159328982,0.7095360732165679,0.6144211583802504,-0.6692576221829132,-0.3395469878715328,-0.011504682490517743,-0.26861615663188376,-1.2571510766601415,0.35509511004268446,0.14371610760973563,-1.1115108052559064,-0.23797653754182896,-0.7929172375259034,-0.6445994712663352,0.4789291078932187,-0.04208214207061054,-1.207566400030617,0.5308862424484553,0.07709994939907819,-0.16863817476842055,0.5605527374692005
girl,-0.4046169970926417,-0.2332001752445638,0.20871874452724953,0.2860283853505741,0.3222973847180423,-0.009411970107124638,-0.5791663185787121,-1.2518687184477613,-0.43574592916511795,-1.4783764588178054,0.5185309676105521,0.2568024388819759,-0.4578558454759316,-0.39032748211230606,-0.22805839019797708,-0.3036875323743259,-1.2518469695467704,0.3357498076701279,0.11428447220756557,-0.9996467192742065,-0.24005137240905317,-0.9958641166481124,-0.6660073419678142,0.44741781913476303,-0.17818988604988883,-1.849366757063763,0.4059848039297018,-0.10694991950181484,-0.5243996206607652,0.6777617735693273
man,-1.1107697059622856,-1.1731242532560906,0.2979120041438629,0.2224613388236825,0.012969580648366893,-0.7911732101806932,-0.912989373169695,-1.5245402838946107,-0.8462745920127405,-2.006188492767236,-0.0919627251425679,-0.018963879462560555,-1.1003872364030411,-1.117234411547053,-1.2687535565264565,-1.156327774938479,-1.7879382449040746,-0.3602501553055219,-0.032588540190952524,-1.2847252964792528,-0.6702366000567445,-1.6091879673127218,-1.075244083681283,0.38308845936363445,-0.7303324344061755,-1.5692397675758472,0.3243233088713218,-0.8688264149736719,-0.7594524534153394,-0.07842311517106887
woman,-0.6575039033177115,-0.6115499518587539,0.5068790412060691,0.5274326956445643,0.3301312027392226,-0.4984563017429799,-0.6457661897283455,-0.7068875067228095,-0.5831575864571572,-0.5541362771857173,0.013179766036593196,0.25970658696977195,-0.38907756338669086,-0.3957924994588579,-0.9481624053355205,-0.6531758166756366,-1.1591254812675686,-0.02017772695451231,0.23836415840534908,-0.5202579376064459,-0.02294622314274708,-0.8564937855676414,-0.374350974846247,0.7931687818992277,-0.18669334007122868,-1.008517568091674,0.4835719430823154,-0.4636299848768767,-0.5313773432942834,0.27384523884666745
