index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,football,basketball,cricket,hockey,tennis,volleyball,baseball,rugby,golf,athletics,badminton,boxing,cycling,swimming,shooting,gymnastics,handball,wrestling,skiing,bowling
Emilia,-0.11582549890154063,-0.613978986258407,0.039880462868319554,-0.08971427600324343,-0.06826816895601193,-0.5249966714357672,-0.173755041994441,-0.3254941673498864,-0.5452467001914895,-0.10773927798517355,-0.5349829588106111,-0.7912140489147503,0.6175619566351107,0.08265357139230192,0.08885163846102685,-0.12024942967106984,-0.8095016507493872,0.1253352328388343,-0.7480367078175957,-0.4904581141023161,-1.1518103468467025,-1.3786439305092064,-0.9255015092605113,0.2404940338299144,-1.5770100859168386,-1.2404027944758043,-0.7839900548689529,2.0158401168475453,-0.6018337110036055,1.0315667208212378,1.8518130900331267,2.043818686853433,1.0036227355945087,2.4392043780529034,-0.845977286565716,1.0894332832159257,2.324619399516458,-0.8412300704179655
Angela,-0.34657317947584065,0.04444543233837716,0.07225829101630903,-0.3485689206169019,-0.06149866747841653,-0.08812079032900762,-0.19901095115046608,-0.005688416925292108,-0.05046378523916976,-0.024950223529075496,-0.239947326934112,-0.4280541127881883,-0.09071686158112201,-0.02845141986409347,-0.02533585229930772,0.005763740059862188,-0.2573094114580038,0.07385108372316096,-1.604046904917713,-1.064923477434723,-1.4191834381859993,-1.714235060670417,-0.9946222710719498,-0.5020294818217089,-1.272151154449831,-1.5582559439132495,-0.14383561634533135,1.861308767724583,-1.1039961077919807,0.7348922012227255,1.2761992050181146,1.5295835399893003,0.7538492567143206,2.130004479895797,-2.326951865049203,0.9733833106672548,1.823431671619336,-0.3561476569720919
Roland,0.2876884298129005,-0.21307606056266223,0.13287895304044706,-0.09492862736302513,0.06633677365885286,0.013444930352728722,-0.11826934178303168,-0.08645755763484662,-0.38055809795368356,-0.1838320715163135,0.1603670391149614,0.2308618831492917,0.4597155273752208,0.4916029622980733,0.16195040765071445,0.31429306655248707,0.4794358715289199,-0.02350472074240689,-2.1089040224916293,-1.869176386173219,-1.1734002231432124,-1.8619295766585968,-1.7327862741134665,-1.9488317226108323,-1.6180547324174577,-1.5335172531655652,-0.1550518645522735,1.010815874786741,-1.23633451781294,0.2478976447098922,1.0504318327587316,0.5103735265594477,-0.012558919022720586,1.2001186417990748,-2.1582922833033167,0.3992625297217108,0.9560716126099136,-1.0113525943920698
Jeremy,-0.2497712741216896,0.12170714577763476,-0.39340452028621004,0.07349820456617863,-0.23211131131214535,0.19521125927408464,0.13963676747802034,-0.0733703666041627,0.026927124006427754,-0.11388093220546593,-0.345347745561611,-0.0019353364255832418,-0.31869605425111536,-0.14507620568345894,-0.2714551202608973,-0.10879734140968794,-0.22698914823200417,-0.2748056591402347,-1.1243132174893635,-0.5934592947747025,-0.2816069217616713,-0.9643471814575802,-0.4804687759917784,-0.7354374595994198,-0.47047369879276507,-0.3318416336383086,0.9774277170573393,2.347309882504595,-0.6658617148225986,1.5093927027919056,2.2165017587392524,1.7486745028862476,0.7670099502934853,2.2044178352895814,-1.5997166842022963,1.545584861574094,2.0748446678465835,0.5130295760303106
Christina,-0.31291795122819116,-0.010548477600499987,0.008541685345126598,-0.21685529275724721,-0.018005371562045198,-0.046189023874239905,-0.17928880799999325,0.043616151176439084,0.003243885205452798,-0.02175592296462616,-0.18702904396546757,-0.2195867223134065,0.15378598946107438,0.056557876461054896,0.15257715356776855,-0.05338269008458575,-0.21802581943362262,0.07137249726400319,-1.7593712337806606,-1.3967935943536327,-1.969934516732298,-2.1732543512195215,-2.0578473049593606,-0.7268839947270285,-1.8157697329552764,-2.123859943351263,-1.2921647586827882,0.9897389841825177,-1.0554486159122485,0.21844803847500951,0.4483856949891625,1.4018385046541173,0.4288650343548568,1.5324351549076525,-2.260495550315469,0.5727112165140177,1.322623462193741,-1.1883339662767118
Elmer,0.0402261305763104,-0.2631917771112801,-0.16212138404178728,-0.09153245611814421,0.0016902066917624976,0.05726816192418642,-0.8313272692427558,0.4011661363125166,0.3395172178923,-0.17996135821946557,0.004254292126488869,-0.12049499093847589,-0.5399626924277869,0.631672640486173,-0.2990406906265283,0.45796879501250753,0.2322998300255683,-0.6720075822232341,-1.2808972061426425,-1.0443440605673495,-0.6159923350234997,-1.5190348953948227,-1.002526396002712,-1.196400509919516,0.04594844543685155,-1.8250245327918513,0.43631868185214745,1.319734946181773,-1.0993020934690358,0.678744780193332,0.5806870425865224,1.1063158538320854,1.0178508866547804,0.9636451468815104,-2.28987872035181,0.6858182817185395,1.2754669822745714,0.3533721126348738
Timothy,0.05027420342374456,0.21830929856327855,0.1954227684275097,0.03174181696855114,-0.021420946548104596,0.09521573096572625,-0.41347646393649123,0.03420449959362711,-0.18948493040132913,0.036015395865157736,-0.11569373336947536,-0.10297818058078,0.022840963036870478,0.05369122771799859,-0.1079598409414308,-0.050490348387533066,0.014002588252780172,-0.4695190932432384,-2.657655694355296,-1.7282349294442874,-2.094048010748182,-2.4531816592768267,-2.9571151533526496,-2.757362311150603,-1.7717692710748647,-2.5555904826131197,-1.0358343372637222,0.4258577726669294,-2.0414048130283597,-0.06104029186058393,-0.19074260553153755,0.1476390912802668,-0.6694604668241861,0.19278540657768753,-4.026717214621829,0.0718023048471485,0.7385359583595978,-1.628527344165033
Colton,-0.12815434530625863,0.03836449371933145,-0.6123250733362914,0.38861907580835936,-0.6288590287006302,0.3175299174045557,0.3851800009864661,-0.42491992536901946,0.2963287641059813,-0.018361935835972704,0.029826244925282307,0.016335235734766817,-0.3093401420015741,-0.26188256293703177,0.3080817936311922,-0.20408404313828823,0.16656897312086244,0.3070108159472828,-0.3414877630110441,0.18535800001764347,-0.25658543220869795,-0.48925460655049335,0.32057942553639657,0.16684441996085358,0.5057023456582155,-0.18910282165807749,1.6399877493152182,2.52454537547628,-0.30198782914262007,1.9950784303168783,2.3027964384047928,1.9330436869412342,1.683125893496759,2.5269359590733673,-1.3307764436438232,2.676256116066145,2.718810529674347,1.7487163628135365
Josiah,0.39453352007549236,0.26324386316253895,0.6565458419826296,0.3608525133655685,0.1116044633659038,0.14725974925164298,0.01379822455386775,0.24070873228285702,0.11364640839693525,-0.23593509329087475,-0.22748636303403943,-0.0278285636305856,-0.019663785090674634,0.3774521717566317,-0.34200831336915566,0.04780673723102694,0.31800722555942995,-0.004191635974521862,-3.0307948502484745,-3.034412998953731,-1.8432892169675084,-3.0923324243497317,-3.297053785135802,-3.6563770296636244,-2.2419852994222884,-3.246818322225074,-2.1856900927488403,-0.7151894336050462,-2.6231948070335194,-1.103062295140844,-1.3990605674042873,-0.7850907959234198,-1.7805070211607654,-0.9488921996308091,-4.28991397109289,-0.4402015435017588,-1.257612582457117,-2.3792535574672913
Santiago,0.09280751609685094,-0.08216441740380694,-0.2369715047899288,-0.10273142466605428,-0.6012716781098777,-0.31815601861628157,-0.0021808614807450975,-0.5767642153795253,-0.1490627269834144,-0.31302360754449826,-0.24189293284741314,-0.3955077277358016,0.4874570161176311,-0.2926630517817111,-0.3314459639082443,-0.15205887955185418,-0.34762545851331134,-0.040574349802315564,0.32496187506698426,0.699369521754895,-0.27617412003248876,-0.11363404766737419,0.018307184849263136,1.0418294334482219,0.24293993012390863,0.7908144620866373,0.5876865447082121,2.0800925350750243,-0.40189865011414694,1.1146049593812482,1.5369339855748527,0.8841898760513698,0.6463476037878303,1.921652482130832,0.24938565106205443,1.1179683155597566,1.1706708856440426,0.01934812188491748
Robin,-0.3589937632527873,-0.2884396092745912,-0.2988784952306845,-0.3889512440356976,-0.4450673122516048,-0.00585318360646973,-0.14288605128483803,-0.14989850922014164,-0.1308171603652898,-0.06252915763206357,-0.09949006484961381,0.37755754943463143,-0.029692780749377885,0.1523243783418467,-0.23262340875617168,0.0006246722102329158,-0.0344856961450046,-0.11578969482570801,-0.9123804880940822,-0.5462921639526006,0.015752690266643905,-0.8939481919982213,-0.25112712496255585,-0.5022083814973227,-0.40241341685150844,-0.2776792686269719,1.0524982883187655,2.2595314017570014,-0.2341655139875974,1.4564639385819205,1.973913828164494,1.8227228100337116,1.1806972012367671,1.964318958933825,-1.0856974877121706,1.3458398719887363,1.929473577911434,0.7703251303425694
Spencer,-0.14167333725405035,0.1697081205608918,-0.2244750044802725,-0.1742984623883086,-0.6612069370074224,0.20195105238384933,-0.10482475916675339,-0.022058406600156732,0.2893846647166908,-0.06020248349134959,-0.22009641476697497,-0.024872561272290546,-0.565941959761216,-0.0099008845047433,0.03819375397297468,0.052986806449988794,0.03203481866888307,0.2846831214042171,-1.5071260372023274,-1.1005576969654718,-0.4389427956163112,-1.7146346515120443,-0.7135276857770846,-1.3266878880055273,-0.7473125181119719,-0.7937264799878897,0.48445915865137257,1.9487426877124494,-0.8931696559445865,1.033272759285351,1.518674152666754,1.9997052368324926,0.4469868236639021,1.4307166860689042,-1.9916226027013715,0.9470943107534067,1.5821327567441914,0.26785896244494306
Gene,-0.09924734403548045,-0.031224453674194852,-0.36727115099369034,0.4336609222524119,0.6349733788130241,0.5340711174839039,0.4826232392252604,0.5625840611618715,0.3386695821971167,0.1821241366891688,0.3016482124600998,0.15432747047966838,-0.46904902632299966,0.15995527253280759,0.24176616001792503,0.22135265815235536,0.09935808979336398,-0.5331783513945678,-1.3119119996550204,-0.8505842133647421,-1.0351246234459726,-1.293270319423967,-1.700374569721198,-1.2177648351622303,-0.48037881052356085,-1.7889678623109984,-0.1931837079177698,-0.7560732362464392,-1.052135030423542,-0.1607210901330565,-0.10765788517242489,-0.4524383666175184,-0.9900120491425778,-0.8444041664741413,-3.074649522041104,-0.21397846027024864,-0.06728262577085861,-0.7999721264753555
David,-0.27165300307030454,0.06987728550241762,0.1045841483659182,-0.005353858552454253,0.09707938579512869,-0.10784954998868404,-0.1768350017306428,-0.08301750960712899,-0.198303888282884,-0.13528777167924197,-0.12930922880268464,0.06936081124682014,0.31983872036951466,0.05527402115746265,0.27486887128839793,-0.08192444618428667,0.1452121503504458,0.10612803549040886,-1.599669362586273,-1.3988928153028564,-0.7059443082501032,-1.668793267457233,-1.5647324221107626,-1.7144090427686165,-1.1793486368271315,-1.303905469748748,-0.2075309785711328,1.68056018198768,-1.276446777102226,0.6998271759598184,1.0136400850440606,0.6090254775461,-0.14009183520281093,1.0899294312044863,-2.2648189296245116,0.20085150954043043,1.0810392749249527,-1.197370905363632
Oscar,-0.4935611907175608,-0.13136141726687436,-0.12760367741675616,-1.0681751735361656e-05,-0.09157098986063195,0.1292168599034022,-0.3837035237950014,0.3252419335872685,0.42445205398031755,-0.3434355958535056,-0.133222839811393,-0.20263492148609852,0.027999649507847616,0.21062420540450186,0.17276784007743087,0.19045818194518083,-0.14201802384861045,0.7768306236673554,-1.1525646462393362,-0.7088031416350912,-0.6150438202495858,-1.0400923063883365,-0.7419753382163781,-0.718508090342587,-0.4018338532127103,-1.1736755184908065,0.456423479578141,1.970580153318349,-0.4220724572240173,1.5304380597596223,1.4935852483915648,1.4289859397902267,1.118712533121061,1.8871123078119771,-1.4828869816382078,1.3506047282593412,2.044580875683499,-0.1030040709090819
Asher,0.13119728012189918,0.26451773057667227,-0.0224992166922424,0.1547250799411994,-0.051209003428431404,0.30001323809440483,0.2890585641671961,-0.15502202937872106,0.021415016489111646,-0.11714603572424083,-0.23872315750601414,-0.005662554658075645,0.010215370631497162,-0.25893692227623105,-0.11751301718570661,-0.24167049656244924,-0.3467936834799639,-0.06808021830594177,-1.5636926127806,-0.8998188962509369,-0.6044878312437671,-1.3266655033710837,-0.7903549994860382,-1.0367908745945673,-0.8055496573332718,-0.7388297951914171,0.22405134028436746,1.9461700194523222,-1.1913339835091816,0.9737985756618058,1.7015122262013502,1.013131312544419,0.5579929057259182,1.8653704846427022,-1.634436847659243,1.2566277097929877,1.4428248245977042,-0.03377840475451133
Madison,0.36665288301631743,0.07845874968187416,-0.47058854794197297,0.33522655752015973,-0.3426506428092492,0.372228614213327,0.3184561152891764,-0.11354252069917904,0.18099687392570762,-0.03994864303402475,-0.17491360684472393,-0.17472185049452685,-0.22322015192364636,-0.15870839296465006,0.38836901466070123,-0.20207909872169397,0.1377424848790299,0.30999467233343286,0.7185614666065117,1.1687153517694067,-0.5982278858221582,0.06732028779827967,0.4755677454195481,1.011571696664178,1.1805605207915733,0.5019250969055371,1.3759497516975903,2.043230985491983,-0.4245625457382733,0.02621948726114135,0.4455344882729897,0.9284279639888324,0.1962381615415182,0.8870205558981957,-0.9524708874899976,1.0936634636481406,0.8813214092042371,0.8234802446379259
Jon,-0.18309757832267687,0.11295107985582392,-0.34361136685469973,-0.08358564131013071,0.04932426136217314,-0.011619546817184906,-0.280262005045585,-0.038827091845444445,-0.006515572266691625,-0.1883482484832893,-0.10771937197963535,0.40804648914640823,-0.15328429093375182,0.2464455516170264,0.09443933516510376,0.07753463222707767,0.13591824273262043,-0.25791070738469085,-0.8974126030202033,-0.30395109510252993,-0.27119315766551344,-0.5306898981265533,-0.5246379239644824,-0.4616694430053723,-0.1773565321115248,-0.17497522324714326,1.001746044325041,2.0562001201200584,-0.6062647584896389,1.328079727080174,1.8758516081476826,1.3180510902834959,0.8977975275826295,2.1522333601919623,-1.345191881119188,1.350089542753295,2.1581235376040526,0.2936765659422265
Joe,-0.3389493299845947,0.3946172223848078,-0.456741320864492,0.017638352708767846,-0.2847483063777205,0.39880129206723935,-0.17540039228132667,0.129922888024986,0.16060350162268086,-0.08333202017004647,0.2593679735043386,0.5886650559640672,-0.48834058075916886,0.12391560578327303,0.11354348158204154,0.21032081614352147,0.6106918888256796,-0.48703334831397,-0.1591523200017019,0.3002050552371783,0.1247255621883988,-0.3413775959127051,-0.2165768837400682,-0.012467567540024519,0.8312399735790972,-0.2914085644636885,1.5288532378901307,1.7510047430952531,-0.6134859123098443,1.9406978000154385,1.3215619986979807,1.3224873187356474,1.25598305303908,1.8555182373489119,-1.4408156949675965,1.953150446946449,1.629806986926625,1.2735534434673488
Jason,-0.3003471843917887,0.04359169765494201,-0.6357593904331428,-0.2525489580839397,-0.4736526142261871,0.2355526694588816,-0.003214628300468806,-0.25966559805538003,0.09143072842598556,-0.08143755592354048,-0.13253430655122622,0.19032799860922864,-0.19796495012740462,-0.11289488620764329,-0.08033893582096314,-0.13062834793257444,-0.059793446156836176,-0.02543289479339749,-0.8522570354709414,-0.19886813678816542,-0.43732513343928914,-0.5444927484240536,-0.3426554636661041,-0.42406369981518544,-0.02901578073033819,-0.43724205131869237,0.9049821500924395,1.9619582846231514,-0.8119099298521606,1.920602227473501,1.9001378578219077,1.6984673436008746,1.1397885481276386,1.9660107657797081,-1.9227865873147756,1.8370043808033356,2.0190478164150054,0.5885023832571837
Elena,0.20410958062206175,-0.2618971343591139,0.3076396522692818,0.08882899914456223,-0.06018273642957244,-0.2940110975723299,0.12243255519268444,-0.4159109338741297,-0.43509392751255654,-0.3037638642709845,-0.2717156832148914,-0.8054381644919156,0.7028807861693379,-0.1934630203147468,0.5907975817695746,-0.27800222675799446,-0.31511482540862085,0.6464403767762708,-1.8080137868658293,-0.9002506911562114,-1.8436365120563643,-2.0089898282004337,-0.6938008606445265,0.07258668103871041,-1.6243308619686196,-1.8908774105964627,-1.1355826965185023,1.9915127928820304,-1.050389823818677,1.0913327802901804,1.7226019368198076,2.0752268526937017,0.46584800050208497,2.719376439264587,-1.4765556744535946,0.8734085571403741,2.080225165445275,-1.387696701924023
Tim,0.05746201809229897,0.12096115980332517,-0.24911229727385117,0.10259825448911342,-0.06478134709155574,0.28444652091036193,-0.046692153809580396,0.038649029358846884,0.12235763596273896,-0.09104981892295488,-0.01392083511744816,0.5558633334025535,-0.14289968539616896,0.18284641308298402,-0.026180242192765435,0.052189666328472266,0.06630976235453422,-0.29236751957034535,-0.9958423918263374,-0.36896653976231536,-0.39677029562956395,-0.7121154164978197,-0.48916091741724804,-0.6631584894914776,-0.20547345414652404,-0.6244473246336264,1.2596392238866267,1.7980827446508365,-0.5604472864282509,1.3242396436561095,1.6722455298747982,1.5806348008091924,1.0374144476876976,1.7655725987603579,-1.7290787362507898,1.2716945824770673,2.1251897296298905,0.5827633092232944
Tom,0.04348665976482517,-0.02704989885973181,-0.2103899119737954,-0.327001942671174,-0.2653682906891839,0.10880980971173565,-0.45856509769139925,-0.17040983497053394,-0.19865578211247317,-0.24672092757460115,-0.005990141829820653,0.39930818236972904,-0.24724358689428577,0.24241405418776965,0.14031870938582483,0.00685681234081065,0.35955965735503437,-0.24293640923825544,-0.8000624314019297,-0.3289656960985677,-0.1131809187708535,-0.6685467935637078,-0.2803203837385124,-0.5283253426987932,0.11244623704720039,-0.37619306850481193,1.4198948078524323,2.009726311975631,-0.5479020263922151,1.721620746746314,1.8183965318367377,1.8872874818091405,1.3133312014119565,1.9056332068079054,-1.4639221760668897,1.4234025803405017,2.343504446721783,0.8748866406026626
Theresa,-0.27194751797550026,0.3828990669171023,0.5361411047658732,0.387565244378483,0.2075581933111107,0.16570879287637308,-0.12836205741685008,0.12682976046797317,0.0935861755523507,-0.246318666087419,-0.1809560605463904,-0.1230661861980517,0.41830871750732196,0.06879174226801249,0.20656282771858744,-0.13140798922399555,0.1255489966486915,0.21069673987742535,-2.4792031134183268,-1.7416781287526832,-1.7922179744681181,-2.5414444917883188,-2.305001166636596,-1.6052245435117196,-1.9172153957765876,-2.6061651844247367,-1.1927406145671806,1.1268451038405456,-2.0245995529425147,-0.30919968924980934,0.03600464647041021,-0.0044015688029024076,-0.12444827455624491,0.8884317958629055,-3.3710423721694247,-0.6083913771218855,0.6275764608303102,-1.5512417418398028
Herman,0.1570162441822184,-0.0188046338498804,-0.24656723988754056,-0.13433095665398204,0.4206708991572655,0.20591810245186232,-0.6637324453526864,0.3436691128959743,0.1030226060270373,0.008571043235914125,0.37076504762616974,0.5551280023728923,0.07983222730036155,0.6450298331448078,0.20259059877812746,0.39389326531524466,0.48855671569520226,-0.3435222457473474,-1.406416936264263,-0.8153819585777183,-0.6969436294417454,-0.9474043489378022,-1.1846054214961206,-0.772530203405841,-0.33967373494113556,-1.352526677520763,0.38719251740018823,1.4550153395243979,-0.7178303270104982,1.0777180241378834,1.2737781105407247,1.146261213750966,0.7998393154723439,1.5921878411085653,-1.4700612993835505,1.1918103762759846,2.0062627105668054,-0.13431297615568835
Kylie,0.02657338178006523,-0.12682160794231553,-0.28295900271970464,0.1384250139498651,-0.055269615986174137,0.40795466586287005,0.5237609365442252,-0.06489851891232999,0.15991389272851214,0.1757223051298591,-0.27809517199355266,-0.22840326076454312,-0.45075005949578667,-0.22344263437118503,0.19797211269570986,-0.1540007158789274,-0.5689997834488985,0.025888601986012463,-0.9394028124795322,-0.16017504496246357,-0.42881956300003116,-0.3673870915167359,0.05880033694934754,0.10632689135736054,-0.615749069832387,-0.3788965969959848,0.8630143180252076,1.7293468297743038,-0.4514477741863169,1.4631522437355449,1.823715170116623,2.1246272435144196,1.0231063106883218,2.3996698314307365,-1.7778313279985896,1.5558006876005541,2.5540168164250976,1.3255320698712076
Ellen,-0.042603529828531585,0.46387584400810083,0.40945821345368894,0.026238119549763128,0.289958494858504,0.04480848646132926,-0.5565904468662167,0.27276129769095364,0.024915835637430446,-0.26908644676124793,-0.3978328661107827,-0.2247616030083421,-0.14601153791651883,0.26312215868512306,-0.22175627402573692,-0.015994529285813547,-0.05610315440908648,0.1255147828817193,-1.673716424912385,-1.1690630584173718,-1.1543593833083636,-1.7808167539247386,-0.7374482931575761,-0.7976174838325362,-0.7649737325993309,-1.6008383130475377,0.3926139742630502,2.2033136321360405,-1.287716786979758,0.6930804978290029,1.915126935416022,2.187585153206818,0.7221927266561949,2.113686751275111,-2.121550312928104,0.7010793944707012,2.764181744071138,-0.08018302829679194
