index,country_isomap_x,country_isomap_y,country_tsne_x,country_tsne_y,country_umap_x,country_umap_y
football,-1.807571831459858,-0.8279399708146692,-554.07385,47.468758,1.7801996,5.3145676
basketball,-1.5565167652579914,-0.8265793457305572,-472.7738,46.415447,2.0331175,4.8873763
cricket,-0.10850443818942505,1.6376850714001658,311.3933,-269.91602,3.5911758,6.925895
hockey,-1.9185130256853973,0.16041749264753416,-544.1255,-151.37245,2.3084054,5.9002857
tennis,1.285034845575439,0.19647954383897903,166.30858,217.24089,6.1868153,11.767209
volleyball,1.2506592453712007,-0.8809534353094259,436.71313,169.24625,7.4854774,12.413779
table tennis,1.4602023428747435,0.6276235528784843,94.82458,224.19826,5.9935493,11.399483
martial arts,1.9011888564407655,-0.3667456390817712,349.09247,197.00197,7.906039,12.325854
baseball,-1.834676318275339,-1.0073425878684377,-533.4266,115.92476,1.7140764,5.1107335
american football,2.903225188325497,-0.8949901277234574,411.15262,343.1625,7.772163,12.876926
rugby,-1.8186553274486228,0.7510747513006962,199.22182,-379.9496,2.5215738,6.489309
golf,-2.3172850669311678,0.6979533341920243,-611.0665,-166.82776,2.0231833,6.3380523
athletics,0.39478059045499564,0.1685830119678953,88.417755,-10.269969,7.090592,10.416837
badminton,1.1121002026020417,1.5147844011470146,-45.44182,171.81766,6.254511,10.933221
boxing,1.1089296465826608,-0.0392082113777921,190.00345,49.716316,7.5759883,11.377232
Formula One,-0.21147478346491716,-0.3054967684648878,-80.10137,-317.6683,4.391969,4.859761
MotoGP,1.8047653377073372,-0.6847329356439552,408.29166,241.24702,7.849769,12.701163
cycling,0.8595638537152803,0.6032665459617915,48.17812,142.24548,6.45455,10.609909
swimming,1.8202584510884394,0.10863425571377655,223.93658,157.47809,7.2865663,11.803894
snooker,-1.2107748806156746,1.1533404090443233,253.62376,-336.39764,2.9993627,6.6671834
shooting,-0.2886417623425882,-0.5247569521566015,-162.08041,-360.7006,4.0038695,4.979779
gymnastics,2.095394344300761,-0.13027476082835635,201.66557,327.72327,6.439839,11.997482
handball,1.620096155577788,0.5631186019672932,73.50659,303.91663,6.251086,11.328835
wrestling,-1.0415433717165508,-0.7865119283161885,-394.93427,16.04367,2.400412,4.797152
skiing,-0.2724533776191477,-0.1499566894712758,-184.01567,-275.12564,4.342303,5.4182987
horse racing,-1.0699105669267934,-0.05543630821989733,-332.5794,-117.475784,3.234411,5.3638477
horling,-0.19928930906486278,0.6552243243566193,57.991283,-85.748535,3.860312,6.2466044
pickleball,-1.649341199309438,-0.47758821902495596,-397.56995,-70.46987,2.6669874,5.1326747
water polo,0.2971529983316201,-0.8439822114404871,-97.76319,-391.73203,4.1305804,5.1159673
bowling,-2.608200034640799,-0.03568920494388338,-646.98706,-92.253105,1.8109183,5.9989033
