index,race_isomap_x,race_isomap_y,race_tsne_x,race_tsne_y,race_umap_x,race_umap_y
accountant,-0.21351589971543475,0.08916978793878119,108.17726,-1.6553852999999998,10.288772,12.67348
air traffic controller,-0.23627261950743936,-0.07171361061091625,95.06833,-8.669467,9.745328,12.645783
architect,-0.4125060481084736,-0.07511774781342617,198.05316000000002,28.904647999999998,10.649338,13.674473
artist,-0.3076886593578643,0.07164913349658839,158.31613000000004,21.173563,10.586789999999999,13.095363
attorney,-0.5831893142224155,0.13981495652450462,132.4869,105.09808999999998,14.056944,17.472723000000002
baker,0.5478521790718368,-0.18383715349985394,-173.93475,-44.259735,11.560742999999999,3.7349242999999994
banker,-0.18073067359006634,-0.13850092287489854,76.01648,4.001017,10.073022,13.126001
bartender,-0.6262651104581719,0.028785776074979338,105.86426499999999,90.389046,14.639916,17.889704000000005
barber,0.009882249237216608,0.13759354285469905,206.32272,107.48718999999998,11.358713999999999,9.658368
barman,-0.233218919708904,-0.12127184104371005,81.86565,-27.754238,9.4831,12.466921000000001
barmaid,0.7241708506925709,0.0385183088848286,-231.20514,53.102047,2.1848345,12.310744
bookkeeper,0.5894881410160351,-0.18540845997917368,-183.70583,-43.786777,11.6051,3.5744620000000005
broadcaster,0.2930194442431558,-0.003561912792881069,-118.53262,-126.98895,10.185115,6.430966400000001
builder,-0.668248671009865,-0.10853280373273196,112.10566000000001,160.83997,12.14405,15.994704
businessperson,0.03136803245894318,0.11391193888442935,18.937946,-30.331614000000002,11.162639,8.87524
businessman,-0.5911215417945441,-0.07446850853095525,93.74355,182.9684,12.207239999999999,16.200155
businesswoman,0.5055372146194462,0.3478376468049925,-187.86542,79.76522,3.5179737,11.722669999999999
butcher,0.4152170843658788,-0.194201482059013,-150.84196,-88.32796,11.032772999999999,5.6240835
captain,-0.04867053000282423,-0.2919070230372709,-7.661011999999999,-97.38674,8.761861,8.835909
carpenter,-0.5909914479852966,-0.08803326744767641,90.47610999999999,174.25683999999995,12.395247999999999,16.213322
cashier,0.24065488871718602,0.2060543313910028,-142.6709,75.18091,4.24288,11.261385
chef,-0.023488852059331943,-0.0510499718785879,23.65160400000001,-17.290321,10.985036000000001,8.721401
coach,-0.7749950989743524,0.16849937524734934,138.7211,140.9393,13.418432999999999,17.121751999999994
cook,0.6795454429805294,0.08051673514325364,-234.21732000000003,40.9379,2.0988393,12.349480999999999
computer programmer,-0.49029142782240503,0.21798446457734,130.78271,90.7463,14.437025,17.614159
dancer,0.1977585173770598,0.1467700333958181,-92.92215999999999,-144.53592,10.965183,9.301436
dental hygienist,0.009886234084742405,0.13692919514016935,21.812769,-38.839,11.164193,9.010245
denstist,-0.1911106156914958,0.14189441499802735,128.498,3.600887,10.865176,12.128445
designer,-0.18696976198277893,0.16261232804602455,134.16959,10.476914,10.848405999999999,12.402124
dietician,0.12712441189327173,0.19781132076577124,-133.72672,71.089455,10.869705,9.166519000000001
doctor,0.10731763004119614,-0.13653374854044145,-22.81881700000001,-44.704966999999996,10.242188,8.323046000000001
economist,-0.41641042313842347,-0.0777308199390189,204.47466,23.929176000000002,10.800327000000001,13.831289000000002
editor,0.02951866312394621,0.06966717767804281,8.171837,-31.198029,10.92433,8.655531
electrician,-0.2782329194251823,-0.035842806893979784,99.95409000000001,-47.2852,9.213006,12.168826
engineer,-0.7097498953692428,-0.1176958952664924,120.95093999999999,158.65714,12.151231,16.301247
farmer,0.03991455968381008,-0.1427107299356746,-14.916504999999999,-5.822667,12.257633,9.412053
filmmaker,-0.34558056041569,0.12294677636775968,150.67588999999995,58.04062,10.710223,13.367515
financier,0.010979092290427251,-0.138685370656186,-23.109402,5.837842,12.441263000000001,9.315502
fireman,-0.4210113522460929,-0.06979808000948097,82.96728,144.00597,12.835738000000001,16.183853
fisherman,-0.0468677879637233,-0.12624271733053316,-10.377964,6.4574847,12.375316,9.528199
flight attendant,-0.1312080721734544,0.17626729607474392,213.68631000000002,91.06116999999999,11.81825,11.476026
gardener,0.5058010249311521,-0.023088679062147843,-185.43878,-21.126444,11.307982,3.2341368
guidance counselor,-0.2984711730814533,0.2352388171308344,221.0793,77.07332,11.812589,11.569218
hairdresser,0.4480989847311462,0.3441015019769084,-177.74835,82.34294,3.7552763999999996,11.569552
homemaker,0.36683306528905146,0.2692549186574287,-165.49745,81.0175,4.006511,11.414178999999999
housekeeper,0.7699808873700286,0.1733376249440509,-235.16151000000002,65.15981,2.270954,12.204796
interior designer,-0.4497182399304275,0.20859727206595569,136.69131000000002,83.16585,14.426294,17.572767000000002
jeweler,0.12925814372866826,-0.0936381771553399,-60.861380000000004,-60.21223000000001,10.027917,7.930203999999999
journalist,0.3306412871823099,-0.08063506577805883,-136.51113999999998,-129.78853999999998,10.219984,6.129996
judge,-0.2309699111619949,-0.2093069191099099,99.53125,-30.630434,9.394103999999999,12.132757000000002
lawyer,-0.5662143423620429,-0.0698844406937939,106.93516499999998,174.43718,12.302298,15.896541000000001
librarian,0.4293278945681563,0.04037969833664661,-188.89882,-11.721852,11.274503,3.2288554
maestro,0.4156522724719125,-0.2185216547461532,-145.82422,-74.01552,11.181169500000001,5.7719892999999995
magician,0.2858665850537101,-0.2146042358610596,-45.239273,-91.662155,9.133934,8.435784
mason,-0.2771459058136313,-0.14141559213449553,94.74651,-39.131609999999995,9.2530155,12.118482
mechanic,-0.7229473234172404,0.027441338406643045,149.67963999999995,132.35619,13.455835999999998,17.083448
musician,-0.30446271540938713,0.08772947146342551,155.40807,28.851112,10.635508,13.123501000000001
